alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,contamination_fraction,contamination_multiplier,redraw_train_test,n_train,n_test
0.1,10,100,39,TSCP_R,Gaussian,absolute_residual,8,9.516070352074735,0.05,10.0,True,7200,800
0.1,10,100,39,TSCP_R,Gaussian,absolute_residual,9,4.397289178128652,0.05,10.0,True,7200,800
0.1,10,100,39,TSCP_R,Gaussian,absolute_residual,10,3.4882053669314073,0.05,10.0,True,7200,800
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,1,24.958591372016983,0.05,10.0,True,7200,800
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,2,25.119952339704604,0.05,10.0,True,7200,800
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,3,25.28394172274644,0.05,10.0,True,7200,800
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,4,19.330749370705878,0.05,10.0,True,7200,800
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,5,14.994094487520464,0.05,10.0,True,7200,800
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,6,11.816343535473198,0.05,10.0,True,7200,800
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,7,10.499385601874671,0.05,10.0,True,7200,800
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,8,9.509854140930347,0.05,10.0,True,7200,800
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,9,4.655057319575314,0.05,10.0,True,7200,800
0.1,10,100,39,Point_CHR,Gaussian,absolute_residual,10,2.1659829084005215,0.05,10.0,True,7200,800
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,1,20.922189122631423,0.05,10.0,True,7200,800
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,2,20.922189122631423,0.05,10.0,True,7200,800
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,3,20.922189122631423,0.05,10.0,True,7200,800
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,4,20.922189122631423,0.05,10.0,True,7200,800
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,5,20.922189122631423,0.05,10.0,True,7200,800
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,6,20.922189122631423,0.05,10.0,True,7200,800
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,7,20.922189122631423,0.05,10.0,True,7200,800
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,8,20.922189122631423,0.05,10.0,True,7200,800
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,9,20.922189122631423,0.05,10.0,True,7200,800
0.1,10,100,39,Unscaled,Gaussian,absolute_residual,10,20.922189122631423,0.05,10.0,True,7200,800
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,1,25.28292405303447,0.05,10.0,True,7200,800
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,2,25.446381879253956,0.05,10.0,True,7200,800
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,3,25.61250227664142,0.05,10.0,True,7200,800
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,4,19.581949195088093,0.05,10.0,True,7200,800
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,5,15.188940213871007,0.05,10.0,True,7200,800
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,6,12.655354350325121,0.05,10.0,True,7200,800
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,7,10.635823345116478,0.05,10.0,True,7200,800
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,8,9.633433089903859,0.05,10.0,True,7200,800
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,9,4.357058214614086,0.05,10.0,True,7200,800
0.1,10,100,39,Empirical_copula,Gaussian,absolute_residual,10,2.3054552548905125,0.05,10.0,True,7200,800
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,1,35.30620098139145,0.05,10.0,True,7200,800
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,2,33.302251949395696,0.05,10.0,True,7200,800
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,3,19.78698135005036,0.05,10.0,True,7200,800
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,4,35.01384636309003,0.05,10.0,True,7200,800
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,5,27.384670051728925,0.05,10.0,True,7200,800
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,6,21.15185692548801,0.05,10.0,True,7200,800
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,7,9.881840859701093,0.05,10.0,True,7200,800
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,8,16.43352022214736,0.05,10.0,True,7200,800
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,9,5.133489036359673,0.05,10.0,True,7200,800
0.1,10,100,40,TSCP_R,Gaussian,absolute_residual,10,3.093867689129306,0.05,10.0,True,7200,800
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,1,26.737775671308917,0.05,10.0,True,7200,800
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,2,20.86567658490019,0.05,10.0,True,7200,800
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,3,27.05308512973887,0.05,10.0,True,7200,800
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,4,21.486275128630766,0.05,10.0,True,7200,800
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,5,17.368797259544984,0.05,10.0,True,7200,800
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,6,18.05281461199687,0.05,10.0,True,7200,800
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,7,14.520379910293165,0.05,10.0,True,7200,800
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,8,10.223471820558268,0.05,10.0,True,7200,800
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,9,5.877399532063508,0.05,10.0,True,7200,800
0.1,10,100,40,Point_CHR,Gaussian,absolute_residual,10,2.3582170992114246,0.05,10.0,True,7200,800
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,1,20.702470506707524,0.05,10.0,True,7200,800
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,2,20.702470506707524,0.05,10.0,True,7200,800
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,3,20.702470506707524,0.05,10.0,True,7200,800
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,4,20.702470506707524,0.05,10.0,True,7200,800
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,5,20.702470506707524,0.05,10.0,True,7200,800
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,6,20.702470506707524,0.05,10.0,True,7200,800
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,7,20.702470506707524,0.05,10.0,True,7200,800
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,8,20.702470506707524,0.05,10.0,True,7200,800
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,9,20.702470506707524,0.05,10.0,True,7200,800
0.1,10,100,40,Unscaled,Gaussian,absolute_residual,10,20.702470506707524,0.05,10.0,True,7200,800
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,1,26.737775671308917,0.05,10.0,True,7200,800
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,2,20.702470506637006,0.05,10.0,True,7200,800
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,3,22.252171469974474,0.05,10.0,True,7200,800
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,4,26.844832870540102,0.05,10.0,True,7200,800
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,5,16.25504760773888,0.05,10.0,True,7200,800
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,6,16.15982425891749,0.05,10.0,True,7200,800
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,7,10.130529788573062,0.05,10.0,True,7200,800
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,8,8.51861470164866,0.05,10.0,True,7200,800
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,9,4.554658487820703,0.05,10.0,True,7200,800
0.1,10,100,40,Empirical_copula,Gaussian,absolute_residual,10,2.148652819011531,0.05,10.0,True,7200,800
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,1,34.13637756707209,0.05,10.0,True,7200,800
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,2,23.29207768733274,0.05,10.0,True,7200,800
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,3,34.76734539208746,0.05,10.0,True,7200,800
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,4,36.0279626029787,0.05,10.0,True,7200,800
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,5,19.04310582686685,0.05,10.0,True,7200,800
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,6,15.036197871576064,0.05,10.0,True,7200,800
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,7,9.487296285982499,0.05,10.0,True,7200,800
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,8,13.901031441882578,0.05,10.0,True,7200,800
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,9,6.510206678455647,0.05,10.0,True,7200,800
0.1,10,100,41,TSCP_R,Gaussian,absolute_residual,10,4.370646475609893,0.05,10.0,True,7200,800
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,1,32.92858398615969,0.05,10.0,True,7200,800
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,2,27.440261892139027,0.05,10.0,True,7200,800
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,3,27.921884549351212,0.05,10.0,True,7200,800
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,4,22.632723098088967,0.05,10.0,True,7200,800
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,5,17.291985934873114,0.05,10.0,True,7200,800
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,6,11.562071292277643,0.05,10.0,True,7200,800
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,7,10.092972268491915,0.05,10.0,True,7200,800
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,8,9.124774851226356,0.05,10.0,True,7200,800
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,9,6.677056695230354,0.05,10.0,True,7200,800
0.1,10,100,41,Point_CHR,Gaussian,absolute_residual,10,2.440566001159194,0.05,10.0,True,7200,800
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,1,22.696428452910496,0.05,10.0,True,7200,800
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,2,22.696428452910496,0.05,10.0,True,7200,800
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,3,22.696428452910496,0.05,10.0,True,7200,800
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,4,22.696428452910496,0.05,10.0,True,7200,800
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,5,22.696428452910496,0.05,10.0,True,7200,800
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,6,22.696428452910496,0.05,10.0,True,7200,800
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,7,22.696428452910496,0.05,10.0,True,7200,800
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,8,22.696428452910496,0.05,10.0,True,7200,800
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,9,22.696428452910496,0.05,10.0,True,7200,800
0.1,10,100,41,Unscaled,Gaussian,absolute_residual,10,22.696428452910496,0.05,10.0,True,7200,800
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,1,25.486938893829862,0.05,10.0,True,7200,800
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,2,22.696428452869643,0.05,10.0,True,7200,800
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,3,21.173054468490427,0.05,10.0,True,7200,800
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,4,23.78553560096972,0.05,10.0,True,7200,800
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,5,14.246766486123592,0.05,10.0,True,7200,800
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,6,11.562071292277643,0.05,10.0,True,7200,800
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,7,9.498753461455978,0.05,10.0,True,7200,800
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,8,7.461688939054419,0.05,10.0,True,7200,800
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,9,5.32839996082264,0.05,10.0,True,7200,800
0.1,10,100,41,Empirical_copula,Gaussian,absolute_residual,10,2.197132624374337,0.05,10.0,True,7200,800
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,1,32.80786190049065,0.05,10.0,True,7200,800
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,2,31.73629316438641,0.05,10.0,True,7200,800
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,3,28.059086552077055,0.05,10.0,True,7200,800
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,4,15.903980403512595,0.05,10.0,True,7200,800
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,5,18.406378297994635,0.05,10.0,True,7200,800
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,6,23.412934727065586,0.05,10.0,True,7200,800
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,7,17.43119742899175,0.05,10.0,True,7200,800
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,8,9.291089808950325,0.05,10.0,True,7200,800
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,9,6.985779333595904,0.05,10.0,True,7200,800
0.1,10,100,42,TSCP_R,Gaussian,absolute_residual,10,2.7825354592474385,0.05,10.0,True,7200,800
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,1,33.099745672403515,0.05,10.0,True,7200,800
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,2,32.43049877071649,0.05,10.0,True,7200,800
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,3,22.030984828123795,0.05,10.0,True,7200,800
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,4,26.46957979210727,0.05,10.0,True,7200,800
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,5,18.474868833315686,0.05,10.0,True,7200,800
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,6,15.512103931325083,0.05,10.0,True,7200,800
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,7,10.336116525737994,0.05,10.0,True,7200,800
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,8,9.564060813727679,0.05,10.0,True,7200,800
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,9,6.87555209149944,0.05,10.0,True,7200,800
0.1,10,100,42,Point_CHR,Gaussian,absolute_residual,10,3.041166172194929,0.05,10.0,True,7200,800
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,1,21.431429473270203,0.05,10.0,True,7200,800
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,2,21.431429473270203,0.05,10.0,True,7200,800
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,3,21.431429473270203,0.05,10.0,True,7200,800
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,4,21.431429473270203,0.05,10.0,True,7200,800
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,5,21.431429473270203,0.05,10.0,True,7200,800
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,6,21.431429473270203,0.05,10.0,True,7200,800
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,7,21.431429473270203,0.05,10.0,True,7200,800
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,8,21.431429473270203,0.05,10.0,True,7200,800
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,9,21.431429473270203,0.05,10.0,True,7200,800
0.1,10,100,42,Unscaled,Gaussian,absolute_residual,10,21.431429473270203,0.05,10.0,True,7200,800
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,1,21.4314294732145,0.05,10.0,True,7200,800
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,2,52.924010371297506,0.05,10.0,True,7200,800
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,3,25.86672880716845,0.05,10.0,True,7200,800
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,4,29.770673609081793,0.05,10.0,True,7200,800
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,5,36.17069050365093,0.05,10.0,True,7200,800
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,6,15.51210393132508,0.05,10.0,True,7200,800
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,7,14.751369032728993,0.05,10.0,True,7200,800
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,8,9.339058897736512,0.05,10.0,True,7200,800
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,9,5.364221398979653,0.05,10.0,True,7200,800
0.1,10,100,42,Empirical_copula,Gaussian,absolute_residual,10,2.7027339359018825,0.05,10.0,True,7200,800
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,1,26.483364971396856,0.05,10.0,True,7200,800
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,2,31.635100439170085,0.05,10.0,True,7200,800
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,3,24.262020291994652,0.05,10.0,True,7200,800
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,4,23.754595135128326,0.05,10.0,True,7200,800
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,5,19.256158767493666,0.05,10.0,True,7200,800
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,6,20.30232038089529,0.05,10.0,True,7200,800
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,7,11.593069139354323,0.05,10.0,True,7200,800
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,8,11.493601243204814,0.05,10.0,True,7200,800
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,9,6.212141285813014,0.05,10.0,True,7200,800
0.1,10,100,43,TSCP_R,Gaussian,absolute_residual,10,3.627883767120498,0.05,10.0,True,7200,800
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,1,166.0840566468251,0.05,10.0,True,7200,800
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,2,162.2711892333159,0.05,10.0,True,7200,800
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,3,113.03708826825746,0.05,10.0,True,7200,800
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,4,88.09760100418492,0.05,10.0,True,7200,800
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,5,88.86336369845066,0.05,10.0,True,7200,800
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,6,79.71035941195373,0.05,10.0,True,7200,800
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,7,60.82894938339303,0.05,10.0,True,7200,800
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,8,41.67675916363778,0.05,10.0,True,7200,800
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,9,27.053009990214385,0.05,10.0,True,7200,800
0.1,10,100,43,Point_CHR,Gaussian,absolute_residual,10,17.374395951011504,0.05,10.0,True,7200,800
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,1,26.23319293328395,0.05,10.0,True,7200,800
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,2,26.23319293328395,0.05,10.0,True,7200,800
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,3,26.23319293328395,0.05,10.0,True,7200,800
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,4,26.23319293328395,0.05,10.0,True,7200,800
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,5,26.23319293328395,0.05,10.0,True,7200,800
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,6,26.23319293328395,0.05,10.0,True,7200,800
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,7,26.23319293328395,0.05,10.0,True,7200,800
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,8,26.23319293328395,0.05,10.0,True,7200,800
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,9,26.23319293328395,0.05,10.0,True,7200,800
0.1,10,100,43,Unscaled,Gaussian,absolute_residual,10,26.23319293328395,0.05,10.0,True,7200,800
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,1,30.534468698078065,0.05,10.0,True,7200,800
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,2,44.258378525498685,0.05,10.0,True,7200,800
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,3,34.164701197987476,0.05,10.0,True,7200,800
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,4,49.744279089757384,0.05,10.0,True,7200,800
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,5,18.807935467049166,0.05,10.0,True,7200,800
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,6,28.32890392507008,0.05,10.0,True,7200,800
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,7,11.132975384048613,0.05,10.0,True,7200,800
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,8,32.829869278734044,0.05,10.0,True,7200,800
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,9,5.515156656893456,0.05,10.0,True,7200,800
0.1,10,100,43,Empirical_copula,Gaussian,absolute_residual,10,2.741864373953483,0.05,10.0,True,7200,800
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,1,26.448497734624873,0.05,10.0,True,7200,800
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,2,23.563688565850846,0.05,10.0,True,7200,800
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,3,29.969851076992807,0.05,10.0,True,7200,800
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,4,21.818589880017605,0.05,10.0,True,7200,800
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,5,16.81077791820062,0.05,10.0,True,7200,800
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,6,24.83651367816519,0.05,10.0,True,7200,800
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,7,14.317027163841797,0.05,10.0,True,7200,800
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,8,11.02662985591126,0.05,10.0,True,7200,800
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,9,7.491304944593515,0.05,10.0,True,7200,800
0.1,10,100,44,TSCP_R,Gaussian,absolute_residual,10,2.5063240643582727,0.05,10.0,True,7200,800
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,1,31.435952389739576,0.05,10.0,True,7200,800
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,2,37.288033939702906,0.05,10.0,True,7200,800
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,3,26.469399375457503,0.05,10.0,True,7200,800
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,4,21.61297143685369,0.05,10.0,True,7200,800
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,5,16.0073398687283,0.05,10.0,True,7200,800
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,6,17.992370519421577,0.05,10.0,True,7200,800
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,7,10.099587219077911,0.05,10.0,True,7200,800
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,8,10.350230746302877,0.05,10.0,True,7200,800
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,9,7.480654850855844,0.05,10.0,True,7200,800
0.1,10,100,44,Point_CHR,Gaussian,absolute_residual,10,3.5244905910938202,0.05,10.0,True,7200,800
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,1,23.61325347128,0.05,10.0,True,7200,800
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,2,23.61325347128,0.05,10.0,True,7200,800
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,3,23.61325347128,0.05,10.0,True,7200,800
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,4,23.61325347128,0.05,10.0,True,7200,800
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,5,23.61325347128,0.05,10.0,True,7200,800
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,6,23.61325347128,0.05,10.0,True,7200,800
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,7,23.61325347128,0.05,10.0,True,7200,800
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,8,23.61325347128,0.05,10.0,True,7200,800
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,9,23.61325347128,0.05,10.0,True,7200,800
0.1,10,100,44,Unscaled,Gaussian,absolute_residual,10,23.61325347128,0.05,10.0,True,7200,800
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,1,37.45818520787116,0.05,10.0,True,7200,800
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,2,23.432282642520704,0.05,10.0,True,7200,800
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,3,61.54887951066927,0.05,10.0,True,7200,800
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,4,26.629051780341833,0.05,10.0,True,7200,800
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,5,13.771277254784478,0.05,10.0,True,7200,800
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,6,13.178434630204016,0.05,10.0,True,7200,800
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,7,8.082093243116763,0.05,10.0,True,7200,800
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,8,8.219193314183435,0.05,10.0,True,7200,800
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,9,8.583780368598077,0.05,10.0,True,7200,800
0.1,10,100,44,Empirical_copula,Gaussian,absolute_residual,10,2.8540508592495044,0.05,10.0,True,7200,800
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,1,40.491157871491,0.05,10.0,True,7200,800
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,2,32.01743758417638,0.05,10.0,True,7200,800
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,3,19.69350040066715,0.05,10.0,True,7200,800
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,4,16.62738992407316,0.05,10.0,True,7200,800
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,5,24.546400581278647,0.05,10.0,True,7200,800
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,6,16.96795552842488,0.05,10.0,True,7200,800
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,7,11.911043265185418,0.05,10.0,True,7200,800
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,8,6.659619514834342,0.05,10.0,True,7200,800
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,9,5.570127713493404,0.05,10.0,True,7200,800
0.1,10,100,45,TSCP_R,Gaussian,absolute_residual,10,2.83367552971246,0.05,10.0,True,7200,800
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,1,29.966312093586183,0.05,10.0,True,7200,800
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,2,39.07334764196699,0.05,10.0,True,7200,800
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,3,26.52761315864582,0.05,10.0,True,7200,800
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,4,20.927223581802686,0.05,10.0,True,7200,800
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,5,18.89055810051718,0.05,10.0,True,7200,800
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,6,16.614892890572115,0.05,10.0,True,7200,800
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,7,14.859523475082046,0.05,10.0,True,7200,800
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,8,8.601217626768419,0.05,10.0,True,7200,800
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,9,5.416219847915277,0.05,10.0,True,7200,800
0.1,10,100,45,Point_CHR,Gaussian,absolute_residual,10,2.7451301799599825,0.05,10.0,True,7200,800
