alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,contamination_fraction,contamination_multiplier,redraw_train_test,n_train,n_test
0.1,10,100,141,TSCP_R,Gaussian,absolute_residual,0.9075,631452681122.1827,34.94303289404763,0.0030074119567871094,0.01,10.0,True,7200,800
0.1,10,100,141,Point_CHR,Gaussian,absolute_residual,0.92125,150102201747.75208,34.81907746303473,0.0009992122650146484,0.01,10.0,True,7200,800
0.1,10,100,141,Unscaled,Gaussian,absolute_residual,0.905,12860148307271.094,20.460893634329643,0.0,0.01,10.0,True,7200,800
0.1,10,100,141,Empirical_copula,Gaussian,absolute_residual,0.795,24690162324.79491,26.228565012249653,0.0010008811950683594,0.01,10.0,True,7200,800
0.1,10,100,142,TSCP_R,Gaussian,absolute_residual,0.90125,302803407907.2846,42.133277172980456,0.0044977664947509766,0.01,10.0,True,7200,800
0.1,10,100,142,Point_CHR,Gaussian,absolute_residual,0.8575,44863881407.238205,26.0552128431288,0.0,0.01,10.0,True,7200,800
0.1,10,100,142,Unscaled,Gaussian,absolute_residual,0.90625,9072100961382.41,19.75926507713177,0.0,0.01,10.0,True,7200,800
0.1,10,100,142,Empirical_copula,Gaussian,absolute_residual,0.8625,40894859409.37346,28.013459867506445,0.0010066032409667969,0.01,10.0,True,7200,800
0.1,10,100,143,TSCP_R,Gaussian,absolute_residual,0.91375,79274089564.76567,24.650120736430164,0.0030059814453125,0.01,10.0,True,7200,800
0.1,10,100,143,Point_CHR,Gaussian,absolute_residual,0.87375,67563780456.05358,24.623864452258115,0.0,0.01,10.0,True,7200,800
0.1,10,100,143,Unscaled,Gaussian,absolute_residual,0.8975,9797817102717.867,19.911910558524045,0.0009999275207519531,0.01,10.0,True,7200,800
0.1,10,100,143,Empirical_copula,Gaussian,absolute_residual,0.83125,30626547663.76231,23.08971246404553,0.0010001659393310547,0.01,10.0,True,7200,800
0.1,10,100,144,TSCP_R,Gaussian,absolute_residual,0.9225,1245107626622.069,40.678878781634225,0.003000497817993164,0.01,10.0,True,7200,800
0.1,10,100,144,Point_CHR,Gaussian,absolute_residual,0.9225,123474113946.86295,30.964302656084676,0.0009996891021728516,0.01,10.0,True,7200,800
0.1,10,100,144,Unscaled,Gaussian,absolute_residual,0.91875,13105053059828.861,20.499528792570093,0.0,0.01,10.0,True,7200,800
0.1,10,100,144,Empirical_copula,Gaussian,absolute_residual,0.86375,84343788792.86876,30.082547612929556,0.0010068416595458984,0.01,10.0,True,7200,800
0.1,10,100,145,TSCP_R,Gaussian,absolute_residual,0.87875,252372726281.32394,50.938458525801664,0.004006147384643555,0.01,10.0,True,7200,800
0.1,10,100,145,Point_CHR,Gaussian,absolute_residual,0.9,141336244438.8653,27.765492448550543,0.0,0.01,10.0,True,7200,800
0.1,10,100,145,Unscaled,Gaussian,absolute_residual,0.90125,12015756323095.941,20.322405429444512,0.0,0.01,10.0,True,7200,800
0.1,10,100,145,Empirical_copula,Gaussian,absolute_residual,0.8175,48011392637.163994,25.881276058544238,0.0010004043579101562,0.01,10.0,True,7200,800
0.1,10,100,146,TSCP_R,Gaussian,absolute_residual,0.8975,769433597955.6919,43.93321531982886,0.002994060516357422,0.01,10.0,True,7200,800
0.1,10,100,146,Point_CHR,Gaussian,absolute_residual,0.9075,133641158354.75137,29.092848429235836,0.0,0.01,10.0,True,7200,800
0.1,10,100,146,Unscaled,Gaussian,absolute_residual,0.905,15479025871536.756,20.843678345054776,0.001001119613647461,0.01,10.0,True,7200,800
0.1,10,100,146,Empirical_copula,Gaussian,absolute_residual,0.84875,47525649201.91103,32.28062864272273,0.0009992122650146484,0.01,10.0,True,7200,800
0.1,10,100,147,TSCP_R,Gaussian,absolute_residual,0.945,391412659277.33875,34.26287567093617,0.003011465072631836,0.01,10.0,True,7200,800
0.1,10,100,147,Point_CHR,Gaussian,absolute_residual,0.87875,45134083767.14454,25.444952971570828,0.0009987354278564453,0.01,10.0,True,7200,800
0.1,10,100,147,Unscaled,Gaussian,absolute_residual,0.90875,8299712837153.002,19.584221239543513,0.0,0.01,10.0,True,7200,800
0.1,10,100,147,Empirical_copula,Gaussian,absolute_residual,0.92625,60237271616.12698,26.65488016753199,0.0009996891021728516,0.01,10.0,True,7200,800
0.1,10,100,148,TSCP_R,Gaussian,absolute_residual,0.885,109728333904.32332,32.14330949016936,0.0029954910278320312,0.01,10.0,True,7200,800
0.1,10,100,148,Point_CHR,Gaussian,absolute_residual,0.88375,62551892981.47546,27.367879779087456,0.0,0.01,10.0,True,7200,800
0.1,10,100,148,Unscaled,Gaussian,absolute_residual,0.885,7529438441720.473,19.394395990740723,0.0,0.01,10.0,True,7200,800
0.1,10,100,148,Empirical_copula,Gaussian,absolute_residual,0.87625,59752009087.5147,29.286952765754673,0.0010008811950683594,0.01,10.0,True,7200,800
0.1,10,100,149,TSCP_R,Gaussian,absolute_residual,0.89625,52984177924.77124,24.733951189127655,0.0040013790130615234,0.01,10.0,True,7200,800
0.1,10,100,149,Point_CHR,Gaussian,absolute_residual,0.89375,61505089766.56673,25.431114742978732,0.0,0.01,10.0,True,7200,800
0.1,10,100,149,Unscaled,Gaussian,absolute_residual,0.86875,5585856648804.546,18.823872762025445,0.0009963512420654297,0.01,10.0,True,7200,800
0.1,10,100,149,Empirical_copula,Gaussian,absolute_residual,0.8225,20106716204.302177,23.666698828586625,0.0009989738464355469,0.01,10.0,True,7200,800
0.1,10,100,150,TSCP_R,Gaussian,absolute_residual,0.92875,60285647114.9615,26.021116416125906,0.003999948501586914,0.01,10.0,True,7200,800
0.1,10,100,150,Point_CHR,Gaussian,absolute_residual,0.9075,56064618681.29922,25.477581248831527,0.0,0.01,10.0,True,7200,800
0.1,10,100,150,Unscaled,Gaussian,absolute_residual,0.9075,10580246829756.305,20.065481234181448,0.0,0.01,10.0,True,7200,800
0.1,10,100,150,Empirical_copula,Gaussian,absolute_residual,0.89125,34128205231.040085,24.33722554442472,0.001001596450805664,0.01,10.0,True,7200,800
0.1,10,100,151,TSCP_R,Gaussian,absolute_residual,0.93125,340931791696.69324,45.0400631423619,0.004000663757324219,0.01,10.0,True,7200,800
0.1,10,100,151,Point_CHR,Gaussian,absolute_residual,0.925,115769448606.2183,32.191863275169894,0.0,0.01,10.0,True,7200,800
0.1,10,100,151,Unscaled,Gaussian,absolute_residual,0.83125,4683470490335.926,18.495104045690518,0.0010077953338623047,0.01,10.0,True,7200,800
0.1,10,100,151,Empirical_copula,Gaussian,absolute_residual,0.92375,75492846757.11087,29.474735645416548,0.0009992122650146484,0.01,10.0,True,7200,800
0.1,10,100,152,TSCP_R,Gaussian,absolute_residual,0.9475,2018810211659.9011,53.805566394064535,0.0030066967010498047,0.01,10.0,True,7200,800
0.1,10,100,152,Point_CHR,Gaussian,absolute_residual,0.96125,257891629402.85406,33.21353903200688,0.0,0.01,10.0,True,7200,800
0.1,10,100,152,Unscaled,Gaussian,absolute_residual,0.94875,25090189515750.832,21.875117484988802,0.0,0.01,10.0,True,7200,800
0.1,10,100,152,Empirical_copula,Gaussian,absolute_residual,0.8875,89499048138.92958,26.171539750188483,0.0009999275207519531,0.01,10.0,True,7200,800
0.1,10,100,153,TSCP_R,Gaussian,absolute_residual,0.88375,1124327053742.8665,48.14731609680018,0.0029931068420410156,0.01,10.0,True,7200,800
0.1,10,100,153,Point_CHR,Gaussian,absolute_residual,0.84875,39996611542.47025,23.747268099027696,0.0,0.01,10.0,True,7200,800
0.1,10,100,153,Unscaled,Gaussian,absolute_residual,0.8525,3825536547582.4287,18.124633588413634,0.0,0.01,10.0,True,7200,800
0.1,10,100,153,Empirical_copula,Gaussian,absolute_residual,0.86,49616435121.39714,26.015782333707744,0.0010082721710205078,0.01,10.0,True,7200,800
0.1,10,100,154,TSCP_R,Gaussian,absolute_residual,0.90125,311849765293.8946,80.88000581184254,0.0030062198638916016,0.01,10.0,True,7200,800
0.1,10,100,154,Point_CHR,Gaussian,absolute_residual,0.92125,111569012368.77806,27.98470893701078,0.0,0.01,10.0,True,7200,800
0.1,10,100,154,Unscaled,Gaussian,absolute_residual,0.9075,11072973495921.436,20.157024609703154,0.0,0.01,10.0,True,7200,800
0.1,10,100,154,Empirical_copula,Gaussian,absolute_residual,0.89,68324337364.259926,31.715900602051086,0.0009984970092773438,0.01,10.0,True,7200,800
0.1,10,100,155,TSCP_R,Gaussian,absolute_residual,0.8925,424998844387.02057,24.11632637678094,0.003000497817993164,0.01,10.0,True,7200,800
0.1,10,100,155,Point_CHR,Gaussian,absolute_residual,0.88625,112590012853.07672,32.03970253125279,0.0010025501251220703,0.01,10.0,True,7200,800
0.1,10,100,155,Unscaled,Gaussian,absolute_residual,0.86625,6525337184763.193,19.118785282647853,0.0,0.01,10.0,True,7200,800
0.1,10,100,155,Empirical_copula,Gaussian,absolute_residual,0.845,50296262101.75212,28.58154773292126,0.0009965896606445312,0.01,10.0,True,7200,800
0.1,10,100,156,TSCP_R,Gaussian,absolute_residual,0.88375,45909950980.13744,24.506691284234225,0.003999948501586914,0.01,10.0,True,7200,800
0.1,10,100,156,Point_CHR,Gaussian,absolute_residual,0.90875,94647687084.05014,30.73616421793349,0.0,0.01,10.0,True,7200,800
0.1,10,100,156,Unscaled,Gaussian,absolute_residual,0.89625,8563157999707.472,19.645513985029773,0.0,0.01,10.0,True,7200,800
0.1,10,100,156,Empirical_copula,Gaussian,absolute_residual,0.79125,14653436817.367975,23.578841551670394,0.0010023117065429688,0.01,10.0,True,7200,800
0.1,10,100,157,TSCP_R,Gaussian,absolute_residual,0.94375,140493812222.2589,29.013387100926668,0.004004001617431641,0.01,10.0,True,7200,800
0.1,10,100,157,Point_CHR,Gaussian,absolute_residual,0.8775,61631166518.24151,26.761785996326157,0.0010066032409667969,0.01,10.0,True,7200,800
0.1,10,100,157,Unscaled,Gaussian,absolute_residual,0.91125,17856453204767.69,21.143628524066862,0.0,0.01,10.0,True,7200,800
0.1,10,100,157,Empirical_copula,Gaussian,absolute_residual,0.86375,58250520428.05157,29.716621265298627,0.001003265380859375,0.01,10.0,True,7200,800
0.1,10,100,158,TSCP_R,Gaussian,absolute_residual,0.8875,45488033477.51957,24.16881330191191,0.004007101058959961,0.01,10.0,True,7200,800
0.1,10,100,158,Point_CHR,Gaussian,absolute_residual,0.8525,42248407353.120964,21.775013073296137,0.0,0.01,10.0,True,7200,800
0.1,10,100,158,Unscaled,Gaussian,absolute_residual,0.92,11498813307622.69,20.2332339097259,0.0,0.01,10.0,True,7200,800
0.1,10,100,158,Empirical_copula,Gaussian,absolute_residual,0.8275,23306947323.36366,22.739338947315932,0.002001047134399414,0.01,10.0,True,7200,800
0.1,10,100,159,TSCP_R,Gaussian,absolute_residual,0.955,1251641725952.146,35.125786989421314,0.003999233245849609,0.01,10.0,True,7200,800
0.1,10,100,159,Point_CHR,Gaussian,absolute_residual,0.96375,172431948888.02222,26.547501739863478,0.0009996891021728516,0.01,10.0,True,7200,800
0.1,10,100,159,Unscaled,Gaussian,absolute_residual,0.94375,15829508625236.975,20.89039940583745,0.0,0.01,10.0,True,7200,800
0.1,10,100,159,Empirical_copula,Gaussian,absolute_residual,0.89875,69692522908.93492,28.389130350314055,0.0010004043579101562,0.01,10.0,True,7200,800
0.1,10,100,160,TSCP_R,Gaussian,absolute_residual,0.825,26731395528.301353,27.036015471947813,0.0040013790130615234,0.01,10.0,True,7200,800
0.1,10,100,160,Point_CHR,Gaussian,absolute_residual,0.86125,48105000243.802315,30.368926172845562,0.0,0.01,10.0,True,7200,800
0.1,10,100,160,Unscaled,Gaussian,absolute_residual,0.90375,9382188354014.68,19.825786030300602,0.0,0.01,10.0,True,7200,800
0.1,10,100,160,Empirical_copula,Gaussian,absolute_residual,0.74625,12525516919.970385,25.046033729142714,0.0020067691802978516,0.01,10.0,True,7200,800
0.1,10,100,161,TSCP_R,Gaussian,absolute_residual,0.9,191172930903.80347,29.08440877697293,0.004024505615234375,0.01,10.0,True,7200,800
0.1,10,100,161,Point_CHR,Gaussian,absolute_residual,0.895,77533686480.09387,24.81341316091382,0.0010097026824951172,0.01,10.0,True,7200,800
0.1,10,100,161,Unscaled,Gaussian,absolute_residual,0.90375,8971901041259.34,19.737332048361875,0.0,0.01,10.0,True,7200,800
0.1,10,100,161,Empirical_copula,Gaussian,absolute_residual,0.83,27751628824.007893,22.585824345498672,0.0009965896606445312,0.01,10.0,True,7200,800
0.1,10,100,162,TSCP_R,Gaussian,absolute_residual,0.9175,101420847787.99948,28.116873652967826,0.0029931068420410156,0.01,10.0,True,7200,800
0.1,10,100,162,Point_CHR,Gaussian,absolute_residual,0.93375,112898693053.52216,29.890285860445218,0.00099945068359375,0.01,10.0,True,7200,800
0.1,10,100,162,Unscaled,Gaussian,absolute_residual,0.915,18711927996752.496,21.242804573485554,0.0,0.01,10.0,True,7200,800
0.1,10,100,162,Empirical_copula,Gaussian,absolute_residual,0.84875,38084807673.44861,24.982179895211175,0.0009987354278564453,0.01,10.0,True,7200,800
0.1,10,100,163,TSCP_R,Gaussian,absolute_residual,0.9225,483289038338.33124,31.691956542444338,0.003006458282470703,0.01,10.0,True,7200,800
0.1,10,100,163,Point_CHR,Gaussian,absolute_residual,0.92125,130699220025.75267,30.7356628783419,0.0,0.01,10.0,True,7200,800
0.1,10,100,163,Unscaled,Gaussian,absolute_residual,0.95125,38979385030899.9,22.860382793191402,0.0,0.01,10.0,True,7200,800
0.1,10,100,163,Empirical_copula,Gaussian,absolute_residual,0.9,71960492454.45108,28.340847512923144,0.0009999275207519531,0.01,10.0,True,7200,800
0.1,10,100,164,TSCP_R,Gaussian,absolute_residual,0.93375,244592367819.2764,33.04797808170401,0.003006458282470703,0.01,10.0,True,7200,800
0.1,10,100,164,Point_CHR,Gaussian,absolute_residual,0.89375,57128066949.44779,25.354686350850503,0.0010001659393310547,0.01,10.0,True,7200,800
0.1,10,100,164,Unscaled,Gaussian,absolute_residual,0.90875,8611289063042.777,19.656528336665406,0.0,0.01,10.0,True,7200,800
0.1,10,100,164,Empirical_copula,Gaussian,absolute_residual,0.91,82224186806.19458,23.406124428457154,0.0009949207305908203,0.01,10.0,True,7200,800
0.1,10,100,165,TSCP_R,Gaussian,absolute_residual,0.89375,674316120591.7855,34.627151152855646,0.0030014514923095703,0.01,10.0,True,7200,800
0.1,10,100,165,Point_CHR,Gaussian,absolute_residual,0.92625,153889170471.00912,36.44524658795786,0.0009987354278564453,0.01,10.0,True,7200,800
0.1,10,100,165,Unscaled,Gaussian,absolute_residual,0.89125,8691857820700.137,19.67484235993672,0.0,0.01,10.0,True,7200,800
0.1,10,100,165,Empirical_copula,Gaussian,absolute_residual,0.92,112520482816.53392,28.109324784899172,0.0009992122650146484,0.01,10.0,True,7200,800
0.1,10,100,166,TSCP_R,Gaussian,absolute_residual,0.9075,728018578642.7386,27.689596756950888,0.003006458282470703,0.01,10.0,True,7200,800
0.1,10,100,166,Point_CHR,Gaussian,absolute_residual,0.91875,163223533380.79913,25.889979488195124,0.0010025501251220703,0.01,10.0,True,7200,800
0.1,10,100,166,Unscaled,Gaussian,absolute_residual,0.87125,8941741818480.602,19.730687247472954,0.0,0.01,10.0,True,7200,800
0.1,10,100,166,Empirical_copula,Gaussian,absolute_residual,0.91625,109371798085.87263,25.252955707460174,0.000997781753540039,0.01,10.0,True,7200,800
0.1,10,100,167,TSCP_R,Gaussian,absolute_residual,0.89625,382550794216.50726,42.03108448918012,0.0030040740966796875,0.01,10.0,True,7200,800
0.1,10,100,167,Point_CHR,Gaussian,absolute_residual,0.935,133441357220.20042,27.250226275673057,0.0,0.01,10.0,True,7200,800
0.1,10,100,167,Unscaled,Gaussian,absolute_residual,0.92125,15916021417624.467,20.901788624233443,0.0,0.01,10.0,True,7200,800
0.1,10,100,167,Empirical_copula,Gaussian,absolute_residual,0.91875,81002487178.69907,28.18079037062793,0.0010073184967041016,0.01,10.0,True,7200,800
0.1,10,100,168,TSCP_R,Gaussian,absolute_residual,0.89375,298861617966.4483,55.58017043599592,0.002999544143676758,0.01,10.0,True,7200,800
0.1,10,100,168,Point_CHR,Gaussian,absolute_residual,0.91875,130348701051.00006,30.602013838412276,0.0,0.01,10.0,True,7200,800
0.1,10,100,168,Unscaled,Gaussian,absolute_residual,0.85125,4817646854997.731,18.547419558939417,0.0,0.01,10.0,True,7200,800
0.1,10,100,168,Empirical_copula,Gaussian,absolute_residual,0.825,37583309951.03734,33.38102375490546,0.0009989738464355469,0.01,10.0,True,7200,800
0.1,10,100,169,TSCP_R,Gaussian,absolute_residual,0.925,2776064045373.205,72.62047498525045,0.0030014514923095703,0.01,10.0,True,7200,800
0.1,10,100,169,Point_CHR,Gaussian,absolute_residual,0.9325,167089033491.58154,33.707981723466354,0.0010075569152832031,0.01,10.0,True,7200,800
0.1,10,100,169,Unscaled,Gaussian,absolute_residual,0.95125,29281228665865.047,22.215645139397687,0.0,0.01,10.0,True,7200,800
0.1,10,100,169,Empirical_copula,Gaussian,absolute_residual,0.8575,66051711354.76455,30.25932719348079,0.0009913444519042969,0.01,10.0,True,7200,800
0.1,10,100,170,TSCP_R,Gaussian,absolute_residual,0.93125,122938012222.30986,28.736876682534536,0.004006624221801758,0.01,10.0,True,7200,800
0.1,10,100,170,Point_CHR,Gaussian,absolute_residual,0.9025,105484162098.43556,30.91815076671851,0.0,0.01,10.0,True,7200,800
0.1,10,100,170,Unscaled,Gaussian,absolute_residual,0.91375,10909476789302.525,20.127062363909555,0.0,0.01,10.0,True,7200,800
0.1,10,100,170,Empirical_copula,Gaussian,absolute_residual,0.84875,35211154363.74473,24.045382836705116,0.0009996891021728516,0.01,10.0,True,7200,800
0.1,10,100,171,TSCP_R,Gaussian,absolute_residual,0.8975,1230925788952.5586,35.82601152742721,0.0030007362365722656,0.01,10.0,True,7200,800
0.1,10,100,171,Point_CHR,Gaussian,absolute_residual,0.9575,467705345493.5308,31.133123933218535,0.0009996891021728516,0.01,10.0,True,7200,800
0.1,10,100,171,Unscaled,Gaussian,absolute_residual,0.9175,17800374944417.875,21.136978956585835,0.0,0.01,10.0,True,7200,800
0.1,10,100,171,Empirical_copula,Gaussian,absolute_residual,0.81125,52095938442.32218,26.926897643938293,0.0009980201721191406,0.01,10.0,True,7200,800
0.1,10,100,172,TSCP_R,Gaussian,absolute_residual,0.96125,677138841412.8567,56.24738995193859,0.002005338668823242,0.01,10.0,True,7200,800
0.1,10,100,172,Point_CHR,Gaussian,absolute_residual,0.9575,205611034697.37906,30.019135416849622,0.0,0.01,10.0,True,7200,800
0.1,10,100,172,Unscaled,Gaussian,absolute_residual,0.9175,14372766027830.951,20.68969247895523,0.0,0.01,10.0,True,7200,800
0.1,10,100,172,Empirical_copula,Gaussian,absolute_residual,0.825,32111879287.33377,21.9723883960205,0.0009999275207519531,0.01,10.0,True,7200,800
0.1,10,100,173,TSCP_R,Gaussian,absolute_residual,0.85875,27802838765.024807,24.862417742063148,0.004006624221801758,0.01,10.0,True,7200,800
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,0.86125,39234863369.17413,21.93895842959467,0.0,0.01,10.0,True,7200,800
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,0.87625,5930664688298.815,18.936963279181807,0.0,0.01,10.0,True,7200,800
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,0.78875,15030917002.71202,24.85231566281943,0.001992940902709961,0.01,10.0,True,7200,800
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,0.85,83682675782.11533,32.412591896573716,0.003000497817993164,0.01,10.0,True,7200,800
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,0.89125,97705847744.22366,30.044478883796273,0.0009992122650146484,0.01,10.0,True,7200,800
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,0.875,4916525090252.492,18.585139531010523,0.0,0.01,10.0,True,7200,800
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,0.84875,39085937041.441,27.142610604523995,0.0009996891021728516,0.01,10.0,True,7200,800
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,0.9075,668727113054.7736,47.02656927940607,0.003006458282470703,0.01,10.0,True,7200,800
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,0.955,664366803191.987,37.04145652274826,0.0,0.01,10.0,True,7200,800
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,0.94,27988959897052.273,22.1155974354121,0.0,0.01,10.0,True,7200,800
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,0.9175,113913564519.54282,26.86481685860905,0.0019948482513427734,0.01,10.0,True,7200,800
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,0.90375,810715776101.0804,39.27459785973107,0.0029931068420410156,0.01,10.0,True,7200,800
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,0.855,49028951323.97548,32.5686104482443,0.0010073184967041016,0.01,10.0,True,7200,800
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,0.97875,91649021611353.14,24.90077036856251,0.0,0.01,10.0,True,7200,800
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,0.8875,77824148440.99101,31.242697257009524,0.0009996891021728516,0.01,10.0,True,7200,800
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,0.8725,172850379714.3387,45.05636546049351,0.003001689910888672,0.01,10.0,True,7200,800
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,0.86125,41509576468.908104,24.260055805664535,0.0010001659393310547,0.01,10.0,True,7200,800
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,0.86625,5485265863242.153,18.78969662886512,0.0,0.01,10.0,True,7200,800
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,0.7825,27350087605.86758,24.19578824682233,0.0010004043579101562,0.01,10.0,True,7200,800
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,0.9025,66689213272.79553,25.532617742688803,0.003000974655151367,0.01,10.0,True,7200,800
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,0.90625,80572118346.51257,27.049989473385555,0.0,0.01,10.0,True,7200,800
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,0.89875,8241356203147.291,19.570407490758093,0.0,0.01,10.0,True,7200,800
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,0.84125,32749387475.97904,25.09641718305389,0.0010058879852294922,0.01,10.0,True,7200,800
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,0.9175,378413295248.7378,41.18221600311397,0.00299835205078125,0.01,10.0,True,7200,800
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,0.76125,16998716366.74644,23.136082328859704,0.0010004043579101562,0.01,10.0,True,7200,800
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,0.935,22407518950333.746,21.629146250990395,0.0,0.01,10.0,True,7200,800
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,0.7575,22039873140.559082,27.480049773182117,0.0010008811950683594,0.01,10.0,True,7200,800
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,0.905,66043249269.05683,26.46434369139559,0.0030012130737304688,0.01,10.0,True,7200,800
0.1,10,100,180,Point_CHR,Gaussian,absolute_residual,0.94375,123913668370.89076,26.584502387841326,0.0010099411010742188,0.01,10.0,True,7200,800
0.1,10,100,180,Unscaled,Gaussian,absolute_residual,0.89375,6901919556259.099,19.226356432128643,0.0,0.01,10.0,True,7200,800
0.1,10,100,180,Empirical_copula,Gaussian,absolute_residual,0.80125,22577293732.428917,22.446467323722175,0.0009975433349609375,0.01,10.0,True,7200,800
0.1,10,100,181,TSCP_R,Gaussian,absolute_residual,0.8825,1239195385918.0596,45.587827957921675,0.002001047134399414,0.01,10.0,True,7200,800
0.1,10,100,181,Point_CHR,Gaussian,absolute_residual,0.91,101477594435.98866,27.9272432488295,0.0010004043579101562,0.01,10.0,True,7200,800
0.1,10,100,181,Unscaled,Gaussian,absolute_residual,0.91375,11830608077011.877,20.29087178971668,0.0,0.01,10.0,True,7200,800
0.1,10,100,181,Empirical_copula,Gaussian,absolute_residual,0.86625,48566894306.09302,26.820825407299132,0.0010001659393310547,0.01,10.0,True,7200,800
0.1,10,100,182,TSCP_R,Gaussian,absolute_residual,0.89625,52966093876.90816,25.885247919234658,0.002998828887939453,0.01,10.0,True,7200,800
0.1,10,100,182,Point_CHR,Gaussian,absolute_residual,0.79625,20026672874.15968,21.871122292465476,0.0009996891021728516,0.01,10.0,True,7200,800
0.1,10,100,182,Unscaled,Gaussian,absolute_residual,0.88625,7015052974973.576,19.257641405791652,0.0,0.01,10.0,True,7200,800
0.1,10,100,182,Empirical_copula,Gaussian,absolute_residual,0.8,21898601173.958088,26.47768800609335,0.0009987354278564453,0.01,10.0,True,7200,800
0.1,10,100,183,TSCP_R,Gaussian,absolute_residual,0.9225,525142273488.9121,41.24817403344789,0.004503011703491211,0.01,10.0,True,7200,800
0.1,10,100,183,Point_CHR,Gaussian,absolute_residual,0.8825,66630517107.10102,22.270207390151644,0.0,0.01,10.0,True,7200,800
0.1,10,100,183,Unscaled,Gaussian,absolute_residual,0.86625,7566325042624.119,19.403876393706195,0.0,0.01,10.0,True,7200,800
0.1,10,100,183,Empirical_copula,Gaussian,absolute_residual,0.855,49627180239.47935,26.217196878871423,0.0009996891021728516,0.01,10.0,True,7200,800
0.1,10,100,184,TSCP_R,Gaussian,absolute_residual,0.89875,462919672056.71277,42.41266835650941,0.004000663757324219,0.01,10.0,True,7200,800
0.1,10,100,184,Point_CHR,Gaussian,absolute_residual,0.9175,107765867805.81926,26.134634011352134,0.0009999275207519531,0.01,10.0,True,7200,800
0.1,10,100,184,Unscaled,Gaussian,absolute_residual,0.8425,4714838738460.472,18.507454242607288,0.0,0.01,10.0,True,7200,800
0.1,10,100,184,Empirical_copula,Gaussian,absolute_residual,0.8175,33325996472.163006,24.97739026949195,0.0009999275207519531,0.01,10.0,True,7200,800
0.1,10,100,185,TSCP_R,Gaussian,absolute_residual,0.94125,1780185837447.8943,40.49433130025774,0.0029990673065185547,0.01,10.0,True,7200,800
0.1,10,100,185,Point_CHR,Gaussian,absolute_residual,0.91125,90202686589.42676,30.777101110182954,0.0010013580322265625,0.01,10.0,True,7200,800
0.1,10,100,185,Unscaled,Gaussian,absolute_residual,0.91375,14458286809993.352,20.701970413041717,0.0,0.01,10.0,True,7200,800
0.1,10,100,185,Empirical_copula,Gaussian,absolute_residual,0.89875,63893348774.80269,31.414629929022258,0.0010006427764892578,0.01,10.0,True,7200,800
0.1,10,100,186,TSCP_R,Gaussian,absolute_residual,0.9325,354183614771.3559,42.14550955187088,0.004000663757324219,0.01,10.0,True,7200,800
0.1,10,100,186,Point_CHR,Gaussian,absolute_residual,0.86125,38737238845.54113,25.048579342871513,0.0,0.01,10.0,True,7200,800
0.1,10,100,186,Unscaled,Gaussian,absolute_residual,0.91375,12421985309722.428,20.390088047471853,0.0,0.01,10.0,True,7200,800
0.1,10,100,186,Empirical_copula,Gaussian,absolute_residual,0.8825,48742472117.97464,23.477545898038038,0.0010068416595458984,0.01,10.0,True,7200,800
0.1,10,100,187,TSCP_R,Gaussian,absolute_residual,0.89875,211883645298.29913,37.10978882621139,0.004005908966064453,0.01,10.0,True,7200,800
0.1,10,100,187,Point_CHR,Gaussian,absolute_residual,0.93875,156377867441.11884,27.02173582645385,0.0,0.01,10.0,True,7200,800
0.1,10,100,187,Unscaled,Gaussian,absolute_residual,0.87,5158344075783.947,18.674588068000098,0.0,0.01,10.0,True,7200,800
0.1,10,100,187,Empirical_copula,Gaussian,absolute_residual,0.8525,35373267376.23928,24.566294800862437,0.0009999275207519531,0.01,10.0,True,7200,800
0.1,10,100,188,TSCP_R,Gaussian,absolute_residual,0.845,30085742110.614693,29.727802716757715,0.003991842269897461,0.01,10.0,True,7200,800
