alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,redraw_train_test,n_train,n_test,noise_ratio
0.1,10,100,173,TSCP_R,Gaussian,absolute_residual,8,3.7012211430940507,True,7200,800,5
0.1,10,100,173,TSCP_R,Gaussian,absolute_residual,9,2.514042844744447,True,7200,800,5
0.1,10,100,173,TSCP_R,Gaussian,absolute_residual,10,2.669328621535354,True,7200,800,5
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,1,12.45848347170961,True,7200,800,5
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,2,11.791272289644793,True,7200,800,5
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,3,8.152454724912065,True,7200,800,5
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,4,6.550645397245955,True,7200,800,5
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,5,5.720155054951696,True,7200,800,5
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,6,5.472585821406797,True,7200,800,5
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,7,4.3466109575431275,True,7200,800,5
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,8,3.5440378430264463,True,7200,800,5
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,9,2.2630652163218308,True,7200,800,5
0.1,10,100,173,Point_CHR,Gaussian,absolute_residual,10,2.8871445002245495,True,7200,800,5
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,1,9.250100003283219,True,7200,800,5
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,2,9.250100003283219,True,7200,800,5
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,3,9.250100003283219,True,7200,800,5
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,4,9.250100003283219,True,7200,800,5
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,5,9.250100003283219,True,7200,800,5
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,6,9.250100003283219,True,7200,800,5
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,7,9.250100003283219,True,7200,800,5
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,8,9.250100003283219,True,7200,800,5
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,9,9.250100003283219,True,7200,800,5
0.1,10,100,173,Unscaled,Gaussian,absolute_residual,10,9.250100003283219,True,7200,800,5
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,1,13.133666426826963,True,7200,800,5
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,2,9.993201909978307,True,7200,800,5
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,3,8.088278109702978,True,7200,800,5
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,4,7.152207661779897,True,7200,800,5
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,5,5.749683523098563,True,7200,800,5
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,6,4.656662739028999,True,7200,800,5
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,7,3.7587963040491807,True,7200,800,5
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,8,3.5440378430264463,True,7200,800,5
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,9,2.2630018309412705,True,7200,800,5
0.1,10,100,173,Empirical_copula,Gaussian,absolute_residual,10,2.5788726721481314,True,7200,800,5
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,1,14.86039521758315,True,7200,800,5
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,2,12.688850710848337,True,7200,800,5
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,3,9.524770610081411,True,7200,800,5
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,4,7.468828486446737,True,7200,800,5
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,5,7.058786823900604,True,7200,800,5
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,6,5.76501993353475,True,7200,800,5
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,7,4.373301255509057,True,7200,800,5
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,8,3.5762291688993146,True,7200,800,5
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,9,3.0010924600480258,True,7200,800,5
0.1,10,100,174,TSCP_R,Gaussian,absolute_residual,10,2.1149010436918934,True,7200,800,5
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,1,16.276997397051957,True,7200,800,5
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,2,11.018972937141468,True,7200,800,5
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,3,10.294974884109616,True,7200,800,5
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,4,7.294855830660957,True,7200,800,5
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,5,7.626911015287012,True,7200,800,5
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,6,4.720634475090584,True,7200,800,5
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,7,4.350542154227137,True,7200,800,5
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,8,3.5713773149103076,True,7200,800,5
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,9,3.3542545452737627,True,7200,800,5
0.1,10,100,174,Point_CHR,Gaussian,absolute_residual,10,2.2010783594531738,True,7200,800,5
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,1,9.752450903531445,True,7200,800,5
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,2,9.752450903531445,True,7200,800,5
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,3,9.752450903531445,True,7200,800,5
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,4,9.752450903531445,True,7200,800,5
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,5,9.752450903531445,True,7200,800,5
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,6,9.752450903531445,True,7200,800,5
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,7,9.752450903531445,True,7200,800,5
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,8,9.752450903531445,True,7200,800,5
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,9,9.752450903531445,True,7200,800,5
0.1,10,100,174,Unscaled,Gaussian,absolute_residual,10,9.752450903531445,True,7200,800,5
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,1,14.026318136384889,True,7200,800,5
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,2,12.574137104156527,True,7200,800,5
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,3,8.63842934106818,True,7200,800,5
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,4,7.415242023442035,True,7200,800,5
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,5,6.270241498919587,True,7200,800,5
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,6,5.29438865634697,True,7200,800,5
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,7,4.057560143062881,True,7200,800,5
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,8,3.339376358242622,True,7200,800,5
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,9,2.879571409854151,True,7200,800,5
0.1,10,100,174,Empirical_copula,Gaussian,absolute_residual,10,1.716642018160293,True,7200,800,5
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,1,12.726069154208766,True,7200,800,5
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,2,12.412694124579653,True,7200,800,5
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,3,9.22756725757888,True,7200,800,5
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,4,7.871167424632488,True,7200,800,5
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,5,7.082081189910658,True,7200,800,5
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,6,5.24455159293792,True,7200,800,5
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,7,4.785939031178448,True,7200,800,5
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,8,3.7447484278700105,True,7200,800,5
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,9,3.124363419861374,True,7200,800,5
0.1,10,100,175,TSCP_R,Gaussian,absolute_residual,10,2.8012304505275645,True,7200,800,5
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,1,14.757362941774174,True,7200,800,5
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,2,15.641255471970373,True,7200,800,5
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,3,10.188553039220993,True,7200,800,5
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,4,7.766991933118561,True,7200,800,5
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,5,7.6151016911988165,True,7200,800,5
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,6,5.125898570930119,True,7200,800,5
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,7,4.99721961141144,True,7200,800,5
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,8,3.189199993244158,True,7200,800,5
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,9,3.2885089850041975,True,7200,800,5
0.1,10,100,175,Point_CHR,Gaussian,absolute_residual,10,3.5470214951297008,True,7200,800,5
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,1,9.226508560087412,True,7200,800,5
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,2,9.226508560087412,True,7200,800,5
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,3,9.226508560087412,True,7200,800,5
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,4,9.226508560087412,True,7200,800,5
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,5,9.226508560087412,True,7200,800,5
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,6,9.226508560087412,True,7200,800,5
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,7,9.226508560087412,True,7200,800,5
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,8,9.226508560087412,True,7200,800,5
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,9,9.226508560087412,True,7200,800,5
0.1,10,100,175,Unscaled,Gaussian,absolute_residual,10,9.226508560087412,True,7200,800,5
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,1,11.143604041755065,True,7200,800,5
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,2,10.605660985150294,True,7200,800,5
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,3,7.945030543963208,True,7200,800,5
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,4,7.766991933118561,True,7200,800,5
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,5,7.15098512067641,True,7200,800,5
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,6,4.475263526630581,True,7200,800,5
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,7,4.343312899303152,True,7200,800,5
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,8,3.3417690678127485,True,7200,800,5
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,9,2.5521112879659,True,7200,800,5
0.1,10,100,175,Empirical_copula,Gaussian,absolute_residual,10,2.957244603878305,True,7200,800,5
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,1,12.234368038188148,True,7200,800,5
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,2,10.544986098417503,True,7200,800,5
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,3,8.88137461477005,True,7200,800,5
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,4,7.513340852577574,True,7200,800,5
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,5,6.242444553029152,True,7200,800,5
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,6,5.419021316912165,True,7200,800,5
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,7,4.352273709566814,True,7200,800,5
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,8,3.8874723675423573,True,7200,800,5
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,9,3.0734385243709186,True,7200,800,5
0.1,10,100,176,TSCP_R,Gaussian,absolute_residual,10,3.2830909364921776,True,7200,800,5
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,1,14.790931079823032,True,7200,800,5
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,2,12.323982424588136,True,7200,800,5
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,3,11.062075552610057,True,7200,800,5
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,4,6.730881234659625,True,7200,800,5
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,5,7.047940096278266,True,7200,800,5
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,6,5.898366648290011,True,7200,800,5
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,7,4.087263927779584,True,7200,800,5
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,8,4.522167879688909,True,7200,800,5
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,9,3.9797493653478755,True,7200,800,5
0.1,10,100,176,Point_CHR,Gaussian,absolute_residual,10,3.248545822698725,True,7200,800,5
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,1,8.936120198158097,True,7200,800,5
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,2,8.936120198158097,True,7200,800,5
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,3,8.936120198158097,True,7200,800,5
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,4,8.936120198158097,True,7200,800,5
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,5,8.936120198158097,True,7200,800,5
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,6,8.936120198158097,True,7200,800,5
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,7,8.936120198158097,True,7200,800,5
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,8,8.936120198158097,True,7200,800,5
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,9,8.936120198158097,True,7200,800,5
0.1,10,100,176,Unscaled,Gaussian,absolute_residual,10,8.936120198158097,True,7200,800,5
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,1,10.422759232174656,True,7200,800,5
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,2,8.682955738535528,True,7200,800,5
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,3,7.256292245202602,True,7200,800,5
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,4,7.4005988629450545,True,7200,800,5
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,5,6.919457923572562,True,7200,800,5
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,6,4.8493144527664,True,7200,800,5
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,7,4.060359169642595,True,7200,800,5
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,8,4.388058224458421,True,7200,800,5
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,9,2.7737723368929235,True,7200,800,5
0.1,10,100,176,Empirical_copula,Gaussian,absolute_residual,10,3.099258774176004,True,7200,800,5
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,1,12.908009253774315,True,7200,800,5
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,2,10.849469414893367,True,7200,800,5
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,3,9.082112689997151,True,7200,800,5
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,4,7.519664436159507,True,7200,800,5
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,5,5.762138122482405,True,7200,800,5
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,6,4.7728512369879805,True,7200,800,5
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,7,4.036349095064836,True,7200,800,5
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,8,3.9974235033015306,True,7200,800,5
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,9,3.0945295851880057,True,7200,800,5
0.1,10,100,177,TSCP_R,Gaussian,absolute_residual,10,2.3584564696676256,True,7200,800,5
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,1,10.580254607378144,True,7200,800,5
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,2,11.583977914070484,True,7200,800,5
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,3,9.283102646416744,True,7200,800,5
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,4,7.6235472008305445,True,7200,800,5
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,5,5.080592600620001,True,7200,800,5
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,6,4.967229322963531,True,7200,800,5
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,7,4.159909369965466,True,7200,800,5
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,8,4.439594358514761,True,7200,800,5
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,9,3.285339535608158,True,7200,800,5
0.1,10,100,177,Point_CHR,Gaussian,absolute_residual,10,2.4653497975685332,True,7200,800,5
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,1,9.48868152548739,True,7200,800,5
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,2,9.48868152548739,True,7200,800,5
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,3,9.48868152548739,True,7200,800,5
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,4,9.48868152548739,True,7200,800,5
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,5,9.48868152548739,True,7200,800,5
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,6,9.48868152548739,True,7200,800,5
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,7,9.48868152548739,True,7200,800,5
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,8,9.48868152548739,True,7200,800,5
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,9,9.48868152548739,True,7200,800,5
0.1,10,100,177,Unscaled,Gaussian,absolute_residual,10,9.48868152548739,True,7200,800,5
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,1,11.06427296874049,True,7200,800,5
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,2,9.48868152542055,True,7200,800,5
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,3,8.070223825944385,True,7200,800,5
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,4,8.340846890732845,True,7200,800,5
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,5,5.763826778536274,True,7200,800,5
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,6,4.237395922836688,True,7200,800,5
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,7,3.540354762228773,True,7200,800,5
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,8,3.6818637538909758,True,7200,800,5
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,9,2.7447722562181935,True,7200,800,5
0.1,10,100,177,Empirical_copula,Gaussian,absolute_residual,10,2.326115867892838,True,7200,800,5
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,1,11.964725058507744,True,7200,800,5
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,2,11.907608575686327,True,7200,800,5
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,3,9.660478723130336,True,7200,800,5
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,4,8.237044400658496,True,7200,800,5
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,5,6.261251747054375,True,7200,800,5
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,6,5.058873714813638,True,7200,800,5
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,7,4.7297785477783165,True,7200,800,5
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,8,3.6823734929891367,True,7200,800,5
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,9,2.936995630427967,True,7200,800,5
0.1,10,100,178,TSCP_R,Gaussian,absolute_residual,10,2.6112401161335925,True,7200,800,5
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,1,11.7000820814192,True,7200,800,5
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,2,11.803984484578846,True,7200,800,5
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,3,9.664909880152113,True,7200,800,5
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,4,7.8679036190587865,True,7200,800,5
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,5,6.892157756458133,True,7200,800,5
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,6,4.871310775382363,True,7200,800,5
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,7,4.433787985189802,True,7200,800,5
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,8,3.629539459395225,True,7200,800,5
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,9,2.8210376291364945,True,7200,800,5
0.1,10,100,178,Point_CHR,Gaussian,absolute_residual,10,2.601269401586897,True,7200,800,5
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,1,9.686498746728592,True,7200,800,5
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,2,9.686498746728592,True,7200,800,5
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,3,9.686498746728592,True,7200,800,5
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,4,9.686498746728592,True,7200,800,5
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,5,9.686498746728592,True,7200,800,5
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,6,9.686498746728592,True,7200,800,5
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,7,9.686498746728592,True,7200,800,5
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,8,9.686498746728592,True,7200,800,5
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,9,9.686498746728592,True,7200,800,5
0.1,10,100,178,Unscaled,Gaussian,absolute_residual,10,9.686498746728592,True,7200,800,5
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,1,10.519666396389969,True,7200,800,5
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,2,11.143157528960115,True,7200,800,5
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,3,8.843841423272686,True,7200,800,5
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,4,6.659407700637306,True,7200,800,5
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,5,5.483400957920217,True,7200,800,5
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,6,5.535648468641148,True,7200,800,5
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,7,4.8479915818894295,True,7200,800,5
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,8,3.0316023934336265,True,7200,800,5
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,9,2.8210376291364945,True,7200,800,5
0.1,10,100,178,Empirical_copula,Gaussian,absolute_residual,10,2.282739194332936,True,7200,800,5
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,1,12.795880312791555,True,7200,800,5
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,2,10.425498584611773,True,7200,800,5
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,3,9.113296722878893,True,7200,800,5
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,4,8.313376250556113,True,7200,800,5
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,5,7.45821885761489,True,7200,800,5
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,6,5.048891893533436,True,7200,800,5
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,7,4.3230757352012485,True,7200,800,5
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,8,3.8110179291955655,True,7200,800,5
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,9,3.0417600406381906,True,7200,800,5
0.1,10,100,179,TSCP_R,Gaussian,absolute_residual,10,2.3835643210422006,True,7200,800,5
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,1,12.620509347698192,True,7200,800,5
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,2,13.595916980262796,True,7200,800,5
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,3,7.320386450488391,True,7200,800,5
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,4,9.905313123489883,True,7200,800,5
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,5,7.431695943911658,True,7200,800,5
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,6,5.605613714455348,True,7200,800,5
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,7,4.881859585980866,True,7200,800,5
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,8,3.6440058102893405,True,7200,800,5
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,9,3.6509521710435116,True,7200,800,5
0.1,10,100,179,Point_CHR,Gaussian,absolute_residual,10,2.4648826016640633,True,7200,800,5
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,1,9.445997065832952,True,7200,800,5
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,2,9.445997065832952,True,7200,800,5
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,3,9.445997065832952,True,7200,800,5
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,4,9.445997065832952,True,7200,800,5
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,5,9.445997065832952,True,7200,800,5
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,6,9.445997065832952,True,7200,800,5
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,7,9.445997065832952,True,7200,800,5
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,8,9.445997065832952,True,7200,800,5
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,9,9.445997065832952,True,7200,800,5
0.1,10,100,179,Unscaled,Gaussian,absolute_residual,10,9.445997065832952,True,7200,800,5
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,1,12.856961552306773,True,7200,800,5
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,2,9.269302125305723,True,7200,800,5
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,3,9.557900317793232,True,7200,800,5
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,4,7.355472760782531,True,7200,800,5
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,5,6.429471641436727,True,7200,800,5
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,6,4.146994571452357,True,7200,800,5
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,7,3.951203222809813,True,7200,800,5
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,8,3.4110706933193633,True,7200,800,5
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,9,2.835576161424598,True,7200,800,5
0.1,10,100,179,Empirical_copula,Gaussian,absolute_residual,10,2.307038882068019,True,7200,800,5
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,1,15.16233709258728,True,7200,800,5
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,2,10.677997347636959,True,7200,800,5
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,3,10.067763573197931,True,7200,800,5
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,4,7.744258873119721,True,7200,800,5
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,5,6.601069634102769,True,7200,800,5
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,6,5.753242625344799,True,7200,800,5
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,7,4.487592083983485,True,7200,800,5
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,8,3.646030378186811,True,7200,800,5
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,9,3.525374318714162,True,7200,800,5
0.1,10,100,180,TSCP_R,Gaussian,absolute_residual,10,2.5651812672458147,True,7200,800,5
