alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure,redraw_train_test,n_train,n_test
0.05,10,100,88,Point_CHR,Gaussian,absolute_residual,0.925,91648594613.92749,28.838980705923884,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.05,10,100,88,Unscaled,Gaussian,absolute_residual,0.9675,42800507774771.65,23.075169090650522,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,88,Empirical_copula,Gaussian,absolute_residual,0.90375,56027097342.596695,28.838980705923884,0.0009946823120117188,0.6,equicorrelated,True,7200,800
0.1,10,100,88,TSCP_R,Gaussian,absolute_residual,0.90875,38931204519.862,25.73303118337115,0.004006147384643555,0.6,equicorrelated,True,7200,800
0.1,10,100,88,Point_CHR,Gaussian,absolute_residual,0.8625,17859433557.981544,23.715780580876395,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,88,Unscaled,Gaussian,absolute_residual,0.885,4567607908260.494,18.448832235515805,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,88,Empirical_copula,Gaussian,absolute_residual,0.865,18718408309.344074,27.485307619194337,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.2,10,100,88,TSCP_R,Gaussian,absolute_residual,0.7925,5692627625.530103,21.124682401342792,0.002994060516357422,0.6,equicorrelated,True,7200,800
0.2,10,100,88,Point_CHR,Gaussian,absolute_residual,0.75875,4931175198.685426,21.924741625506734,0.0010063648223876953,0.6,equicorrelated,True,7200,800
0.2,10,100,88,Unscaled,Gaussian,absolute_residual,0.79125,787391710812.3495,15.474587600466421,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,88,Empirical_copula,Gaussian,absolute_residual,0.7775,5729701223.349877,23.07516909056912,0.0009992122650146484,0.6,equicorrelated,True,7200,800
0.05,10,100,89,TSCP_R,Gaussian,absolute_residual,0.9575,94169687782.02481,29.73045988481919,0.004005908966064453,0.6,equicorrelated,True,7200,800
0.05,10,100,89,Point_CHR,Gaussian,absolute_residual,0.94,78405981625.18314,31.427074844828205,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.05,10,100,89,Unscaled,Gaussian,absolute_residual,0.9675,34250496744250.99,22.566628916077423,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,89,Empirical_copula,Gaussian,absolute_residual,0.92125,48592927354.54974,29.697993841644436,0.000993490219116211,0.6,equicorrelated,True,7200,800
0.1,10,100,89,TSCP_R,Gaussian,absolute_residual,0.9,23140077186.946457,26.34574361677622,0.004000425338745117,0.6,equicorrelated,True,7200,800
0.1,10,100,89,Point_CHR,Gaussian,absolute_residual,0.87875,18469209770.50209,28.024036203304632,0.0010013580322265625,0.6,equicorrelated,True,7200,800
0.1,10,100,89,Unscaled,Gaussian,absolute_residual,0.92125,6901570007019.887,19.226259057602938,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,89,Empirical_copula,Gaussian,absolute_residual,0.845,11565759613.512636,24.387131234746267,0.001001119613647461,0.6,equicorrelated,True,7200,800
0.2,10,100,89,TSCP_R,Gaussian,absolute_residual,0.80875,5688929738.542634,22.661361453755596,0.003998517990112305,0.6,equicorrelated,True,7200,800
0.2,10,100,89,Point_CHR,Gaussian,absolute_residual,0.8275,8814721570.190262,24.44175794709993,0.0009987354278564453,0.6,equicorrelated,True,7200,800
0.2,10,100,89,Unscaled,Gaussian,absolute_residual,0.82,1044642337524.6675,15.918302824018893,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,89,Empirical_copula,Gaussian,absolute_residual,0.7425,3730596699.2868648,22.777099684145043,0.0010044574737548828,0.6,equicorrelated,True,7200,800
0.05,10,100,90,TSCP_R,Gaussian,absolute_residual,0.9425,86980079955.88864,26.368741477380727,0.003998756408691406,0.6,equicorrelated,True,7200,800
0.05,10,100,90,Point_CHR,Gaussian,absolute_residual,0.9825,648538992950.7273,31.057890874051093,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.05,10,100,90,Unscaled,Gaussian,absolute_residual,0.93,14620672269576.477,20.72510474825004,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,90,Empirical_copula,Gaussian,absolute_residual,0.905,65915229690.126816,25.785438385905202,0.0010006427764892578,0.6,equicorrelated,True,7200,800
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,0.87875,32461988592.91756,23.984944567330608,0.00299835205078125,0.6,equicorrelated,True,7200,800
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,0.85375,24468722899.103,22.596186655794966,0.001001119613647461,0.6,equicorrelated,True,7200,800
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,0.8475,3519459728217.9067,17.974118476181822,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,0.8625,26468245221.73998,24.563386522949433,0.001001119613647461,0.6,equicorrelated,True,7200,800
0.2,10,100,90,TSCP_R,Gaussian,absolute_residual,0.73875,4324152972.816078,19.507720682917807,0.0029976367950439453,0.6,equicorrelated,True,7200,800
0.2,10,100,90,Point_CHR,Gaussian,absolute_residual,0.755,4896202414.189897,20.63294360783385,0.0010020732879638672,0.6,equicorrelated,True,7200,800
0.2,10,100,90,Unscaled,Gaussian,absolute_residual,0.72375,530689614437.2966,14.875927697468965,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,90,Empirical_copula,Gaussian,absolute_residual,0.665,2258081959.2781315,18.961071244941905,0.0009989738464355469,0.6,equicorrelated,True,7200,800
0.05,10,100,91,TSCP_R,Gaussian,absolute_residual,0.96375,70874113041.70982,25.27672135961558,0.005000114440917969,0.6,equicorrelated,True,7200,800
0.05,10,100,91,Point_CHR,Gaussian,absolute_residual,0.9775,216902694447.2685,30.52878741376589,0.001001119613647461,0.6,equicorrelated,True,7200,800
0.05,10,100,91,Unscaled,Gaussian,absolute_residual,0.93625,13369873598153.945,20.540581306357826,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,91,Empirical_copula,Gaussian,absolute_residual,0.92125,41522825165.49023,24.311971553826048,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,0.90625,27549778264.85827,22.890175026727206,0.0039997100830078125,0.6,equicorrelated,True,7200,800
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,0.92125,37968450120.77407,25.148385827130276,0.0010020732879638672,0.6,equicorrelated,True,7200,800
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,0.88875,3430588167839.6494,17.928207024638734,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,0.87375,15605777600.875568,21.761229421636383,0.0010023117065429688,0.6,equicorrelated,True,7200,800
0.2,10,100,91,TSCP_R,Gaussian,absolute_residual,0.78,5013310347.8629265,19.268228570063226,0.002996683120727539,0.6,equicorrelated,True,7200,800
0.2,10,100,91,Point_CHR,Gaussian,absolute_residual,0.83875,12887019507.017498,22.377543653249408,0.0010030269622802734,0.6,equicorrelated,True,7200,800
0.2,10,100,91,Unscaled,Gaussian,absolute_residual,0.8125,937624829278.1606,15.74718428471475,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,91,Empirical_copula,Gaussian,absolute_residual,0.715,2515588329.987338,18.90415776593122,0.0009992122650146484,0.6,equicorrelated,True,7200,800
0.05,10,100,92,TSCP_R,Gaussian,absolute_residual,0.9825,164497782857.32043,29.27805374248728,0.0030052661895751953,0.6,equicorrelated,True,7200,800
0.05,10,100,92,Point_CHR,Gaussian,absolute_residual,0.97,232603395499.58807,29.967366870770597,0.0009946823120117188,0.6,equicorrelated,True,7200,800
0.05,10,100,92,Unscaled,Gaussian,absolute_residual,0.96875,41798070968540.805,23.020546207496476,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,92,Empirical_copula,Gaussian,absolute_residual,0.96625,85674887830.8082,29.545214392315998,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,0.93125,42304136183.60025,24.84409681574983,0.003999233245849609,0.6,equicorrelated,True,7200,800
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,0.8975,26407288828.7478,24.977322559135533,0.0010013580322265625,0.6,equicorrelated,True,7200,800
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,0.9225,6892361110874.545,19.223692119605087,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,0.93,35987798510.968155,24.809482130383614,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.2,10,100,92,TSCP_R,Gaussian,absolute_residual,0.8325,7236770858.34727,21.425859552420036,0.0029981136322021484,0.6,equicorrelated,True,7200,800
0.2,10,100,92,Point_CHR,Gaussian,absolute_residual,0.8075,5624358894.68617,19.615124545247177,0.0010027885437011719,0.6,equicorrelated,True,7200,800
0.2,10,100,92,Unscaled,Gaussian,absolute_residual,0.83875,1198543215800.5354,16.138581872773056,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,92,Empirical_copula,Gaussian,absolute_residual,0.79625,5349820443.311462,22.354035745677074,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.05,10,100,93,TSCP_R,Gaussian,absolute_residual,0.9525,88874365375.3315,30.633956473586256,0.0039997100830078125,0.6,equicorrelated,True,7200,800
0.05,10,100,93,Point_CHR,Gaussian,absolute_residual,0.95125,126221427278.73087,39.557924814424794,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.05,10,100,93,Unscaled,Gaussian,absolute_residual,0.95375,21963339767870.246,21.585883956397453,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,93,Empirical_copula,Gaussian,absolute_residual,0.9175,57841609256.42397,30.947425170542974,0.0010004043579101562,0.6,equicorrelated,True,7200,800
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,0.89,21373301930.607048,26.579133115903442,0.003999471664428711,0.6,equicorrelated,True,7200,800
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,0.8775,21757435321.765385,30.7328148003757,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,0.88375,3119942702236.9355,17.758842755742332,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,0.875,19503277828.156937,29.0221283568804,0.0020062923431396484,0.6,equicorrelated,True,7200,800
0.2,10,100,93,TSCP_R,Gaussian,absolute_residual,0.83,7818782667.877651,23.887130902769442,0.0029993057250976562,0.6,equicorrelated,True,7200,800
0.2,10,100,93,Point_CHR,Gaussian,absolute_residual,0.83,10370617737.27879,29.009057746732537,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,93,Unscaled,Gaussian,absolute_residual,0.8325,1054210773650.2377,15.932823495158877,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,93,Empirical_copula,Gaussian,absolute_residual,0.78875,4579023233.626683,21.585883956340577,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.05,10,100,94,TSCP_R,Gaussian,absolute_residual,0.93625,60338538878.31437,27.715498106381254,0.002997875213623047,0.6,equicorrelated,True,7200,800
0.05,10,100,94,Point_CHR,Gaussian,absolute_residual,0.97125,281694761228.28174,32.81858260285897,0.0010020732879638672,0.6,equicorrelated,True,7200,800
0.05,10,100,94,Unscaled,Gaussian,absolute_residual,0.965,27197932814751.168,22.052284648193844,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,94,Empirical_copula,Gaussian,absolute_residual,0.92375,36359446721.77827,28.193704587856104,0.0010001659393310547,0.6,equicorrelated,True,7200,800
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,0.885,16692968202.011,24.3277003791013,0.0029981136322021484,0.6,equicorrelated,True,7200,800
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,0.91,34301782578.173172,25.314956970649874,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,0.94,11577877244957.955,20.247103087450053,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,0.86375,15439851014.645628,22.62782860709183,0.0020003318786621094,0.6,equicorrelated,True,7200,800
0.2,10,100,94,TSCP_R,Gaussian,absolute_residual,0.82375,7492244036.12343,22.37100522415073,0.0020003318786621094,0.6,equicorrelated,True,7200,800
0.2,10,100,94,Point_CHR,Gaussian,absolute_residual,0.8,7213662641.975085,20.967935390459285,0.0009999275207519531,0.6,equicorrelated,True,7200,800
0.2,10,100,94,Unscaled,Gaussian,absolute_residual,0.76125,665770135019.0059,15.217118793370345,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,94,Empirical_copula,Gaussian,absolute_residual,0.76125,4302521914.732823,21.906080870527155,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.05,10,100,95,TSCP_R,Gaussian,absolute_residual,0.90625,38921360383.02451,24.9202741906968,0.003003835678100586,0.6,equicorrelated,True,7200,800
0.05,10,100,95,Point_CHR,Gaussian,absolute_residual,0.94375,100612844022.77255,30.117487532147887,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,95,Unscaled,Gaussian,absolute_residual,0.9425,20835096547009.953,21.472348722681097,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,95,Empirical_copula,Gaussian,absolute_residual,0.895,35533405962.54419,27.447945373321684,0.0010004043579101562,0.6,equicorrelated,True,7200,800
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,0.86125,14867495980.117554,22.53450540349549,0.0030062198638916016,0.6,equicorrelated,True,7200,800
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,0.89125,35888424521.86966,25.664849681798728,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,0.88125,4439736370683.892,18.396521750815932,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,0.84625,12755305855.689604,22.47355596729306,0.0009992122650146484,0.6,equicorrelated,True,7200,800
0.2,10,100,95,TSCP_R,Gaussian,absolute_residual,0.78125,4914696897.448459,20.172509602707922,0.0030002593994140625,0.6,equicorrelated,True,7200,800
0.2,10,100,95,Point_CHR,Gaussian,absolute_residual,0.80125,8200591284.52077,20.29314008965273,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,95,Unscaled,Gaussian,absolute_residual,0.785,700277039252.9214,15.294207874148567,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,95,Empirical_copula,Gaussian,absolute_residual,0.7575,3912697312.8670464,20.235821939493576,0.0010051727294921875,0.6,equicorrelated,True,7200,800
0.05,10,100,96,TSCP_R,Gaussian,absolute_residual,0.97625,255693689561.83423,27.73071595779178,0.003998994827270508,0.6,equicorrelated,True,7200,800
0.05,10,100,96,Point_CHR,Gaussian,absolute_residual,0.97875,510993541749.44055,34.0405428448478,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,96,Unscaled,Gaussian,absolute_residual,0.94875,25525238448035.39,21.9127548859445,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,96,Empirical_copula,Gaussian,absolute_residual,0.975,299756076394.4083,25.284343248775578,0.0010025501251220703,0.6,equicorrelated,True,7200,800
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,0.89375,28622714027.37406,22.17164473332949,0.002997875213623047,0.6,equicorrelated,True,7200,800
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,0.895,34901659633.61697,26.812379439762672,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,0.92,10264005919811.451,20.004683717257826,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,0.865,24660815076.342808,21.88621885774981,0.0010013580322265625,0.6,equicorrelated,True,7200,800
0.2,10,100,96,TSCP_R,Gaussian,absolute_residual,0.745,4306515347.298041,18.32895087611245,0.002997875213623047,0.6,equicorrelated,True,7200,800
0.2,10,100,96,Point_CHR,Gaussian,absolute_residual,0.70125,3255892994.0077834,20.345979617797916,0.0010013580322265625,0.6,equicorrelated,True,7200,800
0.2,10,100,96,Unscaled,Gaussian,absolute_residual,0.77125,574915629821.0646,14.995481368552236,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,96,Empirical_copula,Gaussian,absolute_residual,0.72625,3994752734.5863037,20.398231770102626,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.05,10,100,97,TSCP_R,Gaussian,absolute_residual,0.9625,126654299961.1517,30.558402980107118,0.004000425338745117,0.6,equicorrelated,True,7200,800
0.05,10,100,97,Point_CHR,Gaussian,absolute_residual,0.9475,108460235282.27585,33.771444769315465,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,97,Unscaled,Gaussian,absolute_residual,0.9625,29480239089561.605,22.230698063382007,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,97,Empirical_copula,Gaussian,absolute_residual,0.96,149252294441.24622,26.757963922373158,0.0010001659393310547,0.6,equicorrelated,True,7200,800
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,0.89875,26942554685.84162,25.327444003724658,0.003000497817993164,0.6,equicorrelated,True,7200,800
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,0.8775,31197684129.424427,26.839857677295278,0.001004934310913086,0.6,equicorrelated,True,7200,800
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,0.91125,5508893014617.345,18.797774429376293,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,0.86875,25209158968.875988,25.294672630638775,0.0010001659393310547,0.6,equicorrelated,True,7200,800
0.2,10,100,97,TSCP_R,Gaussian,absolute_residual,0.77125,4941740774.154974,22.04080719764148,0.002998828887939453,0.6,equicorrelated,True,7200,800
0.2,10,100,97,Point_CHR,Gaussian,absolute_residual,0.69125,3023199344.1945224,21.781962378812256,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,97,Unscaled,Gaussian,absolute_residual,0.7875,719494001018.5845,15.33566869705207,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,97,Empirical_copula,Gaussian,absolute_residual,0.72625,2816771089.583173,22.230698063375627,0.0010004043579101562,0.6,equicorrelated,True,7200,800
0.05,10,100,98,TSCP_R,Gaussian,absolute_residual,0.95875,107155371543.74294,29.291307345950173,0.004010200500488281,0.6,equicorrelated,True,7200,800
0.05,10,100,98,Point_CHR,Gaussian,absolute_residual,0.94375,147404882516.90973,32.117592358596305,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,98,Unscaled,Gaussian,absolute_residual,0.955,31436041523475.996,22.373956293716873,0.0009942054748535156,0.6,equicorrelated,True,7200,800
0.05,10,100,98,Empirical_copula,Gaussian,absolute_residual,0.93625,55618234581.95706,26.00994162426771,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,0.93125,47976161255.195786,26.897605045023887,0.002995729446411133,0.6,equicorrelated,True,7200,800
0.1,10,100,98,Point_CHR,Gaussian,absolute_residual,0.8975,39045841212.11842,28.944268098381635,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.1,10,100,98,Unscaled,Gaussian,absolute_residual,0.91375,6882053449228.795,19.22081524200335,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,98,Empirical_copula,Gaussian,absolute_residual,0.875,20326462702.395027,23.570336078133618,0.0010008811950683594,0.6,equicorrelated,True,7200,800
0.2,10,100,98,TSCP_R,Gaussian,absolute_residual,0.83375,9274276585.26017,22.88866064422529,0.002997159957885742,0.6,equicorrelated,True,7200,800
0.2,10,100,98,Point_CHR,Gaussian,absolute_residual,0.87,24883703684.10567,25.492089170816875,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,98,Unscaled,Gaussian,absolute_residual,0.84875,1814391249578.7202,16.821824366288492,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,98,Empirical_copula,Gaussian,absolute_residual,0.8175,8899929051.267641,23.053418484310143,0.002001047134399414,0.6,equicorrelated,True,7200,800
0.05,10,100,99,TSCP_R,Gaussian,absolute_residual,0.9075,37076894716.438896,23.58478294692299,0.004006624221801758,0.6,equicorrelated,True,7200,800
0.05,10,100,99,Point_CHR,Gaussian,absolute_residual,0.93875,62296899469.67797,27.771431990183498,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,99,Unscaled,Gaussian,absolute_residual,0.9175,9970487036606.06,19.946726704107906,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,99,Empirical_copula,Gaussian,absolute_residual,0.87625,22215099056.317238,25.876037770865967,0.0010020732879638672,0.6,equicorrelated,True,7200,800
0.1,10,100,99,TSCP_R,Gaussian,absolute_residual,0.87875,20926021728.844868,22.44625372013058,0.00400090217590332,0.6,equicorrelated,True,7200,800
0.1,10,100,99,Point_CHR,Gaussian,absolute_residual,0.8775,20065376219.007915,21.44920539006697,0.0010020732879638672,0.6,equicorrelated,True,7200,800
0.1,10,100,99,Unscaled,Gaussian,absolute_residual,0.8675,4005962303433.84,18.208353900795387,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,99,Empirical_copula,Gaussian,absolute_residual,0.8425,10942523386.155832,21.81616212732623,0.000997304916381836,0.6,equicorrelated,True,7200,800
0.2,10,100,99,TSCP_R,Gaussian,absolute_residual,0.82,8445359631.123444,20.398604226629256,0.003999948501586914,0.6,equicorrelated,True,7200,800
0.2,10,100,99,Point_CHR,Gaussian,absolute_residual,0.78125,6257617233.571444,18.272867372557478,0.0010025501251220703,0.6,equicorrelated,True,7200,800
0.2,10,100,99,Unscaled,Gaussian,absolute_residual,0.76375,915809049403.5137,15.710155837475705,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,99,Empirical_copula,Gaussian,absolute_residual,0.80125,6449980212.161415,19.946726704018594,0.0009968280792236328,0.6,equicorrelated,True,7200,800
0.05,10,100,100,TSCP_R,Gaussian,absolute_residual,0.965,106908382792.97398,29.5226448438908,0.0039980411529541016,0.6,equicorrelated,True,7200,800
0.05,10,100,100,Point_CHR,Gaussian,absolute_residual,0.985,598971752843.6492,35.375230648694014,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,100,Unscaled,Gaussian,absolute_residual,0.95875,26236726149109.094,21.97308138245237,0.0010039806365966797,0.6,equicorrelated,True,7200,800
0.05,10,100,100,Empirical_copula,Gaussian,absolute_residual,0.925,37194315123.38036,23.413008812478267,0.000997304916381836,0.6,equicorrelated,True,7200,800
0.1,10,100,100,TSCP_R,Gaussian,absolute_residual,0.9275,30611084078.007866,25.936865236514613,0.0029985904693603516,0.6,equicorrelated,True,7200,800
0.1,10,100,100,Point_CHR,Gaussian,absolute_residual,0.9275,55428114652.28467,28.846311346949793,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,100,Unscaled,Gaussian,absolute_residual,0.91,6560800789280.379,19.129150548243956,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,100,Empirical_copula,Gaussian,absolute_residual,0.89875,18692980907.892048,23.087894691426595,0.0009992122650146484,0.6,equicorrelated,True,7200,800
0.2,10,100,100,TSCP_R,Gaussian,absolute_residual,0.83625,7900326649.144986,22.596007683426883,0.0030062198638916016,0.6,equicorrelated,True,7200,800
0.2,10,100,100,Point_CHR,Gaussian,absolute_residual,0.8675,16305895611.49207,24.994883362629892,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,100,Unscaled,Gaussian,absolute_residual,0.85625,2259621328918.5654,17.195054891266423,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,100,Empirical_copula,Gaussian,absolute_residual,0.785,4383987456.291888,19.50641482641261,0.002000093460083008,0.6,equicorrelated,True,7200,800
0.05,10,100,101,TSCP_R,Gaussian,absolute_residual,0.9825,238696988657.4829,32.72813493278709,0.004011631011962891,0.6,equicorrelated,True,7200,800
0.05,10,100,101,Point_CHR,Gaussian,absolute_residual,0.99625,1164210506680.257,40.777372494945624,0.0009853839874267578,0.6,equicorrelated,True,7200,800
0.05,10,100,101,Unscaled,Gaussian,absolute_residual,0.98125,60648441484112.85,23.893620662240455,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,101,Empirical_copula,Gaussian,absolute_residual,0.9625,129259373343.87546,30.768329731193518,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.1,10,100,101,TSCP_R,Gaussian,absolute_residual,0.94625,57843289328.88616,28.34244298988237,0.005003452301025391,0.6,equicorrelated,True,7200,800
0.1,10,100,101,Point_CHR,Gaussian,absolute_residual,0.89875,24211319855.353195,29.90823261856674,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,101,Unscaled,Gaussian,absolute_residual,0.94625,11364426088820.479,20.209461935473332,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,101,Empirical_copula,Gaussian,absolute_residual,0.83375,9328123133.63747,25.4743081598292,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.2,10,100,101,TSCP_R,Gaussian,absolute_residual,0.775,3430966877.3338113,20.96539087830265,0.0029981136322021484,0.6,equicorrelated,True,7200,800
0.2,10,100,101,Point_CHR,Gaussian,absolute_residual,0.84875,21627881541.386387,26.1402983575824,0.001001119613647461,0.6,equicorrelated,True,7200,800
0.2,10,100,101,Unscaled,Gaussian,absolute_residual,0.77875,541201532533.8615,14.905134583325145,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,101,Empirical_copula,Gaussian,absolute_residual,0.72,2177615512.4295573,21.24678305372929,0.0010001659393310547,0.6,equicorrelated,True,7200,800
0.05,10,100,102,TSCP_R,Gaussian,absolute_residual,0.97625,152645748581.00903,31.957649723127854,0.0049974918365478516,0.6,equicorrelated,True,7200,800
0.05,10,100,102,Point_CHR,Gaussian,absolute_residual,0.98875,574914625727.7538,39.75031905849808,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,102,Unscaled,Gaussian,absolute_residual,0.97875,58826005038592.35,23.820832514861813,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,102,Empirical_copula,Gaussian,absolute_residual,0.95625,128811102557.17545,30.63747291839631,0.0010025501251220703,0.6,equicorrelated,True,7200,800
0.1,10,100,102,TSCP_R,Gaussian,absolute_residual,0.9225,39430939553.16241,27.697691691514983,0.004004001617431641,0.6,equicorrelated,True,7200,800
0.1,10,100,102,Point_CHR,Gaussian,absolute_residual,0.9475,75089376092.8508,30.77025196468424,0.00099945068359375,0.6,equicorrelated,True,7200,800
0.1,10,100,102,Unscaled,Gaussian,absolute_residual,0.9475,14354287714082.037,20.687030973222292,0.0,0.6,equicorrelated,True,7200,800
0.1,10,100,102,Empirical_copula,Gaussian,absolute_residual,0.86875,15435934169.373167,26.582321820753766,0.0009996891021728516,0.6,equicorrelated,True,7200,800
0.2,10,100,102,TSCP_R,Gaussian,absolute_residual,0.86625,12243747621.368309,24.588538693158565,0.004999876022338867,0.6,equicorrelated,True,7200,800
0.2,10,100,102,Point_CHR,Gaussian,absolute_residual,0.87625,23454361299.013054,29.439664731287785,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,102,Unscaled,Gaussian,absolute_residual,0.905,4806547562732.839,18.543142014804317,0.0,0.6,equicorrelated,True,7200,800
0.2,10,100,102,Empirical_copula,Gaussian,absolute_residual,0.84125,10298841165.877394,24.530489934006162,0.0009918212890625,0.6,equicorrelated,True,7200,800
0.05,10,100,103,TSCP_R,Gaussian,absolute_residual,0.97125,228278048874.18945,30.41499837671168,0.003998756408691406,0.6,equicorrelated,True,7200,800
0.05,10,100,103,Point_CHR,Gaussian,absolute_residual,0.99,959754646353.3868,37.67676644758443,0.0,0.6,equicorrelated,True,7200,800
0.05,10,100,103,Unscaled,Gaussian,absolute_residual,0.9825,152683176990326.4,26.20469557621514,0.0,0.6,equicorrelated,True,7200,800
