alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,df,redraw_train_test,n_train,n_test
0.1,10,30,193,TSCP_R,t,absolute_residual,3,7.572632130352941,2.0,True,7200,800
0.1,10,30,193,TSCP_R,t,absolute_residual,4,15.305497066340983,2.0,True,7200,800
0.1,10,30,193,TSCP_R,t,absolute_residual,5,16.77341085431138,2.0,True,7200,800
0.1,10,30,193,TSCP_R,t,absolute_residual,6,9.820562092565204,2.0,True,7200,800
0.1,10,30,193,TSCP_R,t,absolute_residual,7,12.378377604834684,2.0,True,7200,800
0.1,10,30,193,TSCP_R,t,absolute_residual,8,8.99223269658545,2.0,True,7200,800
0.1,10,30,193,TSCP_R,t,absolute_residual,9,14.330137709384939,2.0,True,7200,800
0.1,10,30,193,TSCP_R,t,absolute_residual,10,9.245850993614201,2.0,True,7200,800
0.1,10,30,193,Point_CHR,t,absolute_residual,1,17.356187206846187,2.0,True,7200,800
0.1,10,30,193,Point_CHR,t,absolute_residual,2,27.552111944240426,2.0,True,7200,800
0.1,10,30,193,Point_CHR,t,absolute_residual,3,12.738995005300897,2.0,True,7200,800
0.1,10,30,193,Point_CHR,t,absolute_residual,4,8.418410593237905,2.0,True,7200,800
0.1,10,30,193,Point_CHR,t,absolute_residual,5,12.50169794852908,2.0,True,7200,800
0.1,10,30,193,Point_CHR,t,absolute_residual,6,13.915723642266748,2.0,True,7200,800
0.1,10,30,193,Point_CHR,t,absolute_residual,7,8.802142493854985,2.0,True,7200,800
0.1,10,30,193,Point_CHR,t,absolute_residual,8,10.621127320329744,2.0,True,7200,800
0.1,10,30,193,Point_CHR,t,absolute_residual,9,13.000598478296126,2.0,True,7200,800
0.1,10,30,193,Point_CHR,t,absolute_residual,10,7.409166767026165,2.0,True,7200,800
0.1,10,30,193,Empirical_copula,t,absolute_residual,1,7.454313103600425,2.0,True,7200,800
0.1,10,30,193,Empirical_copula,t,absolute_residual,2,12.324013090384419,2.0,True,7200,800
0.1,10,30,193,Empirical_copula,t,absolute_residual,3,3.7785409025657906,2.0,True,7200,800
0.1,10,30,193,Empirical_copula,t,absolute_residual,4,7.098411576921112,2.0,True,7200,800
0.1,10,30,193,Empirical_copula,t,absolute_residual,5,12.50169794852908,2.0,True,7200,800
0.1,10,30,193,Empirical_copula,t,absolute_residual,6,4.847795791173869,2.0,True,7200,800
0.1,10,30,193,Empirical_copula,t,absolute_residual,7,6.058441505706292,2.0,True,7200,800
0.1,10,30,193,Empirical_copula,t,absolute_residual,8,3.857316279711223,2.0,True,7200,800
0.1,10,30,193,Empirical_copula,t,absolute_residual,9,10.218396941709273,2.0,True,7200,800
0.1,10,30,193,Empirical_copula,t,absolute_residual,10,6.251817962337519,2.0,True,7200,800
0.1,10,30,194,TSCP_R,t,absolute_residual,1,7.224496778129159,2.0,True,7200,800
0.1,10,30,194,TSCP_R,t,absolute_residual,2,8.358410650528073,2.0,True,7200,800
0.1,10,30,194,TSCP_R,t,absolute_residual,3,6.9182885119593855,2.0,True,7200,800
0.1,10,30,194,TSCP_R,t,absolute_residual,4,9.736949176866853,2.0,True,7200,800
0.1,10,30,194,TSCP_R,t,absolute_residual,5,5.25196394678316,2.0,True,7200,800
0.1,10,30,194,TSCP_R,t,absolute_residual,6,8.765425579900734,2.0,True,7200,800
0.1,10,30,194,TSCP_R,t,absolute_residual,7,10.573934665054885,2.0,True,7200,800
0.1,10,30,194,TSCP_R,t,absolute_residual,8,9.943197352648196,2.0,True,7200,800
0.1,10,30,194,TSCP_R,t,absolute_residual,9,9.598622854058334,2.0,True,7200,800
0.1,10,30,194,TSCP_R,t,absolute_residual,10,9.215184155147739,2.0,True,7200,800
0.1,10,30,194,Point_CHR,t,absolute_residual,1,24.957212261850962,2.0,True,7200,800
0.1,10,30,194,Point_CHR,t,absolute_residual,2,27.942896226234897,2.0,True,7200,800
0.1,10,30,194,Point_CHR,t,absolute_residual,3,16.458509152974763,2.0,True,7200,800
0.1,10,30,194,Point_CHR,t,absolute_residual,4,30.364736272620874,2.0,True,7200,800
0.1,10,30,194,Point_CHR,t,absolute_residual,5,15.822499179301952,2.0,True,7200,800
0.1,10,30,194,Point_CHR,t,absolute_residual,6,12.546680785754432,2.0,True,7200,800
0.1,10,30,194,Point_CHR,t,absolute_residual,7,8.057879641656129,2.0,True,7200,800
0.1,10,30,194,Point_CHR,t,absolute_residual,8,12.491459395615273,2.0,True,7200,800
0.1,10,30,194,Point_CHR,t,absolute_residual,9,10.043763431244628,2.0,True,7200,800
0.1,10,30,194,Point_CHR,t,absolute_residual,10,23.526822599241882,2.0,True,7200,800
0.1,10,30,194,Empirical_copula,t,absolute_residual,1,5.4046700344127,2.0,True,7200,800
0.1,10,30,194,Empirical_copula,t,absolute_residual,2,6.0512421148689155,2.0,True,7200,800
0.1,10,30,194,Empirical_copula,t,absolute_residual,3,3.5642126330816657,2.0,True,7200,800
0.1,10,30,194,Empirical_copula,t,absolute_residual,4,7.116472120323741,2.0,True,7200,800
0.1,10,30,194,Empirical_copula,t,absolute_residual,5,3.4264799404142465,2.0,True,7200,800
0.1,10,30,194,Empirical_copula,t,absolute_residual,6,5.953273925510025,2.0,True,7200,800
0.1,10,30,194,Empirical_copula,t,absolute_residual,7,8.057879641656127,2.0,True,7200,800
0.1,10,30,194,Empirical_copula,t,absolute_residual,8,9.63329612101191,2.0,True,7200,800
0.1,10,30,194,Empirical_copula,t,absolute_residual,9,8.092707758881543,2.0,True,7200,800
0.1,10,30,194,Empirical_copula,t,absolute_residual,10,6.952411850485195,2.0,True,7200,800
0.1,10,30,195,TSCP_R,t,absolute_residual,1,6.168427070409965,2.0,True,7200,800
0.1,10,30,195,TSCP_R,t,absolute_residual,2,14.545350465003501,2.0,True,7200,800
0.1,10,30,195,TSCP_R,t,absolute_residual,3,8.663234309865958,2.0,True,7200,800
0.1,10,30,195,TSCP_R,t,absolute_residual,4,8.164355388911144,2.0,True,7200,800
0.1,10,30,195,TSCP_R,t,absolute_residual,5,7.390047353236537,2.0,True,7200,800
0.1,10,30,195,TSCP_R,t,absolute_residual,6,14.415176940168328,2.0,True,7200,800
0.1,10,30,195,TSCP_R,t,absolute_residual,7,15.40517632357102,2.0,True,7200,800
0.1,10,30,195,TSCP_R,t,absolute_residual,8,13.041653748692722,2.0,True,7200,800
0.1,10,30,195,TSCP_R,t,absolute_residual,9,7.594433390476681,2.0,True,7200,800
0.1,10,30,195,TSCP_R,t,absolute_residual,10,12.591010802239246,2.0,True,7200,800
0.1,10,30,195,Point_CHR,t,absolute_residual,1,25.343640964923647,2.0,True,7200,800
0.1,10,30,195,Point_CHR,t,absolute_residual,2,12.309353883674248,2.0,True,7200,800
0.1,10,30,195,Point_CHR,t,absolute_residual,3,29.449740980275063,2.0,True,7200,800
0.1,10,30,195,Point_CHR,t,absolute_residual,4,26.221330894047977,2.0,True,7200,800
0.1,10,30,195,Point_CHR,t,absolute_residual,5,25.36098187089361,2.0,True,7200,800
0.1,10,30,195,Point_CHR,t,absolute_residual,6,68.26167371428672,2.0,True,7200,800
0.1,10,30,195,Point_CHR,t,absolute_residual,7,62.310180490494886,2.0,True,7200,800
0.1,10,30,195,Point_CHR,t,absolute_residual,8,49.753010105394495,2.0,True,7200,800
0.1,10,30,195,Point_CHR,t,absolute_residual,9,18.97392141888881,2.0,True,7200,800
0.1,10,30,195,Point_CHR,t,absolute_residual,10,30.17598807545702,2.0,True,7200,800
0.1,10,30,195,Empirical_copula,t,absolute_residual,1,4.020197700076963,2.0,True,7200,800
0.1,10,30,195,Empirical_copula,t,absolute_residual,2,12.309353883674248,2.0,True,7200,800
0.1,10,30,195,Empirical_copula,t,absolute_residual,3,4.671537965702111,2.0,True,7200,800
0.1,10,30,195,Empirical_copula,t,absolute_residual,4,4.159423434821623,2.0,True,7200,800
0.1,10,30,195,Empirical_copula,t,absolute_residual,5,4.022948444154903,2.0,True,7200,800
0.1,10,30,195,Empirical_copula,t,absolute_residual,6,10.828176742615337,2.0,True,7200,800
0.1,10,30,195,Empirical_copula,t,absolute_residual,7,9.884106417304697,2.0,True,7200,800
0.1,10,30,195,Empirical_copula,t,absolute_residual,8,7.8921942223866814,2.0,True,7200,800
0.1,10,30,195,Empirical_copula,t,absolute_residual,9,4.522077802293495,2.0,True,7200,800
0.1,10,30,195,Empirical_copula,t,absolute_residual,10,9.160581682423423,2.0,True,7200,800
0.1,10,30,196,TSCP_R,t,absolute_residual,1,26.901147470668885,2.0,True,7200,800
0.1,10,30,196,TSCP_R,t,absolute_residual,2,15.078595720647622,2.0,True,7200,800
0.1,10,30,196,TSCP_R,t,absolute_residual,3,41.802368508415846,2.0,True,7200,800
0.1,10,30,196,TSCP_R,t,absolute_residual,4,19.29415230826785,2.0,True,7200,800
0.1,10,30,196,TSCP_R,t,absolute_residual,5,31.43403761475611,2.0,True,7200,800
0.1,10,30,196,TSCP_R,t,absolute_residual,6,10.337386548557872,2.0,True,7200,800
0.1,10,30,196,TSCP_R,t,absolute_residual,7,13.870826692610077,2.0,True,7200,800
0.1,10,30,196,TSCP_R,t,absolute_residual,8,10.805717768702657,2.0,True,7200,800
0.1,10,30,196,TSCP_R,t,absolute_residual,9,15.712672350232438,2.0,True,7200,800
0.1,10,30,196,TSCP_R,t,absolute_residual,10,22.8573916059495,2.0,True,7200,800
0.1,10,30,196,Point_CHR,t,absolute_residual,1,33.03333519306469,2.0,True,7200,800
0.1,10,30,196,Point_CHR,t,absolute_residual,2,18.421736265205965,2.0,True,7200,800
0.1,10,30,196,Point_CHR,t,absolute_residual,3,27.80910990170529,2.0,True,7200,800
0.1,10,30,196,Point_CHR,t,absolute_residual,4,17.404971408445917,2.0,True,7200,800
0.1,10,30,196,Point_CHR,t,absolute_residual,5,39.199634703377626,2.0,True,7200,800
0.1,10,30,196,Point_CHR,t,absolute_residual,6,5.540315506525388,2.0,True,7200,800
0.1,10,30,196,Point_CHR,t,absolute_residual,7,6.229640315073608,2.0,True,7200,800
0.1,10,30,196,Point_CHR,t,absolute_residual,8,8.929336589309713,2.0,True,7200,800
0.1,10,30,196,Point_CHR,t,absolute_residual,9,13.224451027581203,2.0,True,7200,800
0.1,10,30,196,Point_CHR,t,absolute_residual,10,10.832146539807766,2.0,True,7200,800
0.1,10,30,196,Empirical_copula,t,absolute_residual,1,16.35694251684227,2.0,True,7200,800
0.1,10,30,196,Empirical_copula,t,absolute_residual,2,9.12179407223964,2.0,True,7200,800
0.1,10,30,196,Empirical_copula,t,absolute_residual,3,20.117177191001495,2.0,True,7200,800
0.1,10,30,196,Empirical_copula,t,absolute_residual,4,8.618327976007821,2.0,True,7200,800
0.1,10,30,196,Empirical_copula,t,absolute_residual,5,19.410276551759736,2.0,True,7200,800
0.1,10,30,196,Empirical_copula,t,absolute_residual,6,4.061783144387788,2.0,True,7200,800
0.1,10,30,196,Empirical_copula,t,absolute_residual,7,6.229640315073608,2.0,True,7200,800
0.1,10,30,196,Empirical_copula,t,absolute_residual,8,4.421492545370951,2.0,True,7200,800
0.1,10,30,196,Empirical_copula,t,absolute_residual,9,6.548281728463065,2.0,True,7200,800
0.1,10,30,196,Empirical_copula,t,absolute_residual,10,9.694637188939186,2.0,True,7200,800
0.1,10,30,197,TSCP_R,t,absolute_residual,1,6.556022421142954,2.0,True,7200,800
0.1,10,30,197,TSCP_R,t,absolute_residual,2,9.499691069409517,2.0,True,7200,800
0.1,10,30,197,TSCP_R,t,absolute_residual,3,10.853000446958658,2.0,True,7200,800
0.1,10,30,197,TSCP_R,t,absolute_residual,4,11.424102059870643,2.0,True,7200,800
0.1,10,30,197,TSCP_R,t,absolute_residual,5,16.45819554881382,2.0,True,7200,800
0.1,10,30,197,TSCP_R,t,absolute_residual,6,12.016455302875023,2.0,True,7200,800
0.1,10,30,197,TSCP_R,t,absolute_residual,7,7.371665098387256,2.0,True,7200,800
0.1,10,30,197,TSCP_R,t,absolute_residual,8,7.450448913113882,2.0,True,7200,800
0.1,10,30,197,TSCP_R,t,absolute_residual,9,6.318980660128882,2.0,True,7200,800
0.1,10,30,197,TSCP_R,t,absolute_residual,10,17.60014708322883,2.0,True,7200,800
0.1,10,30,197,Point_CHR,t,absolute_residual,1,11.774958627809273,2.0,True,7200,800
0.1,10,30,197,Point_CHR,t,absolute_residual,2,19.19953838672461,2.0,True,7200,800
0.1,10,30,197,Point_CHR,t,absolute_residual,3,15.943691882245895,2.0,True,7200,800
0.1,10,30,197,Point_CHR,t,absolute_residual,4,26.0492429687179,2.0,True,7200,800
0.1,10,30,197,Point_CHR,t,absolute_residual,5,25.273262589411132,2.0,True,7200,800
0.1,10,30,197,Point_CHR,t,absolute_residual,6,24.71017678845645,2.0,True,7200,800
0.1,10,30,197,Point_CHR,t,absolute_residual,7,11.075038598835098,2.0,True,7200,800
0.1,10,30,197,Point_CHR,t,absolute_residual,8,20.364801149431372,2.0,True,7200,800
0.1,10,30,197,Point_CHR,t,absolute_residual,9,12.284502849238727,2.0,True,7200,800
0.1,10,30,197,Point_CHR,t,absolute_residual,10,14.279732499737182,2.0,True,7200,800
0.1,10,30,197,Empirical_copula,t,absolute_residual,1,4.9075263601239065,2.0,True,7200,800
0.1,10,30,197,Empirical_copula,t,absolute_residual,2,4.472793969994082,2.0,True,7200,800
0.1,10,30,197,Empirical_copula,t,absolute_residual,3,5.904709572506179,2.0,True,7200,800
0.1,10,30,197,Empirical_copula,t,absolute_residual,4,6.068525947163095,2.0,True,7200,800
0.1,10,30,197,Empirical_copula,t,absolute_residual,5,13.863331406590698,2.0,True,7200,800
0.1,10,30,197,Empirical_copula,t,absolute_residual,6,7.9439056747613055,2.0,True,7200,800
0.1,10,30,197,Empirical_copula,t,absolute_residual,7,4.682858981545504,2.0,True,7200,800
0.1,10,30,197,Empirical_copula,t,absolute_residual,8,4.744257801754602,2.0,True,7200,800
0.1,10,30,197,Empirical_copula,t,absolute_residual,9,3.2957526296802806,2.0,True,7200,800
0.1,10,30,197,Empirical_copula,t,absolute_residual,10,14.279732499737182,2.0,True,7200,800
0.1,10,30,198,TSCP_R,t,absolute_residual,1,4.827247763091601,2.0,True,7200,800
0.1,10,30,198,TSCP_R,t,absolute_residual,2,13.6448407192517,2.0,True,7200,800
0.1,10,30,198,TSCP_R,t,absolute_residual,3,7.65083470197295,2.0,True,7200,800
0.1,10,30,198,TSCP_R,t,absolute_residual,4,17.542771473754357,2.0,True,7200,800
0.1,10,30,198,TSCP_R,t,absolute_residual,5,7.430119483028459,2.0,True,7200,800
0.1,10,30,198,TSCP_R,t,absolute_residual,6,15.461512313634447,2.0,True,7200,800
0.1,10,30,198,TSCP_R,t,absolute_residual,7,10.88941862178636,2.0,True,7200,800
0.1,10,30,198,TSCP_R,t,absolute_residual,8,39.24104399540361,2.0,True,7200,800
0.1,10,30,198,TSCP_R,t,absolute_residual,9,8.01968304898194,2.0,True,7200,800
0.1,10,30,198,TSCP_R,t,absolute_residual,10,12.828376864118935,2.0,True,7200,800
0.1,10,30,198,Point_CHR,t,absolute_residual,1,7.905592761644877,2.0,True,7200,800
0.1,10,30,198,Point_CHR,t,absolute_residual,2,26.64575906556303,2.0,True,7200,800
0.1,10,30,198,Point_CHR,t,absolute_residual,3,10.447666904575756,2.0,True,7200,800
0.1,10,30,198,Point_CHR,t,absolute_residual,4,11.812236845789343,2.0,True,7200,800
0.1,10,30,198,Point_CHR,t,absolute_residual,5,11.050946844579538,2.0,True,7200,800
0.1,10,30,198,Point_CHR,t,absolute_residual,6,14.476448269737793,2.0,True,7200,800
0.1,10,30,198,Point_CHR,t,absolute_residual,7,11.014986887866874,2.0,True,7200,800
0.1,10,30,198,Point_CHR,t,absolute_residual,8,96.24233098345486,2.0,True,7200,800
0.1,10,30,198,Point_CHR,t,absolute_residual,9,10.955956638247923,2.0,True,7200,800
0.1,10,30,198,Point_CHR,t,absolute_residual,10,25.818931205995963,2.0,True,7200,800
0.1,10,30,198,Empirical_copula,t,absolute_residual,1,2.6528323177761886,2.0,True,7200,800
0.1,10,30,198,Empirical_copula,t,absolute_residual,2,8.941357455667376,2.0,True,7200,800
0.1,10,30,198,Empirical_copula,t,absolute_residual,3,3.935785807220139,2.0,True,7200,800
0.1,10,30,198,Empirical_copula,t,absolute_residual,4,11.812236845789343,2.0,True,7200,800
0.1,10,30,198,Empirical_copula,t,absolute_residual,5,3.70829991061008,2.0,True,7200,800
0.1,10,30,198,Empirical_copula,t,absolute_residual,6,9.527557151717431,2.0,True,7200,800
0.1,10,30,198,Empirical_copula,t,absolute_residual,7,6.753196152053306,2.0,True,7200,800
0.1,10,30,198,Empirical_copula,t,absolute_residual,8,32.295461411789134,2.0,True,7200,800
0.1,10,30,198,Empirical_copula,t,absolute_residual,9,3.6764246171531085,2.0,True,7200,800
0.1,10,30,198,Empirical_copula,t,absolute_residual,10,8.663903793022495,2.0,True,7200,800
0.1,10,30,199,TSCP_R,t,absolute_residual,1,12.642236526749556,2.0,True,7200,800
0.1,10,30,199,TSCP_R,t,absolute_residual,2,15.813299636272431,2.0,True,7200,800
0.1,10,30,199,TSCP_R,t,absolute_residual,3,12.020336783930183,2.0,True,7200,800
0.1,10,30,199,TSCP_R,t,absolute_residual,4,7.722919417664757,2.0,True,7200,800
0.1,10,30,199,TSCP_R,t,absolute_residual,5,11.452317242743181,2.0,True,7200,800
0.1,10,30,199,TSCP_R,t,absolute_residual,6,26.748966257176292,2.0,True,7200,800
0.1,10,30,199,TSCP_R,t,absolute_residual,7,11.969388707180805,2.0,True,7200,800
0.1,10,30,199,TSCP_R,t,absolute_residual,8,13.903411582176732,2.0,True,7200,800
0.1,10,30,199,TSCP_R,t,absolute_residual,9,13.851617370179778,2.0,True,7200,800
0.1,10,30,199,TSCP_R,t,absolute_residual,10,14.985004539133232,2.0,True,7200,800
0.1,10,30,199,Point_CHR,t,absolute_residual,1,28.698160008741706,2.0,True,7200,800
0.1,10,30,199,Point_CHR,t,absolute_residual,2,68.3003461796912,2.0,True,7200,800
0.1,10,30,199,Point_CHR,t,absolute_residual,3,55.74854707913533,2.0,True,7200,800
0.1,10,30,199,Point_CHR,t,absolute_residual,4,18.211611157273765,2.0,True,7200,800
0.1,10,30,199,Point_CHR,t,absolute_residual,5,48.70285624729208,2.0,True,7200,800
0.1,10,30,199,Point_CHR,t,absolute_residual,6,17.952773220350544,2.0,True,7200,800
0.1,10,30,199,Point_CHR,t,absolute_residual,7,44.486639174556004,2.0,True,7200,800
0.1,10,30,199,Point_CHR,t,absolute_residual,8,28.565229214084546,2.0,True,7200,800
0.1,10,30,199,Point_CHR,t,absolute_residual,9,48.08890698402084,2.0,True,7200,800
0.1,10,30,199,Point_CHR,t,absolute_residual,10,63.832917931328836,2.0,True,7200,800
0.1,10,30,199,Empirical_copula,t,absolute_residual,1,5.254129522363694,2.0,True,7200,800
0.1,10,30,199,Empirical_copula,t,absolute_residual,2,9.206180448609164,2.0,True,7200,800
0.1,10,30,199,Empirical_copula,t,absolute_residual,3,7.514327713772412,2.0,True,7200,800
0.1,10,30,199,Empirical_copula,t,absolute_residual,4,3.520477928731963,2.0,True,7200,800
0.1,10,30,199,Empirical_copula,t,absolute_residual,5,6.564641441137572,2.0,True,7200,800
0.1,10,30,199,Empirical_copula,t,absolute_residual,6,17.952773220350544,2.0,True,7200,800
0.1,10,30,199,Empirical_copula,t,absolute_residual,7,5.99633897485144,2.0,True,7200,800
0.1,10,30,199,Empirical_copula,t,absolute_residual,8,8.17924212941298,2.0,True,7200,800
0.1,10,30,199,Empirical_copula,t,absolute_residual,9,6.481887428601595,2.0,True,7200,800
0.1,10,30,199,Empirical_copula,t,absolute_residual,10,8.604017313338451,2.0,True,7200,800
0.1,10,500,0,TSCP_R,t,absolute_residual,1,9.220029093908515,2.0,True,7200,800
0.1,10,500,0,TSCP_R,t,absolute_residual,2,8.224441797708012,2.0,True,7200,800
0.1,10,500,0,TSCP_R,t,absolute_residual,3,8.518059044115972,2.0,True,7200,800
0.1,10,500,0,TSCP_R,t,absolute_residual,4,10.305215229467466,2.0,True,7200,800
0.1,10,500,0,TSCP_R,t,absolute_residual,5,7.721466613385824,2.0,True,7200,800
0.1,10,500,0,TSCP_R,t,absolute_residual,6,10.278104954423645,2.0,True,7200,800
0.1,10,500,0,TSCP_R,t,absolute_residual,7,8.715429560239556,2.0,True,7200,800
0.1,10,500,0,TSCP_R,t,absolute_residual,8,18.336584884861832,2.0,True,7200,800
0.1,10,500,0,TSCP_R,t,absolute_residual,9,7.919524208009506,2.0,True,7200,800
0.1,10,500,0,TSCP_R,t,absolute_residual,10,11.587994687710351,2.0,True,7200,800
0.1,10,500,0,Point_CHR,t,absolute_residual,1,11.13300442721649,2.0,True,7200,800
0.1,10,500,0,Point_CHR,t,absolute_residual,2,8.832892846984503,2.0,True,7200,800
0.1,10,500,0,Point_CHR,t,absolute_residual,3,10.002135018873513,2.0,True,7200,800
0.1,10,500,0,Point_CHR,t,absolute_residual,4,9.545994466827157,2.0,True,7200,800
0.1,10,500,0,Point_CHR,t,absolute_residual,5,9.182124180399374,2.0,True,7200,800
0.1,10,500,0,Point_CHR,t,absolute_residual,6,11.792698907761471,2.0,True,7200,800
0.1,10,500,0,Point_CHR,t,absolute_residual,7,12.457364889509979,2.0,True,7200,800
0.1,10,500,0,Point_CHR,t,absolute_residual,8,12.108909643511048,2.0,True,7200,800
0.1,10,500,0,Point_CHR,t,absolute_residual,9,9.082234822081741,2.0,True,7200,800
0.1,10,500,0,Point_CHR,t,absolute_residual,10,9.645502497894379,2.0,True,7200,800
0.1,10,500,0,Empirical_copula,t,absolute_residual,1,9.380865386832696,2.0,True,7200,800
0.1,10,500,0,Empirical_copula,t,absolute_residual,2,8.832892846984503,2.0,True,7200,800
0.1,10,500,0,Empirical_copula,t,absolute_residual,3,10.046417600550173,2.0,True,7200,800
0.1,10,500,0,Empirical_copula,t,absolute_residual,4,7.714650171690616,2.0,True,7200,800
0.1,10,500,0,Empirical_copula,t,absolute_residual,5,7.8864521332882624,2.0,True,7200,800
0.1,10,500,0,Empirical_copula,t,absolute_residual,6,8.968367893090345,2.0,True,7200,800
0.1,10,500,0,Empirical_copula,t,absolute_residual,7,8.339674951910848,2.0,True,7200,800
0.1,10,500,0,Empirical_copula,t,absolute_residual,8,11.651614509822883,2.0,True,7200,800
0.1,10,500,0,Empirical_copula,t,absolute_residual,9,6.0862539045774895,2.0,True,7200,800
0.1,10,500,0,Empirical_copula,t,absolute_residual,10,10.933805732533427,2.0,True,7200,800
0.1,10,500,1,TSCP_R,t,absolute_residual,1,8.80862123504156,2.0,True,7200,800
0.1,10,500,1,TSCP_R,t,absolute_residual,2,8.68248173015595,2.0,True,7200,800
0.1,10,500,1,TSCP_R,t,absolute_residual,3,11.055739998053006,2.0,True,7200,800
0.1,10,500,1,TSCP_R,t,absolute_residual,4,10.386222864719619,2.0,True,7200,800
0.1,10,500,1,TSCP_R,t,absolute_residual,5,9.612593744053802,2.0,True,7200,800
0.1,10,500,1,TSCP_R,t,absolute_residual,6,8.349007356985414,2.0,True,7200,800
0.1,10,500,1,TSCP_R,t,absolute_residual,7,38.76567204469499,2.0,True,7200,800
0.1,10,500,1,TSCP_R,t,absolute_residual,8,10.261042432473218,2.0,True,7200,800
0.1,10,500,1,TSCP_R,t,absolute_residual,9,15.555469816815934,2.0,True,7200,800
0.1,10,500,1,TSCP_R,t,absolute_residual,10,8.462178506718345,2.0,True,7200,800
0.1,10,500,1,Point_CHR,t,absolute_residual,1,11.043144627031902,2.0,True,7200,800
0.1,10,500,1,Point_CHR,t,absolute_residual,2,9.885618248763901,2.0,True,7200,800
0.1,10,500,1,Point_CHR,t,absolute_residual,3,10.822057317777233,2.0,True,7200,800
0.1,10,500,1,Point_CHR,t,absolute_residual,4,11.10692585217728,2.0,True,7200,800
0.1,10,500,1,Point_CHR,t,absolute_residual,5,9.304354385012253,2.0,True,7200,800
0.1,10,500,1,Point_CHR,t,absolute_residual,6,10.79240714624143,2.0,True,7200,800
0.1,10,500,1,Point_CHR,t,absolute_residual,7,9.247651720679762,2.0,True,7200,800
0.1,10,500,1,Point_CHR,t,absolute_residual,8,10.819387366136539,2.0,True,7200,800
0.1,10,500,1,Point_CHR,t,absolute_residual,9,12.575986162839198,2.0,True,7200,800
0.1,10,500,1,Point_CHR,t,absolute_residual,10,11.582181105939584,2.0,True,7200,800
0.1,10,500,1,Empirical_copula,t,absolute_residual,1,8.691721652309354,2.0,True,7200,800
0.1,10,500,1,Empirical_copula,t,absolute_residual,2,9.011556637120577,2.0,True,7200,800
0.1,10,500,1,Empirical_copula,t,absolute_residual,3,8.673946000017258,2.0,True,7200,800
0.1,10,500,1,Empirical_copula,t,absolute_residual,4,10.830270445134204,2.0,True,7200,800
0.1,10,500,1,Empirical_copula,t,absolute_residual,5,8.907712388530344,2.0,True,7200,800
0.1,10,500,1,Empirical_copula,t,absolute_residual,6,9.244050282128924,2.0,True,7200,800
0.1,10,500,1,Empirical_copula,t,absolute_residual,7,13.914020692175217,2.0,True,7200,800
0.1,10,500,1,Empirical_copula,t,absolute_residual,8,9.023586655524397,2.0,True,7200,800
0.1,10,500,1,Empirical_copula,t,absolute_residual,9,10.069549439357182,2.0,True,7200,800
0.1,10,500,1,Empirical_copula,t,absolute_residual,10,8.887859866454264,2.0,True,7200,800
0.1,10,500,2,TSCP_R,t,absolute_residual,1,31.223776796841825,2.0,True,7200,800
0.1,10,500,2,TSCP_R,t,absolute_residual,2,8.040615783924734,2.0,True,7200,800
0.1,10,500,2,TSCP_R,t,absolute_residual,3,10.15446643523862,2.0,True,7200,800
0.1,10,500,2,TSCP_R,t,absolute_residual,4,13.886322997972352,2.0,True,7200,800
0.1,10,500,2,TSCP_R,t,absolute_residual,5,12.607767580690437,2.0,True,7200,800
0.1,10,500,2,TSCP_R,t,absolute_residual,6,7.693039341551754,2.0,True,7200,800
0.1,10,500,2,TSCP_R,t,absolute_residual,7,10.178732450596836,2.0,True,7200,800
0.1,10,500,2,TSCP_R,t,absolute_residual,8,8.844797300820082,2.0,True,7200,800
0.1,10,500,2,TSCP_R,t,absolute_residual,9,8.192857409802128,2.0,True,7200,800
0.1,10,500,2,TSCP_R,t,absolute_residual,10,8.737078083388402,2.0,True,7200,800
0.1,10,500,2,Point_CHR,t,absolute_residual,1,10.71318965618522,2.0,True,7200,800
0.1,10,500,2,Point_CHR,t,absolute_residual,2,9.370416873387104,2.0,True,7200,800
0.1,10,500,2,Point_CHR,t,absolute_residual,3,11.663641733618123,2.0,True,7200,800
0.1,10,500,2,Point_CHR,t,absolute_residual,4,8.977414092919595,2.0,True,7200,800
0.1,10,500,2,Point_CHR,t,absolute_residual,5,9.247669613235988,2.0,True,7200,800
0.1,10,500,2,Point_CHR,t,absolute_residual,6,8.740515833908002,2.0,True,7200,800
0.1,10,500,2,Point_CHR,t,absolute_residual,7,10.735536324748352,2.0,True,7200,800
0.1,10,500,2,Point_CHR,t,absolute_residual,8,9.797356739148256,2.0,True,7200,800
0.1,10,500,2,Point_CHR,t,absolute_residual,9,9.849375370142369,2.0,True,7200,800
0.1,10,500,2,Point_CHR,t,absolute_residual,10,10.799782480457338,2.0,True,7200,800
0.1,10,500,2,Empirical_copula,t,absolute_residual,1,7.427070989528744,2.0,True,7200,800
0.1,10,500,2,Empirical_copula,t,absolute_residual,2,9.21564585373283,2.0,True,7200,800
0.1,10,500,2,Empirical_copula,t,absolute_residual,3,8.895190542118524,2.0,True,7200,800
0.1,10,500,2,Empirical_copula,t,absolute_residual,4,11.027888281962529,2.0,True,7200,800
0.1,10,500,2,Empirical_copula,t,absolute_residual,5,10.645382253756056,2.0,True,7200,800
0.1,10,500,2,Empirical_copula,t,absolute_residual,6,8.58861075556555,2.0,True,7200,800
