alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,redraw_train_test,n_train,n_test
0.1,2,50,38,TSCP_R,Gaussian,absolute_residual,0.7533333333333333,4.7001729853703536,3.1848278848812166,0.0010063648223876953,True,2400,600
0.1,2,50,38,Point_CHR,Gaussian,absolute_residual,0.8566666666666667,6.972110733793019,3.8306819615028624,0.0,True,2400,600
0.1,2,50,38,Unscaled,Gaussian,absolute_residual,0.8466666666666667,8.784702186625235,2.963899827360101,0.0,True,2400,600
0.1,2,50,39,TSCP_R,Gaussian,absolute_residual,0.9033333333333333,7.525665236053164,4.1586237801915,0.0010144710540771484,True,2400,600
0.1,2,50,39,Point_CHR,Gaussian,absolute_residual,0.9683333333333334,10.86819169515951,5.009512800579552,0.0,True,2400,600
0.1,2,50,39,Unscaled,Gaussian,absolute_residual,0.9333333333333333,12.015733985030241,3.466371876332694,0.0,True,2400,600
0.1,2,50,40,TSCP_R,Gaussian,absolute_residual,0.905,7.443081081399778,3.944986385886037,0.0,True,2400,600
0.1,2,50,40,Point_CHR,Gaussian,absolute_residual,0.92,8.257036436478158,3.84390880498622,0.0009975433349609375,True,2400,600
0.1,2,50,40,Unscaled,Gaussian,absolute_residual,0.9066666666666666,11.503633158970342,3.3917006293259937,0.0,True,2400,600
0.1,2,50,41,TSCP_R,Gaussian,absolute_residual,0.9416666666666667,9.987779823991533,4.29769934609226,0.0010061264038085938,True,2400,600
0.1,2,50,41,Point_CHR,Gaussian,absolute_residual,0.9616666666666667,15.262818795543685,4.24690538939083,0.0009980201721191406,True,2400,600
0.1,2,50,41,Unscaled,Gaussian,absolute_residual,0.875,10.021206380268492,3.1656289075424637,0.0,True,2400,600
0.1,2,50,42,TSCP_R,Gaussian,absolute_residual,0.905,8.048299176541533,3.7561954985383004,0.0010063648223876953,True,2400,600
0.1,2,50,42,Point_CHR,Gaussian,absolute_residual,0.925,10.17004891114649,3.7687226797273627,0.0,True,2400,600
0.1,2,50,42,Unscaled,Gaussian,absolute_residual,0.9016666666666666,10.75677175291569,3.2797517822109175,0.0009937286376953125,True,2400,600
0.1,2,50,43,TSCP_R,Gaussian,absolute_residual,0.9316666666666666,8.740695885392402,4.585668432979873,0.0009799003601074219,True,2400,600
0.1,2,50,43,Point_CHR,Gaussian,absolute_residual,0.8633333333333333,6.816134821759801,4.060700135638787,0.0,True,2400,600
0.1,2,50,43,Unscaled,Gaussian,absolute_residual,0.9466666666666667,15.695195771898122,3.9617162659506704,0.0,True,2400,600
0.1,2,50,44,TSCP_R,Gaussian,absolute_residual,0.825,6.506613195745847,3.366349534198128,0.00099945068359375,True,2400,600
0.1,2,50,44,Point_CHR,Gaussian,absolute_residual,0.9233333333333333,11.615631970259873,3.8098350367045426,0.0,True,2400,600
0.1,2,50,44,Unscaled,Gaussian,absolute_residual,0.82,8.065248832777542,2.8399381741118135,0.0,True,2400,600
0.1,2,50,45,TSCP_R,Gaussian,absolute_residual,0.9583333333333334,11.01630704341034,5.1073196792901925,0.0009989738464355469,True,2400,600
0.1,2,50,45,Point_CHR,Gaussian,absolute_residual,0.9433333333333334,10.192752998121938,5.1639707797875865,0.0,True,2400,600
0.1,2,50,45,Unscaled,Gaussian,absolute_residual,0.9433333333333334,15.647229065036957,3.955657854900618,0.0,True,2400,600
0.1,2,50,46,TSCP_R,Gaussian,absolute_residual,0.96,9.935646080605792,4.432074443076555,0.0,True,2400,600
0.1,2,50,46,Point_CHR,Gaussian,absolute_residual,0.9366666666666666,8.587491817647072,4.089550309526361,0.0010068416595458984,True,2400,600
0.1,2,50,46,Unscaled,Gaussian,absolute_residual,0.9616666666666667,15.036589757429908,3.877704186426539,0.0,True,2400,600
0.1,2,50,47,TSCP_R,Gaussian,absolute_residual,0.9583333333333334,10.378983603792376,4.694130590492641,0.0009999275207519531,True,2400,600
0.1,2,50,47,Point_CHR,Gaussian,absolute_residual,0.9516666666666667,10.236722693641116,4.79762365159954,0.0,True,2400,600
0.1,2,50,47,Unscaled,Gaussian,absolute_residual,0.95,15.316006125764341,3.9135669312999286,0.0,True,2400,600
0.1,2,50,48,TSCP_R,Gaussian,absolute_residual,0.875,6.965347286608499,3.815030074510841,0.0,True,2400,600
0.1,2,50,48,Point_CHR,Gaussian,absolute_residual,0.8766666666666667,7.071815419259197,3.6749158841999723,0.0010066032409667969,True,2400,600
0.1,2,50,48,Unscaled,Gaussian,absolute_residual,0.905,12.152175084011958,3.4859970000004243,0.0,True,2400,600
0.1,2,50,49,TSCP_R,Gaussian,absolute_residual,0.9,7.1630419034066595,3.678488206876977,0.0010080337524414062,True,2400,600
0.1,2,50,49,Point_CHR,Gaussian,absolute_residual,0.8733333333333333,6.985190055569792,3.9825525896096283,0.0,True,2400,600
0.1,2,50,49,Unscaled,Gaussian,absolute_residual,0.9316666666666666,12.5697189155791,3.545379939523986,0.0009996891021728516,True,2400,600
0.1,2,50,50,TSCP_R,Gaussian,absolute_residual,0.9116666666666666,9.048321026974019,3.624538245004987,0.0009946823120117188,True,2400,600
0.1,2,50,50,Point_CHR,Gaussian,absolute_residual,0.915,10.54012682093854,3.543100791861452,0.0,True,2400,600
0.1,2,50,50,Unscaled,Gaussian,absolute_residual,0.9166666666666666,12.716128768529552,3.5659681390233358,0.0010077953338623047,True,2400,600
0.1,2,50,51,TSCP_R,Gaussian,absolute_residual,0.905,8.052756486417724,3.6864756848490314,0.0009953975677490234,True,2400,600
0.1,2,50,51,Point_CHR,Gaussian,absolute_residual,0.905,8.08571924340796,3.9390893365451043,0.0,True,2400,600
0.1,2,50,51,Unscaled,Gaussian,absolute_residual,0.91,11.431336407908868,3.3810259401413747,0.0,True,2400,600
0.1,2,50,52,TSCP_R,Gaussian,absolute_residual,0.935,9.350742557834703,3.9467415251035467,0.0010061264038085938,True,2400,600
0.1,2,50,52,Point_CHR,Gaussian,absolute_residual,0.9,8.033045667674235,3.712192559071693,0.0,True,2400,600
0.1,2,50,52,Unscaled,Gaussian,absolute_residual,0.8683333333333333,9.309670217510646,3.051175219077175,0.0,True,2400,600
0.1,2,50,53,TSCP_R,Gaussian,absolute_residual,0.9233333333333333,8.884383685423865,4.060145880144608,0.000995635986328125,True,2400,600
0.1,2,50,53,Point_CHR,Gaussian,absolute_residual,0.9016666666666666,8.362710551928757,3.674889439189261,0.0,True,2400,600
0.1,2,50,53,Unscaled,Gaussian,absolute_residual,0.9183333333333333,13.131205810456317,3.623700568542649,0.0,True,2400,600
0.1,2,50,54,TSCP_R,Gaussian,absolute_residual,0.855,6.8019203082252195,3.9756812255120844,0.0,True,2400,600
0.1,2,50,54,Point_CHR,Gaussian,absolute_residual,0.8966666666666666,8.076111012567,4.085316357188704,0.0010001659393310547,True,2400,600
0.1,2,50,54,Unscaled,Gaussian,absolute_residual,0.9,11.980896063635067,3.4613431011148066,0.0,True,2400,600
0.1,2,50,55,TSCP_R,Gaussian,absolute_residual,0.8966666666666666,7.036973419688405,3.5371197053362504,0.0010006427764892578,True,2400,600
0.1,2,50,55,Point_CHR,Gaussian,absolute_residual,0.8183333333333334,5.639581108179091,2.9677237102627902,0.0010006427764892578,True,2400,600
0.1,2,50,55,Unscaled,Gaussian,absolute_residual,0.8566666666666667,8.884264253166911,2.9806482941076613,0.0,True,2400,600
0.1,2,50,56,TSCP_R,Gaussian,absolute_residual,0.8833333333333333,6.653014906947202,3.5450419852044037,0.0009946823120117188,True,2400,600
0.1,2,50,56,Point_CHR,Gaussian,absolute_residual,0.8316666666666667,5.452296396148506,3.2554884047570134,0.0,True,2400,600
0.1,2,50,56,Unscaled,Gaussian,absolute_residual,0.8533333333333334,7.8556592332131165,2.802794896743805,0.0,True,2400,600
0.1,2,50,57,TSCP_R,Gaussian,absolute_residual,0.845,6.728457114604986,3.891062343126628,0.0010020732879638672,True,2400,600
0.1,2,50,57,Point_CHR,Gaussian,absolute_residual,0.9066666666666666,9.371460710039639,4.513715914085093,0.0,True,2400,600
0.1,2,50,57,Unscaled,Gaussian,absolute_residual,0.885,11.609979800612505,3.407342043384037,0.0,True,2400,600
0.1,2,50,58,TSCP_R,Gaussian,absolute_residual,0.965,10.78747558305216,4.746389566859945,0.0009961128234863281,True,2400,600
0.1,2,50,58,Point_CHR,Gaussian,absolute_residual,0.9433333333333334,9.619838758820372,4.0062688756539195,0.0,True,2400,600
0.1,2,50,58,Unscaled,Gaussian,absolute_residual,0.9333333333333333,13.658031442521105,3.6956773996821077,0.0,True,2400,600
0.1,2,50,59,TSCP_R,Gaussian,absolute_residual,0.9016666666666666,7.7439052748186326,3.988840751273777,0.0010001659393310547,True,2400,600
0.1,2,50,59,Point_CHR,Gaussian,absolute_residual,0.9116666666666666,8.027366196773334,4.003295560958302,0.0,True,2400,600
0.1,2,50,59,Unscaled,Gaussian,absolute_residual,0.9416666666666667,13.226447081789294,3.636818263508543,0.0010094642639160156,True,2400,600
0.1,2,50,60,TSCP_R,Gaussian,absolute_residual,0.9183333333333333,8.657025985780972,4.2228557756245895,0.001007080078125,True,2400,600
0.1,2,50,60,Point_CHR,Gaussian,absolute_residual,0.8883333333333333,7.610620838731315,3.762279060321867,0.0,True,2400,600
0.1,2,50,60,Unscaled,Gaussian,absolute_residual,0.8933333333333333,10.824257248701384,3.290023897892139,0.0010001659393310547,True,2400,600
0.1,2,50,61,TSCP_R,Gaussian,absolute_residual,0.755,4.6733084924307935,2.9332330502976705,0.0009953975677490234,True,2400,600
0.1,2,50,61,Point_CHR,Gaussian,absolute_residual,0.6883333333333334,3.9168887234787215,3.1167613304349553,0.0,True,2400,600
0.1,2,50,61,Unscaled,Gaussian,absolute_residual,0.8316666666666667,7.663239208062955,2.76825562549107,0.0,True,2400,600
0.1,2,50,62,TSCP_R,Gaussian,absolute_residual,0.8533333333333334,7.108920905557074,4.306446742309301,0.0009992122650146484,True,2400,600
0.1,2,50,62,Point_CHR,Gaussian,absolute_residual,0.9383333333333334,10.120736241417763,5.127551421980835,0.0,True,2400,600
0.1,2,50,62,Unscaled,Gaussian,absolute_residual,0.9483333333333334,16.659870139569012,4.081650418589153,0.0,True,2400,600
0.1,2,50,63,TSCP_R,Gaussian,absolute_residual,0.94,10.07469307652005,4.3946729445951895,0.0009942054748535156,True,2400,600
0.1,2,50,63,Point_CHR,Gaussian,absolute_residual,0.9433333333333334,10.051629487163813,4.03225415002818,0.0,True,2400,600
0.1,2,50,63,Unscaled,Gaussian,absolute_residual,0.9333333333333333,13.903097947594295,3.7286858204458975,0.0,True,2400,600
0.1,2,50,64,TSCP_R,Gaussian,absolute_residual,0.865,6.318233589953034,3.2838435219615842,0.0010085105895996094,True,2400,600
0.1,2,50,64,Point_CHR,Gaussian,absolute_residual,0.8666666666666667,6.502043662715385,3.466757315170965,0.0009865760803222656,True,2400,600
0.1,2,50,64,Unscaled,Gaussian,absolute_residual,0.8566666666666667,8.913069920174257,2.985476498010704,0.0,True,2400,600
0.1,2,50,65,TSCP_R,Gaussian,absolute_residual,0.9266666666666666,8.746444740440362,4.301721976221879,0.0009989738464355469,True,2400,600
0.1,2,50,65,Point_CHR,Gaussian,absolute_residual,0.97,12.064869336584195,5.649670296328302,0.0,True,2400,600
0.1,2,50,65,Unscaled,Gaussian,absolute_residual,0.94,14.031892642968353,3.7459167960551865,0.0,True,2400,600
0.1,2,50,66,TSCP_R,Gaussian,absolute_residual,0.9066666666666666,7.9078389049704825,4.083639063018312,0.0,True,2400,600
0.1,2,50,66,Point_CHR,Gaussian,absolute_residual,0.925,8.727535691186523,4.157844875362911,0.0,True,2400,600
0.1,2,50,66,Unscaled,Gaussian,absolute_residual,0.8816666666666667,10.133083808356691,3.1832505098337283,0.0,True,2400,600
0.1,2,50,67,TSCP_R,Gaussian,absolute_residual,0.8783333333333333,6.013408453989505,3.747182039014397,0.0,True,2400,600
0.1,2,50,67,Point_CHR,Gaussian,absolute_residual,0.9016666666666666,6.888103330131499,3.6223415918217245,0.0010075569152832031,True,2400,600
0.1,2,50,67,Unscaled,Gaussian,absolute_residual,0.8916666666666667,10.331162843800941,3.2142126320144007,0.0,True,2400,600
0.1,2,50,68,TSCP_R,Gaussian,absolute_residual,0.9216666666666666,7.712423192649054,4.012410789388583,0.0010068416595458984,True,2400,600
0.1,2,50,68,Point_CHR,Gaussian,absolute_residual,0.9383333333333334,8.36663612105894,3.9600047844771016,0.0,True,2400,600
0.1,2,50,68,Unscaled,Gaussian,absolute_residual,0.925,12.373261087814596,3.5175646529686695,0.0,True,2400,600
0.1,2,50,69,TSCP_R,Gaussian,absolute_residual,0.9516666666666667,11.398116429114552,4.287140752795417,0.0,True,2400,600
0.1,2,50,69,Point_CHR,Gaussian,absolute_residual,0.9883333333333333,17.970684174034204,6.316968129424932,0.0,True,2400,600
0.1,2,50,69,Unscaled,Gaussian,absolute_residual,0.8683333333333333,9.656346377974113,3.107466231188058,0.0,True,2400,600
0.1,2,50,70,TSCP_R,Gaussian,absolute_residual,0.9266666666666666,7.823648695552245,3.947265825330593,0.0,True,2400,600
0.1,2,50,70,Point_CHR,Gaussian,absolute_residual,0.955,9.30467022394797,4.204069187880769,0.0009996891021728516,True,2400,600
0.1,2,50,70,Unscaled,Gaussian,absolute_residual,0.9316666666666666,12.176306737165943,3.4894565102843655,0.0,True,2400,600
0.1,2,50,71,TSCP_R,Gaussian,absolute_residual,0.9733333333333334,11.339997452204727,5.23341602810147,0.0009946823120117188,True,2400,600
0.1,2,50,71,Point_CHR,Gaussian,absolute_residual,0.9933333333333333,15.17053255486628,5.196961255205704,0.0009984970092773438,True,2400,600
0.1,2,50,71,Unscaled,Gaussian,absolute_residual,0.9416666666666667,14.324946581091293,3.7848311165878052,0.0,True,2400,600
0.1,2,50,72,TSCP_R,Gaussian,absolute_residual,0.915,8.44384756708946,4.011960920631406,0.001016855239868164,True,2400,600
0.1,2,50,72,Point_CHR,Gaussian,absolute_residual,0.96,12.357108613972976,5.828292206425605,0.0,True,2400,600
0.1,2,50,72,Unscaled,Gaussian,absolute_residual,0.9066666666666666,11.180332117486216,3.343700362994001,0.0,True,2400,600
0.1,2,50,73,TSCP_R,Gaussian,absolute_residual,0.8816666666666667,7.243068171593535,3.9993025448475974,0.0009949207305908203,True,2400,600
0.1,2,50,73,Point_CHR,Gaussian,absolute_residual,0.9133333333333333,8.228032338189399,4.247451343609486,0.0,True,2400,600
0.1,2,50,73,Unscaled,Gaussian,absolute_residual,0.9083333333333333,11.765132533013903,3.4300338967733106,0.0,True,2400,600
0.1,2,50,74,TSCP_R,Gaussian,absolute_residual,0.9033333333333333,7.428451336452355,3.711150494262855,0.001003265380859375,True,2400,600
0.1,2,50,74,Point_CHR,Gaussian,absolute_residual,0.9533333333333334,10.130072108830182,4.641131454767384,0.0,True,2400,600
0.1,2,50,74,Unscaled,Gaussian,absolute_residual,0.9216666666666666,11.312148511270912,3.3633537594595833,0.0009989738464355469,True,2400,600
0.1,2,50,75,TSCP_R,Gaussian,absolute_residual,0.92,7.851539252578006,3.908733900356645,0.0009999275207519531,True,2400,600
0.1,2,50,75,Point_CHR,Gaussian,absolute_residual,0.9066666666666666,7.669818477688618,4.0633772822402126,0.0,True,2400,600
0.1,2,50,75,Unscaled,Gaussian,absolute_residual,0.9266666666666666,12.65202808754462,3.5569689466657732,0.0,True,2400,600
0.1,2,50,76,TSCP_R,Gaussian,absolute_residual,0.9216666666666666,9.562655059021951,3.9575403311310917,0.0,True,2400,600
0.1,2,50,76,Point_CHR,Gaussian,absolute_residual,0.9266666666666666,9.11729990374936,4.232566762464742,0.0010118484497070312,True,2400,600
0.1,2,50,76,Unscaled,Gaussian,absolute_residual,0.8233333333333334,7.570958029527863,2.7515373938087526,0.0,True,2400,600
0.1,2,50,77,TSCP_R,Gaussian,absolute_residual,0.9266666666666666,9.065525360797569,4.6791401290845105,0.0010068416595458984,True,2400,600
0.1,2,50,77,Point_CHR,Gaussian,absolute_residual,0.9283333333333333,11.067070898744836,5.800406946055916,0.0009999275207519531,True,2400,600
0.1,2,50,77,Unscaled,Gaussian,absolute_residual,0.9516666666666667,15.50414124721878,3.9375298408035944,0.0,True,2400,600
0.1,2,50,78,TSCP_R,Gaussian,absolute_residual,0.9466666666666667,9.90711839666301,4.621223716579165,0.0009946823120117188,True,2400,600
0.1,2,50,78,Point_CHR,Gaussian,absolute_residual,0.8216666666666667,5.846232855253704,3.20084133077023,0.0,True,2400,600
0.1,2,50,78,Unscaled,Gaussian,absolute_residual,0.9466666666666667,13.411969622579509,3.6622356044606836,0.0,True,2400,600
0.1,2,50,79,TSCP_R,Gaussian,absolute_residual,0.9416666666666667,9.55856809860666,4.053191188051962,0.0009872913360595703,True,2400,600
0.1,2,50,79,Point_CHR,Gaussian,absolute_residual,0.9533333333333334,9.913940428203512,4.621515970503281,0.0,True,2400,600
0.1,2,50,79,Unscaled,Gaussian,absolute_residual,0.9166666666666666,12.42410575847026,3.5247844981601726,0.0,True,2400,600
0.1,2,50,80,TSCP_R,Gaussian,absolute_residual,0.9466666666666667,9.8546052383541,3.96768896607668,0.0010068416595458984,True,2400,600
0.1,2,50,80,Point_CHR,Gaussian,absolute_residual,0.9616666666666667,10.308706370484382,4.516970577545944,0.0,True,2400,600
0.1,2,50,80,Unscaled,Gaussian,absolute_residual,0.95,13.26399428941249,3.641976700833284,0.0,True,2400,600
0.1,2,50,81,TSCP_R,Gaussian,absolute_residual,0.8633333333333333,7.2591091090686755,3.7123379149072337,0.0,True,2400,600
0.1,2,50,81,Point_CHR,Gaussian,absolute_residual,0.8966666666666666,8.192138239268711,3.9036215880724177,0.0010101795196533203,True,2400,600
0.1,2,50,81,Unscaled,Gaussian,absolute_residual,0.87,10.504882367222512,3.2411236272660924,0.0,True,2400,600
0.1,2,50,82,TSCP_R,Gaussian,absolute_residual,0.9083333333333333,8.195808575208828,4.037079413303861,0.0010068416595458984,True,2400,600
0.1,2,50,82,Point_CHR,Gaussian,absolute_residual,0.995,22.64679163142679,5.929050289267534,0.0,True,2400,600
0.1,2,50,82,Unscaled,Gaussian,absolute_residual,0.89,10.131676708975398,3.183029486036125,0.0,True,2400,600
0.1,2,50,83,TSCP_R,Gaussian,absolute_residual,0.93,8.270715842110034,4.02683827245814,0.0010001659393310547,True,2400,600
0.1,2,50,83,Point_CHR,Gaussian,absolute_residual,0.9583333333333334,11.481132580928188,5.637420436956544,0.0,True,2400,600
0.1,2,50,83,Unscaled,Gaussian,absolute_residual,0.9166666666666666,10.80433626403001,3.286995020384121,0.0,True,2400,600
0.1,2,50,84,TSCP_R,Gaussian,absolute_residual,0.8866666666666667,8.012974728437566,4.382533521343763,0.0009913444519042969,True,2400,600
0.1,2,50,84,Point_CHR,Gaussian,absolute_residual,0.9116666666666666,10.941471250059683,5.903425753916098,0.0,True,2400,600
0.1,2,50,84,Unscaled,Gaussian,absolute_residual,0.9116666666666666,12.057615521601466,3.472407741265629,0.0,True,2400,600
0.1,2,50,85,TSCP_R,Gaussian,absolute_residual,0.9233333333333333,8.5498710274912,4.170493198329478,0.0,True,2400,600
0.1,2,50,85,Point_CHR,Gaussian,absolute_residual,0.9583333333333334,10.046594925655908,4.421446418459388,0.0010066032409667969,True,2400,600
0.1,2,50,85,Unscaled,Gaussian,absolute_residual,0.8966666666666666,10.014866072542278,3.1646273196922063,0.0,True,2400,600
0.1,2,50,86,TSCP_R,Gaussian,absolute_residual,0.88,7.114424711109677,3.192907261417743,0.0010025501251220703,True,2400,600
0.1,2,50,86,Point_CHR,Gaussian,absolute_residual,0.9566666666666667,11.605150006487108,3.9059616130775634,0.0009980201721191406,True,2400,600
0.1,2,50,86,Unscaled,Gaussian,absolute_residual,0.8566666666666667,8.112342295640342,2.848217389112064,0.0,True,2400,600
0.1,2,50,87,TSCP_R,Gaussian,absolute_residual,0.9633333333333334,11.572399325005618,4.962053052466896,0.000993967056274414,True,2400,600
0.1,2,50,87,Point_CHR,Gaussian,absolute_residual,0.9966666666666667,17.7308307600017,5.890224717081858,0.0,True,2400,600
0.1,2,50,87,Unscaled,Gaussian,absolute_residual,0.95,16.548476042365955,4.067981814409444,0.0,True,2400,600
0.1,2,50,88,TSCP_R,Gaussian,absolute_residual,0.8183333333333334,5.620693166147403,2.729397185939,0.0009942054748535156,True,2400,600
0.1,2,50,88,Point_CHR,Gaussian,absolute_residual,0.8333333333333334,6.583724743271227,2.708643640131049,0.0,True,2400,600
0.1,2,50,88,Unscaled,Gaussian,absolute_residual,0.83,7.059792709922881,2.6570270435061216,0.0,True,2400,600
0.1,2,50,89,TSCP_R,Gaussian,absolute_residual,0.885,7.000198548393377,3.6657840991184,0.001007080078125,True,2400,600
0.1,2,50,89,Point_CHR,Gaussian,absolute_residual,0.8766666666666667,7.009725067189092,3.5749617752411447,0.0,True,2400,600
0.1,2,50,89,Unscaled,Gaussian,absolute_residual,0.8283333333333334,8.19676172979317,2.862998730316374,0.0,True,2400,600
0.1,2,50,90,TSCP_R,Gaussian,absolute_residual,0.875,6.655300680137323,3.8339856950140896,0.0,True,2400,600
0.1,2,50,90,Point_CHR,Gaussian,absolute_residual,0.8816666666666667,7.522244980976271,4.542483322638658,0.0010094642639160156,True,2400,600
0.1,2,50,90,Unscaled,Gaussian,absolute_residual,0.9383333333333334,13.290927037370952,3.645672371095756,0.0,True,2400,600
0.1,2,50,91,TSCP_R,Gaussian,absolute_residual,0.8733333333333333,6.162740475713295,3.269236454686207,0.0,True,2400,600
0.1,2,50,91,Point_CHR,Gaussian,absolute_residual,0.9216666666666666,7.54285205850145,3.5586494968946827,0.0009992122650146484,True,2400,600
0.1,2,50,91,Unscaled,Gaussian,absolute_residual,0.9016666666666666,9.316002023818006,3.052212643938493,0.0,True,2400,600
0.1,2,50,92,TSCP_R,Gaussian,absolute_residual,0.87,6.655068176665085,3.536753680373211,0.0,True,2400,600
0.1,2,50,92,Point_CHR,Gaussian,absolute_residual,0.9266666666666666,8.17210486152982,3.790613188429667,0.0009999275207519531,True,2400,600
0.1,2,50,92,Unscaled,Gaussian,absolute_residual,0.8616666666666667,8.352135695844247,2.8900061757450013,0.0,True,2400,600
0.1,2,50,93,TSCP_R,Gaussian,absolute_residual,0.905,7.786758535974486,3.5953190004456568,0.0010001659393310547,True,2400,600
0.1,2,50,93,Point_CHR,Gaussian,absolute_residual,0.975,14.25610765941881,4.591535918013429,0.0,True,2400,600
0.1,2,50,93,Unscaled,Gaussian,absolute_residual,0.84,7.868455395240528,2.8050767182450693,0.0,True,2400,600
0.1,2,50,94,TSCP_R,Gaussian,absolute_residual,0.8183333333333334,5.413073839769448,3.1879793652525223,0.000997781753540039,True,2400,600
0.1,2,50,94,Point_CHR,Gaussian,absolute_residual,0.6833333333333333,3.750871365665551,2.593458962217615,0.0,True,2400,600
0.1,2,50,94,Unscaled,Gaussian,absolute_residual,0.865,9.542203507418657,3.089045727634775,0.0,True,2400,600
0.1,2,50,95,TSCP_R,Gaussian,absolute_residual,0.9233333333333333,8.486793832414557,3.7502811046696074,0.0,True,2400,600
0.1,2,50,95,Point_CHR,Gaussian,absolute_residual,0.9233333333333333,8.612344476798825,4.124616070797748,0.0009996891021728516,True,2400,600
0.1,2,50,95,Unscaled,Gaussian,absolute_residual,0.895,11.640009057860901,3.411745749299162,0.0,True,2400,600
0.1,2,50,96,TSCP_R,Gaussian,absolute_residual,0.8966666666666666,7.763010230821379,3.8021799242847902,0.0009970664978027344,True,2400,600
0.1,2,50,96,Point_CHR,Gaussian,absolute_residual,0.9,8.363572652682802,3.525541860295153,0.0,True,2400,600
0.1,2,50,96,Unscaled,Gaussian,absolute_residual,0.8533333333333334,9.270026405757248,3.044671805918866,0.0,True,2400,600
0.1,2,50,97,TSCP_R,Gaussian,absolute_residual,0.8933333333333333,7.221290539858713,3.9493438426687515,0.0,True,2400,600
0.1,2,50,97,Point_CHR,Gaussian,absolute_residual,0.995,17.46354600007638,5.8636349410482005,0.0010004043579101562,True,2400,600
0.1,2,50,97,Unscaled,Gaussian,absolute_residual,0.8883333333333333,9.403348381013405,3.066487955465243,0.0,True,2400,600
0.1,2,50,98,TSCP_R,Gaussian,absolute_residual,0.8333333333333334,6.272453969675491,3.15679264933548,0.0010068416595458984,True,2400,600
0.1,2,50,98,Point_CHR,Gaussian,absolute_residual,0.9233333333333333,9.837148291689175,3.6179211459542797,0.0010139942169189453,True,2400,600
0.1,2,50,98,Unscaled,Gaussian,absolute_residual,0.79,7.392992107845423,2.7190057204510296,0.0,True,2400,600
0.1,2,50,99,TSCP_R,Gaussian,absolute_residual,0.8966666666666666,8.642734636206706,3.247818350969978,0.001007080078125,True,2400,600
0.1,2,50,99,Point_CHR,Gaussian,absolute_residual,0.97,12.322476047677428,4.609850420692853,0.0,True,2400,600
0.1,2,50,99,Unscaled,Gaussian,absolute_residual,0.895,10.020138219612479,3.165460190811516,0.00099945068359375,True,2400,600
0.1,2,100,0,TSCP_R,Gaussian,absolute_residual,0.935,9.412598118694687,4.14746341498532,0.0009996891021728516,True,2400,600
0.1,2,100,0,Point_CHR,Gaussian,absolute_residual,0.905,7.886694968849848,3.8631919213776156,0.0,True,2400,600
0.1,2,100,0,Unscaled,Gaussian,absolute_residual,0.885,10.241621342056542,3.2002533246692426,0.0,True,2400,600
0.1,2,100,1,TSCP_R,Gaussian,absolute_residual,0.8933333333333333,7.7959427247194055,3.8664208303183534,0.0009999275207519531,True,2400,600
0.1,2,100,1,Point_CHR,Gaussian,absolute_residual,0.9316666666666666,9.074072231293906,4.451728125660054,0.0,True,2400,600
0.1,2,100,1,Unscaled,Gaussian,absolute_residual,0.8933333333333333,11.502643294962155,3.3915547017499446,0.0,True,2400,600
0.1,2,100,2,TSCP_R,Gaussian,absolute_residual,0.8916666666666667,7.858486495979392,4.063678530957782,0.0010025501251220703,True,2400,600
0.1,2,100,2,Point_CHR,Gaussian,absolute_residual,0.9233333333333333,8.981888115850664,3.9142809950480135,0.0,True,2400,600
0.1,2,100,2,Unscaled,Gaussian,absolute_residual,0.8966666666666666,10.756193809983351,3.279663673303004,0.0,True,2400,600
0.1,2,100,3,TSCP_R,Gaussian,absolute_residual,0.89,7.585508647736496,4.0987521881653795,0.0010118484497070312,True,2400,600
0.1,2,100,3,Point_CHR,Gaussian,absolute_residual,0.9183333333333333,8.95585907366196,4.555667189107873,0.0009984970092773438,True,2400,600
0.1,2,100,3,Unscaled,Gaussian,absolute_residual,0.9066666666666666,11.658379035903868,3.4144368548713664,0.0,True,2400,600
0.1,2,100,4,TSCP_R,Gaussian,absolute_residual,0.9383333333333334,8.768970608813014,4.004275759968275,0.0010075569152832031,True,2400,600
0.1,2,100,4,Point_CHR,Gaussian,absolute_residual,0.9616666666666667,10.784723805616391,4.632211892612669,0.0,True,2400,600
0.1,2,100,4,Unscaled,Gaussian,absolute_residual,0.8933333333333333,10.747417384298794,3.278325393291336,0.0009992122650146484,True,2400,600
0.1,2,100,5,TSCP_R,Gaussian,absolute_residual,0.9283333333333333,8.610431390895899,4.458239091672222,0.0009925365447998047,True,2400,600
0.1,2,100,5,Point_CHR,Gaussian,absolute_residual,0.8683333333333333,6.633928121459362,3.7128867735768187,0.0010037422180175781,True,2400,600
0.1,2,100,5,Unscaled,Gaussian,absolute_residual,0.915,12.74776190552407,3.5704008046050055,0.0,True,2400,600
0.1,2,100,6,TSCP_R,Gaussian,absolute_residual,0.9416666666666667,9.579687521389626,4.331424425009498,0.0010106563568115234,True,2400,600
0.1,2,100,6,Point_CHR,Gaussian,absolute_residual,0.89,8.013949988896329,3.5173594729882165,0.0009882450103759766,True,2400,600
0.1,2,100,6,Unscaled,Gaussian,absolute_residual,0.8633333333333333,10.034245993502264,3.1676877992476253,0.0,True,2400,600
