dataset,trial,n_cal,n_test,n_dim,alpha,fallback,any_backward,backward_coordinates,binary_coordinates,binary_candidates,backward_candidates,regime,runtime_ms,zero_scale_coordinates
scm20d,91,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.0102,0
scm20d,91,448,1794,16,0.3,0,0,0,16,138,0,binary_only,6.19,0
scm20d,91,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.3093,0
scm20d,91,448,1794,16,0.7,0,0,0,16,131,0,binary_only,5.2499,0
scm20d,91,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5315,0
scm20d,92,448,1794,16,0.1,0,0,0,16,137,0,binary_only,6.9013,0
scm20d,92,448,1794,16,0.3,0,0,0,16,133,0,binary_only,6.2877,0
scm20d,92,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.389,0
scm20d,92,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.9512,0
scm20d,92,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.6054,0
scm20d,93,448,1794,16,0.1,0,0,0,16,133,0,binary_only,7.2491,0
scm20d,93,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.8734,0
scm20d,93,448,1794,16,0.5,0,0,0,16,133,0,binary_only,6.1679,0
scm20d,93,448,1794,16,0.7,0,0,0,16,138,0,binary_only,6.3319,0
scm20d,93,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.6102,0
scm20d,94,448,1794,16,0.1,0,0,0,16,132,0,binary_only,6.9386,0
scm20d,94,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.1841,0
scm20d,94,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.4587,0
scm20d,94,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.6245,0
scm20d,94,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5338,0
scm20d,95,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.1703,0
scm20d,95,448,1794,16,0.3,0,0,0,16,137,0,binary_only,6.808,0
scm20d,95,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.6623,0
scm20d,95,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.6546,0
scm20d,95,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5382,0
scm20d,96,448,1794,16,0.1,0,0,0,16,136,0,binary_only,6.979,0
scm20d,96,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.0553,0
scm20d,96,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.7755,0
scm20d,96,448,1794,16,0.7,0,0,0,16,137,0,binary_only,5.7352,0
scm20d,96,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5572,0
scm20d,97,448,1794,16,0.1,0,0,0,16,138,0,binary_only,6.984,0
scm20d,97,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.7743,0
scm20d,97,448,1794,16,0.5,0,0,0,16,130,0,binary_only,5.3344,0
scm20d,97,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.8937,0
scm20d,97,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5158,0
scm20d,98,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.4316,0
scm20d,98,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.186,0
scm20d,98,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.2921,0
scm20d,98,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.4272,0
scm20d,98,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.546,0
scm20d,99,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.0648,0
scm20d,99,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.4592,0
scm20d,99,448,1794,16,0.5,0,0,0,16,138,0,binary_only,6.1773,0
scm20d,99,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.4598,0
scm20d,99,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5056,0
scm20d,100,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.3473,0
scm20d,100,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.837,0
scm20d,100,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.721,0
scm20d,100,448,1794,16,0.7,0,0,0,16,136,0,binary_only,5.8302,0
scm20d,100,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5343,0
scm20d,101,448,1794,16,0.1,0,0,0,16,134,0,binary_only,7.3645,0
scm20d,101,448,1794,16,0.3,0,0,0,16,137,0,binary_only,6.9273,0
scm20d,101,448,1794,16,0.5,0,0,0,16,136,0,binary_only,6.3932,0
scm20d,101,448,1794,16,0.7,0,0,0,16,135,0,binary_only,6.1297,0
scm20d,101,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.528,0
scm20d,102,448,1794,16,0.1,0,0,0,16,135,0,binary_only,7.0721,0
scm20d,102,448,1794,16,0.3,0,0,0,16,137,0,binary_only,6.2704,0
scm20d,102,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.8531,0
scm20d,102,448,1794,16,0.7,0,0,0,16,138,0,binary_only,5.8538,0
scm20d,102,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5793,0
scm20d,103,448,1794,16,0.1,0,0,0,16,135,0,binary_only,7.5355,0
scm20d,103,448,1794,16,0.3,0,0,0,16,138,0,binary_only,6.7963,0
scm20d,103,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.3013,0
scm20d,103,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.5079,0
scm20d,103,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5294,0
scm20d,104,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.5035,0
scm20d,104,448,1794,16,0.3,0,0,0,16,140,0,binary_only,7.0135,0
scm20d,104,448,1794,16,0.5,0,0,0,16,138,0,binary_only,6.4242,0
scm20d,104,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.5166,0
scm20d,104,448,1794,16,0.9,0,0,0,16,132,0,binary_only,3.3641,0
scm20d,105,448,1794,16,0.1,0,0,0,16,134,0,binary_only,7.1838,0
scm20d,105,448,1794,16,0.3,0,0,0,16,132,0,binary_only,6.059,0
scm20d,105,448,1794,16,0.5,0,0,0,16,136,0,binary_only,6.3063,0
scm20d,105,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.7605,0
scm20d,105,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5306,0
scm20d,106,448,1794,16,0.1,0,0,0,16,136,0,binary_only,7.1052,0
scm20d,106,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.7835,0
scm20d,106,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.1624,0
scm20d,106,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.7637,0
scm20d,106,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.6486,0
scm20d,107,448,1794,16,0.1,0,0,0,16,136,0,binary_only,6.9521,0
scm20d,107,448,1794,16,0.3,0,0,0,16,134,0,binary_only,5.7629,0
scm20d,107,448,1794,16,0.5,0,0,0,16,135,0,binary_only,5.6704,0
scm20d,107,448,1794,16,0.7,0,0,0,16,138,0,binary_only,5.73,0
scm20d,107,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5444,0
scm20d,108,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.1464,0
scm20d,108,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.1464,0
scm20d,108,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.0519,0
scm20d,108,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.7861,0
scm20d,108,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5573,0
scm20d,109,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.1799,0
scm20d,109,448,1794,16,0.3,0,0,0,16,131,0,binary_only,5.9005,0
scm20d,109,448,1794,16,0.5,0,0,0,16,136,0,binary_only,5.7614,0
scm20d,109,448,1794,16,0.7,0,0,0,16,130,0,binary_only,5.455,0
scm20d,109,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5346,0
scm20d,110,448,1794,16,0.1,0,0,0,16,135,0,binary_only,6.9578,0
scm20d,110,448,1794,16,0.3,0,0,0,16,138,0,binary_only,6.2667,0
scm20d,110,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.6714,0
scm20d,110,448,1794,16,0.7,0,0,0,16,136,0,binary_only,5.9124,0
scm20d,110,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5179,0
scm20d,111,448,1794,16,0.1,0,0,0,16,135,0,binary_only,6.9655,0
scm20d,111,448,1794,16,0.3,0,0,0,16,138,0,binary_only,6.5002,0
scm20d,111,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.6869,0
scm20d,111,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.9725,0
scm20d,111,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5257,0
scm20d,112,448,1794,16,0.1,0,0,0,16,134,0,binary_only,6.8857,0
scm20d,112,448,1794,16,0.3,0,0,0,16,134,0,binary_only,5.7573,0
scm20d,112,448,1794,16,0.5,0,0,0,16,136,0,binary_only,5.5796,0
scm20d,112,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.7556,0
scm20d,112,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5267,0
scm20d,113,448,1794,16,0.1,0,0,0,16,134,0,binary_only,7.1693,0
scm20d,113,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.2321,0
scm20d,113,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.7401,0
scm20d,113,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.9423,0
scm20d,113,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5315,0
scm20d,114,448,1794,16,0.1,0,0,0,16,135,0,binary_only,6.9228,0
scm20d,114,448,1794,16,0.3,0,0,0,16,131,0,binary_only,5.7853,0
scm20d,114,448,1794,16,0.5,0,0,0,16,134,0,binary_only,6.1201,0
scm20d,114,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.3374,0
scm20d,114,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.596,0
scm20d,115,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.2518,0
scm20d,115,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.4685,0
scm20d,115,448,1794,16,0.5,0,0,0,16,134,0,binary_only,6.0809,0
scm20d,115,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.6821,0
scm20d,115,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.51,0
scm20d,116,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.3969,0
scm20d,116,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.398,0
scm20d,116,448,1794,16,0.5,0,0,0,16,137,0,binary_only,6.2674,0
scm20d,116,448,1794,16,0.7,0,0,0,16,136,0,binary_only,5.7051,0
scm20d,116,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.598,0
scm20d,117,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.2686,0
scm20d,117,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.4372,0
scm20d,117,448,1794,16,0.5,0,0,0,16,136,0,binary_only,6.1525,0
scm20d,117,448,1794,16,0.7,0,0,0,16,139,0,binary_only,5.7604,0
scm20d,117,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5142,0
scm20d,118,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.0463,0
scm20d,118,448,1794,16,0.3,0,0,0,16,135,0,binary_only,5.9839,0
scm20d,118,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.8269,0
scm20d,118,448,1794,16,0.7,0,0,0,16,139,0,binary_only,6.5086,0
scm20d,118,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5129,0
scm20d,119,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.5731,0
scm20d,119,448,1794,16,0.3,0,0,0,16,138,0,binary_only,6.2278,0
scm20d,119,448,1794,16,0.5,0,0,0,16,140,0,binary_only,6.7886,0
scm20d,119,448,1794,16,0.7,0,0,0,16,137,0,binary_only,6.1898,0
scm20d,119,448,1794,16,0.9,0,0,0,16,133,0,binary_only,3.9806,0
scm20d,120,448,1794,16,0.1,0,0,0,16,135,0,binary_only,6.8126,0
scm20d,120,448,1794,16,0.3,0,0,0,16,137,0,binary_only,6.2753,0
scm20d,120,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.7616,0
scm20d,120,448,1794,16,0.7,0,0,0,16,133,0,binary_only,4.9856,0
scm20d,120,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5796,0
scm20d,121,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.2405,0
scm20d,121,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.4147,0
scm20d,121,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.344,0
scm20d,121,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.9068,0
scm20d,121,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5291,0
scm20d,122,448,1794,16,0.1,0,0,0,16,133,0,binary_only,7.0896,0
scm20d,122,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.5461,0
scm20d,122,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.1274,0
scm20d,122,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.2764,0
scm20d,122,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5345,0
scm20d,123,448,1794,16,0.1,0,0,0,16,133,0,binary_only,6.7478,0
scm20d,123,448,1794,16,0.3,0,0,0,16,131,0,binary_only,6.2271,0
scm20d,123,448,1794,16,0.5,0,0,0,16,130,0,binary_only,5.1919,0
scm20d,123,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.4858,0
scm20d,123,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5284,0
scm20d,124,448,1794,16,0.1,0,0,0,16,134,0,binary_only,7.1069,0
scm20d,124,448,1794,16,0.3,0,0,0,16,130,0,binary_only,6.24,0
scm20d,124,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.406,0
scm20d,124,448,1794,16,0.7,0,0,0,16,137,0,binary_only,5.6901,0
scm20d,124,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5461,0
scm20d,125,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.7926,0
scm20d,125,448,1794,16,0.3,0,0,0,16,133,0,binary_only,6.003,0
scm20d,125,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.0123,0
scm20d,125,448,1794,16,0.7,0,0,0,16,136,0,binary_only,6.2954,0
scm20d,125,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5379,0
scm20d,126,448,1794,16,0.1,0,0,0,16,132,0,binary_only,6.4832,0
scm20d,126,448,1794,16,0.3,0,0,0,16,134,0,binary_only,6.3624,0
scm20d,126,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.3207,0
scm20d,126,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.4725,0
scm20d,126,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.56,0
scm20d,127,448,1794,16,0.1,0,0,0,16,132,0,binary_only,6.772,0
scm20d,127,448,1794,16,0.3,0,0,0,16,133,0,binary_only,6.2667,0
scm20d,127,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.8658,0
scm20d,127,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.0208,0
scm20d,127,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5452,0
scm20d,128,448,1794,16,0.1,0,0,0,16,131,0,binary_only,6.5505,0
scm20d,128,448,1794,16,0.3,0,0,0,16,132,0,binary_only,5.8967,0
scm20d,128,448,1794,16,0.5,0,0,0,16,133,0,binary_only,6.1279,0
scm20d,128,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.5767,0
scm20d,128,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5154,0
scm20d,129,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.6527,0
scm20d,129,448,1794,16,0.3,0,0,0,16,134,0,binary_only,5.9669,0
scm20d,129,448,1794,16,0.5,0,0,0,16,136,0,binary_only,6.5973,0
scm20d,129,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.4914,0
scm20d,129,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.7456,0
scm20d,130,448,1794,16,0.1,0,0,0,16,140,0,binary_only,7.4086,0
scm20d,130,448,1794,16,0.3,0,0,0,16,135,0,binary_only,7.0347,0
scm20d,130,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.0324,0
scm20d,130,448,1794,16,0.7,0,0,0,16,135,0,binary_only,6.535,0
scm20d,130,448,1794,16,0.9,0,0,0,16,133,0,binary_only,3.6882,0
scm20d,131,448,1794,16,0.1,0,0,0,16,136,0,binary_only,6.8659,0
scm20d,131,448,1794,16,0.3,0,0,0,16,132,0,binary_only,5.9299,0
scm20d,131,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.4937,0
scm20d,131,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.2922,0
scm20d,131,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5277,0
scm20d,132,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.4418,0
scm20d,132,448,1794,16,0.3,0,0,0,16,132,0,binary_only,6.6428,0
scm20d,132,448,1794,16,0.5,0,0,0,16,137,0,binary_only,5.7285,0
scm20d,132,448,1794,16,0.7,0,0,0,16,130,0,binary_only,5.1204,0
scm20d,132,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5462,0
scm20d,133,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.2111,0
scm20d,133,448,1794,16,0.3,0,0,0,16,134,0,binary_only,6.1907,0
scm20d,133,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.5847,0
scm20d,133,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.3985,0
scm20d,133,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5316,0
scm20d,134,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.9227,0
scm20d,134,448,1794,16,0.3,0,0,0,16,134,0,binary_only,6.4389,0
scm20d,134,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.6821,0
scm20d,134,448,1794,16,0.7,0,0,0,16,133,0,binary_only,6.0165,0
scm20d,134,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5166,0
scm20d,135,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.121,0
scm20d,135,448,1794,16,0.3,0,0,0,16,133,0,binary_only,6.4189,0
scm20d,135,448,1794,16,0.5,0,0,0,16,135,0,binary_only,5.7901,0
scm20d,135,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.9071,0
scm20d,135,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.6601,0
scm20d,136,448,1794,16,0.1,0,0,0,16,136,0,binary_only,7.3184,0
scm20d,136,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.8554,0
scm20d,136,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.504,0
scm20d,136,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.6654,0
scm20d,136,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.55,0
scm20d,137,448,1794,16,0.1,0,0,0,16,136,0,binary_only,7.0446,0
scm20d,137,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.9304,0
scm20d,137,448,1794,16,0.5,0,0,0,16,137,0,binary_only,6.156,0
scm20d,137,448,1794,16,0.7,0,0,0,16,133,0,binary_only,7.1917,0
scm20d,137,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5451,0
scm20d,138,448,1794,16,0.1,0,0,0,16,136,0,binary_only,7.2798,0
scm20d,138,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.9293,0
scm20d,138,448,1794,16,0.5,0,0,0,16,134,0,binary_only,6.0188,0
scm20d,138,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.5294,0
scm20d,138,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.519,0
scm20d,139,448,1794,16,0.1,0,0,0,16,132,0,binary_only,6.6016,0
scm20d,139,448,1794,16,0.3,0,0,0,16,134,0,binary_only,6.3608,0
scm20d,139,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.7154,0
scm20d,139,448,1794,16,0.7,0,0,0,16,137,0,binary_only,6.1057,0
scm20d,139,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5214,0
scm20d,140,448,1794,16,0.1,0,0,0,16,136,0,binary_only,6.9,0
scm20d,140,448,1794,16,0.3,0,0,0,16,132,0,binary_only,6.8866,0
scm20d,140,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.9089,0
scm20d,140,448,1794,16,0.7,0,0,0,16,130,0,binary_only,5.1078,0
scm20d,140,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.538,0
scm20d,141,448,1794,16,0.1,0,0,0,16,132,0,binary_only,7.2452,0
scm20d,141,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.6471,0
scm20d,141,448,1794,16,0.5,0,0,0,16,135,0,binary_only,5.9438,0
scm20d,141,448,1794,16,0.7,0,0,0,16,135,0,binary_only,6.0298,0
scm20d,141,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5425,0
scm20d,142,448,1794,16,0.1,0,0,0,16,133,0,binary_only,6.8087,0
scm20d,142,448,1794,16,0.3,0,0,0,16,134,0,binary_only,6.3688,0
scm20d,142,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.1034,0
scm20d,142,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.5396,0
scm20d,142,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5411,0
scm20d,143,448,1794,16,0.1,0,0,0,16,136,0,binary_only,7.1794,0
scm20d,143,448,1794,16,0.3,0,0,0,16,132,0,binary_only,6.1184,0
scm20d,143,448,1794,16,0.5,0,0,0,16,135,0,binary_only,6.152,0
scm20d,143,448,1794,16,0.7,0,0,0,16,135,0,binary_only,6.0886,0
scm20d,143,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5556,0
scm20d,144,448,1794,16,0.1,0,0,0,16,131,0,binary_only,6.5768,0
scm20d,144,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.8649,0
scm20d,144,448,1794,16,0.5,0,0,0,16,135,0,binary_only,5.8321,0
scm20d,144,448,1794,16,0.7,0,0,0,16,137,0,binary_only,5.8105,0
scm20d,144,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5435,0
scm20d,145,448,1794,16,0.1,0,0,0,16,134,0,binary_only,7.2265,0
scm20d,145,448,1794,16,0.3,0,0,0,16,134,0,binary_only,6.3834,0
scm20d,145,448,1794,16,0.5,0,0,0,16,136,0,binary_only,6.2152,0
scm20d,145,448,1794,16,0.7,0,0,0,16,138,0,binary_only,6.8435,0
scm20d,145,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5526,0
scm20d,146,448,1794,16,0.1,0,0,0,16,137,0,binary_only,7.08,0
scm20d,146,448,1794,16,0.3,0,0,0,16,130,0,binary_only,5.8413,0
scm20d,146,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.8361,0
scm20d,146,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.7518,0
scm20d,146,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5875,0
scm20d,147,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.2315,0
scm20d,147,448,1794,16,0.3,0,0,0,16,137,0,binary_only,6.7731,0
scm20d,147,448,1794,16,0.5,0,0,0,16,134,0,binary_only,5.6356,0
scm20d,147,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.866,0
scm20d,147,448,1794,16,0.9,0,0,0,16,131,0,binary_only,3.4481,0
scm20d,148,448,1794,16,0.1,0,0,0,16,134,0,binary_only,6.8001,0
scm20d,148,448,1794,16,0.3,0,0,0,16,134,0,binary_only,6.1813,0
scm20d,148,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.8788,0
scm20d,148,448,1794,16,0.7,0,0,0,16,134,0,binary_only,5.587,0
scm20d,148,448,1794,16,0.9,0,0,0,16,133,0,binary_only,4.3234,0
scm20d,149,448,1794,16,0.1,0,0,0,16,136,0,binary_only,7.3507,0
scm20d,149,448,1794,16,0.3,0,0,0,16,133,0,binary_only,6.3821,0
scm20d,149,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.3605,0
scm20d,149,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.5309,0
scm20d,149,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.562,0
scm20d,150,448,1794,16,0.1,0,0,0,16,135,0,binary_only,6.7164,0
scm20d,150,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.6939,0
scm20d,150,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.3208,0
scm20d,150,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.8629,0
scm20d,150,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5003,0
scm20d,151,448,1794,16,0.1,0,0,0,16,138,0,binary_only,7.0967,0
scm20d,151,448,1794,16,0.3,0,0,0,16,139,0,binary_only,6.5731,0
scm20d,151,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.881,0
scm20d,151,448,1794,16,0.7,0,0,0,16,136,0,binary_only,5.9353,0
scm20d,151,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5499,0
scm20d,152,448,1794,16,0.1,0,0,0,16,136,0,binary_only,7.7948,0
scm20d,152,448,1794,16,0.3,0,0,0,16,137,0,binary_only,6.7331,0
scm20d,152,448,1794,16,0.5,0,0,0,16,133,0,binary_only,5.8576,0
scm20d,152,448,1794,16,0.7,0,0,0,16,131,0,binary_only,5.5335,0
scm20d,152,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5226,0
scm20d,153,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.2944,0
scm20d,153,448,1794,16,0.3,0,0,0,16,133,0,binary_only,6.212,0
scm20d,153,448,1794,16,0.5,0,0,0,16,135,0,binary_only,5.6805,0
scm20d,153,448,1794,16,0.7,0,0,0,16,136,0,binary_only,6.137,0
scm20d,153,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5687,0
scm20d,154,448,1794,16,0.1,0,0,0,16,136,0,binary_only,6.9748,0
scm20d,154,448,1794,16,0.3,0,0,0,16,135,0,binary_only,6.1647,0
scm20d,154,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.9163,0
scm20d,154,448,1794,16,0.7,0,0,0,16,132,0,binary_only,5.2453,0
scm20d,154,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5353,0
scm20d,155,448,1794,16,0.1,0,0,0,16,139,0,binary_only,7.6631,0
scm20d,155,448,1794,16,0.3,0,0,0,16,138,0,binary_only,6.9613,0
scm20d,155,448,1794,16,0.5,0,0,0,16,136,0,binary_only,5.6948,0
scm20d,155,448,1794,16,0.7,0,0,0,16,135,0,binary_only,5.8705,0
scm20d,155,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5053,0
scm20d,156,448,1794,16,0.1,0,0,0,16,133,0,binary_only,6.8661,0
scm20d,156,448,1794,16,0.3,0,0,0,16,133,0,binary_only,5.7857,0
scm20d,156,448,1794,16,0.5,0,0,0,16,132,0,binary_only,5.7924,0
scm20d,156,448,1794,16,0.7,0,0,0,16,133,0,binary_only,5.2815,0
scm20d,156,448,1794,16,0.9,1,0,0,0,0,0,fallback,0.5225,0
scm20d,157,448,1794,16,0.1,0,0,0,16,136,0,binary_only,7.4108,0
scm20d,157,448,1794,16,0.3,0,0,0,16,136,0,binary_only,6.5834,0
scm20d,157,448,1794,16,0.5,0,0,0,16,131,0,binary_only,5.4768,0
