alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,redraw_train_test,n_train,n_test
0.1,10,30,75,TSCP_R,Gaussian,absolute_residual,2,22.066885414608656,True,7200,800
0.1,10,30,75,TSCP_R,Gaussian,absolute_residual,3,15.989179967935495,True,7200,800
0.1,10,30,75,TSCP_R,Gaussian,absolute_residual,4,18.123208779870456,True,7200,800
0.1,10,30,75,TSCP_R,Gaussian,absolute_residual,5,17.391269298495246,True,7200,800
0.1,10,30,75,TSCP_R,Gaussian,absolute_residual,6,12.591248195370213,True,7200,800
0.1,10,30,75,TSCP_R,Gaussian,absolute_residual,7,9.636290843538651,True,7200,800
0.1,10,30,75,TSCP_R,Gaussian,absolute_residual,8,8.612435898257605,True,7200,800
0.1,10,30,75,TSCP_R,Gaussian,absolute_residual,9,6.348390840953064,True,7200,800
0.1,10,30,75,TSCP_R,Gaussian,absolute_residual,10,2.8597230925364068,True,7200,800
0.1,10,30,75,Point_CHR,Gaussian,absolute_residual,1,28.399119753691743,True,7200,800
0.1,10,30,75,Point_CHR,Gaussian,absolute_residual,2,28.572306434922364,True,7200,800
0.1,10,30,75,Point_CHR,Gaussian,absolute_residual,3,21.604266300198898,True,7200,800
0.1,10,30,75,Point_CHR,Gaussian,absolute_residual,4,18.333590407941017,True,7200,800
0.1,10,30,75,Point_CHR,Gaussian,absolute_residual,5,26.178203497658117,True,7200,800
0.1,10,30,75,Point_CHR,Gaussian,absolute_residual,6,16.687101030724037,True,7200,800
0.1,10,30,75,Point_CHR,Gaussian,absolute_residual,7,13.378525883653385,True,7200,800
0.1,10,30,75,Point_CHR,Gaussian,absolute_residual,8,7.489165095444571,True,7200,800
0.1,10,30,75,Point_CHR,Gaussian,absolute_residual,9,7.454912598158908,True,7200,800
0.1,10,30,75,Point_CHR,Gaussian,absolute_residual,10,3.9906796003945235,True,7200,800
0.1,10,30,75,Unscaled,Gaussian,absolute_residual,1,20.10201749158403,True,7200,800
0.1,10,30,75,Unscaled,Gaussian,absolute_residual,2,20.10201749158403,True,7200,800
0.1,10,30,75,Unscaled,Gaussian,absolute_residual,3,20.10201749158403,True,7200,800
0.1,10,30,75,Unscaled,Gaussian,absolute_residual,4,20.10201749158403,True,7200,800
0.1,10,30,75,Unscaled,Gaussian,absolute_residual,5,20.10201749158403,True,7200,800
0.1,10,30,75,Unscaled,Gaussian,absolute_residual,6,20.10201749158403,True,7200,800
0.1,10,30,75,Unscaled,Gaussian,absolute_residual,7,20.10201749158403,True,7200,800
0.1,10,30,75,Unscaled,Gaussian,absolute_residual,8,20.10201749158403,True,7200,800
0.1,10,30,75,Unscaled,Gaussian,absolute_residual,9,20.10201749158403,True,7200,800
0.1,10,30,75,Unscaled,Gaussian,absolute_residual,10,20.10201749158403,True,7200,800
0.1,10,30,75,Empirical_copula,Gaussian,absolute_residual,1,28.39669715514444,True,7200,800
0.1,10,30,75,Empirical_copula,Gaussian,absolute_residual,2,17.449837986484766,True,7200,800
0.1,10,30,75,Empirical_copula,Gaussian,absolute_residual,3,12.699448653059381,True,7200,800
0.1,10,30,75,Empirical_copula,Gaussian,absolute_residual,4,18.333590407941017,True,7200,800
0.1,10,30,75,Empirical_copula,Gaussian,absolute_residual,5,15.38810652157107,True,7200,800
0.1,10,30,75,Empirical_copula,Gaussian,absolute_residual,6,9.809034001128897,True,7200,800
0.1,10,30,75,Empirical_copula,Gaussian,absolute_residual,7,9.083802120457943,True,7200,800
0.1,10,30,75,Empirical_copula,Gaussian,absolute_residual,8,6.230125818024775,True,7200,800
0.1,10,30,75,Empirical_copula,Gaussian,absolute_residual,9,5.0549715012953484,True,7200,800
0.1,10,30,75,Empirical_copula,Gaussian,absolute_residual,10,2.345806609297128,True,7200,800
0.1,10,30,76,TSCP_R,Gaussian,absolute_residual,1,25.521974062339165,True,7200,800
0.1,10,30,76,TSCP_R,Gaussian,absolute_residual,2,30.962386061688818,True,7200,800
0.1,10,30,76,TSCP_R,Gaussian,absolute_residual,3,23.48089709407091,True,7200,800
0.1,10,30,76,TSCP_R,Gaussian,absolute_residual,4,25.928745486301402,True,7200,800
0.1,10,30,76,TSCP_R,Gaussian,absolute_residual,5,18.318684872298718,True,7200,800
0.1,10,30,76,TSCP_R,Gaussian,absolute_residual,6,15.612165275832151,True,7200,800
0.1,10,30,76,TSCP_R,Gaussian,absolute_residual,7,12.325408220054504,True,7200,800
0.1,10,30,76,TSCP_R,Gaussian,absolute_residual,8,8.156281219738624,True,7200,800
0.1,10,30,76,TSCP_R,Gaussian,absolute_residual,9,6.632374363146508,True,7200,800
0.1,10,30,76,TSCP_R,Gaussian,absolute_residual,10,2.763609619545281,True,7200,800
0.1,10,30,76,Point_CHR,Gaussian,absolute_residual,1,34.488700869508,True,7200,800
0.1,10,30,76,Point_CHR,Gaussian,absolute_residual,2,42.50218767226005,True,7200,800
0.1,10,30,76,Point_CHR,Gaussian,absolute_residual,3,33.11596069996843,True,7200,800
0.1,10,30,76,Point_CHR,Gaussian,absolute_residual,4,31.801771976005917,True,7200,800
0.1,10,30,76,Point_CHR,Gaussian,absolute_residual,5,29.516922332402537,True,7200,800
0.1,10,30,76,Point_CHR,Gaussian,absolute_residual,6,18.801058943337306,True,7200,800
0.1,10,30,76,Point_CHR,Gaussian,absolute_residual,7,15.153518136688524,True,7200,800
0.1,10,30,76,Point_CHR,Gaussian,absolute_residual,8,8.592989515931867,True,7200,800
0.1,10,30,76,Point_CHR,Gaussian,absolute_residual,9,6.132858408883501,True,7200,800
0.1,10,30,76,Point_CHR,Gaussian,absolute_residual,10,2.375233820522503,True,7200,800
0.1,10,30,76,Unscaled,Gaussian,absolute_residual,1,18.22930779234997,True,7200,800
0.1,10,30,76,Unscaled,Gaussian,absolute_residual,2,18.22930779234997,True,7200,800
0.1,10,30,76,Unscaled,Gaussian,absolute_residual,3,18.22930779234997,True,7200,800
0.1,10,30,76,Unscaled,Gaussian,absolute_residual,4,18.22930779234997,True,7200,800
0.1,10,30,76,Unscaled,Gaussian,absolute_residual,5,18.22930779234997,True,7200,800
0.1,10,30,76,Unscaled,Gaussian,absolute_residual,6,18.22930779234997,True,7200,800
0.1,10,30,76,Unscaled,Gaussian,absolute_residual,7,18.22930779234997,True,7200,800
0.1,10,30,76,Unscaled,Gaussian,absolute_residual,8,18.22930779234997,True,7200,800
0.1,10,30,76,Unscaled,Gaussian,absolute_residual,9,18.22930779234997,True,7200,800
0.1,10,30,76,Unscaled,Gaussian,absolute_residual,10,18.22930779234997,True,7200,800
0.1,10,30,76,Empirical_copula,Gaussian,absolute_residual,1,18.730721512892845,True,7200,800
0.1,10,30,76,Empirical_copula,Gaussian,absolute_residual,2,25.939049292466084,True,7200,800
0.1,10,30,76,Empirical_copula,Gaussian,absolute_residual,3,17.689483358034327,True,7200,800
0.1,10,30,76,Empirical_copula,Gaussian,absolute_residual,4,17.119757431773003,True,7200,800
0.1,10,30,76,Empirical_copula,Gaussian,absolute_residual,5,15.766992572253056,True,7200,800
0.1,10,30,76,Empirical_copula,Gaussian,absolute_residual,6,11.815660151994805,True,7200,800
0.1,10,30,76,Empirical_copula,Gaussian,absolute_residual,7,11.456232351772963,True,7200,800
0.1,10,30,76,Empirical_copula,Gaussian,absolute_residual,8,5.921729323043453,True,7200,800
0.1,10,30,76,Empirical_copula,Gaussian,absolute_residual,9,5.380635464576843,True,7200,800
0.1,10,30,76,Empirical_copula,Gaussian,absolute_residual,10,2.375233820522503,True,7200,800
0.1,10,30,77,TSCP_R,Gaussian,absolute_residual,1,27.173612120070942,True,7200,800
0.1,10,30,77,TSCP_R,Gaussian,absolute_residual,2,20.590424037572216,True,7200,800
0.1,10,30,77,TSCP_R,Gaussian,absolute_residual,3,19.760891957755998,True,7200,800
0.1,10,30,77,TSCP_R,Gaussian,absolute_residual,4,17.06581197501909,True,7200,800
0.1,10,30,77,TSCP_R,Gaussian,absolute_residual,5,18.183635048138385,True,7200,800
0.1,10,30,77,TSCP_R,Gaussian,absolute_residual,6,13.292549686184536,True,7200,800
0.1,10,30,77,TSCP_R,Gaussian,absolute_residual,7,13.242228801869073,True,7200,800
0.1,10,30,77,TSCP_R,Gaussian,absolute_residual,8,9.151051816910732,True,7200,800
0.1,10,30,77,TSCP_R,Gaussian,absolute_residual,9,6.541576862787763,True,7200,800
0.1,10,30,77,TSCP_R,Gaussian,absolute_residual,10,3.1705465154614085,True,7200,800
0.1,10,30,77,Point_CHR,Gaussian,absolute_residual,1,38.93824782478353,True,7200,800
0.1,10,30,77,Point_CHR,Gaussian,absolute_residual,2,17.07711315425301,True,7200,800
0.1,10,30,77,Point_CHR,Gaussian,absolute_residual,3,27.316142506338416,True,7200,800
0.1,10,30,77,Point_CHR,Gaussian,absolute_residual,4,20.590411946396316,True,7200,800
0.1,10,30,77,Point_CHR,Gaussian,absolute_residual,5,31.94055371755107,True,7200,800
0.1,10,30,77,Point_CHR,Gaussian,absolute_residual,6,11.694184951586497,True,7200,800
0.1,10,30,77,Point_CHR,Gaussian,absolute_residual,7,14.299991614021502,True,7200,800
0.1,10,30,77,Point_CHR,Gaussian,absolute_residual,8,11.194014433034706,True,7200,800
0.1,10,30,77,Point_CHR,Gaussian,absolute_residual,9,6.449045160010348,True,7200,800
0.1,10,30,77,Point_CHR,Gaussian,absolute_residual,10,4.5583143608581524,True,7200,800
0.1,10,30,77,Unscaled,Gaussian,absolute_residual,1,19.546803247043123,True,7200,800
0.1,10,30,77,Unscaled,Gaussian,absolute_residual,2,19.546803247043123,True,7200,800
0.1,10,30,77,Unscaled,Gaussian,absolute_residual,3,19.546803247043123,True,7200,800
0.1,10,30,77,Unscaled,Gaussian,absolute_residual,4,19.546803247043123,True,7200,800
0.1,10,30,77,Unscaled,Gaussian,absolute_residual,5,19.546803247043123,True,7200,800
0.1,10,30,77,Unscaled,Gaussian,absolute_residual,6,19.546803247043123,True,7200,800
0.1,10,30,77,Unscaled,Gaussian,absolute_residual,7,19.546803247043123,True,7200,800
0.1,10,30,77,Unscaled,Gaussian,absolute_residual,8,19.546803247043123,True,7200,800
0.1,10,30,77,Unscaled,Gaussian,absolute_residual,9,19.546803247043123,True,7200,800
0.1,10,30,77,Unscaled,Gaussian,absolute_residual,10,19.546803247043123,True,7200,800
0.1,10,30,77,Empirical_copula,Gaussian,absolute_residual,1,22.932142778533926,True,7200,800
0.1,10,30,77,Empirical_copula,Gaussian,absolute_residual,2,15.157178478726717,True,7200,800
0.1,10,30,77,Empirical_copula,Gaussian,absolute_residual,3,16.08746451388673,True,7200,800
0.1,10,30,77,Empirical_copula,Gaussian,absolute_residual,4,12.126438476336755,True,7200,800
0.1,10,30,77,Empirical_copula,Gaussian,absolute_residual,5,18.810947569400184,True,7200,800
0.1,10,30,77,Empirical_copula,Gaussian,absolute_residual,6,11.694184951586495,True,7200,800
0.1,10,30,77,Empirical_copula,Gaussian,absolute_residual,7,9.269917564302554,True,7200,800
0.1,10,30,77,Empirical_copula,Gaussian,absolute_residual,8,6.592560055564043,True,7200,800
0.1,10,30,77,Empirical_copula,Gaussian,absolute_residual,9,5.869186405067081,True,7200,800
0.1,10,30,77,Empirical_copula,Gaussian,absolute_residual,10,2.6845562292124505,True,7200,800
0.1,10,30,78,TSCP_R,Gaussian,absolute_residual,1,29.431372477057614,True,7200,800
0.1,10,30,78,TSCP_R,Gaussian,absolute_residual,2,27.748260976752963,True,7200,800
0.1,10,30,78,TSCP_R,Gaussian,absolute_residual,3,21.258198757632726,True,7200,800
0.1,10,30,78,TSCP_R,Gaussian,absolute_residual,4,18.502847580047998,True,7200,800
0.1,10,30,78,TSCP_R,Gaussian,absolute_residual,5,13.397669182153741,True,7200,800
0.1,10,30,78,TSCP_R,Gaussian,absolute_residual,6,13.09922852151421,True,7200,800
0.1,10,30,78,TSCP_R,Gaussian,absolute_residual,7,9.292209400401944,True,7200,800
0.1,10,30,78,TSCP_R,Gaussian,absolute_residual,8,7.9615280826481625,True,7200,800
0.1,10,30,78,TSCP_R,Gaussian,absolute_residual,9,5.599802182648054,True,7200,800
0.1,10,30,78,TSCP_R,Gaussian,absolute_residual,10,2.7753997679653115,True,7200,800
0.1,10,30,78,Point_CHR,Gaussian,absolute_residual,1,45.80393467669226,True,7200,800
0.1,10,30,78,Point_CHR,Gaussian,absolute_residual,2,27.659760552678193,True,7200,800
0.1,10,30,78,Point_CHR,Gaussian,absolute_residual,3,36.631261453852865,True,7200,800
0.1,10,30,78,Point_CHR,Gaussian,absolute_residual,4,30.952174643447854,True,7200,800
0.1,10,30,78,Point_CHR,Gaussian,absolute_residual,5,19.98481300862594,True,7200,800
0.1,10,30,78,Point_CHR,Gaussian,absolute_residual,6,22.86264754373129,True,7200,800
0.1,10,30,78,Point_CHR,Gaussian,absolute_residual,7,17.868949554246118,True,7200,800
0.1,10,30,78,Point_CHR,Gaussian,absolute_residual,8,13.326924803697601,True,7200,800
0.1,10,30,78,Point_CHR,Gaussian,absolute_residual,9,7.911542657602813,True,7200,800
0.1,10,30,78,Point_CHR,Gaussian,absolute_residual,10,5.9769024664920245,True,7200,800
0.1,10,30,78,Unscaled,Gaussian,absolute_residual,1,19.11893617467036,True,7200,800
0.1,10,30,78,Unscaled,Gaussian,absolute_residual,2,19.11893617467036,True,7200,800
0.1,10,30,78,Unscaled,Gaussian,absolute_residual,3,19.11893617467036,True,7200,800
0.1,10,30,78,Unscaled,Gaussian,absolute_residual,4,19.11893617467036,True,7200,800
0.1,10,30,78,Unscaled,Gaussian,absolute_residual,5,19.11893617467036,True,7200,800
0.1,10,30,78,Unscaled,Gaussian,absolute_residual,6,19.11893617467036,True,7200,800
0.1,10,30,78,Unscaled,Gaussian,absolute_residual,7,19.11893617467036,True,7200,800
0.1,10,30,78,Unscaled,Gaussian,absolute_residual,8,19.11893617467036,True,7200,800
0.1,10,30,78,Unscaled,Gaussian,absolute_residual,9,19.11893617467036,True,7200,800
0.1,10,30,78,Unscaled,Gaussian,absolute_residual,10,19.11893617467036,True,7200,800
0.1,10,30,78,Empirical_copula,Gaussian,absolute_residual,1,19.118936174594246,True,7200,800
0.1,10,30,78,Empirical_copula,Gaussian,absolute_residual,2,27.659760552678193,True,7200,800
0.1,10,30,78,Empirical_copula,Gaussian,absolute_residual,3,15.290187506259524,True,7200,800
0.1,10,30,78,Empirical_copula,Gaussian,absolute_residual,4,12.9196903202751,True,7200,800
0.1,10,30,78,Empirical_copula,Gaussian,absolute_residual,5,9.603818989207198,True,7200,800
0.1,10,30,78,Empirical_copula,Gaussian,absolute_residual,6,10.601936401907883,True,7200,800
0.1,10,30,78,Empirical_copula,Gaussian,absolute_residual,7,7.458645385950217,True,7200,800
0.1,10,30,78,Empirical_copula,Gaussian,absolute_residual,8,6.262605869196239,True,7200,800
0.1,10,30,78,Empirical_copula,Gaussian,absolute_residual,9,5.024846589941426,True,7200,800
0.1,10,30,78,Empirical_copula,Gaussian,absolute_residual,10,2.49480787153389,True,7200,800
0.1,10,30,79,TSCP_R,Gaussian,absolute_residual,1,33.238414438659866,True,7200,800
0.1,10,30,79,TSCP_R,Gaussian,absolute_residual,2,38.28520901613228,True,7200,800
0.1,10,30,79,TSCP_R,Gaussian,absolute_residual,3,34.48464101789327,True,7200,800
0.1,10,30,79,TSCP_R,Gaussian,absolute_residual,4,29.963359019168664,True,7200,800
0.1,10,30,79,TSCP_R,Gaussian,absolute_residual,5,19.860941276744864,True,7200,800
0.1,10,30,79,TSCP_R,Gaussian,absolute_residual,6,13.709738510190931,True,7200,800
0.1,10,30,79,TSCP_R,Gaussian,absolute_residual,7,15.756757334588775,True,7200,800
0.1,10,30,79,TSCP_R,Gaussian,absolute_residual,8,12.236982149321422,True,7200,800
0.1,10,30,79,TSCP_R,Gaussian,absolute_residual,9,6.653334126934068,True,7200,800
0.1,10,30,79,TSCP_R,Gaussian,absolute_residual,10,2.8485712034781034,True,7200,800
0.1,10,30,79,Point_CHR,Gaussian,absolute_residual,1,31.980579470958105,True,7200,800
0.1,10,30,79,Point_CHR,Gaussian,absolute_residual,2,48.95408183351258,True,7200,800
0.1,10,30,79,Point_CHR,Gaussian,absolute_residual,3,37.81548523461382,True,7200,800
0.1,10,30,79,Point_CHR,Gaussian,absolute_residual,4,39.72525105755771,True,7200,800
0.1,10,30,79,Point_CHR,Gaussian,absolute_residual,5,26.565547733119725,True,7200,800
0.1,10,30,79,Point_CHR,Gaussian,absolute_residual,6,19.567929211069796,True,7200,800
0.1,10,30,79,Point_CHR,Gaussian,absolute_residual,7,23.63582153958842,True,7200,800
0.1,10,30,79,Point_CHR,Gaussian,absolute_residual,8,11.375289063873252,True,7200,800
0.1,10,30,79,Point_CHR,Gaussian,absolute_residual,9,9.083215626197179,True,7200,800
0.1,10,30,79,Point_CHR,Gaussian,absolute_residual,10,3.9653861788113245,True,7200,800
0.1,10,30,79,Unscaled,Gaussian,absolute_residual,1,22.353528359636393,True,7200,800
0.1,10,30,79,Unscaled,Gaussian,absolute_residual,2,22.353528359636393,True,7200,800
0.1,10,30,79,Unscaled,Gaussian,absolute_residual,3,22.353528359636393,True,7200,800
0.1,10,30,79,Unscaled,Gaussian,absolute_residual,4,22.353528359636393,True,7200,800
0.1,10,30,79,Unscaled,Gaussian,absolute_residual,5,22.353528359636393,True,7200,800
0.1,10,30,79,Unscaled,Gaussian,absolute_residual,6,22.353528359636393,True,7200,800
0.1,10,30,79,Unscaled,Gaussian,absolute_residual,7,22.353528359636393,True,7200,800
0.1,10,30,79,Unscaled,Gaussian,absolute_residual,8,22.353528359636393,True,7200,800
0.1,10,30,79,Unscaled,Gaussian,absolute_residual,9,22.353528359636393,True,7200,800
0.1,10,30,79,Unscaled,Gaussian,absolute_residual,10,22.353528359636393,True,7200,800
0.1,10,30,79,Empirical_copula,Gaussian,absolute_residual,1,31.9805794709581,True,7200,800
0.1,10,30,79,Empirical_copula,Gaussian,absolute_residual,2,22.353528359566656,True,7200,800
0.1,10,30,79,Empirical_copula,Gaussian,absolute_residual,3,34.05994977694207,True,7200,800
0.1,10,30,79,Empirical_copula,Gaussian,absolute_residual,4,20.239464946858114,True,7200,800
0.1,10,30,79,Empirical_copula,Gaussian,absolute_residual,5,14.219147936827156,True,7200,800
0.1,10,30,79,Empirical_copula,Gaussian,absolute_residual,6,8.93515400912292,True,7200,800
0.1,10,30,79,Empirical_copula,Gaussian,absolute_residual,7,10.792644602827721,True,7200,800
0.1,10,30,79,Empirical_copula,Gaussian,absolute_residual,8,9.091027059324343,True,7200,800
0.1,10,30,79,Empirical_copula,Gaussian,absolute_residual,9,5.9689855996962855,True,7200,800
0.1,10,30,79,Empirical_copula,Gaussian,absolute_residual,10,1.9301096167245004,True,7200,800
0.1,10,30,80,TSCP_R,Gaussian,absolute_residual,1,28.58009206943524,True,7200,800
0.1,10,30,80,TSCP_R,Gaussian,absolute_residual,2,23.508749512303577,True,7200,800
0.1,10,30,80,TSCP_R,Gaussian,absolute_residual,3,20.365147069163953,True,7200,800
0.1,10,30,80,TSCP_R,Gaussian,absolute_residual,4,13.382689625366263,True,7200,800
0.1,10,30,80,TSCP_R,Gaussian,absolute_residual,5,17.34399625659973,True,7200,800
0.1,10,30,80,TSCP_R,Gaussian,absolute_residual,6,13.165783838941943,True,7200,800
0.1,10,30,80,TSCP_R,Gaussian,absolute_residual,7,8.978974220740659,True,7200,800
0.1,10,30,80,TSCP_R,Gaussian,absolute_residual,8,8.15619358984906,True,7200,800
0.1,10,30,80,TSCP_R,Gaussian,absolute_residual,9,5.299249036851757,True,7200,800
0.1,10,30,80,TSCP_R,Gaussian,absolute_residual,10,2.575919008719301,True,7200,800
0.1,10,30,80,Point_CHR,Gaussian,absolute_residual,1,32.837231851651566,True,7200,800
0.1,10,30,80,Point_CHR,Gaussian,absolute_residual,2,21.963690126660044,True,7200,800
0.1,10,30,80,Point_CHR,Gaussian,absolute_residual,3,24.856100350944793,True,7200,800
0.1,10,30,80,Point_CHR,Gaussian,absolute_residual,4,16.272983662004513,True,7200,800
0.1,10,30,80,Point_CHR,Gaussian,absolute_residual,5,21.75510163801009,True,7200,800
0.1,10,30,80,Point_CHR,Gaussian,absolute_residual,6,17.26715172329281,True,7200,800
0.1,10,30,80,Point_CHR,Gaussian,absolute_residual,7,9.178640795510152,True,7200,800
0.1,10,30,80,Point_CHR,Gaussian,absolute_residual,8,11.099002924853512,True,7200,800
0.1,10,30,80,Point_CHR,Gaussian,absolute_residual,9,7.269209441354446,True,7200,800
0.1,10,30,80,Point_CHR,Gaussian,absolute_residual,10,3.068599665286825,True,7200,800
0.1,10,30,80,Unscaled,Gaussian,absolute_residual,1,21.618799276799578,True,7200,800
0.1,10,30,80,Unscaled,Gaussian,absolute_residual,2,21.618799276799578,True,7200,800
0.1,10,30,80,Unscaled,Gaussian,absolute_residual,3,21.618799276799578,True,7200,800
0.1,10,30,80,Unscaled,Gaussian,absolute_residual,4,21.618799276799578,True,7200,800
0.1,10,30,80,Unscaled,Gaussian,absolute_residual,5,21.618799276799578,True,7200,800
0.1,10,30,80,Unscaled,Gaussian,absolute_residual,6,21.618799276799578,True,7200,800
0.1,10,30,80,Unscaled,Gaussian,absolute_residual,7,21.618799276799578,True,7200,800
0.1,10,30,80,Unscaled,Gaussian,absolute_residual,8,21.618799276799578,True,7200,800
0.1,10,30,80,Unscaled,Gaussian,absolute_residual,9,21.618799276799578,True,7200,800
0.1,10,30,80,Unscaled,Gaussian,absolute_residual,10,21.618799276799578,True,7200,800
0.1,10,30,80,Empirical_copula,Gaussian,absolute_residual,1,22.17994890871214,True,7200,800
0.1,10,30,80,Empirical_copula,Gaussian,absolute_residual,2,21.963690126660044,True,7200,800
0.1,10,30,80,Empirical_copula,Gaussian,absolute_residual,3,16.364322264367573,True,7200,800
0.1,10,30,80,Empirical_copula,Gaussian,absolute_residual,4,10.713520829413136,True,7200,800
0.1,10,30,80,Empirical_copula,Gaussian,absolute_residual,5,14.383139323501233,True,7200,800
0.1,10,30,80,Empirical_copula,Gaussian,absolute_residual,6,11.368043715552226,True,7200,800
0.1,10,30,80,Empirical_copula,Gaussian,absolute_residual,7,6.389848149827877,True,7200,800
0.1,10,30,80,Empirical_copula,Gaussian,absolute_residual,8,7.307166374091235,True,7200,800
0.1,10,30,80,Empirical_copula,Gaussian,absolute_residual,9,4.785774285827824,True,7200,800
0.1,10,30,80,Empirical_copula,Gaussian,absolute_residual,10,2.0202506875208748,True,7200,800
0.1,10,30,81,TSCP_R,Gaussian,absolute_residual,1,22.836115833893842,True,7200,800
0.1,10,30,81,TSCP_R,Gaussian,absolute_residual,2,25.8746270192421,True,7200,800
0.1,10,30,81,TSCP_R,Gaussian,absolute_residual,3,21.523066831460184,True,7200,800
0.1,10,30,81,TSCP_R,Gaussian,absolute_residual,4,16.98783004262239,True,7200,800
0.1,10,30,81,TSCP_R,Gaussian,absolute_residual,5,12.233420967573077,True,7200,800
0.1,10,30,81,TSCP_R,Gaussian,absolute_residual,6,11.856292780328987,True,7200,800
0.1,10,30,81,TSCP_R,Gaussian,absolute_residual,7,10.201588767228674,True,7200,800
0.1,10,30,81,TSCP_R,Gaussian,absolute_residual,8,8.031044368902705,True,7200,800
0.1,10,30,81,TSCP_R,Gaussian,absolute_residual,9,6.032317814377355,True,7200,800
0.1,10,30,81,TSCP_R,Gaussian,absolute_residual,10,2.0845446307375908,True,7200,800
0.1,10,30,81,Point_CHR,Gaussian,absolute_residual,1,26.465920224997276,True,7200,800
0.1,10,30,81,Point_CHR,Gaussian,absolute_residual,2,24.547171907349437,True,7200,800
0.1,10,30,81,Point_CHR,Gaussian,absolute_residual,3,30.61873270283092,True,7200,800
0.1,10,30,81,Point_CHR,Gaussian,absolute_residual,4,21.141734065797273,True,7200,800
0.1,10,30,81,Point_CHR,Gaussian,absolute_residual,5,17.405356695689232,True,7200,800
0.1,10,30,81,Point_CHR,Gaussian,absolute_residual,6,20.071578837093,True,7200,800
0.1,10,30,81,Point_CHR,Gaussian,absolute_residual,7,10.39208461965292,True,7200,800
0.1,10,30,81,Point_CHR,Gaussian,absolute_residual,8,9.059761935402253,True,7200,800
0.1,10,30,81,Point_CHR,Gaussian,absolute_residual,9,5.783527967848025,True,7200,800
0.1,10,30,81,Point_CHR,Gaussian,absolute_residual,10,2.6153820499053078,True,7200,800
0.1,10,30,81,Unscaled,Gaussian,absolute_residual,1,18.373717030742476,True,7200,800
0.1,10,30,81,Unscaled,Gaussian,absolute_residual,2,18.373717030742476,True,7200,800
0.1,10,30,81,Unscaled,Gaussian,absolute_residual,3,18.373717030742476,True,7200,800
0.1,10,30,81,Unscaled,Gaussian,absolute_residual,4,18.373717030742476,True,7200,800
0.1,10,30,81,Unscaled,Gaussian,absolute_residual,5,18.373717030742476,True,7200,800
0.1,10,30,81,Unscaled,Gaussian,absolute_residual,6,18.373717030742476,True,7200,800
0.1,10,30,81,Unscaled,Gaussian,absolute_residual,7,18.373717030742476,True,7200,800
0.1,10,30,81,Unscaled,Gaussian,absolute_residual,8,18.373717030742476,True,7200,800
0.1,10,30,81,Unscaled,Gaussian,absolute_residual,9,18.373717030742476,True,7200,800
0.1,10,30,81,Unscaled,Gaussian,absolute_residual,10,18.373717030742476,True,7200,800
0.1,10,30,81,Empirical_copula,Gaussian,absolute_residual,1,18.053087992146008,True,7200,800
0.1,10,30,81,Empirical_copula,Gaussian,absolute_residual,2,24.547171907349437,True,7200,800
0.1,10,30,81,Empirical_copula,Gaussian,absolute_residual,3,19.13411214444973,True,7200,800
0.1,10,30,81,Empirical_copula,Gaussian,absolute_residual,4,13.900411171457044,True,7200,800
0.1,10,30,81,Empirical_copula,Gaussian,absolute_residual,5,10.876872343533513,True,7200,800
0.1,10,30,81,Empirical_copula,Gaussian,absolute_residual,6,12.543035144939003,True,7200,800
0.1,10,30,81,Empirical_copula,Gaussian,absolute_residual,7,8.389268934938631,True,7200,800
0.1,10,30,81,Empirical_copula,Gaussian,absolute_residual,8,6.366817004733647,True,7200,800
0.1,10,30,81,Empirical_copula,Gaussian,absolute_residual,9,5.278048194112914,True,7200,800
0.1,10,30,81,Empirical_copula,Gaussian,absolute_residual,10,1.6343920543400592,True,7200,800
0.1,10,30,82,TSCP_R,Gaussian,absolute_residual,1,32.25648452055579,True,7200,800
0.1,10,30,82,TSCP_R,Gaussian,absolute_residual,2,25.272611262078247,True,7200,800
0.1,10,30,82,TSCP_R,Gaussian,absolute_residual,3,25.23291493753603,True,7200,800
0.1,10,30,82,TSCP_R,Gaussian,absolute_residual,4,22.361952878599247,True,7200,800
0.1,10,30,82,TSCP_R,Gaussian,absolute_residual,5,10.269146994884036,True,7200,800
0.1,10,30,82,TSCP_R,Gaussian,absolute_residual,6,14.642344044094463,True,7200,800
0.1,10,30,82,TSCP_R,Gaussian,absolute_residual,7,9.44267585868318,True,7200,800
0.1,10,30,82,TSCP_R,Gaussian,absolute_residual,8,9.646180273611435,True,7200,800
0.1,10,30,82,TSCP_R,Gaussian,absolute_residual,9,6.535757830003705,True,7200,800
0.1,10,30,82,TSCP_R,Gaussian,absolute_residual,10,2.9849494394408347,True,7200,800
0.1,10,30,82,Point_CHR,Gaussian,absolute_residual,1,30.876464000345006,True,7200,800
0.1,10,30,82,Point_CHR,Gaussian,absolute_residual,2,20.615746359264797,True,7200,800
0.1,10,30,82,Point_CHR,Gaussian,absolute_residual,3,25.31495783718704,True,7200,800
0.1,10,30,82,Point_CHR,Gaussian,absolute_residual,4,25.80848975972466,True,7200,800
0.1,10,30,82,Point_CHR,Gaussian,absolute_residual,5,8.254835438638876,True,7200,800
0.1,10,30,82,Point_CHR,Gaussian,absolute_residual,6,15.511389985831133,True,7200,800
0.1,10,30,82,Point_CHR,Gaussian,absolute_residual,7,12.555220041519584,True,7200,800
