alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,correlation,correlation_structure,redraw_train_test,n_train,n_test
0.2,10,100,77,Point_CHR,Gaussian,absolute_residual,7,9.729256442802946,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Point_CHR,Gaussian,absolute_residual,8,6.712688472275628,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Point_CHR,Gaussian,absolute_residual,9,4.680956276715417,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Point_CHR,Gaussian,absolute_residual,10,2.5270136342633798,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Unscaled,Gaussian,absolute_residual,1,15.216738255528416,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Unscaled,Gaussian,absolute_residual,2,15.216738255528416,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Unscaled,Gaussian,absolute_residual,3,15.216738255528416,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Unscaled,Gaussian,absolute_residual,4,15.216738255528416,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Unscaled,Gaussian,absolute_residual,5,15.216738255528416,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Unscaled,Gaussian,absolute_residual,6,15.216738255528416,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Unscaled,Gaussian,absolute_residual,7,15.216738255528416,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Unscaled,Gaussian,absolute_residual,8,15.216738255528416,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Unscaled,Gaussian,absolute_residual,9,15.216738255528416,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Unscaled,Gaussian,absolute_residual,10,15.216738255528416,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Empirical_copula,Gaussian,absolute_residual,1,20.11632302991233,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Empirical_copula,Gaussian,absolute_residual,2,17.248193996242364,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Empirical_copula,Gaussian,absolute_residual,3,15.887890593040252,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Empirical_copula,Gaussian,absolute_residual,4,13.026368885160245,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Empirical_copula,Gaussian,absolute_residual,5,11.815987270097313,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Empirical_copula,Gaussian,absolute_residual,6,10.67705787876306,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Empirical_copula,Gaussian,absolute_residual,7,7.273058436838085,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Empirical_copula,Gaussian,absolute_residual,8,5.62398770886767,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Empirical_copula,Gaussian,absolute_residual,9,4.307028655851326,0.6,equicorrelated,True,7200,800
0.2,10,100,77,Empirical_copula,Gaussian,absolute_residual,10,2.2546487853492483,0.6,equicorrelated,True,7200,800
0.05,10,100,78,TSCP_R,Gaussian,absolute_residual,1,28.21610698752061,0.6,equicorrelated,True,7200,800
0.05,10,100,78,TSCP_R,Gaussian,absolute_residual,2,25.3829442236379,0.6,equicorrelated,True,7200,800
0.05,10,100,78,TSCP_R,Gaussian,absolute_residual,3,24.14751112387389,0.6,equicorrelated,True,7200,800
0.05,10,100,78,TSCP_R,Gaussian,absolute_residual,4,20.220398625714992,0.6,equicorrelated,True,7200,800
0.05,10,100,78,TSCP_R,Gaussian,absolute_residual,5,17.933697956931688,0.6,equicorrelated,True,7200,800
0.05,10,100,78,TSCP_R,Gaussian,absolute_residual,6,14.324489209228286,0.6,equicorrelated,True,7200,800
0.05,10,100,78,TSCP_R,Gaussian,absolute_residual,7,11.917462626754888,0.6,equicorrelated,True,7200,800
0.05,10,100,78,TSCP_R,Gaussian,absolute_residual,8,8.660191252188213,0.6,equicorrelated,True,7200,800
0.05,10,100,78,TSCP_R,Gaussian,absolute_residual,9,5.759753515037455,0.6,equicorrelated,True,7200,800
0.05,10,100,78,TSCP_R,Gaussian,absolute_residual,10,3.0051489509216163,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Point_CHR,Gaussian,absolute_residual,1,29.677496777278776,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Point_CHR,Gaussian,absolute_residual,2,27.630940701933653,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Point_CHR,Gaussian,absolute_residual,3,28.296733394896698,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Point_CHR,Gaussian,absolute_residual,4,20.198602010839004,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Point_CHR,Gaussian,absolute_residual,5,19.8940717625172,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Point_CHR,Gaussian,absolute_residual,6,14.632212882132405,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Point_CHR,Gaussian,absolute_residual,7,15.82133749526109,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Point_CHR,Gaussian,absolute_residual,8,9.046852435999407,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Point_CHR,Gaussian,absolute_residual,9,7.167303343800411,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Point_CHR,Gaussian,absolute_residual,10,2.8755362469035575,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Unscaled,Gaussian,absolute_residual,1,22.327301760542408,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Unscaled,Gaussian,absolute_residual,2,22.327301760542408,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Unscaled,Gaussian,absolute_residual,3,22.327301760542408,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Unscaled,Gaussian,absolute_residual,4,22.327301760542408,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Unscaled,Gaussian,absolute_residual,5,22.327301760542408,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Unscaled,Gaussian,absolute_residual,6,22.327301760542408,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Unscaled,Gaussian,absolute_residual,7,22.327301760542408,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Unscaled,Gaussian,absolute_residual,8,22.327301760542408,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Unscaled,Gaussian,absolute_residual,9,22.327301760542408,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Unscaled,Gaussian,absolute_residual,10,22.327301760542408,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Empirical_copula,Gaussian,absolute_residual,1,24.32909919514587,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Empirical_copula,Gaussian,absolute_residual,2,21.79886792838733,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Empirical_copula,Gaussian,absolute_residual,3,23.924893833604585,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Empirical_copula,Gaussian,absolute_residual,4,20.18903864936214,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Empirical_copula,Gaussian,absolute_residual,5,16.884766473037928,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Empirical_copula,Gaussian,absolute_residual,6,11.482661642205938,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Empirical_copula,Gaussian,absolute_residual,7,12.110447928012391,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Empirical_copula,Gaussian,absolute_residual,8,7.704253418524761,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Empirical_copula,Gaussian,absolute_residual,9,5.486214674035153,0.6,equicorrelated,True,7200,800
0.05,10,100,78,Empirical_copula,Gaussian,absolute_residual,10,3.3057943518685873,0.6,equicorrelated,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,1,25.103075016560155,0.6,equicorrelated,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,2,22.638637688085524,0.6,equicorrelated,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,3,21.536964348789077,0.6,equicorrelated,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,4,18.605000499389583,0.6,equicorrelated,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,5,15.870802656756206,0.6,equicorrelated,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,6,12.741336177026016,0.6,equicorrelated,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,7,10.59994286156645,0.6,equicorrelated,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,8,7.7090427804623705,0.6,equicorrelated,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,9,5.110941799463779,0.6,equicorrelated,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,10,2.66701134946829,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,1,25.350178341666716,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,2,22.826501582915682,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,3,21.36837481582335,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,4,19.37052245701473,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,5,17.92722073947604,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,6,14.10098470573899,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,7,11.345558576242878,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,8,8.643320507280627,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,9,5.815872298185958,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,10,2.4888007233304767,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,1,20.233528137065917,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,2,20.233528137065917,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,3,20.233528137065917,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,4,20.233528137065917,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,5,20.233528137065917,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,6,20.233528137065917,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,7,20.233528137065917,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,8,20.233528137065917,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,9,20.233528137065917,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,10,20.233528137065917,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,1,24.115199983334143,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,2,21.15011254092735,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,3,21.659743774152428,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,4,19.760802906946402,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,5,15.227923696607192,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,6,11.20023210640273,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,7,10.326513015188915,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,8,7.526994973920662,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,9,5.32371520471904,0.6,equicorrelated,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,10,2.551017827986181,0.6,equicorrelated,True,7200,800
0.2,10,100,78,TSCP_R,Gaussian,absolute_residual,1,23.14125061000336,0.6,equicorrelated,True,7200,800
0.2,10,100,78,TSCP_R,Gaussian,absolute_residual,2,20.90918306290257,0.6,equicorrelated,True,7200,800
0.2,10,100,78,TSCP_R,Gaussian,absolute_residual,3,19.891804766236064,0.6,equicorrelated,True,7200,800
0.2,10,100,78,TSCP_R,Gaussian,absolute_residual,4,17.140330154014887,0.6,equicorrelated,True,7200,800
0.2,10,100,78,TSCP_R,Gaussian,absolute_residual,5,14.570771566228428,0.6,equicorrelated,True,7200,800
0.2,10,100,78,TSCP_R,Gaussian,absolute_residual,6,11.743637378278837,0.6,equicorrelated,True,7200,800
0.2,10,100,78,TSCP_R,Gaussian,absolute_residual,7,9.769645435912263,0.6,equicorrelated,True,7200,800
0.2,10,100,78,TSCP_R,Gaussian,absolute_residual,8,7.109631562236031,0.6,equicorrelated,True,7200,800
0.2,10,100,78,TSCP_R,Gaussian,absolute_residual,9,4.628425886056702,0.6,equicorrelated,True,7200,800
0.2,10,100,78,TSCP_R,Gaussian,absolute_residual,10,2.453917939090933,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Point_CHR,Gaussian,absolute_residual,1,21.51826309845425,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Point_CHR,Gaussian,absolute_residual,2,18.126037966378018,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Point_CHR,Gaussian,absolute_residual,3,20.90447266775122,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Point_CHR,Gaussian,absolute_residual,4,17.238420572507927,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Point_CHR,Gaussian,absolute_residual,5,15.14408556018909,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Point_CHR,Gaussian,absolute_residual,6,12.211169699152535,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Point_CHR,Gaussian,absolute_residual,7,9.403811166175284,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Point_CHR,Gaussian,absolute_residual,8,7.371778270687519,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Point_CHR,Gaussian,absolute_residual,9,4.395407400421936,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Point_CHR,Gaussian,absolute_residual,10,2.096141738653933,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Unscaled,Gaussian,absolute_residual,1,18.057109820034327,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Unscaled,Gaussian,absolute_residual,2,18.057109820034327,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Unscaled,Gaussian,absolute_residual,3,18.057109820034327,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Unscaled,Gaussian,absolute_residual,4,18.057109820034327,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Unscaled,Gaussian,absolute_residual,5,18.057109820034327,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Unscaled,Gaussian,absolute_residual,6,18.057109820034327,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Unscaled,Gaussian,absolute_residual,7,18.057109820034327,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Unscaled,Gaussian,absolute_residual,8,18.057109820034327,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Unscaled,Gaussian,absolute_residual,9,18.057109820034327,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Unscaled,Gaussian,absolute_residual,10,18.057109820034327,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Empirical_copula,Gaussian,absolute_residual,1,22.32730176045707,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Empirical_copula,Gaussian,absolute_residual,2,18.624263954944915,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Empirical_copula,Gaussian,absolute_residual,3,18.127695634843455,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Empirical_copula,Gaussian,absolute_residual,4,17.154848707005698,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Empirical_copula,Gaussian,absolute_residual,5,14.743004891556394,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Empirical_copula,Gaussian,absolute_residual,6,10.617443092230703,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Empirical_copula,Gaussian,absolute_residual,7,9.562510500938075,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Empirical_copula,Gaussian,absolute_residual,8,6.924916137551545,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Empirical_copula,Gaussian,absolute_residual,9,4.605212046102827,0.6,equicorrelated,True,7200,800
0.2,10,100,78,Empirical_copula,Gaussian,absolute_residual,10,2.201080154801605,0.6,equicorrelated,True,7200,800
0.05,10,100,79,TSCP_R,Gaussian,absolute_residual,1,32.36847422852884,0.6,equicorrelated,True,7200,800
0.05,10,100,79,TSCP_R,Gaussian,absolute_residual,2,27.235232696198107,0.6,equicorrelated,True,7200,800
0.05,10,100,79,TSCP_R,Gaussian,absolute_residual,3,23.237496512409237,0.6,equicorrelated,True,7200,800
0.05,10,100,79,TSCP_R,Gaussian,absolute_residual,4,21.17868692216199,0.6,equicorrelated,True,7200,800
0.05,10,100,79,TSCP_R,Gaussian,absolute_residual,5,16.952050543857148,0.6,equicorrelated,True,7200,800
0.05,10,100,79,TSCP_R,Gaussian,absolute_residual,6,13.797602381947923,0.6,equicorrelated,True,7200,800
0.05,10,100,79,TSCP_R,Gaussian,absolute_residual,7,12.355181200333316,0.6,equicorrelated,True,7200,800
0.05,10,100,79,TSCP_R,Gaussian,absolute_residual,8,8.115341908291574,0.6,equicorrelated,True,7200,800
0.05,10,100,79,TSCP_R,Gaussian,absolute_residual,9,5.81502699586351,0.6,equicorrelated,True,7200,800
0.05,10,100,79,TSCP_R,Gaussian,absolute_residual,10,2.7400061088993235,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Point_CHR,Gaussian,absolute_residual,1,30.759333643526187,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Point_CHR,Gaussian,absolute_residual,2,32.65543738338558,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Point_CHR,Gaussian,absolute_residual,3,26.525436280714036,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Point_CHR,Gaussian,absolute_residual,4,26.21253176384152,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Point_CHR,Gaussian,absolute_residual,5,19.52908670310621,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Point_CHR,Gaussian,absolute_residual,6,15.383146787999681,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Point_CHR,Gaussian,absolute_residual,7,13.63604181673778,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Point_CHR,Gaussian,absolute_residual,8,9.28228826582682,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Point_CHR,Gaussian,absolute_residual,9,5.671293382762347,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Point_CHR,Gaussian,absolute_residual,10,3.1681429534142262,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Unscaled,Gaussian,absolute_residual,1,22.085856304202583,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Unscaled,Gaussian,absolute_residual,2,22.085856304202583,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Unscaled,Gaussian,absolute_residual,3,22.085856304202583,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Unscaled,Gaussian,absolute_residual,4,22.085856304202583,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Unscaled,Gaussian,absolute_residual,5,22.085856304202583,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Unscaled,Gaussian,absolute_residual,6,22.085856304202583,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Unscaled,Gaussian,absolute_residual,7,22.085856304202583,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Unscaled,Gaussian,absolute_residual,8,22.085856304202583,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Unscaled,Gaussian,absolute_residual,9,22.085856304202583,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Unscaled,Gaussian,absolute_residual,10,22.085856304202583,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Empirical_copula,Gaussian,absolute_residual,1,32.52320774194745,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Empirical_copula,Gaussian,absolute_residual,2,27.103443349491055,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Empirical_copula,Gaussian,absolute_residual,3,19.035906503310002,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Empirical_copula,Gaussian,absolute_residual,4,19.301965620290048,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Empirical_copula,Gaussian,absolute_residual,5,16.949909551893292,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Empirical_copula,Gaussian,absolute_residual,6,15.15534900407893,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Empirical_copula,Gaussian,absolute_residual,7,10.191004098418388,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Empirical_copula,Gaussian,absolute_residual,8,6.850650306464022,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Empirical_copula,Gaussian,absolute_residual,9,5.546029917563978,0.6,equicorrelated,True,7200,800
0.05,10,100,79,Empirical_copula,Gaussian,absolute_residual,10,2.3395635792924985,0.6,equicorrelated,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,1,28.095303388059857,0.6,equicorrelated,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,2,24.411325480759903,0.6,equicorrelated,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,3,20.077464391013287,0.6,equicorrelated,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,4,18.41111932101824,0.6,equicorrelated,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,5,14.798123983517595,0.6,equicorrelated,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,6,12.016774034842072,0.6,equicorrelated,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,7,10.747747968747678,0.6,equicorrelated,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,8,7.076611565123757,0.6,equicorrelated,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,9,4.986518207749057,0.6,equicorrelated,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,10,2.3826486153833506,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,1,29.086246769242276,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,2,30.093303836589612,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,3,19.971094014534913,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,4,17.779765861651303,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,5,16.408142812004197,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,6,14.021900357729443,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,7,10.191004098418386,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,8,7.27452320779728,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,9,5.1372174561585275,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,10,2.6656640640368385,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,1,20.043635444836177,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,2,20.043635444836177,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,3,20.043635444836177,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,4,20.043635444836177,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,5,20.043635444836177,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,6,20.043635444836177,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,7,20.043635444836177,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,8,20.043635444836177,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,9,20.043635444836177,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,10,20.043635444836177,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,1,30.759333643526187,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,2,21.54107155083769,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,3,18.098681610727713,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,4,19.150678892226615,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,5,14.324121615760072,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,6,10.147451456458953,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,7,9.460234388496072,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,8,6.324069877904394,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,9,4.933906885572153,0.6,equicorrelated,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,10,2.334847099580422,0.6,equicorrelated,True,7200,800
0.2,10,100,79,TSCP_R,Gaussian,absolute_residual,1,23.80093932227133,0.6,equicorrelated,True,7200,800
0.2,10,100,79,TSCP_R,Gaussian,absolute_residual,2,20.612342666349686,0.6,equicorrelated,True,7200,800
0.2,10,100,79,TSCP_R,Gaussian,absolute_residual,3,16.90175976896946,0.6,equicorrelated,True,7200,800
0.2,10,100,79,TSCP_R,Gaussian,absolute_residual,4,15.629825686924288,0.6,equicorrelated,True,7200,800
0.2,10,100,79,TSCP_R,Gaussian,absolute_residual,5,12.578378915485972,0.6,equicorrelated,True,7200,800
0.2,10,100,79,TSCP_R,Gaussian,absolute_residual,6,10.227113488457357,0.6,equicorrelated,True,7200,800
0.2,10,100,79,TSCP_R,Gaussian,absolute_residual,7,9.132342508591048,0.6,equicorrelated,True,7200,800
0.2,10,100,79,TSCP_R,Gaussian,absolute_residual,8,6.032729533191121,0.6,equicorrelated,True,7200,800
0.2,10,100,79,TSCP_R,Gaussian,absolute_residual,9,4.308790463887123,0.6,equicorrelated,True,7200,800
0.2,10,100,79,TSCP_R,Gaussian,absolute_residual,10,2.0235187710388116,0.6,equicorrelated,True,7200,800
0.2,10,100,79,Point_CHR,Gaussian,absolute_residual,1,28.961511560416902,0.6,equicorrelated,True,7200,800
0.2,10,100,79,Point_CHR,Gaussian,absolute_residual,2,23.38959131751748,0.6,equicorrelated,True,7200,800
0.2,10,100,79,Point_CHR,Gaussian,absolute_residual,3,14.962159309258313,0.6,equicorrelated,True,7200,800
0.2,10,100,79,Point_CHR,Gaussian,absolute_residual,4,16.272031375269858,0.6,equicorrelated,True,7200,800
0.2,10,100,79,Point_CHR,Gaussian,absolute_residual,5,13.73728966307156,0.6,equicorrelated,True,7200,800
