alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,heteroskedastic_fraction,heteroskedastic_strength,redraw_train_test,n_train,n_test
0.1,10,300,51,Empirical_copula,Gaussian,absolute_residual,2,29.63602195995691,0.5,1.5,True,7200,800
0.1,10,300,51,Empirical_copula,Gaussian,absolute_residual,3,26.143518480528236,0.5,1.5,True,7200,800
0.1,10,300,51,Empirical_copula,Gaussian,absolute_residual,4,20.43617804112573,0.5,1.5,True,7200,800
0.1,10,300,51,Empirical_copula,Gaussian,absolute_residual,5,18.31635321625079,0.5,1.5,True,7200,800
0.1,10,300,51,Empirical_copula,Gaussian,absolute_residual,6,12.9048462863831,0.5,1.5,True,7200,800
0.1,10,300,51,Empirical_copula,Gaussian,absolute_residual,7,10.236938277050271,0.5,1.5,True,7200,800
0.1,10,300,51,Empirical_copula,Gaussian,absolute_residual,8,7.499575653110192,0.5,1.5,True,7200,800
0.1,10,300,51,Empirical_copula,Gaussian,absolute_residual,9,4.972293677777262,0.5,1.5,True,7200,800
0.1,10,300,51,Empirical_copula,Gaussian,absolute_residual,10,2.337774808192993,0.5,1.5,True,7200,800
0.1,10,300,52,TSCP_R,Gaussian,absolute_residual,1,30.85836388030103,0.5,1.5,True,7200,800
0.1,10,300,52,TSCP_R,Gaussian,absolute_residual,2,25.062542313511777,0.5,1.5,True,7200,800
0.1,10,300,52,TSCP_R,Gaussian,absolute_residual,3,20.607060167849465,0.5,1.5,True,7200,800
0.1,10,300,52,TSCP_R,Gaussian,absolute_residual,4,19.658017608778714,0.5,1.5,True,7200,800
0.1,10,300,52,TSCP_R,Gaussian,absolute_residual,5,16.904109371260613,0.5,1.5,True,7200,800
0.1,10,300,52,TSCP_R,Gaussian,absolute_residual,6,14.272091287458082,0.5,1.5,True,7200,800
0.1,10,300,52,TSCP_R,Gaussian,absolute_residual,7,10.790018474160634,0.5,1.5,True,7200,800
0.1,10,300,52,TSCP_R,Gaussian,absolute_residual,8,8.264319674194928,0.5,1.5,True,7200,800
0.1,10,300,52,TSCP_R,Gaussian,absolute_residual,9,5.640638416513761,0.5,1.5,True,7200,800
0.1,10,300,52,TSCP_R,Gaussian,absolute_residual,10,2.8183338346395397,0.5,1.5,True,7200,800
0.1,10,300,52,Point_CHR,Gaussian,absolute_residual,1,24.129672418472992,0.5,1.5,True,7200,800
0.1,10,300,52,Point_CHR,Gaussian,absolute_residual,2,24.427612692329248,0.5,1.5,True,7200,800
0.1,10,300,52,Point_CHR,Gaussian,absolute_residual,3,21.623025658317026,0.5,1.5,True,7200,800
0.1,10,300,52,Point_CHR,Gaussian,absolute_residual,4,19.676991119306273,0.5,1.5,True,7200,800
0.1,10,300,52,Point_CHR,Gaussian,absolute_residual,5,16.17571202484074,0.5,1.5,True,7200,800
0.1,10,300,52,Point_CHR,Gaussian,absolute_residual,6,15.516121531532741,0.5,1.5,True,7200,800
0.1,10,300,52,Point_CHR,Gaussian,absolute_residual,7,11.281067788903016,0.5,1.5,True,7200,800
0.1,10,300,52,Point_CHR,Gaussian,absolute_residual,8,8.230949529963004,0.5,1.5,True,7200,800
0.1,10,300,52,Point_CHR,Gaussian,absolute_residual,9,5.660321993074515,0.5,1.5,True,7200,800
0.1,10,300,52,Point_CHR,Gaussian,absolute_residual,10,2.6711875130510263,0.5,1.5,True,7200,800
0.1,10,300,52,Unscaled,Gaussian,absolute_residual,1,19.63505094213438,0.5,1.5,True,7200,800
0.1,10,300,52,Unscaled,Gaussian,absolute_residual,2,19.63505094213438,0.5,1.5,True,7200,800
0.1,10,300,52,Unscaled,Gaussian,absolute_residual,3,19.63505094213438,0.5,1.5,True,7200,800
0.1,10,300,52,Unscaled,Gaussian,absolute_residual,4,19.63505094213438,0.5,1.5,True,7200,800
0.1,10,300,52,Unscaled,Gaussian,absolute_residual,5,19.63505094213438,0.5,1.5,True,7200,800
0.1,10,300,52,Unscaled,Gaussian,absolute_residual,6,19.63505094213438,0.5,1.5,True,7200,800
0.1,10,300,52,Unscaled,Gaussian,absolute_residual,7,19.63505094213438,0.5,1.5,True,7200,800
0.1,10,300,52,Unscaled,Gaussian,absolute_residual,8,19.63505094213438,0.5,1.5,True,7200,800
0.1,10,300,52,Unscaled,Gaussian,absolute_residual,9,19.63505094213438,0.5,1.5,True,7200,800
0.1,10,300,52,Unscaled,Gaussian,absolute_residual,10,19.63505094213438,0.5,1.5,True,7200,800
0.1,10,300,52,Empirical_copula,Gaussian,absolute_residual,1,39.115697974930775,0.5,1.5,True,7200,800
0.1,10,300,52,Empirical_copula,Gaussian,absolute_residual,2,25.05918637911068,0.5,1.5,True,7200,800
0.1,10,300,52,Empirical_copula,Gaussian,absolute_residual,3,17.638907992166153,0.5,1.5,True,7200,800
0.1,10,300,52,Empirical_copula,Gaussian,absolute_residual,4,19.481210292819302,0.5,1.5,True,7200,800
0.1,10,300,52,Empirical_copula,Gaussian,absolute_residual,5,16.91705248273017,0.5,1.5,True,7200,800
0.1,10,300,52,Empirical_copula,Gaussian,absolute_residual,6,12.83740571426584,0.5,1.5,True,7200,800
0.1,10,300,52,Empirical_copula,Gaussian,absolute_residual,7,9.732774466181699,0.5,1.5,True,7200,800
0.1,10,300,52,Empirical_copula,Gaussian,absolute_residual,8,7.180534048019324,0.5,1.5,True,7200,800
0.1,10,300,52,Empirical_copula,Gaussian,absolute_residual,9,4.945548946404127,0.5,1.5,True,7200,800
0.1,10,300,52,Empirical_copula,Gaussian,absolute_residual,10,2.8841546451130604,0.5,1.5,True,7200,800
0.1,10,300,53,TSCP_R,Gaussian,absolute_residual,1,28.133912311788958,0.5,1.5,True,7200,800
0.1,10,300,53,TSCP_R,Gaussian,absolute_residual,2,24.589634833274385,0.5,1.5,True,7200,800
0.1,10,300,53,TSCP_R,Gaussian,absolute_residual,3,20.822469922882007,0.5,1.5,True,7200,800
0.1,10,300,53,TSCP_R,Gaussian,absolute_residual,4,19.110516039522082,0.5,1.5,True,7200,800
0.1,10,300,53,TSCP_R,Gaussian,absolute_residual,5,15.766386022567751,0.5,1.5,True,7200,800
0.1,10,300,53,TSCP_R,Gaussian,absolute_residual,6,12.590633713733938,0.5,1.5,True,7200,800
0.1,10,300,53,TSCP_R,Gaussian,absolute_residual,7,10.504085982843662,0.5,1.5,True,7200,800
0.1,10,300,53,TSCP_R,Gaussian,absolute_residual,8,7.921429010005715,0.5,1.5,True,7200,800
0.1,10,300,53,TSCP_R,Gaussian,absolute_residual,9,5.402648400625722,0.5,1.5,True,7200,800
0.1,10,300,53,TSCP_R,Gaussian,absolute_residual,10,2.5932166192972224,0.5,1.5,True,7200,800
0.1,10,300,53,Point_CHR,Gaussian,absolute_residual,1,25.36587689498142,0.5,1.5,True,7200,800
0.1,10,300,53,Point_CHR,Gaussian,absolute_residual,2,23.008578464744996,0.5,1.5,True,7200,800
0.1,10,300,53,Point_CHR,Gaussian,absolute_residual,3,19.95330498765486,0.5,1.5,True,7200,800
0.1,10,300,53,Point_CHR,Gaussian,absolute_residual,4,15.699631415023205,0.5,1.5,True,7200,800
0.1,10,300,53,Point_CHR,Gaussian,absolute_residual,5,15.597423055842356,0.5,1.5,True,7200,800
0.1,10,300,53,Point_CHR,Gaussian,absolute_residual,6,12.29329693708345,0.5,1.5,True,7200,800
0.1,10,300,53,Point_CHR,Gaussian,absolute_residual,7,10.149121276052943,0.5,1.5,True,7200,800
0.1,10,300,53,Point_CHR,Gaussian,absolute_residual,8,8.033136111544183,0.5,1.5,True,7200,800
0.1,10,300,53,Point_CHR,Gaussian,absolute_residual,9,5.139176849458682,0.5,1.5,True,7200,800
0.1,10,300,53,Point_CHR,Gaussian,absolute_residual,10,2.6131067800132497,0.5,1.5,True,7200,800
0.1,10,300,53,Unscaled,Gaussian,absolute_residual,1,21.03705726867464,0.5,1.5,True,7200,800
0.1,10,300,53,Unscaled,Gaussian,absolute_residual,2,21.03705726867464,0.5,1.5,True,7200,800
0.1,10,300,53,Unscaled,Gaussian,absolute_residual,3,21.03705726867464,0.5,1.5,True,7200,800
0.1,10,300,53,Unscaled,Gaussian,absolute_residual,4,21.03705726867464,0.5,1.5,True,7200,800
0.1,10,300,53,Unscaled,Gaussian,absolute_residual,5,21.03705726867464,0.5,1.5,True,7200,800
0.1,10,300,53,Unscaled,Gaussian,absolute_residual,6,21.03705726867464,0.5,1.5,True,7200,800
0.1,10,300,53,Unscaled,Gaussian,absolute_residual,7,21.03705726867464,0.5,1.5,True,7200,800
0.1,10,300,53,Unscaled,Gaussian,absolute_residual,8,21.03705726867464,0.5,1.5,True,7200,800
0.1,10,300,53,Unscaled,Gaussian,absolute_residual,9,21.03705726867464,0.5,1.5,True,7200,800
0.1,10,300,53,Unscaled,Gaussian,absolute_residual,10,21.03705726867464,0.5,1.5,True,7200,800
0.1,10,300,53,Empirical_copula,Gaussian,absolute_residual,1,26.160168021246616,0.5,1.5,True,7200,800
0.1,10,300,53,Empirical_copula,Gaussian,absolute_residual,2,28.1403669884679,0.5,1.5,True,7200,800
0.1,10,300,53,Empirical_copula,Gaussian,absolute_residual,3,21.126010876244518,0.5,1.5,True,7200,800
0.1,10,300,53,Empirical_copula,Gaussian,absolute_residual,4,23.893119643053925,0.5,1.5,True,7200,800
0.1,10,300,53,Empirical_copula,Gaussian,absolute_residual,5,16.03180543281288,0.5,1.5,True,7200,800
0.1,10,300,53,Empirical_copula,Gaussian,absolute_residual,6,11.950782170417378,0.5,1.5,True,7200,800
0.1,10,300,53,Empirical_copula,Gaussian,absolute_residual,7,10.145843980486898,0.5,1.5,True,7200,800
0.1,10,300,53,Empirical_copula,Gaussian,absolute_residual,8,7.2184929902324555,0.5,1.5,True,7200,800
0.1,10,300,53,Empirical_copula,Gaussian,absolute_residual,9,5.236824694221891,0.5,1.5,True,7200,800
0.1,10,300,53,Empirical_copula,Gaussian,absolute_residual,10,2.275118639035977,0.5,1.5,True,7200,800
0.1,10,300,54,TSCP_R,Gaussian,absolute_residual,1,29.50365830529721,0.5,1.5,True,7200,800
0.1,10,300,54,TSCP_R,Gaussian,absolute_residual,2,24.61162757373635,0.5,1.5,True,7200,800
0.1,10,300,54,TSCP_R,Gaussian,absolute_residual,3,21.58042670236815,0.5,1.5,True,7200,800
0.1,10,300,54,TSCP_R,Gaussian,absolute_residual,4,19.7835144443242,0.5,1.5,True,7200,800
0.1,10,300,54,TSCP_R,Gaussian,absolute_residual,5,15.781976076401435,0.5,1.5,True,7200,800
0.1,10,300,54,TSCP_R,Gaussian,absolute_residual,6,13.781165792601307,0.5,1.5,True,7200,800
0.1,10,300,54,TSCP_R,Gaussian,absolute_residual,7,11.842215608712023,0.5,1.5,True,7200,800
0.1,10,300,54,TSCP_R,Gaussian,absolute_residual,8,8.061220181172445,0.5,1.5,True,7200,800
0.1,10,300,54,TSCP_R,Gaussian,absolute_residual,9,5.763549519955907,0.5,1.5,True,7200,800
0.1,10,300,54,TSCP_R,Gaussian,absolute_residual,10,2.8414805233694214,0.5,1.5,True,7200,800
0.1,10,300,54,Point_CHR,Gaussian,absolute_residual,1,26.478143537575374,0.5,1.5,True,7200,800
0.1,10,300,54,Point_CHR,Gaussian,absolute_residual,2,25.634798529731903,0.5,1.5,True,7200,800
0.1,10,300,54,Point_CHR,Gaussian,absolute_residual,3,20.718610702836266,0.5,1.5,True,7200,800
0.1,10,300,54,Point_CHR,Gaussian,absolute_residual,4,18.528078167897988,0.5,1.5,True,7200,800
0.1,10,300,54,Point_CHR,Gaussian,absolute_residual,5,17.485240950654283,0.5,1.5,True,7200,800
0.1,10,300,54,Point_CHR,Gaussian,absolute_residual,6,15.927827879723118,0.5,1.5,True,7200,800
0.1,10,300,54,Point_CHR,Gaussian,absolute_residual,7,13.85482209072184,0.5,1.5,True,7200,800
0.1,10,300,54,Point_CHR,Gaussian,absolute_residual,8,9.381085843111999,0.5,1.5,True,7200,800
0.1,10,300,54,Point_CHR,Gaussian,absolute_residual,9,6.053240052290768,0.5,1.5,True,7200,800
0.1,10,300,54,Point_CHR,Gaussian,absolute_residual,10,3.3003825948593226,0.5,1.5,True,7200,800
0.1,10,300,54,Unscaled,Gaussian,absolute_residual,1,21.440362052243792,0.5,1.5,True,7200,800
0.1,10,300,54,Unscaled,Gaussian,absolute_residual,2,21.440362052243792,0.5,1.5,True,7200,800
0.1,10,300,54,Unscaled,Gaussian,absolute_residual,3,21.440362052243792,0.5,1.5,True,7200,800
0.1,10,300,54,Unscaled,Gaussian,absolute_residual,4,21.440362052243792,0.5,1.5,True,7200,800
0.1,10,300,54,Unscaled,Gaussian,absolute_residual,5,21.440362052243792,0.5,1.5,True,7200,800
0.1,10,300,54,Unscaled,Gaussian,absolute_residual,6,21.440362052243792,0.5,1.5,True,7200,800
0.1,10,300,54,Unscaled,Gaussian,absolute_residual,7,21.440362052243792,0.5,1.5,True,7200,800
0.1,10,300,54,Unscaled,Gaussian,absolute_residual,8,21.440362052243792,0.5,1.5,True,7200,800
0.1,10,300,54,Unscaled,Gaussian,absolute_residual,9,21.440362052243792,0.5,1.5,True,7200,800
0.1,10,300,54,Unscaled,Gaussian,absolute_residual,10,21.440362052243792,0.5,1.5,True,7200,800
0.1,10,300,54,Empirical_copula,Gaussian,absolute_residual,1,32.50585450910696,0.5,1.5,True,7200,800
0.1,10,300,54,Empirical_copula,Gaussian,absolute_residual,2,24.157785674098278,0.5,1.5,True,7200,800
0.1,10,300,54,Empirical_copula,Gaussian,absolute_residual,3,26.54604853056165,0.5,1.5,True,7200,800
0.1,10,300,54,Empirical_copula,Gaussian,absolute_residual,4,21.30169079097624,0.5,1.5,True,7200,800
0.1,10,300,54,Empirical_copula,Gaussian,absolute_residual,5,15.156744659259706,0.5,1.5,True,7200,800
0.1,10,300,54,Empirical_copula,Gaussian,absolute_residual,6,12.671762004645059,0.5,1.5,True,7200,800
0.1,10,300,54,Empirical_copula,Gaussian,absolute_residual,7,11.373873619034779,0.5,1.5,True,7200,800
0.1,10,300,54,Empirical_copula,Gaussian,absolute_residual,8,7.023183445786692,0.5,1.5,True,7200,800
0.1,10,300,54,Empirical_copula,Gaussian,absolute_residual,9,5.846637337094279,0.5,1.5,True,7200,800
0.1,10,300,54,Empirical_copula,Gaussian,absolute_residual,10,2.6401678297413946,0.5,1.5,True,7200,800
0.1,10,300,55,TSCP_R,Gaussian,absolute_residual,1,31.950761059676317,0.5,1.5,True,7200,800
0.1,10,300,55,TSCP_R,Gaussian,absolute_residual,2,24.24753124864739,0.5,1.5,True,7200,800
0.1,10,300,55,TSCP_R,Gaussian,absolute_residual,3,21.258988633576436,0.5,1.5,True,7200,800
0.1,10,300,55,TSCP_R,Gaussian,absolute_residual,4,20.34395645193009,0.5,1.5,True,7200,800
0.1,10,300,55,TSCP_R,Gaussian,absolute_residual,5,15.813948793178717,0.5,1.5,True,7200,800
0.1,10,300,55,TSCP_R,Gaussian,absolute_residual,6,13.592800286642955,0.5,1.5,True,7200,800
0.1,10,300,55,TSCP_R,Gaussian,absolute_residual,7,10.979794818718792,0.5,1.5,True,7200,800
0.1,10,300,55,TSCP_R,Gaussian,absolute_residual,8,7.858378866622651,0.5,1.5,True,7200,800
0.1,10,300,55,TSCP_R,Gaussian,absolute_residual,9,5.25083013947898,0.5,1.5,True,7200,800
0.1,10,300,55,TSCP_R,Gaussian,absolute_residual,10,2.6435052562815624,0.5,1.5,True,7200,800
0.1,10,300,55,Point_CHR,Gaussian,absolute_residual,1,27.44558589638995,0.5,1.5,True,7200,800
0.1,10,300,55,Point_CHR,Gaussian,absolute_residual,2,26.30374258978328,0.5,1.5,True,7200,800
0.1,10,300,55,Point_CHR,Gaussian,absolute_residual,3,21.821325990345674,0.5,1.5,True,7200,800
0.1,10,300,55,Point_CHR,Gaussian,absolute_residual,4,18.79734069382463,0.5,1.5,True,7200,800
0.1,10,300,55,Point_CHR,Gaussian,absolute_residual,5,13.042159362715376,0.5,1.5,True,7200,800
0.1,10,300,55,Point_CHR,Gaussian,absolute_residual,6,13.912891461466913,0.5,1.5,True,7200,800
0.1,10,300,55,Point_CHR,Gaussian,absolute_residual,7,10.444010958271413,0.5,1.5,True,7200,800
0.1,10,300,55,Point_CHR,Gaussian,absolute_residual,8,8.82242057579982,0.5,1.5,True,7200,800
0.1,10,300,55,Point_CHR,Gaussian,absolute_residual,9,6.132429943644801,0.5,1.5,True,7200,800
0.1,10,300,55,Point_CHR,Gaussian,absolute_residual,10,3.2155722133837905,0.5,1.5,True,7200,800
0.1,10,300,55,Unscaled,Gaussian,absolute_residual,1,19.846696391583514,0.5,1.5,True,7200,800
0.1,10,300,55,Unscaled,Gaussian,absolute_residual,2,19.846696391583514,0.5,1.5,True,7200,800
0.1,10,300,55,Unscaled,Gaussian,absolute_residual,3,19.846696391583514,0.5,1.5,True,7200,800
0.1,10,300,55,Unscaled,Gaussian,absolute_residual,4,19.846696391583514,0.5,1.5,True,7200,800
0.1,10,300,55,Unscaled,Gaussian,absolute_residual,5,19.846696391583514,0.5,1.5,True,7200,800
0.1,10,300,55,Unscaled,Gaussian,absolute_residual,6,19.846696391583514,0.5,1.5,True,7200,800
0.1,10,300,55,Unscaled,Gaussian,absolute_residual,7,19.846696391583514,0.5,1.5,True,7200,800
0.1,10,300,55,Unscaled,Gaussian,absolute_residual,8,19.846696391583514,0.5,1.5,True,7200,800
0.1,10,300,55,Unscaled,Gaussian,absolute_residual,9,19.846696391583514,0.5,1.5,True,7200,800
0.1,10,300,55,Unscaled,Gaussian,absolute_residual,10,19.846696391583514,0.5,1.5,True,7200,800
0.1,10,300,55,Empirical_copula,Gaussian,absolute_residual,1,34.79790991234172,0.5,1.5,True,7200,800
0.1,10,300,55,Empirical_copula,Gaussian,absolute_residual,2,25.519143309124676,0.5,1.5,True,7200,800
0.1,10,300,55,Empirical_copula,Gaussian,absolute_residual,3,20.497332753979595,0.5,1.5,True,7200,800
0.1,10,300,55,Empirical_copula,Gaussian,absolute_residual,4,20.012875345359202,0.5,1.5,True,7200,800
0.1,10,300,55,Empirical_copula,Gaussian,absolute_residual,5,17.582329504253725,0.5,1.5,True,7200,800
0.1,10,300,55,Empirical_copula,Gaussian,absolute_residual,6,13.24432601833831,0.5,1.5,True,7200,800
0.1,10,300,55,Empirical_copula,Gaussian,absolute_residual,7,10.43879937986067,0.5,1.5,True,7200,800
0.1,10,300,55,Empirical_copula,Gaussian,absolute_residual,8,7.257121916634077,0.5,1.5,True,7200,800
0.1,10,300,55,Empirical_copula,Gaussian,absolute_residual,9,4.857901400240098,0.5,1.5,True,7200,800
0.1,10,300,55,Empirical_copula,Gaussian,absolute_residual,10,2.3313526158380795,0.5,1.5,True,7200,800
0.1,10,300,56,TSCP_R,Gaussian,absolute_residual,1,26.97677904150892,0.5,1.5,True,7200,800
0.1,10,300,56,TSCP_R,Gaussian,absolute_residual,2,24.178267176601185,0.5,1.5,True,7200,800
0.1,10,300,56,TSCP_R,Gaussian,absolute_residual,3,20.25000115674687,0.5,1.5,True,7200,800
0.1,10,300,56,TSCP_R,Gaussian,absolute_residual,4,18.745422396958954,0.5,1.5,True,7200,800
0.1,10,300,56,TSCP_R,Gaussian,absolute_residual,5,16.846160800319588,0.5,1.5,True,7200,800
0.1,10,300,56,TSCP_R,Gaussian,absolute_residual,6,13.373521101754688,0.5,1.5,True,7200,800
0.1,10,300,56,TSCP_R,Gaussian,absolute_residual,7,10.251099109609052,0.5,1.5,True,7200,800
0.1,10,300,56,TSCP_R,Gaussian,absolute_residual,8,8.734979809146035,0.5,1.5,True,7200,800
0.1,10,300,56,TSCP_R,Gaussian,absolute_residual,9,5.053667446206475,0.5,1.5,True,7200,800
0.1,10,300,56,TSCP_R,Gaussian,absolute_residual,10,2.54570137784547,0.5,1.5,True,7200,800
0.1,10,300,56,Point_CHR,Gaussian,absolute_residual,1,27.552370850381774,0.5,1.5,True,7200,800
0.1,10,300,56,Point_CHR,Gaussian,absolute_residual,2,21.91252484835181,0.5,1.5,True,7200,800
0.1,10,300,56,Point_CHR,Gaussian,absolute_residual,3,19.73379445302853,0.5,1.5,True,7200,800
0.1,10,300,56,Point_CHR,Gaussian,absolute_residual,4,17.690812198398767,0.5,1.5,True,7200,800
0.1,10,300,56,Point_CHR,Gaussian,absolute_residual,5,18.83634884902289,0.5,1.5,True,7200,800
0.1,10,300,56,Point_CHR,Gaussian,absolute_residual,6,13.275591417436754,0.5,1.5,True,7200,800
0.1,10,300,56,Point_CHR,Gaussian,absolute_residual,7,9.655332533823191,0.5,1.5,True,7200,800
0.1,10,300,56,Point_CHR,Gaussian,absolute_residual,8,9.452898742053348,0.5,1.5,True,7200,800
0.1,10,300,56,Point_CHR,Gaussian,absolute_residual,9,5.598016458912292,0.5,1.5,True,7200,800
0.1,10,300,56,Point_CHR,Gaussian,absolute_residual,10,2.411493692175693,0.5,1.5,True,7200,800
0.1,10,300,56,Unscaled,Gaussian,absolute_residual,1,19.57404783705974,0.5,1.5,True,7200,800
0.1,10,300,56,Unscaled,Gaussian,absolute_residual,2,19.57404783705974,0.5,1.5,True,7200,800
0.1,10,300,56,Unscaled,Gaussian,absolute_residual,3,19.57404783705974,0.5,1.5,True,7200,800
0.1,10,300,56,Unscaled,Gaussian,absolute_residual,4,19.57404783705974,0.5,1.5,True,7200,800
0.1,10,300,56,Unscaled,Gaussian,absolute_residual,5,19.57404783705974,0.5,1.5,True,7200,800
0.1,10,300,56,Unscaled,Gaussian,absolute_residual,6,19.57404783705974,0.5,1.5,True,7200,800
0.1,10,300,56,Unscaled,Gaussian,absolute_residual,7,19.57404783705974,0.5,1.5,True,7200,800
0.1,10,300,56,Unscaled,Gaussian,absolute_residual,8,19.57404783705974,0.5,1.5,True,7200,800
0.1,10,300,56,Unscaled,Gaussian,absolute_residual,9,19.57404783705974,0.5,1.5,True,7200,800
0.1,10,300,56,Unscaled,Gaussian,absolute_residual,10,19.57404783705974,0.5,1.5,True,7200,800
0.1,10,300,56,Empirical_copula,Gaussian,absolute_residual,1,30.952326949901135,0.5,1.5,True,7200,800
0.1,10,300,56,Empirical_copula,Gaussian,absolute_residual,2,25.52264865443715,0.5,1.5,True,7200,800
0.1,10,300,56,Empirical_copula,Gaussian,absolute_residual,3,18.87698421646893,0.5,1.5,True,7200,800
0.1,10,300,56,Empirical_copula,Gaussian,absolute_residual,4,23.546243996795983,0.5,1.5,True,7200,800
0.1,10,300,56,Empirical_copula,Gaussian,absolute_residual,5,16.6572625012074,0.5,1.5,True,7200,800
0.1,10,300,56,Empirical_copula,Gaussian,absolute_residual,6,12.869668956762325,0.5,1.5,True,7200,800
0.1,10,300,56,Empirical_copula,Gaussian,absolute_residual,7,9.210994788354466,0.5,1.5,True,7200,800
0.1,10,300,56,Empirical_copula,Gaussian,absolute_residual,8,8.2912348016375,0.5,1.5,True,7200,800
0.1,10,300,56,Empirical_copula,Gaussian,absolute_residual,9,4.540162435520622,0.5,1.5,True,7200,800
0.1,10,300,56,Empirical_copula,Gaussian,absolute_residual,10,2.421108818211188,0.5,1.5,True,7200,800
0.1,10,300,57,TSCP_R,Gaussian,absolute_residual,1,33.651191384541825,0.5,1.5,True,7200,800
0.1,10,300,57,TSCP_R,Gaussian,absolute_residual,2,23.654185700585735,0.5,1.5,True,7200,800
0.1,10,300,57,TSCP_R,Gaussian,absolute_residual,3,21.008734300307406,0.5,1.5,True,7200,800
0.1,10,300,57,TSCP_R,Gaussian,absolute_residual,4,18.360778988597186,0.5,1.5,True,7200,800
0.1,10,300,57,TSCP_R,Gaussian,absolute_residual,5,16.467922535788034,0.5,1.5,True,7200,800
0.1,10,300,57,TSCP_R,Gaussian,absolute_residual,6,12.71213610151218,0.5,1.5,True,7200,800
0.1,10,300,57,TSCP_R,Gaussian,absolute_residual,7,10.711767704920192,0.5,1.5,True,7200,800
0.1,10,300,57,TSCP_R,Gaussian,absolute_residual,8,8.47025658719456,0.5,1.5,True,7200,800
0.1,10,300,57,TSCP_R,Gaussian,absolute_residual,9,5.421615715507401,0.5,1.5,True,7200,800
0.1,10,300,57,TSCP_R,Gaussian,absolute_residual,10,2.500498282447211,0.5,1.5,True,7200,800
0.1,10,300,57,Point_CHR,Gaussian,absolute_residual,1,28.6133430298474,0.5,1.5,True,7200,800
0.1,10,300,57,Point_CHR,Gaussian,absolute_residual,2,20.558082480842415,0.5,1.5,True,7200,800
0.1,10,300,57,Point_CHR,Gaussian,absolute_residual,3,21.538849484281823,0.5,1.5,True,7200,800
0.1,10,300,57,Point_CHR,Gaussian,absolute_residual,4,15.62796687647604,0.5,1.5,True,7200,800
0.1,10,300,57,Point_CHR,Gaussian,absolute_residual,5,17.388330893787913,0.5,1.5,True,7200,800
0.1,10,300,57,Point_CHR,Gaussian,absolute_residual,6,15.521678656979596,0.5,1.5,True,7200,800
0.1,10,300,57,Point_CHR,Gaussian,absolute_residual,7,11.359755562954113,0.5,1.5,True,7200,800
0.1,10,300,57,Point_CHR,Gaussian,absolute_residual,8,8.558973013235267,0.5,1.5,True,7200,800
0.1,10,300,57,Point_CHR,Gaussian,absolute_residual,9,6.044921056797001,0.5,1.5,True,7200,800
0.1,10,300,57,Point_CHR,Gaussian,absolute_residual,10,2.8306591071938234,0.5,1.5,True,7200,800
0.1,10,300,57,Unscaled,Gaussian,absolute_residual,1,20.262219925665036,0.5,1.5,True,7200,800
0.1,10,300,57,Unscaled,Gaussian,absolute_residual,2,20.262219925665036,0.5,1.5,True,7200,800
0.1,10,300,57,Unscaled,Gaussian,absolute_residual,3,20.262219925665036,0.5,1.5,True,7200,800
0.1,10,300,57,Unscaled,Gaussian,absolute_residual,4,20.262219925665036,0.5,1.5,True,7200,800
0.1,10,300,57,Unscaled,Gaussian,absolute_residual,5,20.262219925665036,0.5,1.5,True,7200,800
0.1,10,300,57,Unscaled,Gaussian,absolute_residual,6,20.262219925665036,0.5,1.5,True,7200,800
0.1,10,300,57,Unscaled,Gaussian,absolute_residual,7,20.262219925665036,0.5,1.5,True,7200,800
0.1,10,300,57,Unscaled,Gaussian,absolute_residual,8,20.262219925665036,0.5,1.5,True,7200,800
0.1,10,300,57,Unscaled,Gaussian,absolute_residual,9,20.262219925665036,0.5,1.5,True,7200,800
0.1,10,300,57,Unscaled,Gaussian,absolute_residual,10,20.262219925665036,0.5,1.5,True,7200,800
0.1,10,300,57,Empirical_copula,Gaussian,absolute_residual,1,39.347996864619326,0.5,1.5,True,7200,800
0.1,10,300,57,Empirical_copula,Gaussian,absolute_residual,2,27.619026014460744,0.5,1.5,True,7200,800
0.1,10,300,57,Empirical_copula,Gaussian,absolute_residual,3,20.487073460504934,0.5,1.5,True,7200,800
0.1,10,300,57,Empirical_copula,Gaussian,absolute_residual,4,21.95936808674616,0.5,1.5,True,7200,800
0.1,10,300,57,Empirical_copula,Gaussian,absolute_residual,5,18.00960248794166,0.5,1.5,True,7200,800
0.1,10,300,57,Empirical_copula,Gaussian,absolute_residual,6,11.579653045900152,0.5,1.5,True,7200,800
0.1,10,300,57,Empirical_copula,Gaussian,absolute_residual,7,10.510215739105117,0.5,1.5,True,7200,800
0.1,10,300,57,Empirical_copula,Gaussian,absolute_residual,8,8.37161742643784,0.5,1.5,True,7200,800
0.1,10,300,57,Empirical_copula,Gaussian,absolute_residual,9,5.009377876957576,0.5,1.5,True,7200,800
0.1,10,300,57,Empirical_copula,Gaussian,absolute_residual,10,2.1484043292676436,0.5,1.5,True,7200,800
0.1,10,300,58,TSCP_R,Gaussian,absolute_residual,1,28.364773066583762,0.5,1.5,True,7200,800
0.1,10,300,58,TSCP_R,Gaussian,absolute_residual,2,26.592481052764562,0.5,1.5,True,7200,800
0.1,10,300,58,TSCP_R,Gaussian,absolute_residual,3,24.316870216112136,0.5,1.5,True,7200,800
