dataset,trial,n_cal,n_test,n_dim,alpha,repeat,runtime_ms,regime
stock,74,15,64,6,0.1,0,1.0161,binary_only
stock,74,15,64,6,0.1,1,0.9799,binary_only
stock,74,15,64,6,0.1,2,0.9899,binary_only
stock,74,15,64,6,0.1,3,0.9775,binary_only
stock,74,15,64,6,0.1,4,0.9554,binary_only
stock,74,15,64,6,0.1,5,1.179,binary_only
stock,74,15,64,6,0.1,6,1.0096,binary_only
stock,75,15,64,6,0.1,0,0.9466,binary_only
stock,75,15,64,6,0.1,1,0.9525,binary_only
stock,75,15,64,6,0.1,2,1.0111,binary_only
stock,75,15,64,6,0.1,3,0.9234,binary_only
stock,75,15,64,6,0.1,4,1.1437,binary_only
stock,75,15,64,6,0.1,5,0.97,binary_only
stock,75,15,64,6,0.1,6,0.9453,binary_only
stock,76,15,64,6,0.1,0,1.3006,binary_only
stock,76,15,64,6,0.1,1,1.0037,binary_only
stock,76,15,64,6,0.1,2,1.0094,binary_only
stock,76,15,64,6,0.1,3,0.9834,binary_only
stock,76,15,64,6,0.1,4,1.1085,binary_only
stock,76,15,64,6,0.1,5,1.0223,binary_only
stock,76,15,64,6,0.1,6,0.9874,binary_only
stock,77,15,64,6,0.1,0,0.948,binary_only
stock,77,15,64,6,0.1,1,0.9758,binary_only
stock,77,15,64,6,0.1,2,0.9402,binary_only
stock,77,15,64,6,0.1,3,0.9713,binary_only
stock,77,15,64,6,0.1,4,1.0736,binary_only
stock,77,15,64,6,0.1,5,1.2876,binary_only
stock,77,15,64,6,0.1,6,1.0493,binary_only
stock,78,15,64,6,0.1,0,1.3501,binary_only
stock,78,15,64,6,0.1,1,0.9897,binary_only
stock,78,15,64,6,0.1,2,0.9847,binary_only
stock,78,15,64,6,0.1,3,0.9368,binary_only
stock,78,15,64,6,0.1,4,0.9618,binary_only
stock,78,15,64,6,0.1,5,0.9306,binary_only
stock,78,15,64,6,0.1,6,0.9638,binary_only
stock,79,15,64,6,0.1,0,1.4196,binary_only
stock,79,15,64,6,0.1,1,1.1726,binary_only
stock,79,15,64,6,0.1,2,1.0174,binary_only
stock,79,15,64,6,0.1,3,1.0833,binary_only
stock,79,15,64,6,0.1,4,1.0047,binary_only
stock,79,15,64,6,0.1,5,1.7857,binary_only
stock,79,15,64,6,0.1,6,1.1337,binary_only
stock,80,15,64,6,0.1,0,1.3902,binary_only
stock,80,15,64,6,0.1,1,1.2585,binary_only
stock,80,15,64,6,0.1,2,1.1204,binary_only
stock,80,15,64,6,0.1,3,0.9929,binary_only
stock,80,15,64,6,0.1,4,1.0209,binary_only
stock,80,15,64,6,0.1,5,1.2364,binary_only
stock,80,15,64,6,0.1,6,1.205,binary_only
stock,81,15,64,6,0.1,0,1.098,binary_only
stock,81,15,64,6,0.1,1,1.0437,binary_only
stock,81,15,64,6,0.1,2,0.986,binary_only
stock,81,15,64,6,0.1,3,1.4886,binary_only
stock,81,15,64,6,0.1,4,1.0033,binary_only
stock,81,15,64,6,0.1,5,1.2202,binary_only
stock,81,15,64,6,0.1,6,1.0199,binary_only
stock,82,15,64,6,0.1,0,1.0215,binary_only
stock,82,15,64,6,0.1,1,1.0018,binary_only
stock,82,15,64,6,0.1,2,1.3121,binary_only
stock,82,15,64,6,0.1,3,1.0464,binary_only
stock,82,15,64,6,0.1,4,0.9723,binary_only
stock,82,15,64,6,0.1,5,1.0117,binary_only
stock,82,15,64,6,0.1,6,0.9748,binary_only
stock,83,15,64,6,0.1,0,0.9286,binary_only
stock,83,15,64,6,0.1,1,1.0366,binary_only
stock,83,15,64,6,0.1,2,0.9692,binary_only
stock,83,15,64,6,0.1,3,1.1553,binary_only
stock,83,15,64,6,0.1,4,0.9938,binary_only
stock,83,15,64,6,0.1,5,0.9088,binary_only
stock,83,15,64,6,0.1,6,0.9688,binary_only
stock,84,15,64,6,0.1,0,0.9524,binary_only
stock,84,15,64,6,0.1,1,1.1122,binary_only
stock,84,15,64,6,0.1,2,1.0782,binary_only
stock,84,15,64,6,0.1,3,1.0134,binary_only
stock,84,15,64,6,0.1,4,1.2041,binary_only
stock,84,15,64,6,0.1,5,0.9851,binary_only
stock,84,15,64,6,0.1,6,0.9354,binary_only
stock,85,15,64,6,0.1,0,1.2995,binary_only
stock,85,15,64,6,0.1,1,1.0369,binary_only
stock,85,15,64,6,0.1,2,1.0181,binary_only
stock,85,15,64,6,0.1,3,1.0185,binary_only
stock,85,15,64,6,0.1,4,0.9848,binary_only
stock,85,15,64,6,0.1,5,1.0133,binary_only
stock,85,15,64,6,0.1,6,1.0174,binary_only
stock,86,15,64,6,0.1,0,1.0174,binary_only
stock,86,15,64,6,0.1,1,0.9814,binary_only
stock,86,15,64,6,0.1,2,0.9676,binary_only
stock,86,15,64,6,0.1,3,1.0741,binary_only
stock,86,15,64,6,0.1,4,0.9859,binary_only
stock,86,15,64,6,0.1,5,0.9947,binary_only
stock,86,15,64,6,0.1,6,0.9604,binary_only
stock,87,15,64,6,0.1,0,1.0283,binary_only
stock,87,15,64,6,0.1,1,0.9424,binary_only
stock,87,15,64,6,0.1,2,0.9558,binary_only
stock,87,15,64,6,0.1,3,1.5412,binary_only
stock,87,15,64,6,0.1,4,1.3972,binary_only
stock,87,15,64,6,0.1,5,1.2566,binary_only
stock,87,15,64,6,0.1,6,1.1268,binary_only
stock,88,15,64,6,0.1,0,1.0864,binary_only
stock,88,15,64,6,0.1,1,1.0553,binary_only
stock,88,15,64,6,0.1,2,1.0472,binary_only
stock,88,15,64,6,0.1,3,1.0493,binary_only
stock,88,15,64,6,0.1,4,1.4975,binary_only
stock,88,15,64,6,0.1,5,1.0843,binary_only
stock,88,15,64,6,0.1,6,1.3959,binary_only
stock,89,15,64,6,0.1,0,1.3283,binary_only
stock,89,15,64,6,0.1,1,1.0728,binary_only
stock,89,15,64,6,0.1,2,1.0435,binary_only
stock,89,15,64,6,0.1,3,0.9935,binary_only
stock,89,15,64,6,0.1,4,1.0883,binary_only
stock,89,15,64,6,0.1,5,1.0165,binary_only
stock,89,15,64,6,0.1,6,1.0256,binary_only
stock,90,15,64,6,0.1,0,1.0208,binary_only
stock,90,15,64,6,0.1,1,0.9417,binary_only
stock,90,15,64,6,0.1,2,0.9577,binary_only
stock,90,15,64,6,0.1,3,0.9299,binary_only
stock,90,15,64,6,0.1,4,1.2398,binary_only
stock,90,15,64,6,0.1,5,1.0009,binary_only
stock,90,15,64,6,0.1,6,0.96,binary_only
stock,91,15,64,6,0.1,0,0.934,binary_only
stock,91,15,64,6,0.1,1,0.927,binary_only
stock,91,15,64,6,0.1,2,0.9043,binary_only
stock,91,15,64,6,0.1,3,1.2286,binary_only
stock,91,15,64,6,0.1,4,1.0255,binary_only
stock,91,15,64,6,0.1,5,0.9786,binary_only
stock,91,15,64,6,0.1,6,0.9432,binary_only
stock,92,15,64,6,0.1,0,1.024,binary_only
stock,92,15,64,6,0.1,1,1.0252,binary_only
stock,92,15,64,6,0.1,2,0.9972,binary_only
stock,92,15,64,6,0.1,3,1.0458,binary_only
stock,92,15,64,6,0.1,4,1.3508,binary_only
stock,92,15,64,6,0.1,5,1.0349,binary_only
stock,92,15,64,6,0.1,6,1.0232,binary_only
stock,93,15,64,6,0.1,0,1.1277,binary_only
stock,93,15,64,6,0.1,1,1.0131,binary_only
stock,93,15,64,6,0.1,2,1.0342,binary_only
stock,93,15,64,6,0.1,3,0.985,binary_only
stock,93,15,64,6,0.1,4,0.9979,binary_only
stock,93,15,64,6,0.1,5,0.9757,binary_only
stock,93,15,64,6,0.1,6,1.3138,binary_only
stock,94,15,64,6,0.1,0,0.9641,binary_only
stock,94,15,64,6,0.1,1,0.9144,binary_only
stock,94,15,64,6,0.1,2,0.9218,binary_only
stock,94,15,64,6,0.1,3,0.8966,binary_only
stock,94,15,64,6,0.1,4,0.8866,binary_only
stock,94,15,64,6,0.1,5,1.2608,binary_only
stock,94,15,64,6,0.1,6,1.2458,binary_only
stock,95,15,64,6,0.1,0,0.9971,binary_only
stock,95,15,64,6,0.1,1,1.5013,binary_only
stock,95,15,64,6,0.1,2,1.04,binary_only
stock,95,15,64,6,0.1,3,0.9645,binary_only
stock,95,15,64,6,0.1,4,0.9823,binary_only
stock,95,15,64,6,0.1,5,0.9478,binary_only
stock,95,15,64,6,0.1,6,0.9705,binary_only
stock,96,15,64,6,0.1,0,1.2406,binary_only
stock,96,15,64,6,0.1,1,1.066,binary_only
stock,96,15,64,6,0.1,2,1.0177,binary_only
stock,96,15,64,6,0.1,3,1.0388,binary_only
stock,96,15,64,6,0.1,4,1.0221,binary_only
stock,96,15,64,6,0.1,5,1.032,binary_only
stock,96,15,64,6,0.1,6,1.5267,binary_only
stock,97,15,64,6,0.1,0,0.9564,binary_only
stock,97,15,64,6,0.1,1,0.9736,binary_only
stock,97,15,64,6,0.1,2,0.9386,binary_only
stock,97,15,64,6,0.1,3,0.9587,binary_only
stock,97,15,64,6,0.1,4,1.388,binary_only
stock,97,15,64,6,0.1,5,1.1994,binary_only
stock,97,15,64,6,0.1,6,0.9968,binary_only
stock,98,15,64,6,0.1,0,1.2607,binary_only
stock,98,15,64,6,0.1,1,1.1328,binary_only
stock,98,15,64,6,0.1,2,0.9473,binary_only
stock,98,15,64,6,0.1,3,0.9823,binary_only
stock,98,15,64,6,0.1,4,0.9435,binary_only
stock,98,15,64,6,0.1,5,1.3388,binary_only
stock,98,15,64,6,0.1,6,1.1144,binary_only
stock,99,15,64,6,0.1,0,0.9715,binary_only
stock,99,15,64,6,0.1,1,0.9917,binary_only
stock,99,15,64,6,0.1,2,0.9263,binary_only
stock,99,15,64,6,0.1,3,0.9527,binary_only
stock,99,15,64,6,0.1,4,0.9721,binary_only
stock,99,15,64,6,0.1,5,1.0181,binary_only
stock,99,15,64,6,0.1,6,0.9942,binary_only
stock,100,15,64,6,0.1,0,0.976,binary_only
stock,100,15,64,6,0.1,1,0.9734,binary_only
stock,100,15,64,6,0.1,2,0.9584,binary_only
stock,100,15,64,6,0.1,3,1.2891,binary_only
stock,100,15,64,6,0.1,4,1.3572,binary_only
stock,100,15,64,6,0.1,5,0.9835,binary_only
stock,100,15,64,6,0.1,6,1.0365,binary_only
stock,101,15,64,6,0.1,0,0.9626,binary_only
stock,101,15,64,6,0.1,1,0.9287,binary_only
stock,101,15,64,6,0.1,2,1.5257,binary_only
stock,101,15,64,6,0.1,3,1.0461,binary_only
stock,101,15,64,6,0.1,4,0.9844,binary_only
stock,101,15,64,6,0.1,5,0.9958,binary_only
stock,101,15,64,6,0.1,6,0.9568,binary_only
stock,102,15,64,6,0.1,0,1.0258,binary_only
stock,102,15,64,6,0.1,1,1.033,binary_only
stock,102,15,64,6,0.1,2,1.403,binary_only
stock,102,15,64,6,0.1,3,1.0887,binary_only
stock,102,15,64,6,0.1,4,1.0441,binary_only
stock,102,15,64,6,0.1,5,0.9945,binary_only
stock,102,15,64,6,0.1,6,1.2015,binary_only
stock,103,15,64,6,0.1,0,1.1108,binary_only
stock,103,15,64,6,0.1,1,0.9968,binary_only
stock,103,15,64,6,0.1,2,0.9993,binary_only
stock,103,15,64,6,0.1,3,0.9678,binary_only
stock,103,15,64,6,0.1,4,0.995,binary_only
stock,103,15,64,6,0.1,5,0.9943,binary_only
stock,103,15,64,6,0.1,6,0.9951,binary_only
stock,104,15,64,6,0.1,0,0.9052,binary_only
stock,104,15,64,6,0.1,1,0.9345,binary_only
stock,104,15,64,6,0.1,2,0.9135,binary_only
stock,104,15,64,6,0.1,3,0.9192,binary_only
stock,104,15,64,6,0.1,4,0.8871,binary_only
stock,104,15,64,6,0.1,5,1.0198,binary_only
stock,104,15,64,6,0.1,6,0.939,binary_only
stock,105,15,64,6,0.1,0,1.0441,binary_only
stock,105,15,64,6,0.1,1,1.0427,binary_only
stock,105,15,64,6,0.1,2,1.0686,binary_only
stock,105,15,64,6,0.1,3,1.009,binary_only
stock,105,15,64,6,0.1,4,0.9768,binary_only
stock,105,15,64,6,0.1,5,1.0259,binary_only
stock,105,15,64,6,0.1,6,1.7027,binary_only
stock,106,15,64,6,0.1,0,1.4048,binary_only
stock,106,15,64,6,0.1,1,0.9662,binary_only
stock,106,15,64,6,0.1,2,0.9788,binary_only
stock,106,15,64,6,0.1,3,1.0191,binary_only
stock,106,15,64,6,0.1,4,1.1208,binary_only
stock,106,15,64,6,0.1,5,0.9784,binary_only
stock,106,15,64,6,0.1,6,0.9353,binary_only
stock,107,15,64,6,0.1,0,0.9645,binary_only
stock,107,15,64,6,0.1,1,0.9589,binary_only
stock,107,15,64,6,0.1,2,0.9269,binary_only
stock,107,15,64,6,0.1,3,0.9686,binary_only
stock,107,15,64,6,0.1,4,0.9282,binary_only
stock,107,15,64,6,0.1,5,1.2655,binary_only
stock,107,15,64,6,0.1,6,0.9634,binary_only
stock,108,15,64,6,0.1,0,0.9699,binary_only
stock,108,15,64,6,0.1,1,0.9652,binary_only
stock,108,15,64,6,0.1,2,0.9313,binary_only
stock,108,15,64,6,0.1,3,0.9705,binary_only
stock,108,15,64,6,0.1,4,0.9159,binary_only
stock,108,15,64,6,0.1,5,1.2788,binary_only
stock,108,15,64,6,0.1,6,1.3515,binary_only
stock,109,15,64,6,0.1,0,1.5484,binary_only
stock,109,15,64,6,0.1,1,0.9877,binary_only
stock,109,15,64,6,0.1,2,0.9923,binary_only
stock,109,15,64,6,0.1,3,0.9464,binary_only
stock,109,15,64,6,0.1,4,0.959,binary_only
stock,109,15,64,6,0.1,5,0.9234,binary_only
stock,109,15,64,6,0.1,6,1.0254,binary_only
stock,110,15,64,6,0.1,0,0.9777,binary_only
stock,110,15,64,6,0.1,1,1.0683,binary_only
stock,110,15,64,6,0.1,2,0.9786,binary_only
stock,110,15,64,6,0.1,3,0.9835,binary_only
stock,110,15,64,6,0.1,4,1.6389,binary_only
stock,110,15,64,6,0.1,5,1.0337,binary_only
stock,110,15,64,6,0.1,6,0.9508,binary_only
stock,111,15,64,6,0.1,0,1.0194,binary_only
stock,111,15,64,6,0.1,1,1.172,binary_only
stock,111,15,64,6,0.1,2,1.0512,binary_only
stock,111,15,64,6,0.1,3,1.0134,binary_only
stock,111,15,64,6,0.1,4,1.4678,binary_only
stock,111,15,64,6,0.1,5,1.0602,binary_only
stock,111,15,64,6,0.1,6,1.0705,binary_only
stock,112,15,64,6,0.1,0,1.0718,binary_only
stock,112,15,64,6,0.1,1,1.1742,binary_only
stock,112,15,64,6,0.1,2,1.0137,binary_only
stock,112,15,64,6,0.1,3,0.9577,binary_only
stock,112,15,64,6,0.1,4,1.129,binary_only
stock,112,15,64,6,0.1,5,0.9811,binary_only
stock,112,15,64,6,0.1,6,1.0155,binary_only
stock,113,15,64,6,0.1,0,0.9746,binary_only
stock,113,15,64,6,0.1,1,1.0026,binary_only
stock,113,15,64,6,0.1,2,0.9385,binary_only
stock,113,15,64,6,0.1,3,0.96,binary_only
stock,113,15,64,6,0.1,4,1.0526,binary_only
stock,113,15,64,6,0.1,5,1.3683,binary_only
stock,113,15,64,6,0.1,6,1.2604,binary_only
stock,114,15,64,6,0.1,0,0.9173,binary_only
stock,114,15,64,6,0.1,1,1.4127,binary_only
stock,114,15,64,6,0.1,2,1.0064,binary_only
stock,114,15,64,6,0.1,3,0.9465,binary_only
stock,114,15,64,6,0.1,4,1.0837,binary_only
stock,114,15,64,6,0.1,5,0.9668,binary_only
stock,114,15,64,6,0.1,6,0.9775,binary_only
stock,115,15,64,6,0.1,0,1.173,binary_only
stock,115,15,64,6,0.1,1,1.0189,binary_only
stock,115,15,64,6,0.1,2,0.9356,binary_only
stock,115,15,64,6,0.1,3,0.959,binary_only
stock,115,15,64,6,0.1,4,0.9229,binary_only
stock,115,15,64,6,0.1,5,0.9525,binary_only
stock,115,15,64,6,0.1,6,1.2059,binary_only
stock,116,15,64,6,0.1,0,1.0174,binary_only
stock,116,15,64,6,0.1,1,1.0066,binary_only
stock,116,15,64,6,0.1,2,0.9971,binary_only
stock,116,15,64,6,0.1,3,1.0247,binary_only
stock,116,15,64,6,0.1,4,0.9899,binary_only
stock,116,15,64,6,0.1,5,0.993,binary_only
stock,116,15,64,6,0.1,6,0.9849,binary_only
stock,117,15,64,6,0.1,0,1.2901,binary_only
stock,117,15,64,6,0.1,1,1.0057,binary_only
stock,117,15,64,6,0.1,2,0.9895,binary_only
stock,117,15,64,6,0.1,3,1.0537,binary_only
stock,117,15,64,6,0.1,4,0.9933,binary_only
stock,117,15,64,6,0.1,5,1.0028,binary_only
stock,117,15,64,6,0.1,6,0.9631,binary_only
stock,118,15,64,6,0.1,0,0.9842,binary_only
stock,118,15,64,6,0.1,1,0.9716,binary_only
stock,118,15,64,6,0.1,2,0.937,binary_only
stock,118,15,64,6,0.1,3,0.9423,binary_only
stock,118,15,64,6,0.1,4,1.0251,binary_only
stock,118,15,64,6,0.1,5,0.9677,binary_only
stock,118,15,64,6,0.1,6,0.9237,binary_only
stock,119,15,64,6,0.1,0,1.0634,binary_only
stock,119,15,64,6,0.1,1,1.0552,binary_only
stock,119,15,64,6,0.1,2,1.0123,binary_only
stock,119,15,64,6,0.1,3,1.0324,binary_only
stock,119,15,64,6,0.1,4,0.9928,binary_only
stock,119,15,64,6,0.1,5,1.0258,binary_only
stock,119,15,64,6,0.1,6,0.9908,binary_only
stock,120,15,64,6,0.1,0,1.0795,binary_only
stock,120,15,64,6,0.1,1,1.2291,binary_only
stock,120,15,64,6,0.1,2,1.2632,binary_only
stock,120,15,64,6,0.1,3,0.9815,binary_only
stock,120,15,64,6,0.1,4,1.0481,binary_only
stock,120,15,64,6,0.1,5,0.9382,binary_only
stock,120,15,64,6,0.1,6,0.9629,binary_only
stock,121,15,64,6,0.1,0,0.9665,binary_only
stock,121,15,64,6,0.1,1,0.9353,binary_only
stock,121,15,64,6,0.1,2,0.9944,binary_only
stock,121,15,64,6,0.1,3,1.2248,binary_only
stock,121,15,64,6,0.1,4,1.0093,binary_only
stock,121,15,64,6,0.1,5,0.9585,binary_only
stock,121,15,64,6,0.1,6,1.1222,binary_only
stock,122,15,64,6,0.1,0,0.9812,binary_only
stock,122,15,64,6,0.1,1,1.1267,binary_only
stock,122,15,64,6,0.1,2,1.3987,binary_only
stock,122,15,64,6,0.1,3,1.1216,binary_only
stock,122,15,64,6,0.1,4,0.9767,binary_only
stock,122,15,64,6,0.1,5,0.9676,binary_only
stock,122,15,64,6,0.1,6,0.9581,binary_only
stock,123,15,64,6,0.1,0,1.2165,binary_only
stock,123,15,64,6,0.1,1,0.9929,binary_only
stock,123,15,64,6,0.1,2,0.9519,binary_only
stock,123,15,64,6,0.1,3,0.9588,binary_only
stock,123,15,64,6,0.1,4,0.9299,binary_only
stock,123,15,64,6,0.1,5,0.9296,binary_only
stock,123,15,64,6,0.1,6,0.9424,binary_only
stock,124,15,64,6,0.1,0,0.967,binary_only
stock,124,15,64,6,0.1,1,1.2389,binary_only
stock,124,15,64,6,0.1,2,1.1546,binary_only
stock,124,15,64,6,0.1,3,0.9949,binary_only
stock,124,15,64,6,0.1,4,0.9536,binary_only
stock,124,15,64,6,0.1,5,0.9465,binary_only
stock,124,15,64,6,0.1,6,0.9293,binary_only
stock,125,15,64,6,0.1,0,1.4978,binary_only
stock,125,15,64,6,0.1,1,1.0368,binary_only
stock,125,15,64,6,0.1,2,1.2149,binary_only
stock,125,15,64,6,0.1,3,0.9891,binary_only
stock,125,15,64,6,0.1,4,0.993,binary_only
stock,125,15,64,6,0.1,5,0.9573,binary_only
stock,125,15,64,6,0.1,6,1.2662,binary_only
stock,126,15,64,6,0.1,0,0.9678,binary_only
stock,126,15,64,6,0.1,1,0.9807,binary_only
stock,126,15,64,6,0.1,2,1.226,binary_only
stock,126,15,64,6,0.1,3,1.1846,binary_only
stock,126,15,64,6,0.1,4,0.9909,binary_only
stock,126,15,64,6,0.1,5,0.9429,binary_only
stock,126,15,64,6,0.1,6,0.9577,binary_only
stock,127,15,64,6,0.1,0,1.0513,binary_only
stock,127,15,64,6,0.1,1,0.9322,binary_only
stock,127,15,64,6,0.1,2,0.9502,binary_only
stock,127,15,64,6,0.1,3,0.9262,binary_only
stock,127,15,64,6,0.1,4,0.9373,binary_only
stock,127,15,64,6,0.1,5,1.2064,binary_only
stock,127,15,64,6,0.1,6,1.0549,binary_only
stock,128,15,64,6,0.1,0,0.9747,binary_only
stock,128,15,64,6,0.1,1,1.0296,binary_only
stock,128,15,64,6,0.1,2,1.7033,binary_only
stock,128,15,64,6,0.1,3,1.0186,binary_only
stock,128,15,64,6,0.1,4,1.0121,binary_only
stock,128,15,64,6,0.1,5,0.9384,binary_only
stock,128,15,64,6,0.1,6,0.9529,binary_only
stock,129,15,64,6,0.1,0,0.9841,binary_only
stock,129,15,64,6,0.1,1,0.9656,binary_only
stock,129,15,64,6,0.1,2,1.0209,binary_only
stock,129,15,64,6,0.1,3,0.9901,binary_only
stock,129,15,64,6,0.1,4,1.2832,binary_only
stock,129,15,64,6,0.1,5,0.9688,binary_only
stock,129,15,64,6,0.1,6,0.9289,binary_only
stock,130,15,64,6,0.1,0,0.9637,binary_only
stock,130,15,64,6,0.1,1,0.9581,binary_only
stock,130,15,64,6,0.1,2,0.9244,binary_only
stock,130,15,64,6,0.1,3,1.5197,binary_only
stock,130,15,64,6,0.1,4,0.9529,binary_only
stock,130,15,64,6,0.1,5,0.9606,binary_only
stock,130,15,64,6,0.1,6,0.9173,binary_only
stock,131,15,64,6,0.1,0,1.0595,binary_only
stock,131,15,64,6,0.1,1,1.0426,binary_only
stock,131,15,64,6,0.1,2,0.9656,binary_only
stock,131,15,64,6,0.1,3,1.2271,binary_only
stock,131,15,64,6,0.1,4,1.1826,binary_only
stock,131,15,64,6,0.1,5,0.9941,binary_only
stock,131,15,64,6,0.1,6,0.9503,binary_only
stock,132,15,64,6,0.1,0,0.9788,binary_only
stock,132,15,64,6,0.1,1,0.9514,binary_only
stock,132,15,64,6,0.1,2,0.9137,binary_only
stock,132,15,64,6,0.1,3,0.9268,binary_only
stock,132,15,64,6,0.1,4,1.1528,binary_only
stock,132,15,64,6,0.1,5,0.957,binary_only
stock,132,15,64,6,0.1,6,0.9526,binary_only
stock,133,15,64,6,0.1,0,1.5109,binary_only
stock,133,15,64,6,0.1,1,1.0732,binary_only
stock,133,15,64,6,0.1,2,1.0921,binary_only
stock,133,15,64,6,0.1,3,1.0835,binary_only
stock,133,15,64,6,0.1,4,1.0222,binary_only
stock,133,15,64,6,0.1,5,0.9867,binary_only
stock,133,15,64,6,0.1,6,1.0435,binary_only
stock,134,15,64,6,0.1,0,1.126,binary_only
stock,134,15,64,6,0.1,1,1.1196,binary_only
stock,134,15,64,6,0.1,2,1.1254,binary_only
stock,134,15,64,6,0.1,3,1.0346,binary_only
stock,134,15,64,6,0.1,4,0.994,binary_only
stock,134,15,64,6,0.1,5,1.0024,binary_only
stock,134,15,64,6,0.1,6,1.0947,binary_only
stock,135,15,64,6,0.1,0,1.0144,binary_only
stock,135,15,64,6,0.1,1,1.1166,binary_only
stock,135,15,64,6,0.1,2,0.9832,binary_only
stock,135,15,64,6,0.1,3,0.986,binary_only
stock,135,15,64,6,0.1,4,1.1049,binary_only
stock,135,15,64,6,0.1,5,1.0328,binary_only
stock,135,15,64,6,0.1,6,0.9846,binary_only
stock,136,15,64,6,0.1,0,0.9967,binary_only
stock,136,15,64,6,0.1,1,1.0053,binary_only
stock,136,15,64,6,0.1,2,0.9654,binary_only
stock,136,15,64,6,0.1,3,1.4558,binary_only
stock,136,15,64,6,0.1,4,1.2089,binary_only
stock,136,15,64,6,0.1,5,1.0308,binary_only
stock,136,15,64,6,0.1,6,1.0529,binary_only
stock,137,15,64,6,0.1,0,1.0485,binary_only
stock,137,15,64,6,0.1,1,1.0487,binary_only
stock,137,15,64,6,0.1,2,1.0089,binary_only
stock,137,15,64,6,0.1,3,1.0431,binary_only
stock,137,15,64,6,0.1,4,1.0157,binary_only
stock,137,15,64,6,0.1,5,1.4468,binary_only
stock,137,15,64,6,0.1,6,1.2882,binary_only
stock,138,15,64,6,0.1,0,0.9235,binary_only
stock,138,15,64,6,0.1,1,0.9154,binary_only
stock,138,15,64,6,0.1,2,0.9102,binary_only
stock,138,15,64,6,0.1,3,0.9294,binary_only
stock,138,15,64,6,0.1,4,0.9633,binary_only
stock,138,15,64,6,0.1,5,0.9481,binary_only
stock,138,15,64,6,0.1,6,0.9115,binary_only
stock,139,15,64,6,0.1,0,0.9667,binary_only
stock,139,15,64,6,0.1,1,0.9359,binary_only
stock,139,15,64,6,0.1,2,0.9199,binary_only
stock,139,15,64,6,0.1,3,0.9486,binary_only
stock,139,15,64,6,0.1,4,0.9506,binary_only
stock,139,15,64,6,0.1,5,1.1128,binary_only
stock,139,15,64,6,0.1,6,0.9901,binary_only
stock,140,15,64,6,0.1,0,1.0159,binary_only
stock,140,15,64,6,0.1,1,0.9711,binary_only
stock,140,15,64,6,0.1,2,1.0892,binary_only
stock,140,15,64,6,0.1,3,1.0275,binary_only
stock,140,15,64,6,0.1,4,0.983,binary_only
stock,140,15,64,6,0.1,5,0.9877,binary_only
stock,140,15,64,6,0.1,6,0.9731,binary_only
stock,141,15,64,6,0.1,0,1.1131,binary_only
stock,141,15,64,6,0.1,1,0.9493,binary_only
stock,141,15,64,6,0.1,2,0.9517,binary_only
stock,141,15,64,6,0.1,3,0.9337,binary_only
stock,141,15,64,6,0.1,4,0.9551,binary_only
stock,141,15,64,6,0.1,5,1.5388,binary_only
stock,141,15,64,6,0.1,6,1.2241,binary_only
stock,142,15,64,6,0.1,0,0.9793,binary_only
stock,142,15,64,6,0.1,1,0.9211,binary_only
stock,142,15,64,6,0.1,2,1.1369,binary_only
stock,142,15,64,6,0.1,3,1.013,binary_only
stock,142,15,64,6,0.1,4,0.9481,binary_only
stock,142,15,64,6,0.1,5,0.9241,binary_only
stock,142,15,64,6,0.1,6,0.9393,binary_only
stock,143,15,64,6,0.1,0,1.0223,binary_only
stock,143,15,64,6,0.1,1,1.0166,binary_only
stock,143,15,64,6,0.1,2,1.0493,binary_only
stock,143,15,64,6,0.1,3,1.0588,binary_only
stock,143,15,64,6,0.1,4,1.0129,binary_only
stock,143,15,64,6,0.1,5,0.9675,binary_only
stock,143,15,64,6,0.1,6,0.9854,binary_only
stock,144,15,64,6,0.1,0,1.5013,binary_only
stock,144,15,64,6,0.1,1,0.9545,binary_only
stock,144,15,64,6,0.1,2,0.9606,binary_only
stock,144,15,64,6,0.1,3,0.9234,binary_only
stock,144,15,64,6,0.1,4,0.9283,binary_only
stock,144,15,64,6,0.1,5,0.8958,binary_only
stock,144,15,64,6,0.1,6,0.924,binary_only
stock,145,15,64,6,0.1,0,1.3289,binary_only
stock,145,15,64,6,0.1,1,0.9504,binary_only
stock,145,15,64,6,0.1,2,1.4048,binary_only
stock,145,15,64,6,0.1,3,1.2699,binary_only
stock,145,15,64,6,0.1,4,0.9538,binary_only
stock,145,15,64,6,0.1,5,0.9288,binary_only
stock,145,15,64,6,0.1,6,0.9284,binary_only
stock,146,15,64,6,0.1,0,1.0927,binary_only
stock,146,15,64,6,0.1,1,1.0516,binary_only
stock,146,15,64,6,0.1,2,0.9904,binary_only
stock,146,15,64,6,0.1,3,1.0108,binary_only
stock,146,15,64,6,0.1,4,1.2158,binary_only
stock,146,15,64,6,0.1,5,1.0776,binary_only
stock,146,15,64,6,0.1,6,0.9975,binary_only
stock,147,15,64,6,0.1,0,1.0139,binary_only
stock,147,15,64,6,0.1,1,0.9971,binary_only
stock,147,15,64,6,0.1,2,0.9718,binary_only
stock,147,15,64,6,0.1,3,1.002,binary_only
stock,147,15,64,6,0.1,4,1.4011,binary_only
stock,147,15,64,6,0.1,5,1.019,binary_only
stock,147,15,64,6,0.1,6,0.9971,binary_only
