alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,test_coverage,coverage_volume,coverage_max_length,reference_adjustment,runtime
0.1,3,100,1,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9183333333333333,3551.2920495254393,15.488442614648177,,0.0
0.1,3,100,1,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9216666666666666,3321.8349502744077,16.74317277231942,,0.0009999275207519531
0.1,3,100,2,CQHR,Gaussian,cqr,native,0.5,0.0,0.8883333333333333,29274.21596527618,31.285845499764413,12.786342812248847,0.0
0.1,3,100,2,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9483333333333334,3455.0498468690575,17.194075336102667,,0.0009984970092773438
0.1,3,100,2,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.905,2885.9412661006,14.725590379022169,,0.0
0.1,3,100,2,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.925,2844.8229663291972,17.342296696698575,,0.0
0.1,3,100,3,CQHR,Gaussian,cqr,native,0.5,0.0,0.8466666666666667,24106.9121527216,26.54915958533141,7.62424150523632,0.0
0.1,3,100,3,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8866666666666667,2567.9342636283686,17.067721485283798,,0.000993967056274414
0.1,3,100,3,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.905,3608.723127915155,15.475152577011055,,0.0
0.1,3,100,3,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8766666666666667,2467.3608388999965,16.27230926828885,,0.0010008811950683594
0.1,3,100,4,CQHR,Gaussian,cqr,native,0.5,0.0,0.955,271978.57906261407,63.283168855506375,24.63764815926394,0.0
0.1,3,100,4,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9166666666666666,3538.144320055815,17.645273827740066,,0.0009992122650146484
0.1,3,100,4,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.915,3768.303765016622,15.873521600490239,,0.0009999275207519531
0.1,3,100,4,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.905,3308.4280923304036,18.576715870376617,,0.0
0.1,3,100,5,CQHR,Gaussian,cqr,native,0.5,0.0,0.925,394118.1291778131,52.0950803234469,15.796827663721299,0.0
0.1,3,100,5,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.915,2612.712965227155,15.065188237089336,,0.0010020732879638672
0.1,3,100,5,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.915,2740.306796047235,14.369462593502012,,0.0
0.1,3,100,5,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.915,2741.6657296227795,14.413895556236794,,0.0009999275207519531
0.1,3,100,6,CQHR,Gaussian,cqr,native,0.5,0.0,0.9416666666666667,54416.260765461106,37.04678794005916,12.06068935174857,0.000982046127319336
0.1,3,100,6,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8916666666666667,2277.6309382668874,15.045918803238202,,0.0010912418365478516
0.1,3,100,6,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8833333333333333,2669.8254726800437,14.123597492333031,,0.0
0.1,3,100,6,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.88,2314.309762907716,14.207614398748717,,0.0010223388671875
0.1,3,100,7,CQHR,Gaussian,cqr,native,0.5,0.0,0.8466666666666667,50276.77954545372,30.074055369742855,8.520504796993427,0.0009965896606445312
0.1,3,100,7,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.86,2317.6005118382177,19.076468556454813,,0.0009996891021728516
0.1,3,100,7,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9183333333333333,3396.596818120194,15.460815171925441,,0.0
0.1,3,100,7,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8366666666666667,2182.1388860739735,20.585278701277865,,0.0009996891021728516
0.1,3,100,8,CQHR,Gaussian,cqr,native,0.5,0.0,0.8666666666666667,321776.1242843237,37.3185856839611,8.775750274886063,0.0
0.1,3,100,8,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9433333333333334,4629.162213459625,19.620432409477218,,0.0010025501251220703
0.1,3,100,8,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.93,4343.356541635121,16.537526688700243,,0.0
0.1,3,100,8,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.885,2817.0912947848083,18.258029152306563,,0.0009984970092773438
0.1,3,100,9,CQHR,Gaussian,cqr,native,0.5,0.0,0.9533333333333334,250499.14917637766,49.5862303251885,16.014486531115658,0.0
0.1,3,100,9,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9233333333333333,3750.4918189373434,18.792860201944013,,0.0010006427764892578
0.1,3,100,9,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.925,4686.703399765314,16.962320156697082,,0.0
0.1,3,100,9,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8916666666666667,2980.152721337158,18.722056933559823,,0.0009999275207519531
0.1,3,100,10,CQHR,Gaussian,cqr,native,0.5,0.0,0.92,195355.60929118967,40.63118200505792,13.284188364811339,0.0
0.1,3,100,10,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8533333333333334,2648.065817875713,15.1497198207011,,0.0009949207305908203
0.1,3,100,10,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8666666666666667,2738.9026149144725,14.347727705448728,,0.0
0.1,3,100,10,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8516666666666667,2252.316868474216,14.068974187429058,,0.0009996891021728516
0.1,3,100,11,CQHR,Gaussian,cqr,native,0.5,0.0,0.8883333333333333,45321.11065799975,32.44559549444057,10.069722479240522,0.0
0.1,3,100,11,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.845,1752.6193136769953,14.35039033205303,,0.0009987354278564453
0.1,3,100,11,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8466666666666667,1894.6047161980143,12.631648394232842,,0.0
0.1,3,100,11,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8416666666666667,1661.063368081284,13.683082460659937,,0.0009980201721191406
0.1,3,100,12,CQHR,Gaussian,cqr,native,0.5,0.0,0.9583333333333334,94880889.46128516,142.62512475456944,22.30200417726445,0.0
0.1,3,100,12,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9116666666666666,2625.6645668215338,15.49218545370182,,0.0010004043579101562
0.1,3,100,12,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8916666666666667,2732.3830206982666,14.477761937927038,,0.0
0.1,3,100,12,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9066666666666666,2639.6535305409793,15.431624361261605,,0.0009989738464355469
0.1,3,100,13,CQHR,Gaussian,cqr,native,0.5,0.0,0.915,564491.8646817057,41.59162325628421,12.496408183308366,0.0
0.1,3,100,13,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.875,2689.7351011154256,15.194707338945888,,0.0009992122650146484
0.1,3,100,13,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.875,2820.058523405798,14.536983451459216,,0.0
0.1,3,100,13,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.855,2316.9717855357767,14.523276143783402,,0.0
0.1,3,100,14,CQHR,Gaussian,cqr,native,0.5,0.0,0.94,712715.7866156225,61.80179263046543,18.004081443861075,0.0
0.1,3,100,14,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9116666666666666,2893.1350620403,18.70454744612286,,0.0009937286376953125
0.1,3,100,14,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9,3271.3379862870293,15.077808458375767,,0.0010101795196533203
0.1,3,100,14,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8983333333333333,2662.3253018347095,16.494662065046565,,0.0
0.1,3,100,15,CQHR,Gaussian,cqr,native,0.5,0.0,0.9233333333333333,437213.163955155,49.29901457460539,14.877258732932132,0.0
0.1,3,100,15,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9,2706.6843913062517,16.059710040182836,,0.0010042190551757812
0.1,3,100,15,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8766666666666667,2760.3343105077647,14.274842921586297,,0.0
0.1,3,100,15,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.895,2655.389757391675,16.237143079039665,,0.0009968280792236328
0.1,3,100,16,CQHR,Gaussian,cqr,native,0.5,0.0,0.93,408541.06068608584,49.55584863228415,13.812996915558204,0.0
0.1,3,100,16,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9,3121.7611422849413,16.439971692308774,,0.0009992122650146484
0.1,3,100,16,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9066666666666666,3940.1257067221177,15.951377123780778,,0.0
0.1,3,100,16,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8666666666666667,2553.7949571258864,16.38620978307783,,0.0010004043579101562
0.1,3,100,17,CQHR,Gaussian,cqr,native,0.5,0.0,0.9366666666666666,97239965.92362231,184.6449450274342,15.979122322888117,0.0
0.1,3,100,17,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8716666666666667,2669.3595317357353,15.893687579344993,,0.0010004043579101562
0.1,3,100,17,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8816666666666667,3233.9651332358585,15.10865496223148,,0.0
0.1,3,100,17,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.855,2290.3275672729997,15.680896162200295,,0.0009996891021728516
0.1,3,100,18,CQHR,Gaussian,cqr,native,0.5,0.0,0.92,479597.7011579011,49.152766071153316,18.201477828023677,0.0
0.1,3,100,18,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8466666666666667,1935.8628167673558,14.374073035678885,,0.0009996891021728516
0.1,3,100,18,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.865,2324.4159020151433,13.632492515796061,,0.0
0.1,3,100,18,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8416666666666667,1859.9935583732115,14.326744507088833,,0.0010006427764892578
0.1,3,100,19,CQHR,Gaussian,cqr,native,0.5,0.0,0.925,74220.8150031112,42.33500387110758,16.557900569956477,0.0
0.1,3,100,19,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8766666666666667,2552.451744651233,16.146225111899216,,0.001003265380859375
0.1,3,100,19,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8883333333333333,3276.285752816589,15.268148073423985,,0.0
0.1,3,100,19,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8683333333333333,2357.700057558568,15.614345403175646,,0.0009968280792236328
0.1,3,100,20,CQHR,Gaussian,cqr,native,0.5,0.0,0.8883333333333333,79669.66350690449,34.216716569387884,11.051250982884048,0.0
0.1,3,100,20,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8783333333333333,2564.565511877047,16.13935456722957,,0.0009961128234863281
0.1,3,100,20,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8783333333333333,2830.1067313107988,14.386566028168158,,0.0
0.1,3,100,20,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8316666666666667,2297.9499227845495,17.709847025742143,,0.0009975433349609375
0.1,3,100,21,CQHR,Gaussian,cqr,native,0.5,0.0,0.8966666666666666,40065.96362050608,32.024426545313574,11.225386993169863,0.0
0.1,3,100,21,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8266666666666667,1991.2340476462955,15.115477205240097,,0.0009999275207519531
0.1,3,100,21,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.815,2071.894147135259,12.928883425779505,,0.0
0.1,3,100,21,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8216666666666667,1811.3433799103718,15.50507526199365,,0.0
0.1,3,100,22,CQHR,Gaussian,cqr,native,0.5,0.0,0.855,58965.07289791749,28.47752735369384,9.565217493779368,0.0
0.1,3,100,22,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.94,4136.776226867777,21.135240331802553,,0.0
0.1,3,100,22,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.94,4618.43085696522,17.079296664516576,,0.0
0.1,3,100,22,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8933333333333333,2831.5163103624723,18.65214824642711,,0.0
0.1,3,100,23,CQHR,Gaussian,cqr,native,0.5,0.0,0.915,41790.63502182353,34.365735037962835,13.219926291410973,0.0
0.1,3,100,23,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.97,5740.749264044404,20.402830805065932,,0.0010004043579101562
0.1,3,100,23,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9733333333333334,6435.677798467209,18.8847352299002,,0.0
0.1,3,100,23,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.965,5556.23913127191,20.00239842480429,,0.0010018348693847656
0.1,3,100,24,CQHR,Gaussian,cqr,native,0.5,0.0,0.825,198428.01100583625,28.41408076917869,8.703064917860278,0.0
0.1,3,100,24,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9166666666666666,3102.7090799952207,17.498018317072933,,0.0009999275207519531
0.1,3,100,24,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.925,3933.548350595173,16.298446691047822,,0.0
0.1,3,100,24,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8983333333333333,2769.8410459100824,16.60673572987975,,0.0010004043579101562
0.1,3,100,25,CQHR,Gaussian,cqr,native,0.5,0.0,0.9433333333333334,128358.71186213757,47.8267321318133,16.777745496193877,0.0
0.1,3,100,25,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8833333333333333,3003.676400357803,18.433063288050654,,0.0010001659393310547
0.1,3,100,25,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.875,2738.8173791617146,14.144702145966011,,0.0
0.1,3,100,25,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.87,2439.703427890487,15.513387617694015,,0.000993967056274414
0.1,3,100,26,CQHR,Gaussian,cqr,native,0.5,0.0,0.9483333333333334,843950.2764710016,70.09692326581371,22.98143834324592,0.0
0.1,3,100,26,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.88,2359.897136980023,16.030065506063057,,0.0009999275207519531
0.1,3,100,26,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8683333333333333,2732.2399250174044,14.221290166769414,,0.0
0.1,3,100,26,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8566666666666667,2066.626285049543,15.981737761872228,,0.0
0.1,3,100,27,CQHR,Gaussian,cqr,native,0.5,0.0,0.89,622816.8744766932,40.46865093099656,12.256594617965648,0.0010137557983398438
0.1,3,100,27,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8766666666666667,2317.207457678184,14.25748674491622,,0.0009887218475341797
0.1,3,100,27,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8716666666666667,2471.3595385009744,13.867164942561597,,0.0
0.1,3,100,27,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8516666666666667,2006.470816942957,14.09221855475546,,0.0010099411010742188
0.1,3,100,28,CQHR,Gaussian,cqr,native,0.5,0.0,0.93,152417.39150070955,44.863390529596494,14.453045385326051,0.0
0.1,3,100,28,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8866666666666667,2581.5399915025105,17.891424171067197,,0.000993967056274414
0.1,3,100,28,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.88,3041.729441499114,14.73857606765889,,0.0
0.1,3,100,28,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8566666666666667,2262.447990160084,16.489675021364693,,0.0009996891021728516
0.1,3,100,29,CQHR,Gaussian,cqr,native,0.5,0.0,0.9066666666666666,662035.6973641701,41.373108234760664,11.313506776284122,0.0
0.1,3,100,29,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9016666666666666,2701.053444144328,16.797388608235675,,0.00099945068359375
0.1,3,100,29,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9283333333333333,4355.9510148433965,16.72499771280998,,0.0
0.1,3,100,29,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.82,1919.7513175127342,17.5062308258468,,0.0009925365447998047
0.1,3,100,30,CQHR,Gaussian,cqr,native,0.5,0.0,0.87,16845.506498223793,26.52097024879043,9.996217451309256,0.0
0.1,3,100,30,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9616666666666667,4669.082060812268,18.68918828382193,,0.0010035037994384766
0.1,3,100,30,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9583333333333334,4888.180305996813,17.391303677041723,,0.0
0.1,3,100,30,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8866666666666667,2994.3149343736295,17.097857419094986,,0.0010750293731689453
0.1,3,100,31,CQHR,Gaussian,cqr,native,0.5,0.0,0.91,460449.7688779339,45.65442656095165,12.437389314376038,0.0
0.1,3,100,31,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.875,2561.31821970435,15.5534241491935,,0.0009999275207519531
0.1,3,100,31,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8766666666666667,3063.036114058357,14.757690105045087,,0.0
0.1,3,100,31,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.88,2613.9280980589288,15.732426756204203,,0.0009999275207519531
0.1,3,100,32,CQHR,Gaussian,cqr,native,0.5,0.0,0.9216666666666666,100523.17332270627,38.63783492334193,13.632513769650412,0.0
0.1,3,100,32,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8816666666666667,2789.748212455651,16.470319274995592,,0.0009999275207519531
0.1,3,100,32,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8966666666666666,3520.7668468878924,15.513321635461953,,0.0
0.1,3,100,32,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8766666666666667,2596.8491816040273,16.558475792600174,,0.0009963512420654297
0.1,3,100,33,CQHR,Gaussian,cqr,native,0.5,0.0,0.8533333333333334,37656.41664455889,26.158223758085622,9.024900679658582,0.0
0.1,3,100,33,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.94,3955.5686834584812,17.340335551235057,,0.0009982585906982422
0.1,3,100,33,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.92,4009.883019697043,16.373492819328163,,0.0
0.1,3,100,33,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9183333333333333,3607.457075752139,17.28879162255366,,0.0010066032409667969
0.1,3,100,34,CQHR,Gaussian,cqr,native,0.5,0.0,0.9216666666666666,75987.43982681222,40.059767655854685,14.962898882385476,0.0
0.1,3,100,34,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.945,3612.6938274865956,17.555085474061052,,0.001001596450805664
0.1,3,100,34,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.935,3675.062598559038,15.944687803319637,,0.0
0.1,3,100,34,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.9316666666666666,2852.9195461468926,16.658468153401405,,0.0010142326354980469
0.1,3,100,35,CQHR,Gaussian,cqr,native,0.5,0.0,0.9033333333333333,650260.8521898215,45.31112069479379,10.879878849068962,0.0
0.1,3,100,35,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.92,3300.258917024626,16.34725799109341,,0.001001596450805664
0.1,3,100,35,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.91,3370.4167693898917,15.307323874759083,,0.0
0.1,3,100,35,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8816666666666667,2912.3626205158434,14.919109026199475,,0.0010094642639160156
0.1,3,100,36,CQHR,Gaussian,cqr,native,0.5,0.0,0.9016666666666666,25064.593735789735,27.762180473418326,10.405451269209372,0.0
0.1,3,100,36,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8966666666666666,2819.0169181274896,15.98567489320094,,0.00099945068359375
0.1,3,100,36,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9066666666666666,3000.0855077893502,14.921042015891123,,0.0
0.1,3,100,36,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8916666666666667,2666.9996191501837,15.532140719134398,,0.0010001659393310547
0.1,3,100,37,CQHR,Gaussian,cqr,native,0.5,0.0,0.9183333333333333,571897.6188261929,45.754191875264745,12.434827445576524,0.0
0.1,3,100,37,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8933333333333333,2578.5608805956185,15.402963848249016,,0.001993417739868164
0.1,3,100,37,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.92,3351.03963463676,15.36020470107378,,0.0
0.1,3,100,37,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8733333333333333,2204.139615093772,15.360204700986424,,0.00099945068359375
0.1,3,100,38,CQHR,Gaussian,cqr,native,0.5,0.0,0.9333333333333333,854561.8284922512,56.55619238229773,15.332011283625361,0.0010001659393310547
0.1,3,100,38,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9133333333333333,3147.0824770237464,16.602390790674942,,0.0009996891021728516
0.1,3,100,38,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.89,3171.9820398307365,14.852287195786154,,0.0
0.1,3,100,38,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8983333333333333,3079.7956789079617,16.038526042266785,,0.0010004043579101562
0.1,3,100,39,CQHR,Gaussian,cqr,native,0.5,0.0,0.8866666666666667,32036.50931058218,29.28403510949572,9.128502092652125,0.0
0.1,3,100,39,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8883333333333333,2716.3447738885657,16.002620738519756,,0.0010013580322265625
0.1,3,100,39,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9033333333333333,3313.574242736996,15.21557558173874,,0.0
0.1,3,100,39,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8666666666666667,2325.8006866122464,15.2971343697032,,0.0010056495666503906
0.1,3,100,40,CQHR,Gaussian,cqr,native,0.5,0.0,0.9116666666666666,147491.77264699622,38.65818881762251,12.982165651777033,0.0
0.1,3,100,40,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8833333333333333,2844.736627964531,18.19716582521124,,0.0010004043579101562
0.1,3,100,40,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9,3277.10227779034,15.184542684114916,,0.0
0.1,3,100,40,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8583333333333333,2238.1510996287134,15.02869938484701,,0.0009999275207519531
0.1,3,100,41,CQHR,Gaussian,cqr,native,0.5,0.0,0.9116666666666666,316724.5833061234,48.13649646849456,15.661052379995706,0.0
0.1,3,100,41,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9016666666666666,2643.44332178943,16.273485810114433,,0.001003265380859375
0.1,3,100,41,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9083333333333333,3426.442559723043,15.506457128981507,,0.0
0.1,3,100,41,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.88,2184.0742505993276,15.577758743984557,,0.0009984970092773438
0.1,3,100,42,CQHR,Gaussian,cqr,native,0.5,0.0,0.8733333333333333,39064.06745724519,31.71170485212997,9.807888353070258,0.0
0.1,3,100,42,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8583333333333333,2357.726934219072,16.142577706003802,,0.0009999275207519531
0.1,3,100,42,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8633333333333333,2992.894337852332,14.77854372359161,,0.0
0.1,3,100,42,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8316666666666667,2115.50096509569,14.92427399855798,,0.0009932518005371094
0.1,3,100,43,CQHR,Gaussian,cqr,native,0.5,0.0,0.8616666666666667,16199.319466948407,24.754297174345343,8.494891326253638,0.0
0.1,3,100,43,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9066666666666666,2796.8164463377466,17.827776571448247,,0.0009996891021728516
0.1,3,100,43,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.925,3560.6269883767445,15.599228574476298,,0.0
0.1,3,100,43,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.905,2695.568850746093,17.97861607308111,,0.0
0.1,3,100,44,CQHR,Gaussian,cqr,native,0.5,0.0,0.9483333333333334,267657.29537157767,64.46411714832172,26.745793169362592,0.0009970664978027344
0.1,3,100,44,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9183333333333333,2505.3743042643996,15.357377608895874,,0.0010061264038085938
0.1,3,100,44,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9066666666666666,2644.8568800944504,14.187320188533143,,0.0
0.1,3,100,44,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8766666666666667,1990.256406141702,14.499363826929105,,0.00099945068359375
0.1,3,100,45,CQHR,Gaussian,cqr,native,0.5,0.0,0.8983333333333333,55739.58885248743,35.826618725793296,12.523855881886359,0.0
0.1,3,100,45,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.735,1568.0880565312218,13.241326483819943,,0.0009996891021728516
0.1,3,100,45,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.7716666666666666,2022.5375431148661,12.785862845626676,,0.0
0.1,3,100,45,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.7166666666666667,1456.282170144096,12.798628712673715,,0.0009999275207519531
0.1,3,100,46,CQHR,Gaussian,cqr,native,0.5,0.0,0.89,91885.65843080157,31.153143404100575,9.752018012869483,0.0
0.1,3,100,46,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.89,2474.5606666913864,17.485289066307526,,0.0009999275207519531
0.1,3,100,46,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9,3576.857783131744,15.636387360555478,,0.0
0.1,3,100,46,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8583333333333333,2094.2667955594206,17.425048357458117,,0.0010008811950683594
0.1,3,100,47,CQHR,Gaussian,cqr,native,0.5,0.0,0.8533333333333334,19663.878278692486,24.349123848414774,6.921652129175641,0.0
0.1,3,100,47,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9283333333333333,2886.466879727149,18.559029655300524,,0.001012563705444336
0.1,3,100,47,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.89,2691.0368352699784,14.121076152218015,,0.0
0.1,3,100,47,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.925,2580.096863950226,18.34749649070523,,0.0014925003051757812
0.1,3,100,48,CQHR,Gaussian,cqr,native,0.5,0.0,0.8916666666666667,104932.81294698085,33.7359004787247,11.256980531414392,0.0
0.1,3,100,48,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8966666666666666,3436.7901751297914,17.000679851828718,,0.0010023117065429688
0.1,3,100,48,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9016666666666666,4177.462651602783,16.42705390713223,,0.0
0.1,3,100,48,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8616666666666667,2736.3664768680437,17.832397085450694,,0.0009989738464355469
0.1,3,100,49,CQHR,Gaussian,cqr,native,0.5,0.0,0.9233333333333333,3022981.5671493006,63.533432437572486,14.221149233037874,0.0
0.1,3,100,49,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8416666666666667,2056.3507158463963,15.208064098529293,,0.0010063648223876953
0.1,3,100,49,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8716666666666667,2620.890580367622,14.08518584731581,,0.0
0.1,3,100,49,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.835,1974.9808434699958,14.68048152615204,,0.0
0.1,3,100,50,CQHR,Gaussian,cqr,native,0.5,0.0,0.9133333333333333,72735.38511421303,36.52421377936596,12.685516535990043,0.0
0.1,3,100,50,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.92,3333.3235528296027,20.35003170506436,,0.0009930133819580078
0.1,3,100,50,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9333333333333333,4322.165160315765,16.58568367976569,,0.0
