alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,test_coverage,coverage_volume,coverage_max_length,reference_adjustment,runtime
0.1,3,30,26,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.94,3678.2364142946954,18.73444551438789,,0.0009996891021728516
0.1,3,30,26,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9333333333333333,3641.6759949937523,15.624391189825758,,0.0
0.1,3,30,26,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.88,2343.804202624704,16.364640321514642,,0.0
0.1,3,30,27,CQHR,Gaussian,cqr,native,0.5,0.0,0.9416666666666667,661333.0574538825,62.433076133460965,23.36828859285414,0.0
0.1,3,30,27,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8783333333333333,2166.884459462838,16.580024931581317,,0.0009999275207519531
0.1,3,30,27,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8983333333333333,2974.7012346967936,14.822210553352921,,0.0
0.1,3,30,27,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.775,1415.2113679272218,14.822210553167585,,0.0009999275207519531
0.1,3,30,28,CQHR,Gaussian,cqr,native,0.5,0.0,0.86,16572.603681974833,23.69541532196882,8.364750801385293,0.0
0.1,3,30,28,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9033333333333333,3667.1414741669905,20.77504267394038,,0.0009999275207519531
0.1,3,30,28,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.885,3106.720673304293,14.894265153735676,,0.0
0.1,3,30,28,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.8233333333333334,2242.277755088321,20.03482995648957,,0.0
0.1,3,30,29,CQHR,Gaussian,cqr,native,0.5,0.0,0.94,194637.74975405377,50.21103516914744,17.598211221514394,0.0
0.1,3,30,29,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.9533333333333334,5501.399664808939,21.899043002510894,,0.0009996891021728516
0.1,3,30,29,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.9333333333333333,3852.305715347794,16.074955667048748,,0.0
0.1,3,30,29,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.93,3403.020375845942,15.703115000120743,,0.0
0.1,3,30,30,CQHR,Gaussian,cqr,native,0.5,0.0,0.7783333333333333,13858.153360725975,20.553234308838274,6.2826825681216,0.0
0.1,3,30,30,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.7916666666666666,1488.0502098367758,14.926993451003575,,0.0009968280792236328
0.1,3,30,30,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.8216666666666667,1888.5882378561737,12.650089972004794,,0.0
0.1,3,30,30,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.7316666666666667,1162.9667000422176,12.271941200748627,,0.0
0.1,3,30,31,CQHR,Gaussian,cqr,native,0.5,0.0,0.8366666666666667,176478.72864862994,34.199292981824385,7.908504615141935,0.0
0.1,3,30,31,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.945,3644.4516827426096,18.77053691374492,,0.001001119613647461
0.1,3,30,31,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.885,2657.7150868483686,14.182904286649967,,0.0
0.1,3,30,31,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.855,1998.1452338523727,14.182904286637203,,0.0
0.1,3,30,32,CQHR,Gaussian,cqr,native,0.5,0.0,0.81,8644.270754195455,20.612514250698112,7.471536109639018,0.0
0.1,3,30,32,TSCP_R,Gaussian,cqr,capped,0.5,0.0,0.8533333333333334,2251.389693352709,14.040962473072636,,0.0010001659393310547
0.1,3,30,32,Unscaled,Gaussian,cqr,raw,0.5,0.0,0.825,1996.916116393637,13.044589173494392,,0.0
0.1,3,30,32,Empirical_copula,Gaussian,cqr,raw,0.5,0.0,0.7916666666666666,1803.9906816691641,12.576807162833134,,0.0010006427764892578
