alpha,n_dim,n_cal,trial,method,noise_type,score_type,score_transform,base_interval_alpha,shift_constant,coordinate,coordinate_base_length,coordinate_adjustment,coordinate_length
0.1,3,100,64,CQHR,Gaussian,cqr,native,0.5,1000.0,1,4.732288440791571,11.270335692652282,27.27295982609633
0.1,3,100,64,CQHR,Gaussian,cqr,native,0.5,1000.0,2,4.5539079357677945,16.76763292474129,38.08917378525044
0.1,3,100,64,CQHR,Gaussian,cqr,native,0.5,1000.0,3,3.5525120834235047,13.149303219287477,29.85111852199852
0.1,3,100,64,TSCP_R,Gaussian,cqr,shifted,0.5,1000.0,1,4.732288440791571,6.608330515896569,17.9489494725847
0.1,3,100,64,TSCP_R,Gaussian,cqr,shifted,0.5,1000.0,2,4.5539079357677945,5.815560304231781,16.185028544231354
0.1,3,100,64,TSCP_R,Gaussian,cqr,shifted,0.5,1000.0,3,3.5525120834235047,4.17653931021573,11.905590703854969
0.1,3,100,64,TSCP_GWC,Gaussian,cqr,shifted,0.5,1000.0,1,4.732288440791571,6.608330515896569,17.9489494725847
0.1,3,100,64,TSCP_GWC,Gaussian,cqr,shifted,0.5,1000.0,2,4.5539079357677945,5.815560304231781,16.185028544231354
0.1,3,100,64,TSCP_GWC,Gaussian,cqr,shifted,0.5,1000.0,3,3.5525120834235047,4.17653931021573,11.905590703854969
0.1,3,100,64,Unscaled,Gaussian,cqr,raw,0.5,1000.0,1,4.732288440791571,5.807414880951332,16.34711820269423
0.1,3,100,64,Unscaled,Gaussian,cqr,raw,0.5,1000.0,2,4.5539079357677945,5.807414880951332,16.168737697670462
0.1,3,100,64,Unscaled,Gaussian,cqr,raw,0.5,1000.0,3,3.5525120834235047,5.807414880951332,15.167341845326176
0.1,3,100,64,Empirical_copula,Gaussian,cqr,raw,0.5,1000.0,1,4.732288440791571,6.957714960818006,18.647718362427575
0.1,3,100,64,Empirical_copula,Gaussian,cqr,raw,0.5,1000.0,2,4.5539079357677945,5.621526242191614,15.796960420151027
0.1,3,100,64,Empirical_copula,Gaussian,cqr,raw,0.5,1000.0,3,3.5525120834235047,4.350194371066557,12.252900825556619
0.1,3,100,65,CQHR,Gaussian,cqr,native,0.5,1000.0,1,4.770097166919349,12.526006037601094,29.822109242121332
