alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,redraw_train_test,n_train,n_test
0.1,10,30,180,Point_CHR,Gaussian,absolute_residual,0.93875,652506196163.7023,47.42460696252928,0.0009982585906982422,True,7200,800
0.1,10,30,180,Unscaled,Gaussian,absolute_residual,0.9025,11383904613218.56,20.212923150341975,0.0,True,7200,800
0.1,10,30,180,Empirical_copula,Gaussian,absolute_residual,0.72875,12682778292.223099,29.314356061223897,0.0010094642639160156,True,7200,800
0.1,10,30,181,TSCP_R,Gaussian,absolute_residual,0.8125,35994348841.31672,30.10626995068596,0.0029973983764648438,True,7200,800
0.1,10,30,181,Point_CHR,Gaussian,absolute_residual,0.87375,119220843123.51787,33.75326011451844,0.0,True,7200,800
0.1,10,30,181,Unscaled,Gaussian,absolute_residual,0.9275,14836026267731.03,20.755431150260545,0.0,True,7200,800
0.1,10,30,181,Empirical_copula,Gaussian,absolute_residual,0.545,4985205309.128802,25.15914552896453,0.0,True,7200,800
0.1,10,30,182,TSCP_R,Gaussian,absolute_residual,0.8775,52998447336.63168,24.711340758925168,0.0030059814453125,True,7200,800
0.1,10,30,182,Point_CHR,Gaussian,absolute_residual,0.9325,226303890969.12863,32.31532633490214,0.0,True,7200,800
0.1,10,30,182,Unscaled,Gaussian,absolute_residual,0.86125,4794518857696.901,18.538496235884804,0.0,True,7200,800
0.1,10,30,182,Empirical_copula,Gaussian,absolute_residual,0.76875,17215399323.89358,24.9571089452786,0.0009930133819580078,True,7200,800
0.1,10,30,183,TSCP_R,Gaussian,absolute_residual,0.8425,33887858030.16064,25.441727465974182,0.0029990673065185547,True,7200,800
0.1,10,30,183,Point_CHR,Gaussian,absolute_residual,0.935,154625042715.16736,29.446504370435363,0.0,True,7200,800
0.1,10,30,183,Unscaled,Gaussian,absolute_residual,0.80125,2656029890748.9224,17.47524591050289,0.0009989738464355469,True,7200,800
0.1,10,30,183,Empirical_copula,Gaussian,absolute_residual,0.67375,7482617254.354558,20.767913501801075,0.0,True,7200,800
0.1,10,30,184,TSCP_R,Gaussian,absolute_residual,0.83,27796279665.461056,23.98138948561011,0.0019996166229248047,True,7200,800
0.1,10,30,184,Point_CHR,Gaussian,absolute_residual,0.98375,11605600616370.709,41.18720214995817,0.0010066032409667969,True,7200,800
0.1,10,30,184,Unscaled,Gaussian,absolute_residual,0.8775,5674535159326.4,18.853545314784245,0.0,True,7200,800
0.1,10,30,184,Empirical_copula,Gaussian,absolute_residual,0.6925,7569366579.929984,25.12299514057495,0.0,True,7200,800
0.1,10,30,185,TSCP_R,Gaussian,absolute_residual,0.955,124635147389.20439,30.820086588399622,0.003006458282470703,True,7200,800
0.1,10,30,185,Point_CHR,Gaussian,absolute_residual,0.9975,6715354059169.965,42.32269348138062,0.0,True,7200,800
0.1,10,30,185,Unscaled,Gaussian,absolute_residual,0.9475,31952091919655.71,22.410416586216922,0.0,True,7200,800
0.1,10,30,185,Empirical_copula,Gaussian,absolute_residual,0.82875,25614152113.28528,29.214847736609688,0.0010001659393310547,True,7200,800
0.1,10,30,186,TSCP_R,Gaussian,absolute_residual,0.9525,145614412549.0824,31.06586936844547,0.0019981861114501953,True,7200,800
0.1,10,30,186,Point_CHR,Gaussian,absolute_residual,0.95625,3049849965066.407,50.271927015571805,0.0009999275207519531,True,7200,800
0.1,10,30,186,Unscaled,Gaussian,absolute_residual,0.9175,13586479830712.545,20.573619090343545,0.0,True,7200,800
0.1,10,30,186,Empirical_copula,Gaussian,absolute_residual,0.785,17904426575.261585,25.61079302273531,0.0,True,7200,800
0.1,10,30,187,TSCP_R,Gaussian,absolute_residual,0.855,26407344720.93689,22.592585133434905,0.0019903182983398438,True,7200,800
0.1,10,30,187,Point_CHR,Gaussian,absolute_residual,0.90625,172421576932.50385,29.34947663894806,0.0010001659393310547,True,7200,800
0.1,10,30,187,Unscaled,Gaussian,absolute_residual,0.86875,3682105295561.4497,18.055504190059423,0.0,True,7200,800
0.1,10,30,187,Empirical_copula,Gaussian,absolute_residual,0.7075,7826206280.784631,20.082496874441954,0.0,True,7200,800
0.1,10,30,188,TSCP_R,Gaussian,absolute_residual,0.91375,81664605988.40318,26.921118032912414,0.003000020980834961,True,7200,800
0.1,10,30,188,Point_CHR,Gaussian,absolute_residual,0.98,578394586933.897,34.45399013771637,0.0,True,7200,800
0.1,10,30,188,Unscaled,Gaussian,absolute_residual,0.84,3421626309549.5273,17.92351805493345,0.0,True,7200,800
0.1,10,30,188,Empirical_copula,Gaussian,absolute_residual,0.6975,9785038429.04241,25.823979070625313,0.0010116100311279297,True,7200,800
0.1,10,30,189,TSCP_R,Gaussian,absolute_residual,0.92875,116305232105.7268,26.879890038525417,0.0019958019256591797,True,7200,800
0.1,10,30,189,Point_CHR,Gaussian,absolute_residual,0.95875,369793012133.7719,30.07189015087043,0.00099945068359375,True,7200,800
0.1,10,30,189,Unscaled,Gaussian,absolute_residual,0.845,4222191020113.5806,18.30432793071039,0.0,True,7200,800
0.1,10,30,189,Empirical_copula,Gaussian,absolute_residual,0.64,9947450087.416042,23.967290650158635,0.0,True,7200,800
0.1,10,30,190,TSCP_R,Gaussian,absolute_residual,0.89125,64309254962.535995,27.25520629800191,0.0030069351196289062,True,7200,800
0.1,10,30,190,Point_CHR,Gaussian,absolute_residual,0.92125,631195126907.608,37.5085717799829,0.0009992122650146484,True,7200,800
0.1,10,30,190,Unscaled,Gaussian,absolute_residual,0.90375,7819610544354.493,19.467873355272978,0.0,True,7200,800
0.1,10,30,190,Empirical_copula,Gaussian,absolute_residual,0.655,9020226507.440159,21.236952932750924,0.0,True,7200,800
0.1,10,30,191,TSCP_R,Gaussian,absolute_residual,0.8975,107420193708.9626,29.23188928025448,0.0030014514923095703,True,7200,800
0.1,10,30,191,Point_CHR,Gaussian,absolute_residual,0.9425,456613519253.43225,49.840262985246014,0.0,True,7200,800
0.1,10,30,191,Unscaled,Gaussian,absolute_residual,0.865,3210483722639.231,17.80971817877163,0.0010077953338623047,True,7200,800
0.1,10,30,191,Empirical_copula,Gaussian,absolute_residual,0.605,6653310777.413272,28.59401389736,0.0,True,7200,800
0.1,10,30,192,TSCP_R,Gaussian,absolute_residual,0.855,45648425248.478096,29.263103249102898,0.0030083656311035156,True,7200,800
0.1,10,30,192,Point_CHR,Gaussian,absolute_residual,0.81,33373667234.580887,23.801638845179355,0.0,True,7200,800
0.1,10,30,192,Unscaled,Gaussian,absolute_residual,0.9375,13988164840773.531,20.63365069558375,0.0,True,7200,800
0.1,10,30,192,Empirical_copula,Gaussian,absolute_residual,0.65375,6703178827.683913,22.706590140929478,0.000997304916381836,True,7200,800
0.1,10,30,193,TSCP_R,Gaussian,absolute_residual,0.98625,498188166243.8137,32.70319241243968,0.0020067691802978516,True,7200,800
0.1,10,30,193,Point_CHR,Gaussian,absolute_residual,0.99375,3286789079339.7056,43.751931959530836,0.0009992122650146484,True,7200,800
0.1,10,30,193,Unscaled,Gaussian,absolute_residual,0.96,29176672989555.043,22.207699733150108,0.0,True,7200,800
0.1,10,30,193,Empirical_copula,Gaussian,absolute_residual,0.83,30015264699.397903,24.165657747168176,0.0,True,7200,800
0.1,10,30,194,TSCP_R,Gaussian,absolute_residual,0.89375,70061723413.68454,29.156794625360934,0.0019991397857666016,True,7200,800
0.1,10,30,194,Point_CHR,Gaussian,absolute_residual,0.78,83512881509.58954,34.75320226025529,0.0,True,7200,800
0.1,10,30,194,Unscaled,Gaussian,absolute_residual,0.9225,11883383861843.807,20.299905332556932,0.0,True,7200,800
0.1,10,30,194,Empirical_copula,Gaussian,absolute_residual,0.61875,8609440889.726627,26.236027767514717,0.0,True,7200,800
0.1,10,30,195,TSCP_R,Gaussian,absolute_residual,0.95625,198744778648.31207,28.7937903806886,0.003002166748046875,True,7200,800
0.1,10,30,195,Point_CHR,Gaussian,absolute_residual,0.97,1561308059419.2302,47.095078731185936,0.0,True,7200,800
0.1,10,30,195,Unscaled,Gaussian,absolute_residual,0.93875,14370102149051.588,20.689308979843272,0.0,True,7200,800
0.1,10,30,195,Empirical_copula,Gaussian,absolute_residual,0.79,22057549423.74651,27.482760501726226,0.0009987354278564453,True,7200,800
0.1,10,30,196,TSCP_R,Gaussian,absolute_residual,0.9275,117896671747.26761,29.16078593307728,0.001999378204345703,True,7200,800
0.1,10,30,196,Point_CHR,Gaussian,absolute_residual,0.965,388671082357.7461,40.16878859732214,0.0010075569152832031,True,7200,800
0.1,10,30,196,Unscaled,Gaussian,absolute_residual,0.92,20490961750338.96,21.436616290212452,0.0,True,7200,800
0.1,10,30,196,Empirical_copula,Gaussian,absolute_residual,0.6975,10915844508.577349,24.58088680429878,0.0,True,7200,800
0.1,10,30,197,TSCP_R,Gaussian,absolute_residual,0.93875,121716189811.66832,26.4447066780708,0.0030090808868408203,True,7200,800
0.1,10,30,197,Point_CHR,Gaussian,absolute_residual,0.9175,283459975019.72266,29.438710726745782,0.0,True,7200,800
0.1,10,30,197,Unscaled,Gaussian,absolute_residual,0.84375,2456152575346.1016,17.339059389940587,0.0,True,7200,800
0.1,10,30,197,Empirical_copula,Gaussian,absolute_residual,0.79125,14513223171.75313,23.414312849210773,0.0,True,7200,800
0.1,10,30,198,TSCP_R,Gaussian,absolute_residual,0.8225,32956404370.243057,27.597778962005755,0.0030066967010498047,True,7200,800
0.1,10,30,198,Point_CHR,Gaussian,absolute_residual,0.8375,52666919254.22517,30.15839595320764,0.0,True,7200,800
0.1,10,30,198,Unscaled,Gaussian,absolute_residual,0.825,2708418144791.3647,17.509412386531395,0.0,True,7200,800
0.1,10,30,198,Empirical_copula,Gaussian,absolute_residual,0.67125,8796989424.85308,24.673512677607388,0.0009930133819580078,True,7200,800
0.1,10,30,199,TSCP_R,Gaussian,absolute_residual,0.93375,92491001501.3029,28.59946932007432,0.0030024051666259766,True,7200,800
0.1,10,30,199,Point_CHR,Gaussian,absolute_residual,0.925,84795238675.80777,29.018799091374404,0.0009989738464355469,True,7200,800
0.1,10,30,199,Unscaled,Gaussian,absolute_residual,0.8725,6907334929041.027,19.22786443498154,0.0,True,7200,800
0.1,10,30,199,Empirical_copula,Gaussian,absolute_residual,0.635,6302324876.618227,28.307927183305285,0.0,True,7200,800
0.1,10,50,0,TSCP_R,Gaussian,absolute_residual,0.93625,157313699521.26147,31.287149916962356,0.003000020980834961,True,7200,800
0.1,10,50,0,Point_CHR,Gaussian,absolute_residual,0.96375,3526071322646.8916,59.76021690863468,0.0010082721710205078,True,7200,800
0.1,10,50,0,Unscaled,Gaussian,absolute_residual,0.94375,22156487492464.293,21.60479208473722,0.0,True,7200,800
0.1,10,50,0,Empirical_copula,Gaussian,absolute_residual,0.83125,36825912455.31265,33.47838531971328,0.0009992122650146484,True,7200,800
0.1,10,50,1,TSCP_R,Gaussian,absolute_residual,0.83,25496386755.679604,27.715164833828965,0.0030069351196289062,True,7200,800
0.1,10,50,1,Point_CHR,Gaussian,absolute_residual,0.905,130553142602.41232,39.26499878918309,0.0,True,7200,800
0.1,10,50,1,Unscaled,Gaussian,absolute_residual,0.90125,12172616382782.004,20.348780801266365,0.0,True,7200,800
0.1,10,50,1,Empirical_copula,Gaussian,absolute_residual,0.73125,13266579122.033396,28.875380147451395,0.0009996891021728516,True,7200,800
0.1,10,50,2,TSCP_R,Gaussian,absolute_residual,0.88125,55952373384.89445,25.121179212055218,0.004002094268798828,True,7200,800
0.1,10,50,2,Point_CHR,Gaussian,absolute_residual,0.97875,626145348790.4081,40.32596269354846,0.0,True,7200,800
0.1,10,50,2,Unscaled,Gaussian,absolute_residual,0.88375,6049398673639.043,18.97453845283236,0.0,True,7200,800
0.1,10,50,2,Empirical_copula,Gaussian,absolute_residual,0.81875,36721243698.93077,29.71129257455701,0.0009984970092773438,True,7200,800
0.1,10,50,3,TSCP_R,Gaussian,absolute_residual,0.8475,38208410816.7534,23.832911466775936,0.003006458282470703,True,7200,800
0.1,10,50,3,Point_CHR,Gaussian,absolute_residual,0.92625,134019458010.15009,25.924594146206125,0.0,True,7200,800
0.1,10,50,3,Unscaled,Gaussian,absolute_residual,0.875,8453114560688.673,19.62012073219388,0.0009996891021728516,True,7200,800
0.1,10,50,3,Empirical_copula,Gaussian,absolute_residual,0.73875,16172263480.7283,22.36357499681761,0.0,True,7200,800
0.1,10,50,4,TSCP_R,Gaussian,absolute_residual,0.9025,59132681195.379715,30.383206607395497,0.0030031204223632812,True,7200,800
0.1,10,50,4,Point_CHR,Gaussian,absolute_residual,0.91125,177644555492.81714,45.41490561152426,0.0,True,7200,800
0.1,10,50,4,Unscaled,Gaussian,absolute_residual,0.9475,18953701336641.234,21.270093710418774,0.0,True,7200,800
0.1,10,50,4,Empirical_copula,Gaussian,absolute_residual,0.81,23152440114.32699,28.935065430235937,0.0009944438934326172,True,7200,800
0.1,10,50,5,TSCP_R,Gaussian,absolute_residual,0.935,96274214626.67947,27.332931778579955,0.003008127212524414,True,7200,800
0.1,10,50,5,Point_CHR,Gaussian,absolute_residual,0.9625,234090279002.03793,35.166050583043365,0.0,True,7200,800
0.1,10,50,5,Unscaled,Gaussian,absolute_residual,0.905,9921227137675.537,19.93684990358954,0.000990152359008789,True,7200,800
0.1,10,50,5,Empirical_copula,Gaussian,absolute_residual,0.82,31198699767.507107,28.402956836323774,0.0,True,7200,800
0.1,10,50,6,TSCP_R,Gaussian,absolute_residual,0.965,150362060971.37085,28.61397633408684,0.0030052661895751953,True,7200,800
0.1,10,50,6,Point_CHR,Gaussian,absolute_residual,0.97,445669882397.24713,31.291184473919174,0.0009999275207519531,True,7200,800
0.1,10,50,6,Unscaled,Gaussian,absolute_residual,0.96125,30508139405856.56,22.307020799411,0.0,True,7200,800
0.1,10,50,6,Empirical_copula,Gaussian,absolute_residual,0.91875,80237049261.8303,26.53424937002324,0.0,True,7200,800
0.1,10,50,7,TSCP_R,Gaussian,absolute_residual,0.8725,41460939751.38912,26.759594078973443,0.0030062198638916016,True,7200,800
0.1,10,50,7,Point_CHR,Gaussian,absolute_residual,0.94375,196116797101.14435,37.445209152739245,0.0009999275207519531,True,7200,800
0.1,10,50,7,Unscaled,Gaussian,absolute_residual,0.93875,12862360552391.361,20.461245582125667,0.0,True,7200,800
0.1,10,50,7,Empirical_copula,Gaussian,absolute_residual,0.8,27403174609.382042,24.65218605395818,0.0010833740234375,True,7200,800
0.1,10,50,8,TSCP_R,Gaussian,absolute_residual,0.805,22718835030.235317,22.230767989080153,0.00400090217590332,True,7200,800
0.1,10,50,8,Point_CHR,Gaussian,absolute_residual,0.8675,53085726916.65962,27.177085979940863,0.0,True,7200,800
0.1,10,50,8,Unscaled,Gaussian,absolute_residual,0.84125,2768096856159.3184,17.54761624947443,0.0,True,7200,800
0.1,10,50,8,Empirical_copula,Gaussian,absolute_residual,0.70125,16578273894.736982,21.33551710253689,0.0010077953338623047,True,7200,800
0.1,10,50,9,TSCP_R,Gaussian,absolute_residual,0.9475,165233344894.60934,34.56932089305879,0.003004312515258789,True,7200,800
0.1,10,50,9,Point_CHR,Gaussian,absolute_residual,0.915,141354091647.62582,25.94493725146247,0.0,True,7200,800
0.1,10,50,9,Unscaled,Gaussian,absolute_residual,0.92875,16372317529647.44,20.960952600238176,0.0,True,7200,800
0.1,10,50,9,Empirical_copula,Gaussian,absolute_residual,0.87875,92602517247.18355,47.446841492248005,0.0009999275207519531,True,7200,800
0.1,10,50,10,TSCP_R,Gaussian,absolute_residual,0.96,142063540134.42572,30.505655739458053,0.0029973983764648438,True,7200,800
0.1,10,50,10,Point_CHR,Gaussian,absolute_residual,0.98875,1096976386061.1735,38.818529122773306,0.0,True,7200,800
0.1,10,50,10,Unscaled,Gaussian,absolute_residual,0.935,15254691985106.188,20.813271253546937,0.0,True,7200,800
0.1,10,50,10,Empirical_copula,Gaussian,absolute_residual,0.85125,47531695558.65833,29.542188338587955,0.0009932518005371094,True,7200,800
0.1,10,50,11,TSCP_R,Gaussian,absolute_residual,0.83875,32654350841.04391,24.091840630855554,0.0030007362365722656,True,7200,800
0.1,10,50,11,Point_CHR,Gaussian,absolute_residual,0.7725,20634481669.891827,23.846922632663265,0.0,True,7200,800
0.1,10,50,11,Unscaled,Gaussian,absolute_residual,0.86125,3795028113663.714,18.11012716139699,0.0,True,7200,800
0.1,10,50,11,Empirical_copula,Gaussian,absolute_residual,0.7525,15961962184.98083,22.67432084326071,0.001003265380859375,True,7200,800
0.1,10,50,12,TSCP_R,Gaussian,absolute_residual,0.94625,172994726453.6687,31.487205775172686,0.0030052661895751953,True,7200,800
0.1,10,50,12,Point_CHR,Gaussian,absolute_residual,0.90375,83456155598.01747,27.832669713894518,0.0,True,7200,800
0.1,10,50,12,Unscaled,Gaussian,absolute_residual,0.92625,14432998178618.174,20.69834662953184,0.0,True,7200,800
0.1,10,50,12,Empirical_copula,Gaussian,absolute_residual,0.86,39796325063.27083,23.858084939081436,0.0009999275207519531,True,7200,800
0.1,10,50,13,TSCP_R,Gaussian,absolute_residual,0.90125,103258262190.59502,24.624919949804436,0.0030057430267333984,True,7200,800
0.1,10,50,13,Point_CHR,Gaussian,absolute_residual,0.9225,169395498655.98135,26.793583122755106,0.0010006427764892578,True,7200,800
0.1,10,50,13,Unscaled,Gaussian,absolute_residual,0.825,2781739633047.2173,17.5562456047923,0.0,True,7200,800
0.1,10,50,13,Empirical_copula,Gaussian,absolute_residual,0.7375,21340677683.095707,24.907711491988852,0.0,True,7200,800
0.1,10,50,14,TSCP_R,Gaussian,absolute_residual,0.9575,177257075305.4231,27.580024017439065,0.004003763198852539,True,7200,800
0.1,10,50,14,Point_CHR,Gaussian,absolute_residual,0.8975,63557699184.47941,23.31753977167947,0.000997781753540039,True,7200,800
0.1,10,50,14,Unscaled,Gaussian,absolute_residual,0.88,5676141513886.593,18.85407895534458,0.0,True,7200,800
0.1,10,50,14,Empirical_copula,Gaussian,absolute_residual,0.86875,56373947107.69338,27.679409458681327,0.0,True,7200,800
0.1,10,50,15,TSCP_R,Gaussian,absolute_residual,0.94,122472398892.79745,28.494565474308477,0.003998756408691406,True,7200,800
0.1,10,50,15,Point_CHR,Gaussian,absolute_residual,0.95375,546965607679.2655,41.85673079248105,0.0,True,7200,800
0.1,10,50,15,Unscaled,Gaussian,absolute_residual,0.9475,28288603749445.75,22.139160627192204,0.0,True,7200,800
0.1,10,50,15,Empirical_copula,Gaussian,absolute_residual,0.85,42510951215.53289,27.40216651403082,0.0010023117065429688,True,7200,800
0.1,10,50,16,TSCP_R,Gaussian,absolute_residual,0.8625,36867770363.967636,25.569421306393245,0.0030057430267333984,True,7200,800
0.1,10,50,16,Point_CHR,Gaussian,absolute_residual,0.88125,106212499378.1229,28.754535335532253,0.0009949207305908203,True,7200,800
0.1,10,50,16,Unscaled,Gaussian,absolute_residual,0.86875,5029228901139.262,18.62730991452033,0.0,True,7200,800
0.1,10,50,16,Empirical_copula,Gaussian,absolute_residual,0.8075,23938311473.96134,24.307001222477673,0.0010101795196533203,True,7200,800
0.1,10,50,17,TSCP_R,Gaussian,absolute_residual,0.94,79348722516.78627,23.987599351318856,0.0040090084075927734,True,7200,800
0.1,10,50,17,Point_CHR,Gaussian,absolute_residual,0.97875,1183072709493.0938,37.25794300564266,0.0,True,7200,800
0.1,10,50,17,Unscaled,Gaussian,absolute_residual,0.91125,7848305651460.591,19.475005582080218,0.0,True,7200,800
0.1,10,50,17,Empirical_copula,Gaussian,absolute_residual,0.86375,38921606526.59822,26.171855645332677,0.0009980201721191406,True,7200,800
0.1,10,50,18,TSCP_R,Gaussian,absolute_residual,0.8375,25698612138.666885,26.52040006305284,0.00299835205078125,True,7200,800
0.1,10,50,18,Point_CHR,Gaussian,absolute_residual,0.86625,74019985320.2311,28.178466703706903,0.0,True,7200,800
0.1,10,50,18,Unscaled,Gaussian,absolute_residual,0.87875,4507485269051.563,18.424403303447964,0.0,True,7200,800
0.1,10,50,18,Empirical_copula,Gaussian,absolute_residual,0.73875,10250717581.042696,22.688345880039165,0.0,True,7200,800
0.1,10,50,19,TSCP_R,Gaussian,absolute_residual,0.9675,229340879894.12778,30.72894114601081,0.004000186920166016,True,7200,800
0.1,10,50,19,Point_CHR,Gaussian,absolute_residual,0.975,620798161931.3933,32.8315477428497,0.0,True,7200,800
0.1,10,50,19,Unscaled,Gaussian,absolute_residual,0.935,14521091628711.15,20.7109455355261,0.0,True,7200,800
0.1,10,50,19,Empirical_copula,Gaussian,absolute_residual,0.8875,69055037451.1673,24.313830201016078,0.0009992122650146484,True,7200,800
0.1,10,50,20,TSCP_R,Gaussian,absolute_residual,0.92625,92467606341.63145,28.712107888631103,0.0029897689819335938,True,7200,800
0.1,10,50,20,Point_CHR,Gaussian,absolute_residual,0.7775,13499716596.188698,22.936193273073314,0.001001119613647461,True,7200,800
0.1,10,50,20,Unscaled,Gaussian,absolute_residual,0.8625,3985147834558.484,18.19887087865521,0.0,True,7200,800
0.1,10,50,20,Empirical_copula,Gaussian,absolute_residual,0.83,30639319496.856895,27.81432173440873,0.0009999275207519531,True,7200,800
0.1,10,50,21,TSCP_R,Gaussian,absolute_residual,0.88,55369961778.711395,28.833589669194623,0.0029959678649902344,True,7200,800
0.1,10,50,21,Point_CHR,Gaussian,absolute_residual,0.905,114846157065.9938,31.484327351480644,0.0,True,7200,800
0.1,10,50,21,Unscaled,Gaussian,absolute_residual,0.87625,6086958855014.181,18.98628678823312,0.0,True,7200,800
0.1,10,50,21,Empirical_copula,Gaussian,absolute_residual,0.76,20290059396.56804,27.3152778806054,0.0010988712310791016,True,7200,800
0.1,10,50,22,TSCP_R,Gaussian,absolute_residual,0.87375,33299899783.720173,26.67495336794904,0.003007650375366211,True,7200,800
0.1,10,50,22,Point_CHR,Gaussian,absolute_residual,0.91375,123875928381.10422,31.73349219286306,0.0,True,7200,800
0.1,10,50,22,Unscaled,Gaussian,absolute_residual,0.9425,19394082012568.324,21.319004574498802,0.0,True,7200,800
0.1,10,50,22,Empirical_copula,Gaussian,absolute_residual,0.795,16734106177.845245,24.512099016378617,0.0010030269622802734,True,7200,800
0.1,10,50,23,TSCP_R,Gaussian,absolute_residual,0.8625,33059396743.173027,26.9968181868158,0.0030014514923095703,True,7200,800
0.1,10,50,23,Point_CHR,Gaussian,absolute_residual,0.94125,212589217454.94632,35.45487720970985,0.0009987354278564453,True,7200,800
0.1,10,50,23,Unscaled,Gaussian,absolute_residual,0.9625,30352293551452.6,22.29559934190843,0.0,True,7200,800
0.1,10,50,23,Empirical_copula,Gaussian,absolute_residual,0.83875,26169366815.05974,24.703128901093393,0.001007080078125,True,7200,800
0.1,10,50,24,TSCP_R,Gaussian,absolute_residual,0.85875,38540845466.789246,26.27056398309479,0.00400090217590332,True,7200,800
0.1,10,50,24,Point_CHR,Gaussian,absolute_residual,0.875,46761414028.889984,23.916870409999774,0.0009980201721191406,True,7200,800
0.1,10,50,24,Unscaled,Gaussian,absolute_residual,0.885,6274419697674.354,19.04396420662426,0.0,True,7200,800
0.1,10,50,24,Empirical_copula,Gaussian,absolute_residual,0.78125,25305603564.48746,23.751784301819352,0.0010013580322265625,True,7200,800
0.1,10,50,25,TSCP_R,Gaussian,absolute_residual,0.8875,35965460908.821,24.088506840908504,0.0030050277709960938,True,7200,800
0.1,10,50,25,Point_CHR,Gaussian,absolute_residual,0.95375,185690415893.59738,28.725790780902976,0.0,True,7200,800
0.1,10,50,25,Unscaled,Gaussian,absolute_residual,0.89375,7769017172851.119,19.455240694783694,0.0,True,7200,800
0.1,10,50,25,Empirical_copula,Gaussian,absolute_residual,0.8125,20194035840.830807,24.674401978567573,0.0009944438934326172,True,7200,800
0.1,10,50,26,TSCP_R,Gaussian,absolute_residual,0.9675,310688604266.8282,29.38281007042821,0.002998828887939453,True,7200,800
0.1,10,50,26,Point_CHR,Gaussian,absolute_residual,0.99125,1329751594885.4524,29.458689979616526,0.0010018348693847656,True,7200,800
0.1,10,50,26,Unscaled,Gaussian,absolute_residual,0.8725,3441156329436.846,17.93372229023318,0.0,True,7200,800
0.1,10,50,26,Empirical_copula,Gaussian,absolute_residual,0.8625,66493221431.67477,26.288824465234875,0.0010089874267578125,True,7200,800
0.1,10,50,27,TSCP_R,Gaussian,absolute_residual,0.9575,157609609302.57822,30.64334866773432,0.004006624221801758,True,7200,800
0.1,10,50,27,Point_CHR,Gaussian,absolute_residual,0.90125,115044689380.90219,34.78664421791812,0.0,True,7200,800
0.1,10,50,27,Unscaled,Gaussian,absolute_residual,0.93,18124789079896.92,21.175189039066478,0.0,True,7200,800
0.1,10,50,27,Empirical_copula,Gaussian,absolute_residual,0.8725,46358209760.753334,33.011637059375616,0.0009999275207519531,True,7200,800
0.1,10,50,28,TSCP_R,Gaussian,absolute_residual,0.9075,67901592565.2532,26.218968153422487,0.0030069351196289062,True,7200,800
0.1,10,50,28,Point_CHR,Gaussian,absolute_residual,0.97375,677330785148.539,32.755272542453596,0.0,True,7200,800
0.1,10,50,28,Unscaled,Gaussian,absolute_residual,0.91375,10335019435673.291,20.01848144201341,0.0,True,7200,800
0.1,10,50,28,Empirical_copula,Gaussian,absolute_residual,0.84,39441378446.491135,26.499225693963858,0.0009999275207519531,True,7200,800
0.1,10,50,29,TSCP_R,Gaussian,absolute_residual,0.83,25725444680.336452,22.770419801237963,0.0030012130737304688,True,7200,800
0.1,10,50,29,Point_CHR,Gaussian,absolute_residual,0.805,20941338543.511864,22.226139949851223,0.0,True,7200,800
0.1,10,50,29,Unscaled,Gaussian,absolute_residual,0.81875,2002238040826.2593,16.988364509913495,0.0,True,7200,800
0.1,10,50,29,Empirical_copula,Gaussian,absolute_residual,0.79,27575055677.31014,22.72117984200768,0.0,True,7200,800
0.1,10,50,30,TSCP_R,Gaussian,absolute_residual,0.87,40373894696.328316,24.34669463840516,0.003010272979736328,True,7200,800
0.1,10,50,30,Point_CHR,Gaussian,absolute_residual,0.95625,153554611250.83804,30.90197262206651,0.0009963512420654297,True,7200,800
0.1,10,50,30,Unscaled,Gaussian,absolute_residual,0.925,10153354331995.408,19.983012233373135,0.0,True,7200,800
0.1,10,50,30,Empirical_copula,Gaussian,absolute_residual,0.77375,16522386387.830206,24.320699670690736,0.0,True,7200,800
0.1,10,50,31,TSCP_R,Gaussian,absolute_residual,0.9375,115087582370.43362,30.924972734562516,0.0030062198638916016,True,7200,800
0.1,10,50,31,Point_CHR,Gaussian,absolute_residual,0.97625,2146779273399.3584,46.391159162526726,0.0,True,7200,800
0.1,10,50,31,Unscaled,Gaussian,absolute_residual,0.92375,15925341316970.965,20.903012241923854,0.0,True,7200,800
0.1,10,50,31,Empirical_copula,Gaussian,absolute_residual,0.85125,63810427617.41349,40.19101048704844,0.0,True,7200,800
0.1,10,50,32,TSCP_R,Gaussian,absolute_residual,0.8375,36074990271.37822,24.76018471837945,0.004000663757324219,True,7200,800
0.1,10,50,32,Point_CHR,Gaussian,absolute_residual,0.85375,64321105912.10885,25.778743559203882,0.0,True,7200,800
0.1,10,50,32,Unscaled,Gaussian,absolute_residual,0.88625,8227649567576.942,19.567150194170853,0.0,True,7200,800
0.1,10,50,32,Empirical_copula,Gaussian,absolute_residual,0.74875,17210909953.48571,23.64414083317955,0.0,True,7200,800
0.1,10,50,33,TSCP_R,Gaussian,absolute_residual,0.90625,74770761749.59003,28.414773972663866,0.0029997825622558594,True,7200,800
0.1,10,50,33,Point_CHR,Gaussian,absolute_residual,0.94375,470298374382.3251,41.12690183449736,0.0010068416595458984,True,7200,800
0.1,10,50,33,Unscaled,Gaussian,absolute_residual,0.94875,22213358910227.35,21.610331221928313,0.0,True,7200,800
0.1,10,50,33,Empirical_copula,Gaussian,absolute_residual,0.79625,26318394288.55494,27.83158337564168,0.0,True,7200,800
