alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,correlation,correlation_structure
0.2,10,100,116,Point_CHR,Gaussian,absolute_residual,3,17.819826728477178,0.6,equicorrelated
0.2,10,100,116,Point_CHR,Gaussian,absolute_residual,4,16.459785847321967,0.6,equicorrelated
0.2,10,100,116,Point_CHR,Gaussian,absolute_residual,5,15.116668459758042,0.6,equicorrelated
0.2,10,100,116,Point_CHR,Gaussian,absolute_residual,6,10.04389327536359,0.6,equicorrelated
0.2,10,100,116,Point_CHR,Gaussian,absolute_residual,7,7.566863671808387,0.6,equicorrelated
0.2,10,100,116,Point_CHR,Gaussian,absolute_residual,8,5.857516100760305,0.6,equicorrelated
0.2,10,100,116,Point_CHR,Gaussian,absolute_residual,9,4.245232407904561,0.6,equicorrelated
0.2,10,100,116,Point_CHR,Gaussian,absolute_residual,10,2.2037849135367527,0.6,equicorrelated
0.2,10,100,116,Unscaled,Gaussian,absolute_residual,1,15.370076161318945,0.6,equicorrelated
0.2,10,100,116,Unscaled,Gaussian,absolute_residual,2,15.370076161318945,0.6,equicorrelated
0.2,10,100,116,Unscaled,Gaussian,absolute_residual,3,15.370076161318945,0.6,equicorrelated
0.2,10,100,116,Unscaled,Gaussian,absolute_residual,4,15.370076161318945,0.6,equicorrelated
0.2,10,100,116,Unscaled,Gaussian,absolute_residual,5,15.370076161318945,0.6,equicorrelated
0.2,10,100,116,Unscaled,Gaussian,absolute_residual,6,15.370076161318945,0.6,equicorrelated
0.2,10,100,116,Unscaled,Gaussian,absolute_residual,7,15.370076161318945,0.6,equicorrelated
0.2,10,100,116,Unscaled,Gaussian,absolute_residual,8,15.370076161318945,0.6,equicorrelated
0.2,10,100,116,Unscaled,Gaussian,absolute_residual,9,15.370076161318945,0.6,equicorrelated
0.2,10,100,116,Unscaled,Gaussian,absolute_residual,10,15.370076161318945,0.6,equicorrelated
0.2,10,100,116,Empirical_copula,Gaussian,absolute_residual,1,18.688157225291363,0.6,equicorrelated
0.2,10,100,116,Empirical_copula,Gaussian,absolute_residual,2,17.450334903426665,0.6,equicorrelated
0.2,10,100,116,Empirical_copula,Gaussian,absolute_residual,3,17.297943140219452,0.6,equicorrelated
0.2,10,100,116,Empirical_copula,Gaussian,absolute_residual,4,14.31336859490261,0.6,equicorrelated
0.2,10,100,116,Empirical_copula,Gaussian,absolute_residual,5,11.719222744181582,0.6,equicorrelated
0.2,10,100,116,Empirical_copula,Gaussian,absolute_residual,6,12.202333034015275,0.6,equicorrelated
0.2,10,100,116,Empirical_copula,Gaussian,absolute_residual,7,8.58650514674237,0.6,equicorrelated
0.2,10,100,116,Empirical_copula,Gaussian,absolute_residual,8,6.31561406610831,0.6,equicorrelated
0.2,10,100,116,Empirical_copula,Gaussian,absolute_residual,9,4.314829703151844,0.6,equicorrelated
0.2,10,100,116,Empirical_copula,Gaussian,absolute_residual,10,2.1006656011492595,0.6,equicorrelated
0.05,10,100,117,TSCP_R,Gaussian,absolute_residual,1,27.763868287073514,0.6,equicorrelated
0.05,10,100,117,TSCP_R,Gaussian,absolute_residual,2,25.25290945608024,0.6,equicorrelated
0.05,10,100,117,TSCP_R,Gaussian,absolute_residual,3,25.220212306584493,0.6,equicorrelated
0.05,10,100,117,TSCP_R,Gaussian,absolute_residual,4,19.26183187257346,0.6,equicorrelated
0.05,10,100,117,TSCP_R,Gaussian,absolute_residual,5,15.802708133318148,0.6,equicorrelated
0.05,10,100,117,TSCP_R,Gaussian,absolute_residual,6,14.25741183764891,0.6,equicorrelated
0.05,10,100,117,TSCP_R,Gaussian,absolute_residual,7,10.785246694048562,0.6,equicorrelated
0.05,10,100,117,TSCP_R,Gaussian,absolute_residual,8,7.963202471116718,0.6,equicorrelated
0.05,10,100,117,TSCP_R,Gaussian,absolute_residual,9,5.148620870304685,0.6,equicorrelated
0.05,10,100,117,TSCP_R,Gaussian,absolute_residual,10,3.0304107125776887,0.6,equicorrelated
0.05,10,100,117,Point_CHR,Gaussian,absolute_residual,1,28.116025569853825,0.6,equicorrelated
0.05,10,100,117,Point_CHR,Gaussian,absolute_residual,2,30.586961708945182,0.6,equicorrelated
0.05,10,100,117,Point_CHR,Gaussian,absolute_residual,3,31.296671018871955,0.6,equicorrelated
0.05,10,100,117,Point_CHR,Gaussian,absolute_residual,4,23.79403230450992,0.6,equicorrelated
0.05,10,100,117,Point_CHR,Gaussian,absolute_residual,5,16.880930334474183,0.6,equicorrelated
0.05,10,100,117,Point_CHR,Gaussian,absolute_residual,6,17.728345380085564,0.6,equicorrelated
0.05,10,100,117,Point_CHR,Gaussian,absolute_residual,7,14.682660851088347,0.6,equicorrelated
0.05,10,100,117,Point_CHR,Gaussian,absolute_residual,8,9.27696556052386,0.6,equicorrelated
0.05,10,100,117,Point_CHR,Gaussian,absolute_residual,9,5.606343606672071,0.6,equicorrelated
0.05,10,100,117,Point_CHR,Gaussian,absolute_residual,10,3.5026691005601918,0.6,equicorrelated
0.05,10,100,117,Unscaled,Gaussian,absolute_residual,1,24.280176473240893,0.6,equicorrelated
0.05,10,100,117,Unscaled,Gaussian,absolute_residual,2,24.280176473240893,0.6,equicorrelated
0.05,10,100,117,Unscaled,Gaussian,absolute_residual,3,24.280176473240893,0.6,equicorrelated
0.05,10,100,117,Unscaled,Gaussian,absolute_residual,4,24.280176473240893,0.6,equicorrelated
0.05,10,100,117,Unscaled,Gaussian,absolute_residual,5,24.280176473240893,0.6,equicorrelated
0.05,10,100,117,Unscaled,Gaussian,absolute_residual,6,24.280176473240893,0.6,equicorrelated
0.05,10,100,117,Unscaled,Gaussian,absolute_residual,7,24.280176473240893,0.6,equicorrelated
0.05,10,100,117,Unscaled,Gaussian,absolute_residual,8,24.280176473240893,0.6,equicorrelated
0.05,10,100,117,Unscaled,Gaussian,absolute_residual,9,24.280176473240893,0.6,equicorrelated
0.05,10,100,117,Unscaled,Gaussian,absolute_residual,10,24.280176473240893,0.6,equicorrelated
0.05,10,100,117,Empirical_copula,Gaussian,absolute_residual,1,26.65222794150401,0.6,equicorrelated
0.05,10,100,117,Empirical_copula,Gaussian,absolute_residual,2,26.77370977309452,0.6,equicorrelated
0.05,10,100,117,Empirical_copula,Gaussian,absolute_residual,3,25.08717247572997,0.6,equicorrelated
0.05,10,100,117,Empirical_copula,Gaussian,absolute_residual,4,22.17504066644932,0.6,equicorrelated
0.05,10,100,117,Empirical_copula,Gaussian,absolute_residual,5,19.570857233619066,0.6,equicorrelated
0.05,10,100,117,Empirical_copula,Gaussian,absolute_residual,6,13.681382716614301,0.6,equicorrelated
0.05,10,100,117,Empirical_copula,Gaussian,absolute_residual,7,9.965042185788377,0.6,equicorrelated
0.05,10,100,117,Empirical_copula,Gaussian,absolute_residual,8,9.27696556052386,0.6,equicorrelated
0.05,10,100,117,Empirical_copula,Gaussian,absolute_residual,9,5.433614655820647,0.6,equicorrelated
0.05,10,100,117,Empirical_copula,Gaussian,absolute_residual,10,3.3646880916893487,0.6,equicorrelated
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,1,25.913023576922626,0.6,equicorrelated
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,2,24.187382958138492,0.6,equicorrelated
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,3,24.14290062941063,0.6,equicorrelated
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,4,18.42861395001096,0.6,equicorrelated
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,5,14.703834063138698,0.6,equicorrelated
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,6,13.635286665677313,0.6,equicorrelated
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,7,9.975052964525645,0.6,equicorrelated
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,8,7.616694393427043,0.6,equicorrelated
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,9,4.930154842335615,0.6,equicorrelated
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,10,2.8984795417153113,0.6,equicorrelated
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,1,25.88843616874336,0.6,equicorrelated
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,2,23.830159489858772,0.6,equicorrelated
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,3,22.103173694368255,0.6,equicorrelated
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,4,19.198989790748215,0.6,equicorrelated
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,5,14.954672583547135,0.6,equicorrelated
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,6,13.439218282202496,0.6,equicorrelated
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,7,11.844286906752092,0.6,equicorrelated
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,8,8.02636683393086,0.6,equicorrelated
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,9,5.135931830636884,0.6,equicorrelated
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,10,2.528885313569411,0.6,equicorrelated
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,1,19.59098998204892,0.6,equicorrelated
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,2,19.59098998204892,0.6,equicorrelated
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,3,19.59098998204892,0.6,equicorrelated
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,4,19.59098998204892,0.6,equicorrelated
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,5,19.59098998204892,0.6,equicorrelated
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,6,19.59098998204892,0.6,equicorrelated
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,7,19.59098998204892,0.6,equicorrelated
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,8,19.59098998204892,0.6,equicorrelated
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,9,19.59098998204892,0.6,equicorrelated
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,10,19.59098998204892,0.6,equicorrelated
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,1,25.88843616874336,0.6,equicorrelated
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,2,24.280176473172588,0.6,equicorrelated
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,3,24.868347114394297,0.6,equicorrelated
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,4,15.698215870808356,0.6,equicorrelated
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,5,14.59793329567912,0.6,equicorrelated
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,6,13.636320252248979,0.6,equicorrelated
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,7,9.819408498121682,0.6,equicorrelated
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,8,6.860204997727443,0.6,equicorrelated
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,9,4.501680249684274,0.6,equicorrelated
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,10,3.1433905275019143,0.6,equicorrelated
0.2,10,100,117,TSCP_R,Gaussian,absolute_residual,1,22.097385321111645,0.6,equicorrelated
0.2,10,100,117,TSCP_R,Gaussian,absolute_residual,2,19.94671746599748,0.6,equicorrelated
0.2,10,100,117,TSCP_R,Gaussian,absolute_residual,3,19.855331561445933,0.6,equicorrelated
0.2,10,100,117,TSCP_R,Gaussian,absolute_residual,4,15.112508251588991,0.6,equicorrelated
0.2,10,100,117,TSCP_R,Gaussian,absolute_residual,5,12.40830189782368,0.6,equicorrelated
0.2,10,100,117,TSCP_R,Gaussian,absolute_residual,6,11.15930436615828,0.6,equicorrelated
0.2,10,100,117,TSCP_R,Gaussian,absolute_residual,7,8.492562523973662,0.6,equicorrelated
0.2,10,100,117,TSCP_R,Gaussian,absolute_residual,8,6.1338022365196,0.6,equicorrelated
0.2,10,100,117,TSCP_R,Gaussian,absolute_residual,9,4.06068669883741,0.6,equicorrelated
0.2,10,100,117,TSCP_R,Gaussian,absolute_residual,10,2.3734095742442323,0.6,equicorrelated
0.2,10,100,117,Point_CHR,Gaussian,absolute_residual,1,23.875534546551936,0.6,equicorrelated
0.2,10,100,117,Point_CHR,Gaussian,absolute_residual,2,19.067377848208793,0.6,equicorrelated
0.2,10,100,117,Point_CHR,Gaussian,absolute_residual,3,18.31480984618268,0.6,equicorrelated
0.2,10,100,117,Point_CHR,Gaussian,absolute_residual,4,13.803619639496265,0.6,equicorrelated
0.2,10,100,117,Point_CHR,Gaussian,absolute_residual,5,11.641729671287756,0.6,equicorrelated
0.2,10,100,117,Point_CHR,Gaussian,absolute_residual,6,9.431486721920477,0.6,equicorrelated
0.2,10,100,117,Point_CHR,Gaussian,absolute_residual,7,7.6652734212192835,0.6,equicorrelated
0.2,10,100,117,Point_CHR,Gaussian,absolute_residual,8,6.3977368465949915,0.6,equicorrelated
0.2,10,100,117,Point_CHR,Gaussian,absolute_residual,9,4.460285901230537,0.6,equicorrelated
0.2,10,100,117,Point_CHR,Gaussian,absolute_residual,10,2.2200991379474226,0.6,equicorrelated
0.2,10,100,117,Unscaled,Gaussian,absolute_residual,1,16.54981982603345,0.6,equicorrelated
0.2,10,100,117,Unscaled,Gaussian,absolute_residual,2,16.54981982603345,0.6,equicorrelated
0.2,10,100,117,Unscaled,Gaussian,absolute_residual,3,16.54981982603345,0.6,equicorrelated
0.2,10,100,117,Unscaled,Gaussian,absolute_residual,4,16.54981982603345,0.6,equicorrelated
0.2,10,100,117,Unscaled,Gaussian,absolute_residual,5,16.54981982603345,0.6,equicorrelated
0.2,10,100,117,Unscaled,Gaussian,absolute_residual,6,16.54981982603345,0.6,equicorrelated
0.2,10,100,117,Unscaled,Gaussian,absolute_residual,7,16.54981982603345,0.6,equicorrelated
0.2,10,100,117,Unscaled,Gaussian,absolute_residual,8,16.54981982603345,0.6,equicorrelated
0.2,10,100,117,Unscaled,Gaussian,absolute_residual,9,16.54981982603345,0.6,equicorrelated
0.2,10,100,117,Unscaled,Gaussian,absolute_residual,10,16.54981982603345,0.6,equicorrelated
0.2,10,100,117,Empirical_copula,Gaussian,absolute_residual,1,19.590989981978893,0.6,equicorrelated
0.2,10,100,117,Empirical_copula,Gaussian,absolute_residual,2,17.830482012846947,0.6,equicorrelated
0.2,10,100,117,Empirical_copula,Gaussian,absolute_residual,3,19.382047765924426,0.6,equicorrelated
0.2,10,100,117,Empirical_copula,Gaussian,absolute_residual,4,14.496419847787532,0.6,equicorrelated
0.2,10,100,117,Empirical_copula,Gaussian,absolute_residual,5,11.106417554864443,0.6,equicorrelated
0.2,10,100,117,Empirical_copula,Gaussian,absolute_residual,6,11.61596179088112,0.6,equicorrelated
0.2,10,100,117,Empirical_copula,Gaussian,absolute_residual,7,8.765727654954063,0.6,equicorrelated
0.2,10,100,117,Empirical_copula,Gaussian,absolute_residual,8,5.994626851692782,0.6,equicorrelated
0.2,10,100,117,Empirical_copula,Gaussian,absolute_residual,9,3.688564067146494,0.6,equicorrelated
0.2,10,100,117,Empirical_copula,Gaussian,absolute_residual,10,2.2808304242125956,0.6,equicorrelated
0.05,10,100,118,TSCP_R,Gaussian,absolute_residual,1,23.26668669426038,0.6,equicorrelated
0.05,10,100,118,TSCP_R,Gaussian,absolute_residual,2,22.092652719585494,0.6,equicorrelated
0.05,10,100,118,TSCP_R,Gaussian,absolute_residual,3,18.136903999868807,0.6,equicorrelated
0.05,10,100,118,TSCP_R,Gaussian,absolute_residual,4,17.281615894842957,0.6,equicorrelated
0.05,10,100,118,TSCP_R,Gaussian,absolute_residual,5,15.749183967357745,0.6,equicorrelated
0.05,10,100,118,TSCP_R,Gaussian,absolute_residual,6,14.227028319160922,0.6,equicorrelated
0.05,10,100,118,TSCP_R,Gaussian,absolute_residual,7,10.38621303161182,0.6,equicorrelated
0.05,10,100,118,TSCP_R,Gaussian,absolute_residual,8,8.545306433942256,0.6,equicorrelated
0.05,10,100,118,TSCP_R,Gaussian,absolute_residual,9,4.863899569352244,0.6,equicorrelated
0.05,10,100,118,TSCP_R,Gaussian,absolute_residual,10,2.3756202518996403,0.6,equicorrelated
0.05,10,100,118,Point_CHR,Gaussian,absolute_residual,1,26.91414101445315,0.6,equicorrelated
0.05,10,100,118,Point_CHR,Gaussian,absolute_residual,2,20.72018328139292,0.6,equicorrelated
0.05,10,100,118,Point_CHR,Gaussian,absolute_residual,3,16.937068747369707,0.6,equicorrelated
0.05,10,100,118,Point_CHR,Gaussian,absolute_residual,4,17.3585308575207,0.6,equicorrelated
0.05,10,100,118,Point_CHR,Gaussian,absolute_residual,5,14.856305682772275,0.6,equicorrelated
0.05,10,100,118,Point_CHR,Gaussian,absolute_residual,6,17.249742082088197,0.6,equicorrelated
0.05,10,100,118,Point_CHR,Gaussian,absolute_residual,7,10.896028589392914,0.6,equicorrelated
0.05,10,100,118,Point_CHR,Gaussian,absolute_residual,8,8.265705039745608,0.6,equicorrelated
0.05,10,100,118,Point_CHR,Gaussian,absolute_residual,9,4.069079326860109,0.6,equicorrelated
0.05,10,100,118,Point_CHR,Gaussian,absolute_residual,10,2.076923050583132,0.6,equicorrelated
0.05,10,100,118,Unscaled,Gaussian,absolute_residual,1,18.627750870252033,0.6,equicorrelated
0.05,10,100,118,Unscaled,Gaussian,absolute_residual,2,18.627750870252033,0.6,equicorrelated
0.05,10,100,118,Unscaled,Gaussian,absolute_residual,3,18.627750870252033,0.6,equicorrelated
0.05,10,100,118,Unscaled,Gaussian,absolute_residual,4,18.627750870252033,0.6,equicorrelated
0.05,10,100,118,Unscaled,Gaussian,absolute_residual,5,18.627750870252033,0.6,equicorrelated
0.05,10,100,118,Unscaled,Gaussian,absolute_residual,6,18.627750870252033,0.6,equicorrelated
0.05,10,100,118,Unscaled,Gaussian,absolute_residual,7,18.627750870252033,0.6,equicorrelated
0.05,10,100,118,Unscaled,Gaussian,absolute_residual,8,18.627750870252033,0.6,equicorrelated
0.05,10,100,118,Unscaled,Gaussian,absolute_residual,9,18.627750870252033,0.6,equicorrelated
0.05,10,100,118,Unscaled,Gaussian,absolute_residual,10,18.627750870252033,0.6,equicorrelated
0.05,10,100,118,Empirical_copula,Gaussian,absolute_residual,1,22.95648973715836,0.6,equicorrelated
0.05,10,100,118,Empirical_copula,Gaussian,absolute_residual,2,17.673336652130246,0.6,equicorrelated
0.05,10,100,118,Empirical_copula,Gaussian,absolute_residual,3,16.937068747369707,0.6,equicorrelated
0.05,10,100,118,Empirical_copula,Gaussian,absolute_residual,4,14.806006079437097,0.6,equicorrelated
0.05,10,100,118,Empirical_copula,Gaussian,absolute_residual,5,13.12967028065605,0.6,equicorrelated
0.05,10,100,118,Empirical_copula,Gaussian,absolute_residual,6,14.713214397718808,0.6,equicorrelated
0.05,10,100,118,Empirical_copula,Gaussian,absolute_residual,7,9.69300881698847,0.6,equicorrelated
0.05,10,100,118,Empirical_copula,Gaussian,absolute_residual,8,7.872178801183992,0.6,equicorrelated
0.05,10,100,118,Empirical_copula,Gaussian,absolute_residual,9,3.932062061749359,0.6,equicorrelated
0.05,10,100,118,Empirical_copula,Gaussian,absolute_residual,10,1.8429287886013714,0.6,equicorrelated
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,1,22.057304285349474,0.6,equicorrelated
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,2,20.436858202580304,0.6,equicorrelated
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,3,16.795746584490217,0.6,equicorrelated
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,4,15.954921504184497,0.6,equicorrelated
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,5,14.598643210945207,0.6,equicorrelated
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,6,13.101751115633826,0.6,equicorrelated
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,7,9.567278507843906,0.6,equicorrelated
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,8,7.878585656069758,0.6,equicorrelated
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,9,4.4887121325448875,0.6,equicorrelated
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,10,2.202265827782952,0.6,equicorrelated
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,1,25.55282612218716,0.6,equicorrelated
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,2,18.3313101150247,0.6,equicorrelated
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,3,16.561276442216418,0.6,equicorrelated
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,4,17.868620541182498,0.6,equicorrelated
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,5,13.491974422686907,0.6,equicorrelated
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,6,10.905516222986096,0.6,equicorrelated
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,7,9.69300881698847,0.6,equicorrelated
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,8,7.438404992792542,0.6,equicorrelated
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,9,3.9124962391560127,0.6,equicorrelated
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,10,2.1467352855323854,0.6,equicorrelated
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,1,16.922274099112766,0.6,equicorrelated
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,2,16.922274099112766,0.6,equicorrelated
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,3,16.922274099112766,0.6,equicorrelated
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,4,16.922274099112766,0.6,equicorrelated
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,5,16.922274099112766,0.6,equicorrelated
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,6,16.922274099112766,0.6,equicorrelated
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,7,16.922274099112766,0.6,equicorrelated
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,8,16.922274099112766,0.6,equicorrelated
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,9,16.922274099112766,0.6,equicorrelated
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,10,16.922274099112766,0.6,equicorrelated
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,1,22.95648973715836,0.6,equicorrelated
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,2,17.673336652130246,0.6,equicorrelated
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,3,16.937068747369707,0.6,equicorrelated
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,4,14.806006079437097,0.6,equicorrelated
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,5,13.12967028065605,0.6,equicorrelated
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,6,14.713214397718808,0.6,equicorrelated
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,7,9.69300881698847,0.6,equicorrelated
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,8,7.872178801183992,0.6,equicorrelated
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,9,3.932062061749359,0.6,equicorrelated
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,10,1.8429287886013714,0.6,equicorrelated
0.2,10,100,118,TSCP_R,Gaussian,absolute_residual,1,18.687313146929363,0.6,equicorrelated
0.2,10,100,118,TSCP_R,Gaussian,absolute_residual,2,17.34418421245845,0.6,equicorrelated
0.2,10,100,118,TSCP_R,Gaussian,absolute_residual,3,14.29074816071091,0.6,equicorrelated
0.2,10,100,118,TSCP_R,Gaussian,absolute_residual,4,13.47693695194,0.6,equicorrelated
0.2,10,100,118,TSCP_R,Gaussian,absolute_residual,5,12.434083002553162,0.6,equicorrelated
0.2,10,100,118,TSCP_R,Gaussian,absolute_residual,6,10.999971273217302,0.6,equicorrelated
0.2,10,100,118,TSCP_R,Gaussian,absolute_residual,7,8.111022630210682,0.6,equicorrelated
0.2,10,100,118,TSCP_R,Gaussian,absolute_residual,8,6.633292241202367,0.6,equicorrelated
0.2,10,100,118,TSCP_R,Gaussian,absolute_residual,9,3.7879413452775914,0.6,equicorrelated
0.2,10,100,118,TSCP_R,Gaussian,absolute_residual,10,1.8749316864214451,0.6,equicorrelated
0.2,10,100,118,Point_CHR,Gaussian,absolute_residual,1,17.815301449302385,0.6,equicorrelated
0.2,10,100,118,Point_CHR,Gaussian,absolute_residual,2,17.354470352442014,0.6,equicorrelated
0.2,10,100,118,Point_CHR,Gaussian,absolute_residual,3,13.965869175514296,0.6,equicorrelated
0.2,10,100,118,Point_CHR,Gaussian,absolute_residual,4,15.313775555278564,0.6,equicorrelated
0.2,10,100,118,Point_CHR,Gaussian,absolute_residual,5,12.196117499272322,0.6,equicorrelated
0.2,10,100,118,Point_CHR,Gaussian,absolute_residual,6,9.733466502747195,0.6,equicorrelated
0.2,10,100,118,Point_CHR,Gaussian,absolute_residual,7,7.025521736156877,0.6,equicorrelated
0.2,10,100,118,Point_CHR,Gaussian,absolute_residual,8,6.055594875954597,0.6,equicorrelated
0.2,10,100,118,Point_CHR,Gaussian,absolute_residual,9,3.838693901674512,0.6,equicorrelated
0.2,10,100,118,Point_CHR,Gaussian,absolute_residual,10,2.033142411091453,0.6,equicorrelated
0.2,10,100,118,Unscaled,Gaussian,absolute_residual,1,14.040700092979137,0.6,equicorrelated
0.2,10,100,118,Unscaled,Gaussian,absolute_residual,2,14.040700092979137,0.6,equicorrelated
0.2,10,100,118,Unscaled,Gaussian,absolute_residual,3,14.040700092979137,0.6,equicorrelated
0.2,10,100,118,Unscaled,Gaussian,absolute_residual,4,14.040700092979137,0.6,equicorrelated
0.2,10,100,118,Unscaled,Gaussian,absolute_residual,5,14.040700092979137,0.6,equicorrelated
0.2,10,100,118,Unscaled,Gaussian,absolute_residual,6,14.040700092979137,0.6,equicorrelated
0.2,10,100,118,Unscaled,Gaussian,absolute_residual,7,14.040700092979137,0.6,equicorrelated
0.2,10,100,118,Unscaled,Gaussian,absolute_residual,8,14.040700092979137,0.6,equicorrelated
0.2,10,100,118,Unscaled,Gaussian,absolute_residual,9,14.040700092979137,0.6,equicorrelated
0.2,10,100,118,Unscaled,Gaussian,absolute_residual,10,14.040700092979137,0.6,equicorrelated
0.2,10,100,118,Empirical_copula,Gaussian,absolute_residual,1,19.150133995376724,0.6,equicorrelated
0.2,10,100,118,Empirical_copula,Gaussian,absolute_residual,2,16.84906992566342,0.6,equicorrelated
0.2,10,100,118,Empirical_copula,Gaussian,absolute_residual,3,14.725193759510741,0.6,equicorrelated
0.2,10,100,118,Empirical_copula,Gaussian,absolute_residual,4,13.425066762038151,0.6,equicorrelated
0.2,10,100,118,Empirical_copula,Gaussian,absolute_residual,5,12.358854966682316,0.6,equicorrelated
0.2,10,100,118,Empirical_copula,Gaussian,absolute_residual,6,11.430459157685693,0.6,equicorrelated
0.2,10,100,118,Empirical_copula,Gaussian,absolute_residual,7,9.293797203256752,0.6,equicorrelated
0.2,10,100,118,Empirical_copula,Gaussian,absolute_residual,8,7.050255581755323,0.6,equicorrelated
0.2,10,100,118,Empirical_copula,Gaussian,absolute_residual,9,3.470732272547146,0.6,equicorrelated
0.2,10,100,118,Empirical_copula,Gaussian,absolute_residual,10,1.7023817835035118,0.6,equicorrelated
0.05,10,100,119,TSCP_R,Gaussian,absolute_residual,1,29.286967301012233,0.6,equicorrelated
0.05,10,100,119,TSCP_R,Gaussian,absolute_residual,2,22.946552923055105,0.6,equicorrelated
0.05,10,100,119,TSCP_R,Gaussian,absolute_residual,3,21.58797923349571,0.6,equicorrelated
0.05,10,100,119,TSCP_R,Gaussian,absolute_residual,4,18.581966602746803,0.6,equicorrelated
0.05,10,100,119,TSCP_R,Gaussian,absolute_residual,5,15.932475431360086,0.6,equicorrelated
