alpha,n_dim,n_cal,method,noise_type,coordinate,correlation,correlation_structure,score_type,n_trials,coordinate_length_avg,coordinate_length_1std,coordinate_length_median
0.1,10,300,Unscaled,Gaussian,3,0.0,equicorrelated,absolute_residual,200,19.463497605664294,0.6742052046638166,19.413341124029706
0.1,10,300,Unscaled,Gaussian,4,0.0,equicorrelated,absolute_residual,200,19.463497605664294,0.6742052046638166,19.413341124029706
0.1,10,300,Unscaled,Gaussian,5,0.0,equicorrelated,absolute_residual,200,19.463497605664294,0.6742052046638166,19.413341124029706
0.1,10,300,Unscaled,Gaussian,6,0.0,equicorrelated,absolute_residual,200,19.463497605664294,0.6742052046638166,19.413341124029706
0.1,10,300,Unscaled,Gaussian,7,0.0,equicorrelated,absolute_residual,200,19.463497605664294,0.6742052046638166,19.413341124029706
0.1,10,300,Unscaled,Gaussian,8,0.0,equicorrelated,absolute_residual,200,19.463497605664294,0.6742052046638166,19.413341124029706
0.1,10,300,Unscaled,Gaussian,9,0.0,equicorrelated,absolute_residual,200,19.463497605664294,0.6742052046638166,19.413341124029706
0.1,10,300,Unscaled,Gaussian,10,0.0,equicorrelated,absolute_residual,200,19.463497605664294,0.6742052046638166,19.413341124029706
0.1,10,500,Empirical_copula,Gaussian,1,0.0,equicorrelated,absolute_residual,200,25.339768367792285,1.4553550840375278,25.306824378015595
0.1,10,500,Empirical_copula,Gaussian,2,0.0,equicorrelated,absolute_residual,200,22.783455103798996,1.430870657618291,22.752181691218517
0.1,10,500,Empirical_copula,Gaussian,3,0.0,equicorrelated,absolute_residual,200,20.28809891426404,1.16189473927898,20.324848709024984
0.1,10,500,Empirical_copula,Gaussian,4,0.0,equicorrelated,absolute_residual,200,17.952067179612065,1.0922850774803132,17.872088604227404
0.1,10,500,Empirical_copula,Gaussian,5,0.0,equicorrelated,absolute_residual,200,15.20891738528636,0.9274765727269471,15.169137393540002
0.1,10,500,Empirical_copula,Gaussian,6,0.0,equicorrelated,absolute_residual,200,12.718229645933752,0.7302026322163753,12.673684379707353
0.1,10,500,Empirical_copula,Gaussian,7,0.0,equicorrelated,absolute_residual,200,10.112168965986706,0.6245264002067852,10.025015740307712
0.1,10,500,Empirical_copula,Gaussian,8,0.0,equicorrelated,absolute_residual,200,7.634189522034132,0.437305587695019,7.611719081269074
0.1,10,500,Empirical_copula,Gaussian,9,0.0,equicorrelated,absolute_residual,200,5.0569909972280875,0.2840805500051186,5.01918958392225
0.1,10,500,Empirical_copula,Gaussian,10,0.0,equicorrelated,absolute_residual,200,2.535888715784061,0.15479067265205926,2.5305396558111446
0.1,10,500,Point_CHR,Gaussian,1,0.0,equicorrelated,absolute_residual,200,25.853161676104914,1.6692935461123817,25.73913003096952
0.1,10,500,Point_CHR,Gaussian,2,0.0,equicorrelated,absolute_residual,200,23.410239076097934,1.5935191639708441,23.14970723074125
0.1,10,500,Point_CHR,Gaussian,3,0.0,equicorrelated,absolute_residual,200,20.844143861245676,1.2777428708057332,20.85131061349714
0.1,10,500,Point_CHR,Gaussian,4,0.0,equicorrelated,absolute_residual,200,18.113411203757806,1.171652975057091,18.086096465747406
0.1,10,500,Point_CHR,Gaussian,5,0.0,equicorrelated,absolute_residual,200,15.694565978911127,0.9929476725112947,15.629870541440916
0.1,10,500,Point_CHR,Gaussian,6,0.0,equicorrelated,absolute_residual,200,13.040466250422828,0.8356683826282534,13.09936787823071
0.1,10,500,Point_CHR,Gaussian,7,0.0,equicorrelated,absolute_residual,200,10.451516491218976,0.6031385225719098,10.469566619830239
0.1,10,500,Point_CHR,Gaussian,8,0.0,equicorrelated,absolute_residual,200,7.745397643279569,0.46311385100817715,7.7163748747667
0.1,10,500,Point_CHR,Gaussian,9,0.0,equicorrelated,absolute_residual,200,5.159457419314322,0.3271725974540751,5.157026628810024
