alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,noise_ratio
0.1,10,100,68,TSCP_R,Gaussian,absolute_residual,0.868125,26897210.560047448,11.643586851179622,0.004001140594482422,5
0.1,10,100,68,Point_CHR,Gaussian,absolute_residual,0.825625,18105657.788270444,11.342058936389163,0.0,5
0.1,10,100,68,Unscaled,Gaussian,absolute_residual,0.9125,4548654879.591259,9.242475301352277,0.0,5
0.1,10,100,68,Empirical_copula,Gaussian,absolute_residual,0.79,15211830.309315769,10.650920792347607,0.0010066032409667969,5
0.1,10,100,69,TSCP_R,Gaussian,absolute_residual,0.926875,79028625.43352742,13.397164741806307,0.004009723663330078,5
0.1,10,100,69,Point_CHR,Gaussian,absolute_residual,0.9025,51481708.58302654,13.630731208183263,0.0,5
0.1,10,100,69,Unscaled,Gaussian,absolute_residual,0.904375,3751443601.891975,9.066086162012903,0.0,5
0.1,10,100,69,Empirical_copula,Gaussian,absolute_residual,0.86,30370676.886326116,11.691510016353023,0.001009225845336914,5
0.1,10,100,70,TSCP_R,Gaussian,absolute_residual,0.909375,60637085.99893122,12.170809878564647,0.004017829895019531,5
0.1,10,100,70,Point_CHR,Gaussian,absolute_residual,0.858125,34153824.54045345,10.381058157098852,0.0,5
0.1,10,100,70,Unscaled,Gaussian,absolute_residual,0.865,2785787493.279131,8.800245715193432,0.0,5
0.1,10,100,70,Empirical_copula,Gaussian,absolute_residual,0.813125,23493214.771594945,10.379460321372934,0.0009908676147460938,5
0.1,10,100,71,TSCP_R,Gaussian,absolute_residual,0.954375,106614051.49570517,13.487367565450525,0.003999948501586914,5
0.1,10,100,71,Point_CHR,Gaussian,absolute_residual,0.9175,52254708.89192677,13.279431308190542,0.0,5
0.1,10,100,71,Unscaled,Gaussian,absolute_residual,0.919375,6704856441.165864,9.608131721740964,0.0,5
0.1,10,100,71,Empirical_copula,Gaussian,absolute_residual,0.90875,48004073.064463735,11.957981517957993,0.002000093460083008,5
0.1,10,100,72,TSCP_R,Gaussian,absolute_residual,0.889375,40721498.995180845,12.923837428737075,0.0030062198638916016,5
0.1,10,100,72,Point_CHR,Gaussian,absolute_residual,0.84,37607716.36758865,13.875665408175713,0.0009999275207519531,5
0.1,10,100,72,Unscaled,Gaussian,absolute_residual,0.901875,5964595643.872346,9.496380349961361,0.0,5
0.1,10,100,72,Empirical_copula,Gaussian,absolute_residual,0.813125,18038664.027788986,11.872505394385138,0.0009930133819580078,5
0.1,10,100,73,TSCP_R,Gaussian,absolute_residual,0.87625,30207909.060303975,12.560261815049817,0.003999948501586914,5
0.1,10,100,73,Point_CHR,Gaussian,absolute_residual,0.918125,60135508.163182385,13.131012150350053,0.0,5
0.1,10,100,73,Unscaled,Gaussian,absolute_residual,0.895,4256199581.321033,9.181258146153192,0.0,5
0.1,10,100,73,Empirical_copula,Gaussian,absolute_residual,0.7875,13824617.56833633,11.915406405789497,0.0009989738464355469,5
0.1,10,100,74,TSCP_R,Gaussian,absolute_residual,0.911875,51474864.782602146,13.600459104274556,0.005000114440917969,5
0.1,10,100,74,Point_CHR,Gaussian,absolute_residual,0.8925,39788770.88737011,11.777451734969997,0.0,5
0.1,10,100,74,Unscaled,Gaussian,absolute_residual,0.89,3632277287.7205014,9.036867185371829,0.0,5
0.1,10,100,74,Empirical_copula,Gaussian,absolute_residual,0.84125,22120577.970375184,12.669802607121486,0.0010023117065429688,5
0.1,10,100,75,TSCP_R,Gaussian,absolute_residual,0.9475,108964667.44774479,15.07076338853281,0.004005908966064453,5
0.1,10,100,75,Point_CHR,Gaussian,absolute_residual,0.973125,363837999.7422498,18.730112769577524,0.0,5
0.1,10,100,75,Unscaled,Gaussian,absolute_residual,0.906875,5937896217.183211,9.492120881067578,0.0,5
0.1,10,100,75,Empirical_copula,Gaussian,absolute_residual,0.844375,32734671.913016174,13.234418134496625,0.0009932518005371094,5
0.1,10,100,76,TSCP_R,Gaussian,absolute_residual,0.95625,115271841.39412956,14.171974106370945,0.003999471664428711,5
0.1,10,100,76,Point_CHR,Gaussian,absolute_residual,0.9475,139807616.02642265,13.46541340339886,0.0,5
0.1,10,100,76,Unscaled,Gaussian,absolute_residual,0.925625,6789806950.011788,9.620236366132008,0.0,5
0.1,10,100,76,Empirical_copula,Gaussian,absolute_residual,0.85875,30490369.05124033,13.58212255392768,0.0010023117065429688,5
0.1,10,100,77,TSCP_R,Gaussian,absolute_residual,0.835,20176211.858780477,11.897695494223905,0.004007101058959961,5
0.1,10,100,77,Point_CHR,Gaussian,absolute_residual,0.81,21895344.057915404,10.834732322711853,0.0,5
0.1,10,100,77,Unscaled,Gaussian,absolute_residual,0.868125,2688280151.8159065,8.768947148826348,0.0,5
0.1,10,100,77,Empirical_copula,Gaussian,absolute_residual,0.769375,11277779.631431144,11.522447062599689,0.0010075569152832031,5
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,0.906875,47105723.11334123,13.396090852645019,0.004005908966064453,5
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,0.904375,55683587.23461678,12.098135463621519,0.0,5
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,0.905,4114005715.123961,9.150113666115281,0.0,5
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,0.835625,20773696.25383964,13.195825661546317,0.001993894577026367,5
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,0.90875,55376696.50842427,14.186930927401901,0.003999948501586914,5
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,0.931875,95230548.70994893,14.077518570448014,0.0,5
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,0.890625,3390062592.740029,8.974717182784214,0.0,5
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,0.79625,20825008.861122318,15.197793876038586,0.0009999275207519531,5
0.1,10,100,80,TSCP_R,Gaussian,absolute_residual,0.909375,60398331.92388275,13.348925062691283,0.004004716873168945,5
0.1,10,100,80,Point_CHR,Gaussian,absolute_residual,0.880625,45028255.49870854,14.474018228793089,0.0,5
0.1,10,100,80,Unscaled,Gaussian,absolute_residual,0.905,5025520505.368385,9.335081307035544,0.0,5
0.1,10,100,80,Empirical_copula,Gaussian,absolute_residual,0.800625,19753070.66234187,13.102047492301383,0.0019960403442382812,5
0.1,10,100,81,TSCP_R,Gaussian,absolute_residual,0.941875,91706946.85942481,13.581092488486505,0.003999948501586914,5
0.1,10,100,81,Point_CHR,Gaussian,absolute_residual,0.8525,29209685.08716009,13.030523149111817,0.0,5
0.1,10,100,81,Unscaled,Gaussian,absolute_residual,0.874375,2486856158.4978857,8.700917816746744,0.0,5
0.1,10,100,81,Empirical_copula,Gaussian,absolute_residual,0.8475,28935918.370548468,11.677710790799276,0.0010023117065429688,5
0.1,10,100,82,TSCP_R,Gaussian,absolute_residual,0.854375,26713946.016037643,12.467349547448565,0.0040111541748046875,5
0.1,10,100,82,Point_CHR,Gaussian,absolute_residual,0.884375,54765247.96221039,14.504763464727752,0.0,5
0.1,10,100,82,Unscaled,Gaussian,absolute_residual,0.9425,8645160242.476019,9.85546919364495,0.0,5
0.1,10,100,82,Empirical_copula,Gaussian,absolute_residual,0.755,10673035.811213871,11.448893183168595,0.0009992122650146484,5
0.1,10,100,83,TSCP_R,Gaussian,absolute_residual,0.8875,47719220.003049254,12.851860502590526,0.003027677536010742,5
0.1,10,100,83,Point_CHR,Gaussian,absolute_residual,0.88625,52770840.91182207,15.339912932298649,0.0009992122650146484,5
0.1,10,100,83,Unscaled,Gaussian,absolute_residual,0.921875,11381798946.638685,10.130271639809672,0.0,5
0.1,10,100,83,Empirical_copula,Gaussian,absolute_residual,0.82,22431094.998011198,12.568725297938844,0.0009963512420654297,5
0.1,10,100,84,TSCP_R,Gaussian,absolute_residual,0.933125,83547119.56822436,14.072181081995836,0.0040056705474853516,5
0.1,10,100,84,Point_CHR,Gaussian,absolute_residual,0.82875,39292981.16887138,12.24863979976428,0.0009953975677490234,5
0.1,10,100,84,Unscaled,Gaussian,absolute_residual,0.881875,3777381464.7646117,9.072335128122845,0.0,5
0.1,10,100,84,Empirical_copula,Gaussian,absolute_residual,0.793125,22976760.64885855,11.61475470839402,0.0010077953338623047,5
0.1,10,100,85,TSCP_R,Gaussian,absolute_residual,0.86625,26993266.427104082,11.592152848199966,0.004006624221801758,5
0.1,10,100,85,Point_CHR,Gaussian,absolute_residual,0.83375,23723835.913951483,10.606036038627966,0.0,5
0.1,10,100,85,Unscaled,Gaussian,absolute_residual,0.866875,2339704673.1618524,8.648008429150515,0.0,5
0.1,10,100,85,Empirical_copula,Gaussian,absolute_residual,0.78125,11477870.971298626,10.625378942430583,0.0009932518005371094,5
0.1,10,100,86,TSCP_R,Gaussian,absolute_residual,0.8875,41771502.36936858,13.309454693255887,0.004006624221801758,5
0.1,10,100,86,Point_CHR,Gaussian,absolute_residual,0.91375,94567575.48840304,17.58235638023639,0.00099945068359375,5
0.1,10,100,86,Unscaled,Gaussian,absolute_residual,0.939375,12643335955.956636,10.237317384713222,0.0,5
0.1,10,100,86,Empirical_copula,Gaussian,absolute_residual,0.8075,19675077.23806266,12.796730280454963,0.0009965896606445312,5
0.1,10,100,87,TSCP_R,Gaussian,absolute_residual,0.906875,47366571.96788342,12.990099669268076,0.00299835205078125,5
0.1,10,100,87,Point_CHR,Gaussian,absolute_residual,0.899375,54799191.98411791,13.99700834614633,0.0,5
0.1,10,100,87,Unscaled,Gaussian,absolute_residual,0.894375,4607168864.088297,9.254296568788751,0.0,5
0.1,10,100,87,Empirical_copula,Gaussian,absolute_residual,0.83875,22394244.297638875,12.603303461202966,0.0010020732879638672,5
0.1,10,100,88,TSCP_R,Gaussian,absolute_residual,0.965625,140619498.88704994,13.951297124220265,0.0029990673065185547,5
0.1,10,100,88,Point_CHR,Gaussian,absolute_residual,0.965,170772051.63945025,14.112031575691793,0.0010004043579101562,5
0.1,10,100,88,Unscaled,Gaussian,absolute_residual,0.90875,5259125282.748329,9.37759239140441,0.0,5
0.1,10,100,88,Empirical_copula,Gaussian,absolute_residual,0.87125,33922763.27772598,11.701023980241171,0.001001596450805664,5
0.1,10,100,89,TSCP_R,Gaussian,absolute_residual,0.930625,65683129.8213515,12.83770609524019,0.003998756408691406,5
0.1,10,100,89,Point_CHR,Gaussian,absolute_residual,0.946875,109207871.51962304,13.886440986129077,0.0,5
0.1,10,100,89,Unscaled,Gaussian,absolute_residual,0.895,3822287087.2318783,9.083063080874265,0.0,5
0.1,10,100,89,Empirical_copula,Gaussian,absolute_residual,0.85,26418803.82443574,11.003223647859757,0.0009999275207519531,5
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,0.895625,42060408.92767055,12.306157334772536,0.00400090217590332,5
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,0.869375,39281149.77072018,12.70700585830918,0.0,5
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,0.91125,6363782663.487704,9.55809920715469,0.0,5
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,0.81375,19006604.351415552,11.638670091726581,0.0010061264038085938,5
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,0.91625,58186368.79459012,13.454768759237487,0.004383563995361328,5
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,0.88,32787806.821993142,11.502521360118656,0.0,5
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,0.921875,7063864903.752397,9.658378891681064,0.0,5
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,0.84125,23224769.055645507,11.709104484305968,0.0020003318786621094,5
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,0.9225,71175539.75145808,13.740512060570627,0.00299835205078125,5
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,0.921875,65565746.49166936,12.97446619815964,0.0,5
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,0.943125,10794472457.334824,10.076742069959018,0.0,5
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,0.845,29160305.413594652,12.480965217721145,0.0010008811950683594,5
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,0.948125,102197860.00877826,12.902867588644417,0.004011631011962891,5
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,0.9825,308357300.8544967,14.259159457719946,0.0,5
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,0.910625,4781495187.87642,9.288730707707389,0.0,5
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,0.87625,33114254.599144734,11.668787925901498,0.000997304916381836,5
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,0.856875,26540275.74406288,12.1369276958562,0.0030074119567871094,5
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,0.9075,55373661.56481051,15.050365072175703,0.0009961128234863281,5
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,0.92125,8591297133.882164,9.849311523650847,0.0,5
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,0.75125,12121158.428007748,12.168536456350918,0.002000093460083008,5
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,0.93375,66745035.28311751,13.24838258750704,0.003998279571533203,5
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,0.8825,34455092.35313082,14.150764762926611,0.0,5
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,0.89125,3447916315.775701,8.989916783777124,0.0,5
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,0.833125,19727334.28852113,11.670332320726398,0.0019981861114501953,5
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,0.86625,34643404.160330474,12.143504631755224,0.004000425338745117,5
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,0.878125,53232252.72153876,12.73951731443421,0.001001119613647461,5
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,0.906875,5048156736.830082,9.339277568282569,0.0,5
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,0.7975,14920105.40680189,11.276285626273824,0.0010008811950683594,5
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,0.95125,93088598.90332526,12.42944944817622,0.002995729446411133,5
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,0.896875,55348299.5919795,13.527872091933972,0.0,5
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,0.92625,6469383134.19143,9.573842689688615,0.0,5
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,0.81125,21743563.765690725,10.021750293473723,0.0010089874267578125,5
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,0.858125,29624119.774929617,10.978128256492198,0.003999471664428711,5
0.1,10,100,98,Point_CHR,Gaussian,absolute_residual,0.83,24194165.174217846,11.600870034325723,0.001007080078125,5
0.1,10,100,98,Unscaled,Gaussian,absolute_residual,0.79125,813106403.5828191,7.780629547873787,0.0,5
0.1,10,100,98,Empirical_copula,Gaussian,absolute_residual,0.775625,14851377.930890808,11.79320733348598,0.0009996891021728516,5
0.1,10,100,99,TSCP_R,Gaussian,absolute_residual,0.9025,46402054.038832605,13.560806334976716,0.004007101058959961,5
0.1,10,100,99,Point_CHR,Gaussian,absolute_residual,0.893125,39439079.63832249,13.239018423868098,0.0009996891021728516,5
0.1,10,100,99,Unscaled,Gaussian,absolute_residual,0.875625,2417126135.279232,8.676207527517615,0.0,5
0.1,10,100,99,Empirical_copula,Gaussian,absolute_residual,0.805625,21553876.75017493,13.209290942931982,0.0009942054748535156,5
0.1,10,100,100,TSCP_R,Gaussian,absolute_residual,0.92625,63153062.77298009,14.12360059164867,0.003988027572631836,5
0.1,10,100,100,Point_CHR,Gaussian,absolute_residual,0.9275,73969944.53335042,13.441990797841477,0.0,5
0.1,10,100,100,Unscaled,Gaussian,absolute_residual,0.903125,2900303771.77704,8.835768907835758,0.0,5
0.1,10,100,100,Empirical_copula,Gaussian,absolute_residual,0.838125,22625282.587650985,13.473756628840814,0.0010030269622802734,5
0.1,10,100,101,TSCP_R,Gaussian,absolute_residual,0.92,69642398.52869932,15.05484941128115,0.004006147384643555,5
0.1,10,100,101,Point_CHR,Gaussian,absolute_residual,0.9525,154869485.63172722,14.50390855156353,0.0,5
0.1,10,100,101,Unscaled,Gaussian,absolute_residual,0.92375,11077210688.19455,10.102829916592476,0.0,5
0.1,10,100,101,Empirical_copula,Gaussian,absolute_residual,0.835625,25922044.505777337,13.613393213501457,0.0019998550415039062,5
0.1,10,100,102,TSCP_R,Gaussian,absolute_residual,0.943125,102975600.0593663,13.748569419055165,0.004006862640380859,5
0.1,10,100,102,Point_CHR,Gaussian,absolute_residual,0.935625,95401037.36958717,13.010426361484345,0.0,5
0.1,10,100,102,Unscaled,Gaussian,absolute_residual,0.8875,2774869594.4428096,8.796790675536922,0.0,5
0.1,10,100,102,Empirical_copula,Gaussian,absolute_residual,0.86125,38752743.714911364,14.07029794022728,0.0009930133819580078,5
0.1,10,100,103,TSCP_R,Gaussian,absolute_residual,0.893125,46385678.47185144,14.37338068848204,0.00400996208190918,5
0.1,10,100,103,Point_CHR,Gaussian,absolute_residual,0.87625,36045652.91137315,13.611387042439263,0.0,5
0.1,10,100,103,Unscaled,Gaussian,absolute_residual,0.910625,5879167051.592139,9.482690586056094,0.0,5
0.1,10,100,103,Empirical_copula,Gaussian,absolute_residual,0.818125,22344833.844303794,13.574574477344457,0.0009992122650146484,5
0.1,10,100,104,TSCP_R,Gaussian,absolute_residual,0.896875,43588466.88051007,13.28616785535704,0.0030045509338378906,5
0.1,10,100,104,Point_CHR,Gaussian,absolute_residual,0.889375,44382640.10411217,14.155039527248952,0.0,5
0.1,10,100,104,Unscaled,Gaussian,absolute_residual,0.92375,7349147872.8154125,9.696694175556281,0.0,5
0.1,10,100,104,Empirical_copula,Gaussian,absolute_residual,0.816875,17844040.608233552,13.045246347837839,0.0009996891021728516,5
0.1,10,100,105,TSCP_R,Gaussian,absolute_residual,0.879375,32474500.68312067,13.003837000089,0.005005598068237305,5
0.1,10,100,105,Point_CHR,Gaussian,absolute_residual,0.828125,20400897.508827776,12.424262975099271,0.0,5
0.1,10,100,105,Unscaled,Gaussian,absolute_residual,0.8975,4256362199.9166617,9.181293224809808,0.0,5
0.1,10,100,105,Empirical_copula,Gaussian,absolute_residual,0.83,27141306.00905463,12.424262975099271,0.0009927749633789062,5
0.1,10,100,106,TSCP_R,Gaussian,absolute_residual,0.868125,26805605.14728303,13.440190255695711,0.004008054733276367,5
0.1,10,100,106,Point_CHR,Gaussian,absolute_residual,0.871875,41061072.225049876,13.276347782769376,0.0,5
0.1,10,100,106,Unscaled,Gaussian,absolute_residual,0.863125,2455821898.1461864,8.689998205330399,0.0,5
0.1,10,100,106,Empirical_copula,Gaussian,absolute_residual,0.73625,9935841.48222863,13.690333105907488,0.0009987354278564453,5
0.1,10,100,107,TSCP_R,Gaussian,absolute_residual,0.926875,87436011.72807755,12.705549114194199,0.0030069351196289062,5
0.1,10,100,107,Point_CHR,Gaussian,absolute_residual,0.9575,264545076.11264268,14.869517227991047,0.0009999275207519531,5
0.1,10,100,107,Unscaled,Gaussian,absolute_residual,0.868125,2321480436.8686066,8.641248665514233,0.0,5
0.1,10,100,107,Empirical_copula,Gaussian,absolute_residual,0.838125,26604246.789205827,11.73955386388058,0.0010001659393310547,5
0.1,10,100,108,TSCP_R,Gaussian,absolute_residual,0.898125,55151712.44383821,15.376657817485459,0.0040056705474853516,5
0.1,10,100,108,Point_CHR,Gaussian,absolute_residual,0.8625,38379101.969563715,13.836681492316579,0.0,5
0.1,10,100,108,Unscaled,Gaussian,absolute_residual,0.89125,4447514733.899473,9.221715922974152,0.0,5
0.1,10,100,108,Empirical_copula,Gaussian,absolute_residual,0.738125,15040513.248437637,13.972884607541909,0.0009999275207519531,5
0.1,10,100,109,TSCP_R,Gaussian,absolute_residual,0.83375,21348501.3401916,11.296466548161284,0.004008769989013672,5
0.1,10,100,109,Point_CHR,Gaussian,absolute_residual,0.899375,92605512.32762729,12.73662019960242,0.0,5
0.1,10,100,109,Unscaled,Gaussian,absolute_residual,0.853125,2058461394.7342002,8.53796308310358,0.0,5
0.1,10,100,109,Empirical_copula,Gaussian,absolute_residual,0.753125,11397732.673350938,10.959112823295403,0.0010001659393310547,5
0.1,10,100,110,TSCP_R,Gaussian,absolute_residual,0.928125,70616014.43208581,11.831259287306537,0.002997159957885742,5
0.1,10,100,110,Point_CHR,Gaussian,absolute_residual,0.9325,121084092.12135418,12.760854961580968,0.0009996891021728516,5
0.1,10,100,110,Unscaled,Gaussian,absolute_residual,0.8725,2662251189.1630783,8.760419494954075,0.0,5
0.1,10,100,110,Empirical_copula,Gaussian,absolute_residual,0.8625,31235800.614357293,11.358254440972726,0.0010008811950683594,5
0.1,10,100,111,TSCP_R,Gaussian,absolute_residual,0.918125,58984480.03903251,13.646339417289514,0.003027200698852539,5
0.1,10,100,111,Point_CHR,Gaussian,absolute_residual,0.930625,90717928.75511956,13.439862572453961,0.0,5
0.1,10,100,111,Unscaled,Gaussian,absolute_residual,0.92625,4906641565.503537,9.3127604824471,0.0,5
0.1,10,100,111,Empirical_copula,Gaussian,absolute_residual,0.834375,19294873.46743084,12.091888106558784,0.0009999275207519531,5
0.1,10,100,112,TSCP_R,Gaussian,absolute_residual,0.939375,71187049.23314777,15.043771091218497,0.0030069351196289062,5
0.1,10,100,112,Point_CHR,Gaussian,absolute_residual,0.908125,102009318.25157087,18.078792601892168,0.0,5
0.1,10,100,112,Unscaled,Gaussian,absolute_residual,0.938125,7504617660.338179,9.71701464110333,0.0,5
0.1,10,100,112,Empirical_copula,Gaussian,absolute_residual,0.838125,23644219.93673788,12.474083697545325,0.0010004043579101562,5
0.1,10,100,113,TSCP_R,Gaussian,absolute_residual,0.91875,54955107.846601255,13.134582800970517,0.003999948501586914,5
0.1,10,100,113,Point_CHR,Gaussian,absolute_residual,0.96375,282075273.08401084,16.200210105826958,0.0,5
0.1,10,100,113,Unscaled,Gaussian,absolute_residual,0.93625,9543992291.112265,9.953435534278112,0.0,5
0.1,10,100,113,Empirical_copula,Gaussian,absolute_residual,0.855,36487703.90362446,12.927387729687643,0.0010075569152832031,5
0.1,10,100,114,TSCP_R,Gaussian,absolute_residual,0.90125,45137927.469804354,13.17712374928304,0.002999544143676758,5
0.1,10,100,114,Point_CHR,Gaussian,absolute_residual,0.90375,61783238.67358753,14.135739280370721,0.0009996891021728516,5
0.1,10,100,114,Unscaled,Gaussian,absolute_residual,0.898125,3675936470.6215205,9.047670994416718,0.0,5
0.1,10,100,114,Empirical_copula,Gaussian,absolute_residual,0.805625,17000553.973380033,10.189509452397795,0.0010018348693847656,5
0.1,10,100,115,TSCP_R,Gaussian,absolute_residual,0.90125,46752522.99186773,13.544591254387916,0.004006862640380859,5
0.1,10,100,115,Point_CHR,Gaussian,absolute_residual,0.968125,401801348.0069444,15.168752889307218,0.0,5
0.1,10,100,115,Unscaled,Gaussian,absolute_residual,0.928125,8369462809.403543,9.82357936975045,0.0,5
0.1,10,100,115,Empirical_copula,Gaussian,absolute_residual,0.818125,19182656.687018704,13.539827231807484,0.000993967056274414,5
0.1,10,100,116,TSCP_R,Gaussian,absolute_residual,0.94125,85368545.62866631,13.348391747330965,0.004000663757324219,5
0.1,10,100,116,Point_CHR,Gaussian,absolute_residual,0.949375,121528671.52552693,14.374817624003374,0.001008749008178711,5
0.1,10,100,116,Unscaled,Gaussian,absolute_residual,0.929375,7712753527.8918295,9.743633621086023,0.0,5
0.1,10,100,116,Empirical_copula,Gaussian,absolute_residual,0.885625,38465255.60331656,12.014836329900469,0.0009965896606445312,5
0.1,10,100,117,TSCP_R,Gaussian,absolute_residual,0.94125,90328348.55650379,15.486558566998758,0.004007101058959961,5
0.1,10,100,117,Point_CHR,Gaussian,absolute_residual,0.93,84953864.24354824,12.285342208696733,0.0009996891021728516,5
0.1,10,100,117,Unscaled,Gaussian,absolute_residual,0.925625,9060120654.840715,9.901782856305235,0.0,5
0.1,10,100,117,Empirical_copula,Gaussian,absolute_residual,0.84625,28457690.12453728,14.316148349442381,0.0009999275207519531,5
0.1,10,100,118,TSCP_R,Gaussian,absolute_residual,0.874375,26838654.598306227,12.184474663323844,0.003999948501586914,5
0.1,10,100,118,Point_CHR,Gaussian,absolute_residual,0.935,78024058.68260321,14.814993534034787,0.0010020732879638672,5
0.1,10,100,118,Unscaled,Gaussian,absolute_residual,0.9175,5280535475.663863,9.381403085773098,0.0,5
0.1,10,100,118,Empirical_copula,Gaussian,absolute_residual,0.8075,16505682.517697548,10.726158037440738,0.0009984970092773438,5
0.1,10,100,119,TSCP_R,Gaussian,absolute_residual,0.901875,46498807.50229001,13.3527534754319,0.004002094268798828,5
0.1,10,100,119,Point_CHR,Gaussian,absolute_residual,0.934375,102732084.03282756,15.396149413772653,0.0,5
0.1,10,100,119,Unscaled,Gaussian,absolute_residual,0.94125,12157735217.2467,10.19730168651676,0.0,5
0.1,10,100,119,Empirical_copula,Gaussian,absolute_residual,0.81875,19650201.464648884,11.645334799929074,0.000993490219116211,5
0.1,10,100,120,TSCP_R,Gaussian,absolute_residual,0.89125,38003683.57510162,12.745249513570508,0.0039997100830078125,5
0.1,10,100,120,Point_CHR,Gaussian,absolute_residual,0.924375,78697175.27172159,14.913485063674361,0.0009999275207519531,5
0.1,10,100,120,Unscaled,Gaussian,absolute_residual,0.925625,7712806724.77507,9.743640341504735,0.0,5
0.1,10,100,120,Empirical_copula,Gaussian,absolute_residual,0.81625,17495475.10896891,10.920637016685891,0.0010023117065429688,5
0.1,10,100,121,TSCP_R,Gaussian,absolute_residual,0.926875,80078972.30505435,13.701256213775464,0.003005504608154297,5
0.1,10,100,121,Point_CHR,Gaussian,absolute_residual,0.9175,85481546.70499809,14.026265094879115,0.0009996891021728516,5
0.1,10,100,121,Unscaled,Gaussian,absolute_residual,0.915625,6023941405.41068,9.505786895569894,0.0,5
0.1,10,100,121,Empirical_copula,Gaussian,absolute_residual,0.853125,33120945.16148997,12.658210638446118,0.0009930133819580078,5
0.1,10,100,122,TSCP_R,Gaussian,absolute_residual,0.939375,87117551.12835017,13.826026761438191,0.00400090217590332,5
0.1,10,100,122,Point_CHR,Gaussian,absolute_residual,0.960625,206006301.9561568,14.39480940233535,0.0,5
0.1,10,100,122,Unscaled,Gaussian,absolute_residual,0.93375,9289045269.484081,9.926521965622445,0.0,5
0.1,10,100,122,Empirical_copula,Gaussian,absolute_residual,0.906875,43413336.57784832,12.507243463002794,0.00101470947265625,5
0.1,10,100,123,TSCP_R,Gaussian,absolute_residual,0.828125,19341473.40896411,12.527704422010016,0.0030062198638916016,5
0.1,10,100,123,Point_CHR,Gaussian,absolute_residual,0.801875,17158885.6056395,12.183543720919461,0.0009996891021728516,5
0.1,10,100,123,Unscaled,Gaussian,absolute_residual,0.89625,4816762836.956525,9.295559312828455,0.0,5
0.1,10,100,123,Empirical_copula,Gaussian,absolute_residual,0.750625,9923227.202206533,12.441358440358481,0.0009937286376953125,5
0.1,10,100,124,TSCP_R,Gaussian,absolute_residual,0.855,29036361.66999728,12.989033305999335,0.004001140594482422,5
0.1,10,100,124,Point_CHR,Gaussian,absolute_residual,0.815,31266764.986820236,11.609765220623345,0.0009992122650146484,5
0.1,10,100,124,Unscaled,Gaussian,absolute_residual,0.911875,6333591498.421139,9.553554927574933,0.0,5
0.1,10,100,124,Empirical_copula,Gaussian,absolute_residual,0.813125,17801643.898055095,11.54458041588849,0.0010023117065429688,5
0.1,10,100,125,TSCP_R,Gaussian,absolute_residual,0.9225,58533376.342102416,11.775661068700398,0.004000663757324219,5
0.1,10,100,125,Point_CHR,Gaussian,absolute_residual,0.82875,21657337.646373928,10.214654854529098,0.0,5
0.1,10,100,125,Unscaled,Gaussian,absolute_residual,0.858125,1964377234.0058281,8.498112757183074,0.0,5
