alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure
0.1,10,10,38,Empirical_copula,Gaussian,absolute_residual,0.535,3551168001.4522223,18.89884163976296,0.0,0.0,equicorrelated
0.1,10,10,39,TSCP_R,Gaussian,absolute_residual,0.96375,336768732952.15515,33.742781756439115,0.0019989013671875,0.0,equicorrelated
0.1,10,10,39,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.001001596450805664,0.0,equicorrelated
0.1,10,10,39,Unscaled,Gaussian,absolute_residual,0.89,6494099178135.6455,19.109612986752225,0.0,0.0,equicorrelated
0.1,10,10,39,Empirical_copula,Gaussian,absolute_residual,0.364375,887352618.758917,19.109612986742807,0.0,0.0,equicorrelated
0.1,10,10,40,TSCP_R,Gaussian,absolute_residual,0.985,1091063703520.3699,37.40620396695698,0.002000570297241211,0.0,equicorrelated
0.1,10,10,40,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.001001119613647461,0.0,equicorrelated
0.1,10,10,40,Unscaled,Gaussian,absolute_residual,0.8525,3671903054245.125,18.050495189048466,0.0,0.0,equicorrelated
0.1,10,10,40,Empirical_copula,Gaussian,absolute_residual,0.4575,1601700602.0165765,18.050495189035654,0.0,0.0,equicorrelated
0.1,10,10,41,TSCP_R,Gaussian,absolute_residual,0.91375,209212635721.4252,28.587826673034204,0.0010004043579101562,0.0,equicorrelated
0.1,10,10,41,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,41,Unscaled,Gaussian,absolute_residual,0.73875,801945979176.7726,15.50295589258147,0.0,0.0,equicorrelated
0.1,10,10,41,Empirical_copula,Gaussian,absolute_residual,0.41125,1427790403.0242386,15.502955892483907,0.0,0.0,equicorrelated
0.1,10,10,42,TSCP_R,Gaussian,absolute_residual,0.949375,3720871572175.824,48.1394020212562,0.0010044574737548828,0.0,equicorrelated
0.1,10,10,42,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.000995635986328125,0.0,equicorrelated
0.1,10,10,42,Unscaled,Gaussian,absolute_residual,0.83,2473216374414.013,17.351067979882405,0.0,0.0,equicorrelated
0.1,10,10,42,Empirical_copula,Gaussian,absolute_residual,0.235,543261794.8971709,17.35106797980501,0.0,0.0,equicorrelated
0.1,10,10,43,TSCP_R,Gaussian,absolute_residual,0.97375,732299573790.9622,29.137611860481123,0.0010068416595458984,0.0,equicorrelated
0.1,10,10,43,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
0.1,10,10,43,Unscaled,Gaussian,absolute_residual,0.686875,398908895118.5733,14.45730595884662,0.0,0.0,equicorrelated
0.1,10,10,43,Empirical_copula,Gaussian,absolute_residual,0.35375,776725506.194609,14.457305958802731,0.0,0.0,equicorrelated
0.1,10,10,44,TSCP_R,Gaussian,absolute_residual,0.996875,17671832887427.598,53.738932946705276,0.0020079612731933594,0.0,equicorrelated
0.1,10,10,44,Point_CHR,Gaussian,absolute_residual,1.0,inf,inf,0.0,0.0,equicorrelated
