alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure
0.1,10,30,13,Empirical_copula,Gaussian,absolute_residual,0.89,47479533591.27499,26.62933359064366,0.0010001659393310547,0.0,equicorrelated
0.1,10,30,14,TSCP_R,Gaussian,absolute_residual,0.981875,526884597466.12976,31.91903627448172,0.003007173538208008,0.0,equicorrelated
0.1,10,30,14,Point_CHR,Gaussian,absolute_residual,0.986875,1508177042712.8728,36.52402627309451,0.0,0.0,equicorrelated
0.1,10,30,14,Unscaled,Gaussian,absolute_residual,0.8075,1647371827159.4983,16.660159827683497,0.0,0.0,equicorrelated
0.1,10,30,14,Empirical_copula,Gaussian,absolute_residual,0.7675,20988621678.12993,20.52865529991737,0.0009996891021728516,0.0,equicorrelated
0.1,10,30,15,TSCP_R,Gaussian,absolute_residual,0.926875,118782489326.06664,28.65508161621342,0.0030078887939453125,0.0,equicorrelated
0.1,10,30,15,Point_CHR,Gaussian,absolute_residual,0.96,661680652963.826,40.36402830717654,0.0,0.0,equicorrelated
0.1,10,30,15,Unscaled,Gaussian,absolute_residual,0.82125,2336904239327.657,17.252978918142606,0.0,0.0,equicorrelated
0.1,10,30,15,Empirical_copula,Gaussian,absolute_residual,0.7225,11327613462.445564,26.845463127405147,0.0009989738464355469,0.0,equicorrelated
0.1,10,30,16,TSCP_R,Gaussian,absolute_residual,0.969375,372545026079.71265,33.41784074067197,0.0029973983764648438,0.0,equicorrelated
0.1,10,30,16,Point_CHR,Gaussian,absolute_residual,0.955,868946173238.091,44.342313039809014,0.0009996891021728516,0.0,equicorrelated
0.1,10,30,16,Unscaled,Gaussian,absolute_residual,0.908125,12383633938269.602,20.383784092170984,0.0,0.0,equicorrelated
0.1,10,30,16,Empirical_copula,Gaussian,absolute_residual,0.8125,30002849260.088074,26.16068745302062,0.0,0.0,equicorrelated
0.1,10,30,17,TSCP_R,Gaussian,absolute_residual,0.929375,104055148741.32008,29.65960954971127,0.003007173538208008,0.0,equicorrelated
0.1,10,30,17,Point_CHR,Gaussian,absolute_residual,0.998125,14940884669386.107,61.78799334647685,0.0010395050048828125,0.0,equicorrelated
0.1,10,30,17,Unscaled,Gaussian,absolute_residual,0.909375,10882147269858.078,20.1220146056534,0.0,0.0,equicorrelated
0.1,10,30,17,Empirical_copula,Gaussian,absolute_residual,0.75625,20130620966.583225,27.538205988432768,0.0,0.0,equicorrelated
0.1,10,30,18,TSCP_R,Gaussian,absolute_residual,0.98375,724546622674.0415,33.43565011036045,0.0029973983764648438,0.0,equicorrelated
0.1,10,30,18,Point_CHR,Gaussian,absolute_residual,0.984375,4078276464108.502,35.942655390249236,0.0,0.0,equicorrelated
0.1,10,30,18,Unscaled,Gaussian,absolute_residual,0.88,4796897273429.517,18.539415669361485,0.0,0.0,equicorrelated
0.1,10,30,18,Empirical_copula,Gaussian,absolute_residual,0.78625,26568899004.299927,28.887637185958454,0.0010006427764892578,0.0,equicorrelated
0.1,10,30,19,TSCP_R,Gaussian,absolute_residual,0.899375,69552016843.83539,29.27632183168332,0.0030362606048583984,0.0,equicorrelated
0.1,10,30,19,Point_CHR,Gaussian,absolute_residual,0.885,285816817991.90564,34.27322101017006,0.0,0.0,equicorrelated
0.1,10,30,19,Unscaled,Gaussian,absolute_residual,0.894375,7772606972516.615,19.456139468686906,0.0,0.0,equicorrelated
0.1,10,30,19,Empirical_copula,Gaussian,absolute_residual,0.66625,10021575147.18817,23.140578341672537,0.0009818077087402344,0.0,equicorrelated
0.1,10,30,20,TSCP_R,Gaussian,absolute_residual,0.973125,338707473756.53,31.690504799313306,0.0029993057250976562,0.0,equicorrelated
0.1,10,30,20,Point_CHR,Gaussian,absolute_residual,0.9975,10476195665443.854,55.89905721589578,0.0019998550415039062,0.0,equicorrelated
0.1,10,30,20,Unscaled,Gaussian,absolute_residual,0.974375,91436206392582.67,24.89498219066562,0.0,0.0,equicorrelated
0.1,10,30,20,Empirical_copula,Gaussian,absolute_residual,0.750625,25570247832.280594,26.664558116778615,0.0,0.0,equicorrelated
0.1,10,30,21,TSCP_R,Gaussian,absolute_residual,0.85625,48476320068.61484,31.211374292989305,0.0029990673065185547,0.0,equicorrelated
0.1,10,30,21,Point_CHR,Gaussian,absolute_residual,0.78125,27191479255.598495,38.510918567078505,0.0010097026824951172,0.0,equicorrelated
0.1,10,30,21,Unscaled,Gaussian,absolute_residual,0.9675,48709893198618.54,23.37554352041752,0.0,0.0,equicorrelated
0.1,10,30,21,Empirical_copula,Gaussian,absolute_residual,0.653125,8375376509.760092,30.614402255059147,0.0,0.0,equicorrelated
0.1,10,30,22,TSCP_R,Gaussian,absolute_residual,0.678125,6597530977.330638,23.221439573414834,0.002997159957885742,0.0,equicorrelated
0.1,10,30,22,Point_CHR,Gaussian,absolute_residual,0.71875,10918175805.315166,33.35426357269514,0.0,0.0,equicorrelated
0.1,10,30,22,Unscaled,Gaussian,absolute_residual,0.774375,1421544364096.2217,16.416328794465553,0.0,0.0,equicorrelated
