alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,correlation,correlation_structure
0.2,10,100,94,TSCP_R,Gaussian,absolute_residual,0.791875,5770028333.347224,20.729013942677476,0.0029993057250976562,0.6,equicorrelated
0.2,10,100,94,Point_CHR,Gaussian,absolute_residual,0.85875,15092895841.518549,22.262359556107164,0.0,0.6,equicorrelated
0.2,10,100,94,Unscaled,Gaussian,absolute_residual,0.8025,737349729831.1018,15.373308860406004,0.0,0.6,equicorrelated
0.2,10,100,94,Empirical_copula,Gaussian,absolute_residual,0.78125,4863027460.401313,20.370641736207993,0.0010001659393310547,0.6,equicorrelated
0.05,10,100,95,TSCP_R,Gaussian,absolute_residual,0.9675,129297759866.14401,28.81989481242798,0.004007816314697266,0.6,equicorrelated
0.05,10,100,95,Point_CHR,Gaussian,absolute_residual,0.965625,204264331171.72763,29.445772157815686,0.0,0.6,equicorrelated
0.05,10,100,95,Unscaled,Gaussian,absolute_residual,0.94875,17115534052504.545,21.05421461062446,0.0,0.6,equicorrelated
0.05,10,100,95,Empirical_copula,Gaussian,absolute_residual,0.935,64205604381.95633,29.377619264673083,0.00099945068359375,0.6,equicorrelated
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,0.91875,35251586140.13681,25.46897505050112,0.003999471664428711,0.6,equicorrelated
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,0.92125,33682442698.4221,24.495434727717843,0.0,0.6,equicorrelated
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,0.91125,5176295561027.686,18.681076831599817,0.0,0.6,equicorrelated
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,0.868125,21888067326.713593,27.663338839451978,0.0010104179382324219,0.6,equicorrelated
0.2,10,100,95,TSCP_R,Gaussian,absolute_residual,0.80875,6779735896.995373,21.499932416383874,0.0029954910278320312,0.6,equicorrelated
0.2,10,100,95,Point_CHR,Gaussian,absolute_residual,0.825,10356463123.380644,21.05421461058382,0.0,0.6,equicorrelated
0.2,10,100,95,Unscaled,Gaussian,absolute_residual,0.8475,1671368323031.9875,16.684270280705285,0.0,0.6,equicorrelated
0.2,10,100,95,Empirical_copula,Gaussian,absolute_residual,0.793125,6638127082.654929,20.89428341024286,0.001001596450805664,0.6,equicorrelated
0.05,10,100,96,TSCP_R,Gaussian,absolute_residual,0.956875,120030379460.57289,26.986282444401887,0.0040018558502197266,0.6,equicorrelated
0.05,10,100,96,Point_CHR,Gaussian,absolute_residual,0.94875,127195934188.54178,34.33322580217091,0.0009999275207519531,0.6,equicorrelated
0.05,10,100,96,Unscaled,Gaussian,absolute_residual,0.954375,24878668226579.03,21.856605464636832,0.0,0.6,equicorrelated
0.05,10,100,96,Empirical_copula,Gaussian,absolute_residual,0.94125,67110092456.63172,27.333959691194842,0.0009999275207519531,0.6,equicorrelated
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,0.935,58202009431.3894,25.377219002086672,0.003997325897216797,0.6,equicorrelated
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,0.924375,55288426993.692856,23.092431197981796,0.0010187625885009766,0.6,equicorrelated
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,0.908125,6228812396563.5,19.030076102874762,0.0,0.6,equicorrelated
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,0.87875,22598712703.53413,26.951363520835407,0.0009930133819580078,0.6,equicorrelated
0.2,10,100,96,TSCP_R,Gaussian,absolute_residual,0.839375,10715661000.208965,21.346128786773875,0.0029952526092529297,0.6,equicorrelated
0.2,10,100,96,Point_CHR,Gaussian,absolute_residual,0.821875,9016876998.429577,21.643231177733618,0.0,0.6,equicorrelated
0.2,10,100,96,Unscaled,Gaussian,absolute_residual,0.821875,1180581722575.3362,16.114231760646607,0.0,0.6,equicorrelated
0.2,10,100,96,Empirical_copula,Gaussian,absolute_residual,0.806875,6533117762.48358,20.012348057498293,0.0010001659393310547,0.6,equicorrelated
0.05,10,100,97,TSCP_R,Gaussian,absolute_residual,0.940625,71356444332.86752,25.805375803640956,0.00400090217590332,0.6,equicorrelated
0.05,10,100,97,Point_CHR,Gaussian,absolute_residual,0.946875,99434795206.51813,27.82293082601182,0.0,0.6,equicorrelated
0.05,10,100,97,Unscaled,Gaussian,absolute_residual,0.91125,7316227775743.578,19.338764367495717,0.0,0.6,equicorrelated
0.05,10,100,97,Empirical_copula,Gaussian,absolute_residual,0.898125,55358842415.37433,23.46185549754162,0.0010120868682861328,0.6,equicorrelated
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,0.884375,21530219318.945263,23.02443927829306,0.0029921531677246094,0.6,equicorrelated
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,0.865,21601603590.429737,24.51075215362536,0.0,0.6,equicorrelated
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,0.886875,3865063667081.663,18.14327424563156,0.0,0.6,equicorrelated
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,0.8375,19078699095.917522,21.605862200032995,0.0009961128234863281,0.6,equicorrelated
0.2,10,100,97,TSCP_R,Gaussian,absolute_residual,0.786875,5833916610.105368,20.149141206115374,0.0029976367950439453,0.6,equicorrelated
0.2,10,100,97,Point_CHR,Gaussian,absolute_residual,0.770625,4532307146.194589,19.00842054787167,0.0010006427764892578,0.6,equicorrelated
0.2,10,100,97,Unscaled,Gaussian,absolute_residual,0.791875,732982504586.7118,15.364179092248307,0.0,0.6,equicorrelated
0.2,10,100,97,Empirical_copula,Gaussian,absolute_residual,0.76625,5523632409.786461,20.77702666506668,0.0010018348693847656,0.6,equicorrelated
0.05,10,100,98,TSCP_R,Gaussian,absolute_residual,0.97125,134947202941.14122,27.315270209547386,0.004000186920166016,0.6,equicorrelated
0.05,10,100,98,Point_CHR,Gaussian,absolute_residual,0.966875,154664905139.85672,25.972058395209007,0.0,0.6,equicorrelated
0.05,10,100,98,Unscaled,Gaussian,absolute_residual,0.94875,12725497904223.83,20.439368725004517,0.0,0.6,equicorrelated
0.05,10,100,98,Empirical_copula,Gaussian,absolute_residual,0.944375,74405274471.77664,23.92388537184732,0.001009225845336914,0.6,equicorrelated
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,0.944375,62664910254.25716,25.291244473707078,0.003996372222900391,0.6,equicorrelated
0.1,10,100,98,Point_CHR,Gaussian,absolute_residual,0.9275,49145909891.870605,26.171070629748357,0.0,0.6,equicorrelated
0.1,10,100,98,Unscaled,Gaussian,absolute_residual,0.92,5978497760413.724,18.952181510113526,0.0,0.6,equicorrelated
0.1,10,100,98,Empirical_copula,Gaussian,absolute_residual,0.908125,29520092758.58748,23.32001104014334,0.0009946823120117188,0.6,equicorrelated
0.2,10,100,98,TSCP_R,Gaussian,absolute_residual,0.830625,7225016248.616292,20.420752057534585,0.003009796142578125,0.6,equicorrelated
0.2,10,100,98,Point_CHR,Gaussian,absolute_residual,0.82875,7454323122.187556,21.5595263192932,0.0009894371032714844,0.6,equicorrelated
0.2,10,100,98,Unscaled,Gaussian,absolute_residual,0.843125,1364321356082.3809,16.349017839987866,0.0,0.6,equicorrelated
0.2,10,100,98,Empirical_copula,Gaussian,absolute_residual,0.815,7405539165.240302,19.77862142582552,0.0010075569152832031,0.6,equicorrelated
0.05,10,100,99,TSCP_R,Gaussian,absolute_residual,0.970625,126122140339.14326,30.000010805189145,0.004000663757324219,0.6,equicorrelated
0.05,10,100,99,Point_CHR,Gaussian,absolute_residual,0.97125,248930270050.3159,37.975773832355635,0.0010004043579101562,0.6,equicorrelated
0.05,10,100,99,Unscaled,Gaussian,absolute_residual,0.981875,72773697210673.72,24.333100169997333,0.0,0.6,equicorrelated
0.05,10,100,99,Empirical_copula,Gaussian,absolute_residual,0.955625,94125116774.7747,31.045543832730402,0.0009984970092773438,0.6,equicorrelated
0.1,10,100,99,TSCP_R,Gaussian,absolute_residual,0.95875,88583500384.6427,28.89339847721227,0.00400090217590332,0.6,equicorrelated
0.1,10,100,99,Point_CHR,Gaussian,absolute_residual,0.9525,98316401243.49635,29.50024881906648,0.0010008811950683594,0.6,equicorrelated
0.1,10,100,99,Unscaled,Gaussian,absolute_residual,0.956875,25501422625204.83,21.910709500421085,0.0,0.6,equicorrelated
0.1,10,100,99,Empirical_copula,Gaussian,absolute_residual,0.928125,48459198972.350105,30.13883144864389,0.0010004043579101562,0.6,equicorrelated
0.2,10,100,99,TSCP_R,Gaussian,absolute_residual,0.92875,40683995823.1306,26.635680338372442,0.003998517990112305,0.6,equicorrelated
0.2,10,100,99,Point_CHR,Gaussian,absolute_residual,0.883125,19106960917.822735,24.461436722312413,0.0,0.6,equicorrelated
0.2,10,100,99,Unscaled,Gaussian,absolute_residual,0.8925,4599719209705.172,18.46176132575289,0.0,0.6,equicorrelated
0.2,10,100,99,Empirical_copula,Gaussian,absolute_residual,0.89875,23488345064.268745,24.461436722312413,0.0009191036224365234,0.6,equicorrelated
0.05,10,100,100,TSCP_R,Gaussian,absolute_residual,0.95375,62587776940.272514,26.37402451282191,0.00570225715637207,0.6,equicorrelated
0.05,10,100,100,Point_CHR,Gaussian,absolute_residual,0.946875,50471230097.465454,25.295835566544834,0.0,0.6,equicorrelated
0.05,10,100,100,Unscaled,Gaussian,absolute_residual,0.9575,20655256565182.543,21.453742288385403,0.0010182857513427734,0.6,equicorrelated
0.05,10,100,100,Empirical_copula,Gaussian,absolute_residual,0.933125,37514901554.17462,25.732053362630715,0.000985860824584961,0.6,equicorrelated
0.1,10,100,100,TSCP_R,Gaussian,absolute_residual,0.909375,26820057765.216743,24.632480006176202,0.0040018558502197266,0.6,equicorrelated
0.1,10,100,100,Point_CHR,Gaussian,absolute_residual,0.876875,17156885863.414574,21.824681533592585,0.0,0.6,equicorrelated
0.1,10,100,100,Unscaled,Gaussian,absolute_residual,0.920625,8039193031762.511,19.52186232620834,0.0,0.6,equicorrelated
0.1,10,100,100,Empirical_copula,Gaussian,absolute_residual,0.86625,14058161894.426155,25.278730617975356,0.001998424530029297,0.6,equicorrelated
0.2,10,100,100,TSCP_R,Gaussian,absolute_residual,0.80875,6315239194.083001,21.4266211813932,0.0030007362365722656,0.6,equicorrelated
0.2,10,100,100,Point_CHR,Gaussian,absolute_residual,0.79125,5981241611.892073,21.471764080681485,0.0010166168212890625,0.6,equicorrelated
0.2,10,100,100,Unscaled,Gaussian,absolute_residual,0.77625,490020979911.99384,14.75779480164863,0.0,0.6,equicorrelated
0.2,10,100,100,Empirical_copula,Gaussian,absolute_residual,0.748125,3449876923.877332,20.3680456850849,0.0009837150573730469,0.6,equicorrelated
0.05,10,100,101,TSCP_R,Gaussian,absolute_residual,0.960625,114936078535.34134,31.948312997778086,0.003994464874267578,0.6,equicorrelated
0.05,10,100,101,Point_CHR,Gaussian,absolute_residual,0.966875,211672844329.4499,32.352070939251625,0.0009968280792236328,0.6,equicorrelated
0.05,10,100,101,Unscaled,Gaussian,absolute_residual,0.959375,31317248183948.797,22.365487009973403,0.0,0.6,equicorrelated
0.05,10,100,101,Empirical_copula,Gaussian,absolute_residual,0.9275,69854088528.0202,25.23344998816498,0.0009932518005371094,0.6,equicorrelated
0.1,10,100,101,TSCP_R,Gaussian,absolute_residual,0.915,31596468110.556583,28.04922461325181,0.00426483154296875,0.6,equicorrelated
0.1,10,100,101,Point_CHR,Gaussian,absolute_residual,0.84375,13055920558.774044,30.419176256503754,0.0010042190551757812,0.6,equicorrelated
0.1,10,100,101,Unscaled,Gaussian,absolute_residual,0.930625,11334972378856.857,20.204218036735163,0.0,0.6,equicorrelated
0.1,10,100,101,Empirical_copula,Gaussian,absolute_residual,0.85875,13418270581.363585,24.667160339825873,0.0010068416595458984,0.6,equicorrelated
0.2,10,100,101,TSCP_R,Gaussian,absolute_residual,0.81,6847887802.477687,24.01846481591633,0.0029942989349365234,0.6,equicorrelated
0.2,10,100,101,Point_CHR,Gaussian,absolute_residual,0.715,2907646162.0081263,27.10254494685214,0.00099945068359375,0.6,equicorrelated
0.2,10,100,101,Unscaled,Gaussian,absolute_residual,0.845,1669166744170.4016,16.68207127242358,0.0,0.6,equicorrelated
0.2,10,100,101,Empirical_copula,Gaussian,absolute_residual,0.808125,6786966897.858507,22.624550716277092,0.0010013580322265625,0.6,equicorrelated
0.05,10,100,102,TSCP_R,Gaussian,absolute_residual,0.964375,86694043840.87999,28.59437105372938,0.003945112228393555,0.6,equicorrelated
0.05,10,100,102,Point_CHR,Gaussian,absolute_residual,0.965,127342088922.74669,31.148810535558695,0.0010020732879638672,0.6,equicorrelated
0.05,10,100,102,Unscaled,Gaussian,absolute_residual,0.954375,22638683902112.004,21.651356829735462,0.0,0.6,equicorrelated
0.05,10,100,102,Empirical_copula,Gaussian,absolute_residual,0.906875,23830451669.187447,28.27801451752581,0.0009980201721191406,0.6,equicorrelated
0.1,10,100,102,TSCP_R,Gaussian,absolute_residual,0.905,20702912342.79418,25.14087907548196,0.0030040740966796875,0.6,equicorrelated
0.1,10,100,102,Point_CHR,Gaussian,absolute_residual,0.90125,23046170476.219467,23.854017549992868,0.0009961128234863281,0.6,equicorrelated
0.1,10,100,102,Unscaled,Gaussian,absolute_residual,0.86,1804352496106.389,16.81249384967871,0.0,0.6,equicorrelated
0.1,10,100,102,Empirical_copula,Gaussian,absolute_residual,0.865625,11534186290.618078,23.48420881108374,0.00099945068359375,0.6,equicorrelated
0.2,10,100,102,TSCP_R,Gaussian,absolute_residual,0.816875,5914050187.959654,22.01872872960804,0.0029926300048828125,0.6,equicorrelated
0.2,10,100,102,Point_CHR,Gaussian,absolute_residual,0.7775,5306024572.605689,22.71449753306428,0.0,0.6,equicorrelated
0.2,10,100,102,Unscaled,Gaussian,absolute_residual,0.776875,506887164020.0529,14.807820094085015,0.0,0.6,equicorrelated
0.2,10,100,102,Empirical_copula,Gaussian,absolute_residual,0.7675,3542668972.4939275,21.651356829720232,0.001001596450805664,0.6,equicorrelated
0.05,10,100,103,TSCP_R,Gaussian,absolute_residual,0.940625,102209621442.17458,28.14301052178051,0.003999471664428711,0.6,equicorrelated
0.05,10,100,103,Point_CHR,Gaussian,absolute_residual,0.94375,404250327981.1793,37.92178583808773,0.0010013580322265625,0.6,equicorrelated
0.05,10,100,103,Unscaled,Gaussian,absolute_residual,0.978125,85450331320435.12,24.726996940262726,0.0,0.6,equicorrelated
0.05,10,100,103,Empirical_copula,Gaussian,absolute_residual,0.926875,107467262669.9019,29.695735548232367,0.0010008811950683594,0.6,equicorrelated
0.1,10,100,103,TSCP_R,Gaussian,absolute_residual,0.916875,51320960586.81118,26.35726097450067,0.00400853157043457,0.6,equicorrelated
0.1,10,100,103,Point_CHR,Gaussian,absolute_residual,0.924375,60682057408.786545,29.17091750052301,0.0,0.6,equicorrelated
0.1,10,100,103,Unscaled,Gaussian,absolute_residual,0.936875,11934637244903.479,20.30864379447629,0.0,0.6,equicorrelated
0.1,10,100,103,Empirical_copula,Gaussian,absolute_residual,0.8775,40412661894.79903,28.226374441663317,0.0009989738464355469,0.6,equicorrelated
0.2,10,100,103,TSCP_R,Gaussian,absolute_residual,0.79625,7023529460.729179,21.52282774512766,0.002000093460083008,0.6,equicorrelated
0.2,10,100,103,Point_CHR,Gaussian,absolute_residual,0.726875,3191124849.067901,17.794699139135602,0.0,0.6,equicorrelated
0.2,10,100,103,Unscaled,Gaussian,absolute_residual,0.815,1078641858548.631,15.969367927972938,0.0,0.6,equicorrelated
0.2,10,100,103,Empirical_copula,Gaussian,absolute_residual,0.766875,5813206243.532128,21.755137924383604,0.0020041465759277344,0.6,equicorrelated
0.05,10,100,104,TSCP_R,Gaussian,absolute_residual,0.928125,44670794278.64898,25.134463206760685,0.005000591278076172,0.6,equicorrelated
0.05,10,100,104,Point_CHR,Gaussian,absolute_residual,0.9175,53482706342.19474,22.569887183045466,0.0,0.6,equicorrelated
0.05,10,100,104,Unscaled,Gaussian,absolute_residual,0.90625,5468488352358.797,18.783941591826622,0.0,0.6,equicorrelated
0.05,10,100,104,Empirical_copula,Gaussian,absolute_residual,0.849375,16424172494.396894,19.813190794996704,0.0010025501251220703,0.6,equicorrelated
0.1,10,100,104,TSCP_R,Gaussian,absolute_residual,0.865,13942600419.354965,22.330542886024176,0.005007028579711914,0.6,equicorrelated
0.1,10,100,104,Point_CHR,Gaussian,absolute_residual,0.7825,5531557752.643397,19.414616971798623,0.0,0.6,equicorrelated
0.1,10,100,104,Unscaled,Gaussian,absolute_residual,0.83625,1486824125813.1975,16.490201403812097,0.0,0.6,equicorrelated
0.1,10,100,104,Empirical_copula,Gaussian,absolute_residual,0.849375,16424172494.396894,19.813190794996704,0.0009915828704833984,0.6,equicorrelated
0.2,10,100,104,TSCP_R,Gaussian,absolute_residual,0.709375,1921665020.6173594,18.344422751566015,0.004001140594482422,0.6,equicorrelated
0.2,10,100,104,Point_CHR,Gaussian,absolute_residual,0.70625,2562902282.334868,19.099795828394942,0.0,0.6,equicorrelated
0.2,10,100,104,Unscaled,Gaussian,absolute_residual,0.76125,461801892298.9748,14.670522129215449,0.0,0.6,equicorrelated
0.2,10,100,104,Empirical_copula,Gaussian,absolute_residual,0.664375,1355146071.133734,18.614702442037586,0.00099945068359375,0.6,equicorrelated
0.05,10,100,105,TSCP_R,Gaussian,absolute_residual,0.9725,138248091832.12305,27.967814603850453,0.004999876022338867,0.6,equicorrelated
0.05,10,100,105,Point_CHR,Gaussian,absolute_residual,0.9875,401625485831.9796,33.46917502451474,0.0,0.6,equicorrelated
0.05,10,100,105,Unscaled,Gaussian,absolute_residual,0.96875,38252205203381.66,22.817373301223164,0.0,0.6,equicorrelated
0.05,10,100,105,Empirical_copula,Gaussian,absolute_residual,0.95625,92871339638.97308,31.075890121953435,0.0027451515197753906,0.6,equicorrelated
0.1,10,100,105,TSCP_R,Gaussian,absolute_residual,0.93375,48844952956.99892,25.17435239516377,0.004000186920166016,0.6,equicorrelated
0.1,10,100,105,Point_CHR,Gaussian,absolute_residual,0.95375,79915322954.3961,27.688011985441264,0.0,0.6,equicorrelated
0.1,10,100,105,Unscaled,Gaussian,absolute_residual,0.9325,11510701637615.592,20.23532479961993,0.0,0.6,equicorrelated
0.1,10,100,105,Empirical_copula,Gaussian,absolute_residual,0.909375,31712751379.670982,24.76878356195993,0.0009942054748535156,0.6,equicorrelated
0.2,10,100,105,TSCP_R,Gaussian,absolute_residual,0.848125,10807529016.325039,21.609739865840602,0.0020003318786621094,0.6,equicorrelated
0.2,10,100,105,Point_CHR,Gaussian,absolute_residual,0.811875,8551747604.952786,19.59811124982292,0.0,0.6,equicorrelated
0.2,10,100,105,Unscaled,Gaussian,absolute_residual,0.814375,978162013181.867,15.813976143688635,0.0,0.6,equicorrelated
0.2,10,100,105,Empirical_copula,Gaussian,absolute_residual,0.8175,7908607090.41294,21.663664194223678,0.0010020732879638672,0.6,equicorrelated
0.05,10,100,106,TSCP_R,Gaussian,absolute_residual,0.91375,28020297423.962677,22.630401473435928,0.0030062198638916016,0.6,equicorrelated
0.05,10,100,106,Point_CHR,Gaussian,absolute_residual,0.86375,22979947859.54929,25.350761913803638,0.000993967056274414,0.6,equicorrelated
0.05,10,100,106,Unscaled,Gaussian,absolute_residual,0.905,5222624192767.958,18.697729718122975,0.0,0.6,equicorrelated
0.05,10,100,106,Empirical_copula,Gaussian,absolute_residual,0.845,15734317346.794533,24.227156206957474,0.0010004043579101562,0.6,equicorrelated
0.1,10,100,106,TSCP_R,Gaussian,absolute_residual,0.818125,7730951776.814304,19.87747326185856,0.0030059814453125,0.6,equicorrelated
0.1,10,100,106,Point_CHR,Gaussian,absolute_residual,0.819375,9692446492.809158,22.995281958839232,0.0010025501251220703,0.6,equicorrelated
0.1,10,100,106,Unscaled,Gaussian,absolute_residual,0.858125,2057701676994.842,17.034847152402588,0.0,0.6,equicorrelated
0.1,10,100,106,Empirical_copula,Gaussian,absolute_residual,0.8025,6907373945.613638,18.984086144012775,0.0009975433349609375,0.6,equicorrelated
0.2,10,100,106,TSCP_R,Gaussian,absolute_residual,0.761875,3720500920.298104,18.375061115081973,0.003000497817993164,0.6,equicorrelated
0.2,10,100,106,Point_CHR,Gaussian,absolute_residual,0.691875,1897672100.9062166,19.893955141797687,0.00099945068359375,0.6,equicorrelated
0.2,10,100,106,Unscaled,Gaussian,absolute_residual,0.735,296581248145.1624,14.035063078773952,0.0,0.6,equicorrelated
0.2,10,100,106,Empirical_copula,Gaussian,absolute_residual,0.715,2109802882.450851,17.758504142936935,0.0010051727294921875,0.6,equicorrelated
0.05,10,100,107,TSCP_R,Gaussian,absolute_residual,0.975625,229821276879.8929,30.473321503638978,0.003998994827270508,0.6,equicorrelated
0.05,10,100,107,Point_CHR,Gaussian,absolute_residual,0.988125,484868752396.6191,31.619959711863643,0.0,0.6,equicorrelated
0.05,10,100,107,Unscaled,Gaussian,absolute_residual,0.966875,41071818619429.445,22.980231179228248,0.0,0.6,equicorrelated
0.05,10,100,107,Empirical_copula,Gaussian,absolute_residual,0.94125,131728956806.86116,34.23822424255558,0.0010018348693847656,0.6,equicorrelated
0.1,10,100,107,TSCP_R,Gaussian,absolute_residual,0.933125,57983434351.25299,26.54378774526896,0.003003835678100586,0.6,equicorrelated
0.1,10,100,107,Point_CHR,Gaussian,absolute_residual,0.934375,70529226289.04906,31.273523373815685,0.0009996891021728516,0.6,equicorrelated
0.1,10,100,107,Unscaled,Gaussian,absolute_residual,0.94875,18757156063860.3,21.247933534939616,0.0,0.6,equicorrelated
0.1,10,100,107,Empirical_copula,Gaussian,absolute_residual,0.919375,48153671827.994736,24.3008636319104,0.00099945068359375,0.6,equicorrelated
0.2,10,100,107,TSCP_R,Gaussian,absolute_residual,0.84375,10405402435.01251,22.184965136311682,0.0030095577239990234,0.6,equicorrelated
0.2,10,100,107,Point_CHR,Gaussian,absolute_residual,0.83625,11050035884.507612,24.08908925838601,0.0009982585906982422,0.6,equicorrelated
0.2,10,100,107,Unscaled,Gaussian,absolute_residual,0.83375,1446608539841.876,16.445046372206754,0.0,0.6,equicorrelated
0.2,10,100,107,Empirical_copula,Gaussian,absolute_residual,0.808125,6872277687.534838,22.913161066284953,0.0010025501251220703,0.6,equicorrelated
0.05,10,100,108,TSCP_R,Gaussian,absolute_residual,0.973125,146497122936.47934,30.468651541472866,0.0040013790130615234,0.6,equicorrelated
0.05,10,100,108,Point_CHR,Gaussian,absolute_residual,0.973125,338778316755.26105,35.758019843202874,0.0009913444519042969,0.6,equicorrelated
0.05,10,100,108,Unscaled,Gaussian,absolute_residual,0.96,33195049154205.207,22.496105062385922,0.0,0.6,equicorrelated
0.05,10,100,108,Empirical_copula,Gaussian,absolute_residual,0.939375,79616478349.87756,26.860855616410475,0.0010004043579101562,0.6,equicorrelated
0.1,10,100,108,TSCP_R,Gaussian,absolute_residual,0.938125,56271828877.321884,26.88642961745797,0.003992557525634766,0.6,equicorrelated
0.1,10,100,108,Point_CHR,Gaussian,absolute_residual,0.944375,88280363410.02214,29.430636542737503,0.0,0.6,equicorrelated
0.1,10,100,108,Unscaled,Gaussian,absolute_residual,0.88125,3877766302729.835,18.149228281140765,0.0,0.6,equicorrelated
0.1,10,100,108,Empirical_copula,Gaussian,absolute_residual,0.90125,31486182434.20144,25.65564214447105,0.0019948482513427734,0.6,equicorrelated
0.2,10,100,108,TSCP_R,Gaussian,absolute_residual,0.818125,7216345178.498649,22.422697035731147,0.0029990673065185547,0.6,equicorrelated
0.2,10,100,108,Point_CHR,Gaussian,absolute_residual,0.885625,27636378551.155468,29.063586155520078,0.0,0.6,equicorrelated
0.2,10,100,108,Unscaled,Gaussian,absolute_residual,0.810625,1291653569508.7705,16.259777742087262,0.0,0.6,equicorrelated
0.2,10,100,108,Empirical_copula,Gaussian,absolute_residual,0.810625,7476085475.561224,24.167551657771018,0.0009999275207519531,0.6,equicorrelated
0.05,10,100,109,TSCP_R,Gaussian,absolute_residual,0.93875,89551300610.72247,30.39524383110767,0.004065513610839844,0.6,equicorrelated
0.05,10,100,109,Point_CHR,Gaussian,absolute_residual,0.95625,183953544536.73965,33.40789274087049,0.0009355545043945312,0.6,equicorrelated
0.05,10,100,109,Unscaled,Gaussian,absolute_residual,0.93375,10964213891230.557,20.137138167920867,0.0,0.6,equicorrelated
0.05,10,100,109,Empirical_copula,Gaussian,absolute_residual,0.918125,65275399068.62557,34.289350251951305,0.00099945068359375,0.6,equicorrelated
0.1,10,100,109,TSCP_R,Gaussian,absolute_residual,0.9025,33199310556.490997,27.54143397240408,0.0030062198638916016,0.6,equicorrelated
0.1,10,100,109,Point_CHR,Gaussian,absolute_residual,0.943125,150553722965.9958,35.54753363426702,0.0009996891021728516,0.6,equicorrelated
0.1,10,100,109,Unscaled,Gaussian,absolute_residual,0.90625,6017215909285.648,18.964419762044557,0.0,0.6,equicorrelated
0.1,10,100,109,Empirical_copula,Gaussian,absolute_residual,0.86,19206532314.891186,22.723335494849334,0.0009932518005371094,0.6,equicorrelated
0.2,10,100,109,TSCP_R,Gaussian,absolute_residual,0.769375,5782101470.562207,22.924997434807715,0.003007173538208008,0.6,equicorrelated
0.2,10,100,109,Point_CHR,Gaussian,absolute_residual,0.805625,9420610664.219303,26.688814321411805,0.0009930133819580078,0.6,equicorrelated
0.2,10,100,109,Unscaled,Gaussian,absolute_residual,0.815625,979423116812.1638,15.816013792012884,0.0,0.6,equicorrelated
0.2,10,100,109,Empirical_copula,Gaussian,absolute_residual,0.6875,2626125089.92454,19.67626270525995,0.0010066032409667969,0.6,equicorrelated
0.05,10,100,110,TSCP_R,Gaussian,absolute_residual,0.941875,81051161711.87338,29.89447522744977,0.004006147384643555,0.6,equicorrelated
0.05,10,100,110,Point_CHR,Gaussian,absolute_residual,0.96,238029343893.0236,27.44425469776374,0.0,0.6,equicorrelated
0.05,10,100,110,Unscaled,Gaussian,absolute_residual,0.935625,13410932748240.982,20.546880659537603,0.0,0.6,equicorrelated
0.05,10,100,110,Empirical_copula,Gaussian,absolute_residual,0.911875,61517792562.782616,37.22749604569082,0.0009958744049072266,0.6,equicorrelated
0.1,10,100,110,TSCP_R,Gaussian,absolute_residual,0.901875,28041016648.767952,26.903655042689977,0.004004478454589844,0.6,equicorrelated
0.1,10,100,110,Point_CHR,Gaussian,absolute_residual,0.8375,15677986430.310947,22.90157167862815,0.0,0.6,equicorrelated
0.1,10,100,110,Unscaled,Gaussian,absolute_residual,0.90375,5648897625764.073,18.84500992071758,0.0010004043579101562,0.6,equicorrelated
0.1,10,100,110,Empirical_copula,Gaussian,absolute_residual,0.843125,13812470621.47745,23.72476984853456,0.0009932518005371094,0.6,equicorrelated
0.2,10,100,110,TSCP_R,Gaussian,absolute_residual,0.80375,5888353197.863899,22.932451643683482,0.002999544143676758,0.6,equicorrelated
0.2,10,100,110,Point_CHR,Gaussian,absolute_residual,0.790625,7101035678.222704,19.933388953626448,0.0,0.6,equicorrelated
0.2,10,100,110,Unscaled,Gaussian,absolute_residual,0.811875,879669098528.9025,15.647030662056451,0.0,0.6,equicorrelated
0.2,10,100,110,Empirical_copula,Gaussian,absolute_residual,0.761875,4330046246.875143,22.450879280034734,0.001008749008178711,0.6,equicorrelated
0.05,10,100,111,TSCP_R,Gaussian,absolute_residual,0.965625,213374488783.30908,29.180320690023525,0.003996372222900391,0.6,equicorrelated
0.05,10,100,111,Point_CHR,Gaussian,absolute_residual,0.959375,200248281463.08554,31.70603229260973,0.0,0.6,equicorrelated
0.05,10,100,111,Unscaled,Gaussian,absolute_residual,0.95625,39963164642342.38,22.917433890645416,0.0,0.6,equicorrelated
0.05,10,100,111,Empirical_copula,Gaussian,absolute_residual,0.943125,133019323155.25159,36.98369332113634,0.0009949207305908203,0.6,equicorrelated
