alpha,n_dim,n_cal,trial,method,noise_type,score_type,coordinate,coordinate_length,noise_ratio
0.1,10,100,58,TSCP_R,Gaussian,absolute_residual,10,2.4085632818575586,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,1,28.71809494673636,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,2,24.065531434941395,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,3,19.412898429426576,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,4,14.1741181398023,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,5,9.233057252314879,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,6,6.223361991763309,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,7,5.306832583615043,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,8,4.043698236105701,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,9,3.7133541248506345,10
0.1,10,100,58,Point_CHR,Gaussian,absolute_residual,10,2.2117667123052636,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,1,18.467945408405857,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,2,18.467945408405857,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,3,18.467945408405857,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,4,18.467945408405857,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,5,18.467945408405857,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,6,18.467945408405857,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,7,18.467945408405857,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,8,18.467945408405857,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,9,18.467945408405857,10
0.1,10,100,58,Unscaled,Gaussian,absolute_residual,10,18.467945408405857,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,1,21.802078032733064,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,2,20.720897533586736,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,3,16.0559638495629,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,4,10.55268476466141,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,5,8.362936221769171,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,6,6.223361991763309,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,7,5.555378941232378,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,8,3.5647534652698774,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,9,3.0551506534543105,10
0.1,10,100,58,Empirical_copula,Gaussian,absolute_residual,10,2.2776085210125014,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,1,25.389373822455333,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,2,19.40520503066317,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,3,16.83443161138345,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,4,12.722467270882847,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,5,8.751280669266592,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,6,7.768641259839839,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,7,4.759475840670715,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,8,5.324335481331618,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,9,3.2527752275400825,10
0.1,10,100,59,TSCP_R,Gaussian,absolute_residual,10,2.7897028059604336,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,1,31.454753828961906,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,2,18.899519264924535,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,3,16.829373950917972,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,4,11.65306263995188,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,5,8.861493210322783,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,6,7.695387417361557,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,7,4.80407827214332,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,8,6.121291030331238,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,9,2.8390592886457546,10
0.1,10,100,59,Point_CHR,Gaussian,absolute_residual,10,2.8762996024252576,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,1,16.793043596438725,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,2,16.793043596438725,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,3,16.793043596438725,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,4,16.793043596438725,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,5,16.793043596438725,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,6,16.793043596438725,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,7,16.793043596438725,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,8,16.793043596438725,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,9,16.793043596438725,10
0.1,10,100,59,Unscaled,Gaussian,absolute_residual,10,16.793043596438725,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,1,22.733360431023904,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,2,18.183487890920645,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,3,13.805439452335335,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,4,11.856440935395097,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,5,7.361335684415222,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,6,7.652384222620604,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,7,4.328964820668336,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,8,5.105226211201003,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,9,3.0502478793045746,10
0.1,10,100,59,Empirical_copula,Gaussian,absolute_residual,10,2.510472706749429,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,1,25.630913335618054,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,2,21.909471288419912,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,3,15.378777458860379,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,4,11.665140777318019,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,5,8.758661400542254,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,6,7.599009487313062,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,7,6.327685069683945,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,8,3.9500031500666264,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,9,3.64710234160869,10
0.1,10,100,60,TSCP_R,Gaussian,absolute_residual,10,2.582189921809709,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,1,31.320062395137015,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,2,24.54858412574307,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,3,17.03780399843143,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,4,11.334227596336994,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,5,8.44588861700839,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,6,7.176569469321608,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,7,7.041792039607377,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,8,3.8254160205542624,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,9,3.9896024332473212,10
0.1,10,100,60,Point_CHR,Gaussian,absolute_residual,10,2.2504117292114305,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,1,16.59724805091672,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,2,16.59724805091672,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,3,16.59724805091672,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,4,16.59724805091672,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,5,16.59724805091672,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,6,16.59724805091672,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,7,16.59724805091672,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,8,16.59724805091672,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,9,16.59724805091672,10
0.1,10,100,60,Unscaled,Gaussian,absolute_residual,10,16.59724805091672,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,1,24.408856644568726,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,2,19.33298263067355,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,3,15.468409043772745,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,4,10.358755913216896,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,5,8.63076183237492,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,6,7.2087266960179965,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,7,5.881739608420354,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,8,3.6965935497352644,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,9,3.403317887774671,10
0.1,10,100,60,Empirical_copula,Gaussian,absolute_residual,10,2.405029520312052,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,1,23.25108545707778,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,2,20.068889870748244,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,3,15.243761924868778,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,4,13.802124420511783,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,5,9.575483074116654,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,6,7.509552763151883,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,7,5.666905462903775,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,8,4.13066935627575,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,9,3.2585784361585315,10
0.1,10,100,61,TSCP_R,Gaussian,absolute_residual,10,2.4815385935716154,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,1,25.930892105714207,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,2,18.63842368989929,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,3,16.89509470364932,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,4,12.249294383950197,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,5,9.285707165710601,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,6,8.285122045935816,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,7,6.075428824903398,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,8,4.719840586227445,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,9,3.6847464846257125,10
0.1,10,100,61,Point_CHR,Gaussian,absolute_residual,10,2.441423803042058,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,1,16.607568653859857,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,2,16.607568653859857,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,3,16.607568653859857,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,4,16.607568653859857,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,5,16.607568653859857,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,6,16.607568653859857,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,7,16.607568653859857,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,8,16.607568653859857,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,9,16.607568653859857,10
0.1,10,100,61,Unscaled,Gaussian,absolute_residual,10,16.607568653859857,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,1,20.768342665779777,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,2,19.156761138735785,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,3,13.424704518448523,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,4,12.89959107971506,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,5,9.285707165710601,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,6,7.156954891861101,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,7,4.939280822882971,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,8,4.278658570833485,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,9,2.970547822730815,10
0.1,10,100,61,Empirical_copula,Gaussian,absolute_residual,10,2.1899198117556224,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,1,26.82853918421022,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,2,22.18929885007667,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,3,15.449732109698129,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,4,12.844594424379022,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,5,10.639908211563627,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,6,8.175340774224084,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,7,5.7897572070383285,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,8,4.662194313982094,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,9,3.454447557178402,10
0.1,10,100,62,TSCP_R,Gaussian,absolute_residual,10,2.8540561436936853,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,1,25.91663234788134,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,2,21.661890411031347,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,3,14.407866405690442,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,4,12.465055617181381,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,5,9.891159932905467,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,6,8.585427700975034,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,7,5.766070470071796,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,8,4.235380441725503,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,9,3.556654028150653,10
0.1,10,100,62,Point_CHR,Gaussian,absolute_residual,10,2.348954841233703,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,1,18.989130539181875,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,2,18.989130539181875,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,3,18.989130539181875,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,4,18.989130539181875,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,5,18.989130539181875,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,6,18.989130539181875,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,7,18.989130539181875,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,8,18.989130539181875,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,9,18.989130539181875,10
0.1,10,100,62,Unscaled,Gaussian,absolute_residual,10,18.989130539181875,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,1,23.875948606491885,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,2,23.943213958584124,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,3,13.393709900142742,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,4,12.315465684067341,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,5,10.205936141712911,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,6,7.313599778938695,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,7,4.536003339950347,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,8,4.487687442030712,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,9,3.501475909910047,10
0.1,10,100,62,Empirical_copula,Gaussian,absolute_residual,10,2.3342579243757,10
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,1,27.750681813454595,10
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,2,19.31983730859468,10
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,3,15.064292957882987,10
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,4,12.240956393729018,10
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,5,8.909309031907693,10
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,6,7.099125932757966,10
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,7,5.053230958977265,10
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,8,3.7625879926454235,10
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,9,3.0426808625765753,10
0.1,10,100,63,TSCP_R,Gaussian,absolute_residual,10,2.7181213599319367,10
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,1,31.43048419686769,10
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,2,20.04170211057548,10
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,3,15.673681458046271,10
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,4,12.9420465614782,10
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,5,7.775910351739075,10
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,6,7.394865301737751,10
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,7,4.936403725498302,10
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,8,4.4462469318040565,10
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,9,3.4392091458013683,10
0.1,10,100,63,Point_CHR,Gaussian,absolute_residual,10,3.1205967986932412,10
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,1,19.991057148821113,10
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,2,19.991057148821113,10
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,3,19.991057148821113,10
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,4,19.991057148821113,10
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,5,19.991057148821113,10
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,6,19.991057148821113,10
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,7,19.991057148821113,10
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,8,19.991057148821113,10
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,9,19.991057148821113,10
0.1,10,100,63,Unscaled,Gaussian,absolute_residual,10,19.991057148821113,10
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,1,24.912773842012413,10
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,2,17.19075009828794,10
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,3,12.915718626160224,10
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,4,10.659321037655893,10
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,5,8.46143177939748,10
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,6,6.253649735253298,10
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,7,4.953513425373416,10
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,8,3.6402154348551523,10
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,9,2.7962477313175356,10
0.1,10,100,63,Empirical_copula,Gaussian,absolute_residual,10,2.8205098802608095,10
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,1,24.78359991376383,10
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,2,22.292175308189726,10
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,3,16.387175926326208,10
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,4,11.514010930529306,10
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,5,9.580579600133696,10
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,6,7.2544530600125,10
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,7,6.017718490442637,10
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,8,4.814375359177274,10
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,9,3.5266873580250055,10
0.1,10,100,64,TSCP_R,Gaussian,absolute_residual,10,2.4136197095322984,10
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,1,27.178174338827937,10
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,2,18.70119261432188,10
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,3,17.766446732954293,10
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,4,11.673216429234195,10
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,5,9.523295639417778,10
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,6,8.063749008647692,10
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,7,4.238308436714256,10
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,8,4.895196193906447,10
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,9,3.6261531798994007,10
0.1,10,100,64,Point_CHR,Gaussian,absolute_residual,10,2.29316725428372,10
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,1,18.409989838302888,10
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,2,18.409989838302888,10
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,3,18.409989838302888,10
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,4,18.409989838302888,10
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,5,18.409989838302888,10
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,6,18.409989838302888,10
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,7,18.409989838302888,10
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,8,18.409989838302888,10
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,9,18.409989838302888,10
0.1,10,100,64,Unscaled,Gaussian,absolute_residual,10,18.409989838302888,10
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,1,25.652405260091626,10
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,2,21.302056349781918,10
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,3,13.355330229375419,10
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,4,11.065470057363406,10
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,5,9.424823637610235,10
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,6,5.8541387902409525,10
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,7,6.206800291791565,10
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,8,3.9386015228320908,10
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,9,3.0638150244662423,10
0.1,10,100,64,Empirical_copula,Gaussian,absolute_residual,10,2.1248089069714737,10
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,1,26.037562154006658,10
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,2,20.23232366490268,10
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,3,15.447055468057467,10
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,4,11.639276104030095,10
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,5,10.327819253880785,10
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,6,7.638823195232527,10
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,7,5.250807551951793,10
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,8,4.426303274293395,10
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,9,3.0809025292634034,10
0.1,10,100,65,TSCP_R,Gaussian,absolute_residual,10,2.396253357318113,10
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,1,32.80788621364751,10
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,2,22.80006001650655,10
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,3,16.938178778692944,10
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,4,13.000795689819745,10
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,5,11.07934747254277,10
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,6,9.001455532531766,10
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,7,5.011380612246793,10
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,8,4.842747840226859,10
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,9,3.526322856305683,10
0.1,10,100,65,Point_CHR,Gaussian,absolute_residual,10,2.365316374835582,10
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,1,18.840963700544496,10
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,2,18.840963700544496,10
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,3,18.840963700544496,10
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,4,18.840963700544496,10
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,5,18.840963700544496,10
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,6,18.840963700544496,10
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,7,18.840963700544496,10
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,8,18.840963700544496,10
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,9,18.840963700544496,10
0.1,10,100,65,Unscaled,Gaussian,absolute_residual,10,18.840963700544496,10
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,1,23.53871641251366,10
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,2,18.254421231873337,10
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,3,18.840963700516358,10
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,4,10.009326836242668,10
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,5,9.291971912010624,10
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,6,6.775337813162693,10
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,7,4.407085381473262,10
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,8,3.9373561994232382,10
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,9,3.0124126809461256,10
0.1,10,100,65,Empirical_copula,Gaussian,absolute_residual,10,2.365316374835582,10
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,1,24.164615497441247,10
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,2,18.344605232893358,10
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,3,13.502779091881393,10
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,4,10.62453316062038,10
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,5,8.731253274020151,10
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,6,7.8589022029142575,10
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,7,5.690628663704161,10
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,8,3.996232191966793,10
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,9,3.007094036582086,10
0.1,10,100,66,TSCP_R,Gaussian,absolute_residual,10,2.4143231654696553,10
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,1,29.88371149988708,10
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,2,19.576110493426857,10
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,3,14.120041726441933,10
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,4,12.111615818787502,10
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,5,9.866598677610211,10
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,6,7.012899992532467,10
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,7,6.316233356900778,10
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,8,3.7248238987904236,10
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,9,3.4383685703026527,10
0.1,10,100,66,Point_CHR,Gaussian,absolute_residual,10,2.1322702111441956,10
