alpha,n_dim,n_cal,method,noise_type,coordinate,correlation,correlation_structure,score_type,redraw_train_test,n_train,n_test,n_trials,coordinate_length_avg,coordinate_length_1std,coordinate_length_median
0.1,10,300,Unscaled,Gaussian,1,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.823513953870833,0.7198707284257438,18.84948271253147
0.1,10,300,Unscaled,Gaussian,2,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.823513953870833,0.7198707284257438,18.84948271253147
0.1,10,300,Unscaled,Gaussian,3,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.823513953870833,0.7198707284257438,18.84948271253147
0.1,10,300,Unscaled,Gaussian,4,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.823513953870833,0.7198707284257438,18.84948271253147
0.1,10,300,Unscaled,Gaussian,5,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.823513953870833,0.7198707284257438,18.84948271253147
0.1,10,300,Unscaled,Gaussian,6,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.823513953870833,0.7198707284257438,18.84948271253147
0.1,10,300,Unscaled,Gaussian,7,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.823513953870833,0.7198707284257438,18.84948271253147
0.1,10,300,Unscaled,Gaussian,8,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.823513953870833,0.7198707284257438,18.84948271253147
0.1,10,300,Unscaled,Gaussian,9,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.823513953870833,0.7198707284257438,18.84948271253147
0.1,10,300,Unscaled,Gaussian,10,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.823513953870833,0.7198707284257438,18.84948271253147
0.1,10,500,Empirical_copula,Gaussian,1,0.6,equicorrelated,absolute_residual,True,7200,800,200,23.8052934379736,1.0880031097468872,23.801236716009846
0.1,10,500,Empirical_copula,Gaussian,2,0.6,equicorrelated,absolute_residual,True,7200,800,200,21.571335464908007,1.1270466420206429,21.581101542362077
0.1,10,500,Empirical_copula,Gaussian,3,0.6,equicorrelated,absolute_residual,True,7200,800,200,19.09816507520507,0.9688860568556114,19.097591370441627
0.1,10,500,Empirical_copula,Gaussian,4,0.6,equicorrelated,absolute_residual,True,7200,800,200,16.73097301547084,0.8394840643911128,16.696324332829786
0.1,10,500,Empirical_copula,Gaussian,5,0.6,equicorrelated,absolute_residual,True,7200,800,200,14.272979707866357,0.7242113868132983,14.285496034729242
0.1,10,500,Empirical_copula,Gaussian,6,0.6,equicorrelated,absolute_residual,True,7200,800,200,11.924217894370411,0.5987281669974517,11.89637322903433
0.1,10,500,Empirical_copula,Gaussian,7,0.6,equicorrelated,absolute_residual,True,7200,800,200,9.609624400062259,0.4833091449576038,9.588268141024098
0.1,10,500,Empirical_copula,Gaussian,8,0.6,equicorrelated,absolute_residual,True,7200,800,200,7.2019691947764315,0.37438316891025114,7.157619863325759
0.1,10,500,Empirical_copula,Gaussian,9,0.6,equicorrelated,absolute_residual,True,7200,800,200,4.790504234536888,0.2503620038535094,4.7840736893037255
0.1,10,500,Empirical_copula,Gaussian,10,0.6,equicorrelated,absolute_residual,True,7200,800,200,2.3964809721250377,0.11987273902945972,2.3944461353997113
0.1,10,500,Point_CHR,Gaussian,1,0.6,equicorrelated,absolute_residual,True,7200,800,200,24.359558652653867,1.454759576427469,24.325907198128057
0.1,10,500,Point_CHR,Gaussian,2,0.6,equicorrelated,absolute_residual,True,7200,800,200,21.747373689852026,1.2793541462546996,21.811210480876888
0.1,10,500,Point_CHR,Gaussian,3,0.6,equicorrelated,absolute_residual,True,7200,800,200,19.438665810791154,1.105803923073011,19.44688288150059
0.1,10,500,Point_CHR,Gaussian,4,0.6,equicorrelated,absolute_residual,True,7200,800,200,17.044451703390752,1.0299098290347262,16.93580442670814
0.1,10,500,Point_CHR,Gaussian,5,0.6,equicorrelated,absolute_residual,True,7200,800,200,14.523035547577173,0.8070749727884295,14.5269796400466
0.1,10,500,Point_CHR,Gaussian,6,0.6,equicorrelated,absolute_residual,True,7200,800,200,12.237705278299035,0.7336077794488648,12.249656350912325
0.1,10,500,Point_CHR,Gaussian,7,0.6,equicorrelated,absolute_residual,True,7200,800,200,9.762865711185169,0.5260023989158752,9.765056958812686
0.1,10,500,Point_CHR,Gaussian,8,0.6,equicorrelated,absolute_residual,True,7200,800,200,7.327917145086233,0.39207338318409346,7.330004315092839
0.1,10,500,Point_CHR,Gaussian,9,0.6,equicorrelated,absolute_residual,True,7200,800,200,4.861483492718933,0.29761037659810446,4.848018753971989
0.1,10,500,Point_CHR,Gaussian,10,0.6,equicorrelated,absolute_residual,True,7200,800,200,2.4295764520835097,0.14494379541928062,2.421757009989462
0.1,10,500,TSCP_R,Gaussian,1,0.6,equicorrelated,absolute_residual,True,7200,800,200,24.07781535317037,0.7969687704801202,24.120393597077694
0.1,10,500,TSCP_R,Gaussian,2,0.6,equicorrelated,absolute_residual,True,7200,800,200,21.663657665785266,0.8346929411335273,21.575771622398197
0.1,10,500,TSCP_R,Gaussian,3,0.6,equicorrelated,absolute_residual,True,7200,800,200,19.224214650809813,0.6846689347756562,19.20762081723558
0.1,10,500,TSCP_R,Gaussian,4,0.6,equicorrelated,absolute_residual,True,7200,800,200,16.898344237778236,0.5614332328436183,16.92033486459065
0.1,10,500,TSCP_R,Gaussian,5,0.6,equicorrelated,absolute_residual,True,7200,800,200,14.396683115811802,0.49212095010180934,14.407935648213073
0.1,10,500,TSCP_R,Gaussian,6,0.6,equicorrelated,absolute_residual,True,7200,800,200,12.054025170125797,0.4332560714596943,12.061402165266257
0.1,10,500,TSCP_R,Gaussian,7,0.6,equicorrelated,absolute_residual,True,7200,800,200,9.655465782527575,0.3382293842027391,9.681153922162888
0.1,10,500,TSCP_R,Gaussian,8,0.6,equicorrelated,absolute_residual,True,7200,800,200,7.248592801801213,0.2378509068910079,7.2400174127637245
0.1,10,500,TSCP_R,Gaussian,9,0.6,equicorrelated,absolute_residual,True,7200,800,200,4.825905701262587,0.16652113876091268,4.818283791556462
0.1,10,500,TSCP_R,Gaussian,10,0.6,equicorrelated,absolute_residual,True,7200,800,200,2.416022503190631,0.08068787506494432,2.4123535950179478
0.1,10,500,Unscaled,Gaussian,1,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.77785994325761,0.5568556004124697,18.73513704582794
0.1,10,500,Unscaled,Gaussian,2,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.77785994325761,0.5568556004124697,18.73513704582794
0.1,10,500,Unscaled,Gaussian,3,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.77785994325761,0.5568556004124697,18.73513704582794
0.1,10,500,Unscaled,Gaussian,4,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.77785994325761,0.5568556004124697,18.73513704582794
0.1,10,500,Unscaled,Gaussian,5,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.77785994325761,0.5568556004124697,18.73513704582794
0.1,10,500,Unscaled,Gaussian,6,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.77785994325761,0.5568556004124697,18.73513704582794
0.1,10,500,Unscaled,Gaussian,7,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.77785994325761,0.5568556004124697,18.73513704582794
0.1,10,500,Unscaled,Gaussian,8,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.77785994325761,0.5568556004124697,18.73513704582794
0.1,10,500,Unscaled,Gaussian,9,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.77785994325761,0.5568556004124697,18.73513704582794
0.1,10,500,Unscaled,Gaussian,10,0.6,equicorrelated,absolute_residual,True,7200,800,200,18.77785994325761,0.5568556004124697,18.73513704582794
0.1,10,30,Empirical_copula,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,19.561032143591916,3.0123195721329257,19.510647975740568
0.1,10,30,Empirical_copula,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.69798547530819,2.839436672926251,17.57634786189937
0.1,10,30,Empirical_copula,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,15.737573487499521,2.49451440080025,15.569279128348123
0.1,10,30,Empirical_copula,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,13.813961667585312,2.2584745172783594,13.739070530638319
0.1,10,30,Empirical_copula,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,11.702076791132045,1.8865251532990932,11.64918749111181
0.1,10,30,Empirical_copula,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,9.843581885566884,1.6435150427640253,9.755232361335363
0.1,10,30,Empirical_copula,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,7.927832891589641,1.2921029654273195,7.9105648559862605
0.1,10,30,Empirical_copula,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,5.846355745662948,0.9569615955113979,5.828698379754818
0.1,10,30,Empirical_copula,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,3.9316569592470474,0.6247105934839182,3.9368903893900264
0.1,10,30,Empirical_copula,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,1.9818752134788042,0.3435972319678576,1.9689215011165935
0.1,10,30,Point_CHR,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,27.83937818564607,7.045295606414077,26.686145199825148
0.1,10,30,Point_CHR,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,24.64278112987977,6.125033714333836,23.83008618770745
0.1,10,30,Point_CHR,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,21.938000891396005,4.886851356723391,21.35247356015735
0.1,10,30,Point_CHR,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,19.145701719707706,4.3114213853047065,18.657900562458163
0.1,10,30,Point_CHR,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,16.482343159326867,4.105952381645925,15.844013489265947
0.1,10,30,Point_CHR,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,13.629114113199583,3.237390434533614,13.128198989247771
0.1,10,30,Point_CHR,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.888018580336155,2.6218064323457946,10.53722919732668
0.1,10,30,Point_CHR,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.12076289995744,1.9450252552779825,7.926768758970876
0.1,10,30,Point_CHR,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,5.4728060324209356,1.3456382366547184,5.269554703055439
0.1,10,30,Point_CHR,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.7647982401458893,0.6394990837725358,2.667477885592022
0.1,10,30,TSCP_R,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,22.86807621900199,3.132978533897204,22.60842519973035
0.1,10,30,TSCP_R,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,20.688623025878368,2.8240468278237776,20.466046309490917
0.1,10,30,TSCP_R,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,18.243648368711206,2.468264921964568,18.091106170274372
0.1,10,30,TSCP_R,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,16.049317447025796,2.1910072997422865,15.922319963010423
0.1,10,30,TSCP_R,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,13.653293266931112,1.869573875006387,13.44380183469673
0.1,10,30,TSCP_R,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,11.546000517851104,1.5704024296416563,11.399593795046457
0.1,10,30,TSCP_R,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,9.211009587325323,1.2710770366590576,9.177652311338719
0.1,10,30,TSCP_R,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.8799624221335725,0.9622028561154492,6.811442177863522
0.1,10,30,TSCP_R,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.59785262689736,0.6490486414631073,4.620288510536439
0.1,10,30,TSCP_R,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.3143296025847206,0.33922372733813677,2.2854090519164467
0.1,10,30,Unscaled,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.92381787886731,2.2966934489448523,17.808668391222348
0.1,10,30,Unscaled,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.92381787886731,2.2966934489448523,17.808668391222348
0.1,10,30,Unscaled,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.92381787886731,2.2966934489448523,17.808668391222348
0.1,10,30,Unscaled,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.92381787886731,2.2966934489448523,17.808668391222348
0.1,10,30,Unscaled,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.92381787886731,2.2966934489448523,17.808668391222348
0.1,10,30,Unscaled,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.92381787886731,2.2966934489448523,17.808668391222348
0.1,10,30,Unscaled,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.92381787886731,2.2966934489448523,17.808668391222348
0.1,10,30,Unscaled,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.92381787886731,2.2966934489448523,17.808668391222348
0.1,10,30,Unscaled,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.92381787886731,2.2966934489448523,17.808668391222348
0.1,10,30,Unscaled,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.92381787886731,2.2966934489448523,17.808668391222348
0.1,10,50,Empirical_copula,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,20.248718173787214,2.414942633184627,20.011680262744648
0.1,10,50,Empirical_copula,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,18.175937457299334,2.2974093090804386,17.98370994153791
0.1,10,50,Empirical_copula,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,16.347900996292218,2.0619853068484217,16.308494462040752
0.1,10,50,Empirical_copula,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,14.09784545534517,1.851034178455053,13.959288206584523
0.1,10,50,Empirical_copula,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,12.173881628036249,1.4381165846297197,12.083714227322922
0.1,10,50,Empirical_copula,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.188066851618128,1.3370866835742248,9.976820475462485
0.1,10,50,Empirical_copula,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.16948526838229,1.0490466460629482,8.195817894027524
0.1,10,50,Empirical_copula,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.070512346807725,0.8118807005860774,6.1032128635886265
0.1,10,50,Empirical_copula,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.070924054728793,0.5119060051650033,4.029381248187812
0.1,10,50,Empirical_copula,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.0034950370513984,0.2734494026571549,1.978893916180282
0.1,10,50,Point_CHR,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,24.60632581875543,4.7578648635750795,24.388516490078217
0.1,10,50,Point_CHR,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,21.79240325539565,3.793601747758779,21.839125071540195
0.1,10,50,Point_CHR,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,19.57378068885729,3.6644069565231647,18.998796393822673
0.1,10,50,Point_CHR,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.343449142855164,3.2143931415678577,17.083204400333194
0.1,10,50,Point_CHR,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,14.928353703865106,2.8480680244306185,14.755534462375035
0.1,10,50,Point_CHR,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,12.529063895376845,2.265494466467963,12.580954966986832
0.1,10,50,Point_CHR,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,9.970911007057483,1.8300191074659338,9.73056504766884
0.1,10,50,Point_CHR,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,7.386315449101845,1.381522474697804,7.338551381838388
0.1,10,50,Point_CHR,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.951519306365812,0.8456361696326514,4.946424627297831
0.1,10,50,Point_CHR,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.456192145161971,0.46208959749621525,2.456838586417401
0.1,10,50,TSCP_R,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,21.99632888323172,2.2537145214936523,21.940798834928003
0.1,10,50,TSCP_R,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,19.88953817471271,2.1520042693108605,19.797539828610656
0.1,10,50,TSCP_R,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.663828141366793,1.9216226120475945,17.61387941041361
0.1,10,50,TSCP_R,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,15.390886407044473,1.681525651102601,15.281806193370418
0.1,10,50,TSCP_R,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,13.214129808636397,1.4362924598376057,13.185380333135022
0.1,10,50,TSCP_R,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,11.10995699649908,1.2282339320408846,11.048260131553834
0.1,10,50,TSCP_R,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.83002635749583,0.9589455245793254,8.766292809899841
0.1,10,50,TSCP_R,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.599734717232438,0.7162116504463605,6.4859537820604025
0.1,10,50,TSCP_R,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.440360656998479,0.47416464386742085,4.393951979959493
0.1,10,50,TSCP_R,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.2052786223622016,0.24662529389107596,2.1767438928466025
0.1,10,50,Unscaled,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.97630615943383,1.7737167831461218,18.00509807209515
0.1,10,50,Unscaled,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.97630615943383,1.7737167831461218,18.00509807209515
0.1,10,50,Unscaled,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.97630615943383,1.7737167831461218,18.00509807209515
0.1,10,50,Unscaled,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.97630615943383,1.7737167831461218,18.00509807209515
0.1,10,50,Unscaled,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.97630615943383,1.7737167831461218,18.00509807209515
0.1,10,50,Unscaled,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.97630615943383,1.7737167831461218,18.00509807209515
0.1,10,50,Unscaled,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.97630615943383,1.7737167831461218,18.00509807209515
0.1,10,50,Unscaled,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.97630615943383,1.7737167831461218,18.00509807209515
0.1,10,50,Unscaled,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.97630615943383,1.7737167831461218,18.00509807209515
0.1,10,50,Unscaled,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.97630615943383,1.7737167831461218,18.00509807209515
0.1,10,100,Empirical_copula,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,20.641470464441017,1.9416437567296374,20.520953276382684
0.1,10,100,Empirical_copula,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,18.59200803837672,1.7368152197564966,18.5363036214938
0.1,10,100,Empirical_copula,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,16.70404182182374,1.618252126051358,16.692183860326296
0.1,10,100,Empirical_copula,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,14.49794470924341,1.3697337466185833,14.409786509268692
0.1,10,100,Empirical_copula,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,12.464643141026437,1.1780641701473733,12.314376270788568
0.1,10,100,Empirical_copula,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.34154726987421,0.9915852109156071,10.358922802893957
0.1,10,100,Empirical_copula,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.255627510304262,0.7532375127598124,8.204534339502683
0.1,10,100,Empirical_copula,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.190453568443969,0.5600762518051731,6.198353817238922
0.1,10,100,Empirical_copula,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.147693107445772,0.38291685900994793,4.184670627249901
0.1,10,100,Empirical_copula,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.0620008521536755,0.192435342830812,2.0542256698424994
0.1,10,100,Point_CHR,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,21.895716308914462,2.709663443428978,21.723934266515936
0.1,10,100,Point_CHR,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,19.59794344322338,2.5074345227537194,19.279800571965133
0.1,10,100,Point_CHR,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.643624977082062,2.093898446043717,17.553337495033645
0.1,10,100,Point_CHR,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,15.358254996367998,1.9515280393192573,15.179958738913975
0.1,10,100,Point_CHR,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,13.035126370199773,1.65924949419689,13.051042954580309
0.1,10,100,Point_CHR,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.886311359263537,1.4397028341913196,10.868610749723215
0.1,10,100,Point_CHR,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.754293185866993,1.0576697293930277,8.59356443528956
0.1,10,100,Point_CHR,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.546384720668636,0.7854772518796097,6.536940815395097
0.1,10,100,Point_CHR,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.392164400624279,0.5577203640635854,4.32689747223715
0.1,10,100,Point_CHR,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.1897520204645837,0.25234194095517465,2.1838053151242938
0.1,10,100,TSCP_R,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,21.425589050660275,1.6390324022368723,21.39590888624052
0.1,10,100,TSCP_R,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,19.30627326140567,1.4988839949605057,19.32316789176108
0.1,10,100,TSCP_R,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.268488381962992,1.3534079478047372,17.238108399043682
0.1,10,100,TSCP_R,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,15.043500691743668,1.2007456778202943,14.954378451696114
0.1,10,100,TSCP_R,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,12.910183933691647,1.0018474300773021,12.823580746004637
0.1,10,100,TSCP_R,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.734315847133564,0.8607225906415946,10.694505827911845
0.1,10,100,TSCP_R,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.604568181352814,0.6770417082146098,8.596321638464424
0.1,10,100,TSCP_R,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.445290766408615,0.47638228229239565,6.388471755352681
0.1,10,100,TSCP_R,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.306569117490518,0.34054937633640386,4.317414001415721
0.1,10,100,TSCP_R,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.148289068202489,0.15979961152918087,2.150011206921023
0.1,10,100,Unscaled,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.557862898707018,1.3907886964787268,17.6222056266584
0.1,10,100,Unscaled,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.557862898707018,1.3907886964787268,17.6222056266584
0.1,10,100,Unscaled,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.557862898707018,1.3907886964787268,17.6222056266584
0.1,10,100,Unscaled,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.557862898707018,1.3907886964787268,17.6222056266584
0.1,10,100,Unscaled,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.557862898707018,1.3907886964787268,17.6222056266584
0.1,10,100,Unscaled,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.557862898707018,1.3907886964787268,17.6222056266584
0.1,10,100,Unscaled,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.557862898707018,1.3907886964787268,17.6222056266584
0.1,10,100,Unscaled,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.557862898707018,1.3907886964787268,17.6222056266584
0.1,10,100,Unscaled,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.557862898707018,1.3907886964787268,17.6222056266584
0.1,10,100,Unscaled,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.557862898707018,1.3907886964787268,17.6222056266584
0.1,10,300,Empirical_copula,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,20.79733817189578,1.1765441634071427,20.841454451875435
0.1,10,300,Empirical_copula,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,18.77360877622499,1.018666544062242,18.813052056803645
0.1,10,300,Empirical_copula,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,16.60243763105633,0.8457750070992104,16.617093921805463
0.1,10,300,Empirical_copula,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,14.46202856234961,0.6820856269380202,14.525404491168157
0.1,10,300,Empirical_copula,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,12.444439917153396,0.6658445915153152,12.515047838091213
0.1,10,300,Empirical_copula,Gaussian,6,0.9,equicorrelated,absolute_residual,True,7200,800,200,10.435121775930064,0.5460508953667405,10.43935958479026
0.1,10,300,Empirical_copula,Gaussian,7,0.9,equicorrelated,absolute_residual,True,7200,800,200,8.31591961689716,0.4433647777253751,8.29955900996481
0.1,10,300,Empirical_copula,Gaussian,8,0.9,equicorrelated,absolute_residual,True,7200,800,200,6.219447635058583,0.33917894852732305,6.204822641839057
0.1,10,300,Empirical_copula,Gaussian,9,0.9,equicorrelated,absolute_residual,True,7200,800,200,4.141544502484059,0.201185158639477,4.129133608900233
0.1,10,300,Empirical_copula,Gaussian,10,0.9,equicorrelated,absolute_residual,True,7200,800,200,2.07533021642189,0.1083224484875797,2.07131671965932
0.1,10,300,Point_CHR,Gaussian,1,0.9,equicorrelated,absolute_residual,True,7200,800,200,21.19283686182462,1.4891103194425765,20.969827057325006
0.1,10,300,Point_CHR,Gaussian,2,0.9,equicorrelated,absolute_residual,True,7200,800,200,19.066586974905533,1.3746027157106808,19.036745982556766
0.1,10,300,Point_CHR,Gaussian,3,0.9,equicorrelated,absolute_residual,True,7200,800,200,17.02890894062632,1.23615009108188,16.934946183702905
0.1,10,300,Point_CHR,Gaussian,4,0.9,equicorrelated,absolute_residual,True,7200,800,200,14.866245332103727,1.0739256014199083,14.843223721242316
0.1,10,300,Point_CHR,Gaussian,5,0.9,equicorrelated,absolute_residual,True,7200,800,200,12.755862264628083,0.9455268620412808,12.749173023117336
