alpha,n_dim,n_cal,trial,method,noise_type,score_type,test_coverage,coverage_volume,coverage_max_length,runtime,heteroskedastic_fraction,heteroskedastic_strength,redraw_train_test,n_train,n_test
0.1,10,100,66,Unscaled,Gaussian,absolute_residual,0.92125,20433392720780.863,21.430586079391226,0.0,0.5,1.5,True,7200,800
0.1,10,100,66,Empirical_copula,Gaussian,absolute_residual,0.805,34931246651.44079,31.789160997804334,0.0009992122650146484,0.5,1.5,True,7200,800
0.1,10,100,67,TSCP_R,Gaussian,absolute_residual,0.92125,138850850683.74072,27.78740534152775,0.002999544143676758,0.5,1.5,True,7200,800
0.1,10,100,67,Point_CHR,Gaussian,absolute_residual,0.9125,118886521223.97794,26.416385102285,0.001010894775390625,0.5,1.5,True,7200,800
0.1,10,100,67,Unscaled,Gaussian,absolute_residual,0.92875,22906242002134.848,21.67681067332587,0.0,0.5,1.5,True,7200,800
0.1,10,100,67,Empirical_copula,Gaussian,absolute_residual,0.865,53571473991.511696,26.815947709118532,0.00199127197265625,0.5,1.5,True,7200,800
0.1,10,100,68,TSCP_R,Gaussian,absolute_residual,0.92875,175104268000.29785,31.278439164815904,0.004000425338745117,0.5,1.5,True,7200,800
0.1,10,100,68,Point_CHR,Gaussian,absolute_residual,0.935,191110991137.1465,27.858798768828102,0.0009992122650146484,0.5,1.5,True,7200,800
0.1,10,100,68,Unscaled,Gaussian,absolute_residual,0.9525,80517804966352.33,24.58041396564796,0.0,0.5,1.5,True,7200,800
0.1,10,100,68,Empirical_copula,Gaussian,absolute_residual,0.83375,56654153756.0001,27.325731815820035,0.0010013580322265625,0.5,1.5,True,7200,800
0.1,10,100,69,TSCP_R,Gaussian,absolute_residual,0.93,178816875507.96548,28.492676299533407,0.0040051937103271484,0.5,1.5,True,7200,800
0.1,10,100,69,Point_CHR,Gaussian,absolute_residual,0.87375,49301910452.04809,24.80389673917394,0.0,0.5,1.5,True,7200,800
0.1,10,100,69,Unscaled,Gaussian,absolute_residual,0.88875,8281289407950.103,19.57986965006118,0.0,0.5,1.5,True,7200,800
0.1,10,100,69,Empirical_copula,Gaussian,absolute_residual,0.84,38713491033.1154,27.452369355557117,0.0019872188568115234,0.5,1.5,True,7200,800
0.1,10,100,70,TSCP_R,Gaussian,absolute_residual,0.92625,182085472159.74792,34.13027385087428,0.0030062198638916016,0.5,1.5,True,7200,800
0.1,10,100,70,Point_CHR,Gaussian,absolute_residual,0.84625,35251930326.93557,25.277425366515942,0.0010013580322265625,0.5,1.5,True,7200,800
0.1,10,100,70,Unscaled,Gaussian,absolute_residual,0.9375,44830236457096.35,23.182331027285777,0.0,0.5,1.5,True,7200,800
0.1,10,100,70,Empirical_copula,Gaussian,absolute_residual,0.82125,43446177678.99903,38.389068096245325,0.0009992122650146484,0.5,1.5,True,7200,800
0.1,10,100,71,TSCP_R,Gaussian,absolute_residual,0.9475,336153002400.3393,34.52845004226846,0.004000186920166016,0.5,1.5,True,7200,800
0.1,10,100,71,Point_CHR,Gaussian,absolute_residual,0.96875,1452377186186.8975,42.30247588346228,0.0010001659393310547,0.5,1.5,True,7200,800
0.1,10,100,71,Unscaled,Gaussian,absolute_residual,0.93375,33711766979631.71,22.53087985070832,0.0,0.5,1.5,True,7200,800
0.1,10,100,71,Empirical_copula,Gaussian,absolute_residual,0.87,73132945199.26813,31.125686626962207,0.0010006427764892578,0.5,1.5,True,7200,800
0.1,10,100,72,TSCP_R,Gaussian,absolute_residual,0.92125,186514370972.11734,33.3876601886425,0.004007101058959961,0.5,1.5,True,7200,800
0.1,10,100,72,Point_CHR,Gaussian,absolute_residual,0.88875,75266556992.91476,28.814527887406264,0.0,0.5,1.5,True,7200,800
0.1,10,100,72,Unscaled,Gaussian,absolute_residual,0.91625,16470529758873.287,20.973492583328472,0.0,0.5,1.5,True,7200,800
0.1,10,100,72,Empirical_copula,Gaussian,absolute_residual,0.855,42461001195.23528,28.814527887406264,0.0010006427764892578,0.5,1.5,True,7200,800
0.1,10,100,73,TSCP_R,Gaussian,absolute_residual,0.89875,88327695963.64868,27.613850255698594,0.003998517990112305,0.5,1.5,True,7200,800
0.1,10,100,73,Point_CHR,Gaussian,absolute_residual,0.86,48910254204.674065,27.05593336904746,0.0,0.5,1.5,True,7200,800
0.1,10,100,73,Unscaled,Gaussian,absolute_residual,0.89,12435609792061.07,20.392323337315656,0.0,0.5,1.5,True,7200,800
0.1,10,100,73,Empirical_copula,Gaussian,absolute_residual,0.8625,59892951049.40124,28.3924177723373,0.0010094642639160156,0.5,1.5,True,7200,800
0.1,10,100,74,TSCP_R,Gaussian,absolute_residual,0.90875,85558278403.23912,28.06315704923131,0.003003358840942383,0.5,1.5,True,7200,800
0.1,10,100,74,Point_CHR,Gaussian,absolute_residual,0.92375,189410613622.88025,29.044117987901032,0.0009996891021728516,0.5,1.5,True,7200,800
0.1,10,100,74,Unscaled,Gaussian,absolute_residual,0.89,11905553109130.73,20.303689240126637,0.0,0.5,1.5,True,7200,800
0.1,10,100,74,Empirical_copula,Gaussian,absolute_residual,0.845,41192785762.18318,31.926313133741505,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,100,75,TSCP_R,Gaussian,absolute_residual,0.9325,238230360531.63336,38.78882007709886,0.004002094268798828,0.5,1.5,True,7200,800
0.1,10,100,75,Point_CHR,Gaussian,absolute_residual,0.84875,44368848662.6392,24.787804865978824,0.0010116100311279297,0.5,1.5,True,7200,800
0.1,10,100,75,Unscaled,Gaussian,absolute_residual,0.9175,19719847602719.953,21.354546625525003,0.0,0.5,1.5,True,7200,800
0.1,10,100,75,Empirical_copula,Gaussian,absolute_residual,0.86,81425173749.79126,40.918255983154474,0.0009949207305908203,0.5,1.5,True,7200,800
0.1,10,100,76,TSCP_R,Gaussian,absolute_residual,0.91,126627267399.96368,33.048344072014515,0.0030052661895751953,0.5,1.5,True,7200,800
0.1,10,100,76,Point_CHR,Gaussian,absolute_residual,0.87125,74814665709.6807,29.96928826724534,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,100,76,Unscaled,Gaussian,absolute_residual,0.89875,11301967571924.916,20.19832731498903,0.0,0.5,1.5,True,7200,800
0.1,10,100,76,Empirical_copula,Gaussian,absolute_residual,0.84375,84575995288.92694,34.22828090111575,0.0010008811950683594,0.5,1.5,True,7200,800
0.1,10,100,77,TSCP_R,Gaussian,absolute_residual,0.865,81204131234.77605,33.854556133504175,0.0029976367950439453,0.5,1.5,True,7200,800
0.1,10,100,77,Point_CHR,Gaussian,absolute_residual,0.8825,117646191201.45851,34.2875821296423,0.0010159015655517578,0.5,1.5,True,7200,800
0.1,10,100,77,Unscaled,Gaussian,absolute_residual,0.91625,13138113893167.465,20.504694459135873,0.0,0.5,1.5,True,7200,800
0.1,10,100,77,Empirical_copula,Gaussian,absolute_residual,0.83,74041764277.0945,37.43305887523731,0.0009949207305908203,0.5,1.5,True,7200,800
0.1,10,100,78,TSCP_R,Gaussian,absolute_residual,0.9175,182854535618.65475,31.843492253462458,0.003005504608154297,0.5,1.5,True,7200,800
0.1,10,100,78,Point_CHR,Gaussian,absolute_residual,0.945,268961344011.36664,31.26690434302087,0.0010006427764892578,0.5,1.5,True,7200,800
0.1,10,100,78,Unscaled,Gaussian,absolute_residual,0.92625,41201696169525.21,22.987487681681195,0.0,0.5,1.5,True,7200,800
0.1,10,100,78,Empirical_copula,Gaussian,absolute_residual,0.8575,64815548945.27208,31.64757455593076,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,100,79,TSCP_R,Gaussian,absolute_residual,0.915,127303590720.30838,28.036867080793527,0.003999948501586914,0.5,1.5,True,7200,800
0.1,10,100,79,Point_CHR,Gaussian,absolute_residual,0.9275,278315495277.0051,26.568003718753243,0.0,0.5,1.5,True,7200,800
0.1,10,100,79,Unscaled,Gaussian,absolute_residual,0.91125,21377158648019.312,21.527569402945215,0.0,0.5,1.5,True,7200,800
0.1,10,100,79,Empirical_copula,Gaussian,absolute_residual,0.84125,44674043488.4377,28.246796076415592,0.0020024776458740234,0.5,1.5,True,7200,800
0.1,10,100,80,TSCP_R,Gaussian,absolute_residual,0.92625,138205239045.86093,29.25043187075675,0.0029954910278320312,0.5,1.5,True,7200,800
0.1,10,100,80,Point_CHR,Gaussian,absolute_residual,0.83375,38628241471.35161,22.728609214759153,0.0,0.5,1.5,True,7200,800
0.1,10,100,80,Unscaled,Gaussian,absolute_residual,0.83,3053835652540.22,17.72085067906593,0.0010018348693847656,0.5,1.5,True,7200,800
0.1,10,100,80,Empirical_copula,Gaussian,absolute_residual,0.85,78352095670.69301,33.46789881969859,0.00099945068359375,0.5,1.5,True,7200,800
0.1,10,100,81,TSCP_R,Gaussian,absolute_residual,0.86625,56821747741.474815,32.21059583724982,0.0030014514923095703,0.5,1.5,True,7200,800
0.1,10,100,81,Point_CHR,Gaussian,absolute_residual,0.90125,158109382140.49225,24.862816496382905,0.0,0.5,1.5,True,7200,800
0.1,10,100,81,Unscaled,Gaussian,absolute_residual,0.865,7283636457776.43,19.330132284631617,0.0,0.5,1.5,True,7200,800
0.1,10,100,81,Empirical_copula,Gaussian,absolute_residual,0.845,65730548449.92445,43.737105135251404,0.0009963512420654297,0.5,1.5,True,7200,800
0.1,10,100,82,TSCP_R,Gaussian,absolute_residual,0.92125,182147956856.06815,32.35227109314791,0.0030052661895751953,0.5,1.5,True,7200,800
0.1,10,100,82,Point_CHR,Gaussian,absolute_residual,0.96375,3487128377628.0347,32.82523748422959,0.0,0.5,1.5,True,7200,800
0.1,10,100,82,Unscaled,Gaussian,absolute_residual,0.90125,24636536349587.4,21.835239760773856,0.0,0.5,1.5,True,7200,800
0.1,10,100,82,Empirical_copula,Gaussian,absolute_residual,0.85875,106764047366.62656,37.0693222838654,0.0010004043579101562,0.5,1.5,True,7200,800
0.1,10,100,83,TSCP_R,Gaussian,absolute_residual,0.85875,49611279161.82404,28.882256517653907,0.003992795944213867,0.5,1.5,True,7200,800
0.1,10,100,83,Point_CHR,Gaussian,absolute_residual,0.76375,19776340220.011875,25.937433653915633,0.0,0.5,1.5,True,7200,800
0.1,10,100,83,Unscaled,Gaussian,absolute_residual,0.86875,6834774681668.677,19.207569805157657,0.0,0.5,1.5,True,7200,800
0.1,10,100,83,Empirical_copula,Gaussian,absolute_residual,0.75375,18135260075.699497,30.22596257128804,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,100,84,TSCP_R,Gaussian,absolute_residual,0.91625,155382889003.58313,31.639655311633923,0.004006385803222656,0.5,1.5,True,7200,800
0.1,10,100,84,Point_CHR,Gaussian,absolute_residual,0.965,860020278170.3523,40.7157145553028,0.0,0.5,1.5,True,7200,800
0.1,10,100,84,Unscaled,Gaussian,absolute_residual,0.95625,62455730843562.875,23.963885147973027,0.0,0.5,1.5,True,7200,800
0.1,10,100,84,Empirical_copula,Gaussian,absolute_residual,0.815,69411723747.68288,29.923841504922656,0.0009996891021728516,0.5,1.5,True,7200,800
0.1,10,100,85,TSCP_R,Gaussian,absolute_residual,0.83,36613094044.456665,28.72998521572034,0.0030059814453125,0.5,1.5,True,7200,800
0.1,10,100,85,Point_CHR,Gaussian,absolute_residual,0.88625,95457316493.46306,27.435147328875917,0.0,0.5,1.5,True,7200,800
0.1,10,100,85,Unscaled,Gaussian,absolute_residual,0.9025,15759882984877.143,20.88119258558692,0.0,0.5,1.5,True,7200,800
0.1,10,100,85,Empirical_copula,Gaussian,absolute_residual,0.7525,23759029674.839508,33.019939448978086,0.0009949207305908203,0.5,1.5,True,7200,800
0.1,10,100,86,TSCP_R,Gaussian,absolute_residual,0.88125,59279981846.7115,24.374607993590075,0.004009723663330078,0.5,1.5,True,7200,800
0.1,10,100,86,Point_CHR,Gaussian,absolute_residual,0.835,30684576383.416946,23.41441194361472,0.0009970664978027344,0.5,1.5,True,7200,800
0.1,10,100,86,Unscaled,Gaussian,absolute_residual,0.91875,18276642691204.688,21.19286356016803,0.0,0.5,1.5,True,7200,800
0.1,10,100,86,Empirical_copula,Gaussian,absolute_residual,0.8225,30563562495.70727,23.70413927011033,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,100,87,TSCP_R,Gaussian,absolute_residual,0.91375,170760183819.20135,31.383840433948713,0.003006458282470703,0.5,1.5,True,7200,800
0.1,10,100,87,Point_CHR,Gaussian,absolute_residual,0.9075,201278332245.79916,39.46090642544865,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,100,87,Unscaled,Gaussian,absolute_residual,0.9225,36245989783901.75,22.694781006503735,0.0,0.5,1.5,True,7200,800
0.1,10,100,87,Empirical_copula,Gaussian,absolute_residual,0.8625,105091941727.32529,34.6922957973623,0.0009984970092773438,0.5,1.5,True,7200,800
0.1,10,100,88,TSCP_R,Gaussian,absolute_residual,0.93125,228335958056.79086,33.615117195590464,0.004010915756225586,0.5,1.5,True,7200,800
0.1,10,100,88,Point_CHR,Gaussian,absolute_residual,0.75625,17588723820.80977,27.25454690986351,0.0009953975677490234,0.5,1.5,True,7200,800
0.1,10,100,88,Unscaled,Gaussian,absolute_residual,0.9175,22555598800578.844,21.643397519712636,0.0,0.5,1.5,True,7200,800
0.1,10,100,88,Empirical_copula,Gaussian,absolute_residual,0.82625,72789591402.43196,36.63104836981812,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,100,89,TSCP_R,Gaussian,absolute_residual,0.9175,151731592908.24063,28.58967550664113,0.004025459289550781,0.5,1.5,True,7200,800
0.1,10,100,89,Point_CHR,Gaussian,absolute_residual,0.91625,174812643533.26108,27.22022593216145,0.0,0.5,1.5,True,7200,800
0.1,10,100,89,Unscaled,Gaussian,absolute_residual,0.88,7903567945833.762,19.4886752648219,0.0,0.5,1.5,True,7200,800
0.1,10,100,89,Empirical_copula,Gaussian,absolute_residual,0.84625,50901172471.67241,25.383464521008307,0.0009989738464355469,0.5,1.5,True,7200,800
0.1,10,100,90,TSCP_R,Gaussian,absolute_residual,0.8875,83873563887.31575,27.687894962226054,0.0030078887939453125,0.5,1.5,True,7200,800
0.1,10,100,90,Point_CHR,Gaussian,absolute_residual,0.9075,170212337964.32495,25.74377832786613,0.0009984970092773438,0.5,1.5,True,7200,800
0.1,10,100,90,Unscaled,Gaussian,absolute_residual,0.86875,8299154417731.888,19.58408946943496,0.0,0.5,1.5,True,7200,800
0.1,10,100,90,Empirical_copula,Gaussian,absolute_residual,0.81625,31726035942.125877,29.07566360774638,0.0010004043579101562,0.5,1.5,True,7200,800
0.1,10,100,91,TSCP_R,Gaussian,absolute_residual,0.87875,74435325314.53693,23.088812000746227,0.004000663757324219,0.5,1.5,True,7200,800
0.1,10,100,91,Point_CHR,Gaussian,absolute_residual,0.84875,76807112122.65605,25.24861973183967,0.0010006427764892578,0.5,1.5,True,7200,800
0.1,10,100,91,Unscaled,Gaussian,absolute_residual,0.86375,3133292979690.1035,17.766427195989696,0.0,0.5,1.5,True,7200,800
0.1,10,100,91,Empirical_copula,Gaussian,absolute_residual,0.79625,25973259527.591953,22.3106358423888,0.0009984970092773438,0.5,1.5,True,7200,800
0.1,10,100,92,TSCP_R,Gaussian,absolute_residual,0.92125,134264299138.08597,27.550919596528033,0.0040056705474853516,0.5,1.5,True,7200,800
0.1,10,100,92,Point_CHR,Gaussian,absolute_residual,0.915,177415222576.5169,27.804391208193323,0.0,0.5,1.5,True,7200,800
0.1,10,100,92,Unscaled,Gaussian,absolute_residual,0.9125,15221642063597.984,20.808757569856233,0.0,0.5,1.5,True,7200,800
0.1,10,100,92,Empirical_copula,Gaussian,absolute_residual,0.85875,59891666280.214294,24.253846421675657,0.0019998550415039062,0.5,1.5,True,7200,800
0.1,10,100,93,TSCP_R,Gaussian,absolute_residual,0.82375,17902789662.938152,31.059320133091227,0.004000663757324219,0.5,1.5,True,7200,800
0.1,10,100,93,Point_CHR,Gaussian,absolute_residual,0.8575,36524019971.5281,26.050295868997964,0.0010006427764892578,0.5,1.5,True,7200,800
0.1,10,100,93,Unscaled,Gaussian,absolute_residual,0.9025,9364897309551.352,19.822129173606033,0.0,0.5,1.5,True,7200,800
0.1,10,100,93,Empirical_copula,Gaussian,absolute_residual,0.75,10821760545.29628,29.229477772788773,0.00099945068359375,0.5,1.5,True,7200,800
0.1,10,100,94,TSCP_R,Gaussian,absolute_residual,0.8925,77164018401.26385,25.864645352824695,0.002996683120727539,0.5,1.5,True,7200,800
0.1,10,100,94,Point_CHR,Gaussian,absolute_residual,0.93,237023604254.2708,30.340226020816736,0.0010020732879638672,0.5,1.5,True,7200,800
0.1,10,100,94,Unscaled,Gaussian,absolute_residual,0.9075,17273295956540.46,21.073541238291202,0.0,0.5,1.5,True,7200,800
0.1,10,100,94,Empirical_copula,Gaussian,absolute_residual,0.83375,44922867805.793755,29.175767075019362,0.0010001659393310547,0.5,1.5,True,7200,800
0.1,10,100,95,TSCP_R,Gaussian,absolute_residual,0.86375,52547217922.687485,26.424294229201365,0.004001140594482422,0.5,1.5,True,7200,800
0.1,10,100,95,Point_CHR,Gaussian,absolute_residual,0.93375,371950243291.752,29.190101315502204,0.0,0.5,1.5,True,7200,800
0.1,10,100,95,Unscaled,Gaussian,absolute_residual,0.87625,7155455135034.77,19.295841642686018,0.0,0.5,1.5,True,7200,800
0.1,10,100,95,Empirical_copula,Gaussian,absolute_residual,0.8,35514588064.40603,29.70516952672064,0.002008676528930664,0.5,1.5,True,7200,800
0.1,10,100,96,TSCP_R,Gaussian,absolute_residual,0.90875,112234908747.6338,29.79509712480345,0.003000020980834961,0.5,1.5,True,7200,800
0.1,10,100,96,Point_CHR,Gaussian,absolute_residual,0.92375,243672166572.52335,36.021921250494174,0.001001119613647461,0.5,1.5,True,7200,800
0.1,10,100,96,Unscaled,Gaussian,absolute_residual,0.92625,25925015620605.008,21.946835207985924,0.0,0.5,1.5,True,7200,800
0.1,10,100,96,Empirical_copula,Gaussian,absolute_residual,0.87625,55939868371.56981,24.48042831659976,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,100,97,TSCP_R,Gaussian,absolute_residual,0.91625,141619486805.88837,29.046257144186576,0.0030040740966796875,0.5,1.5,True,7200,800
0.1,10,100,97,Point_CHR,Gaussian,absolute_residual,0.9275,199643734902.89838,34.65703247936013,0.0010085105895996094,0.5,1.5,True,7200,800
0.1,10,100,97,Unscaled,Gaussian,absolute_residual,0.92125,29846961109038.67,22.258198541533158,0.0,0.5,1.5,True,7200,800
0.1,10,100,97,Empirical_copula,Gaussian,absolute_residual,0.82875,46341606855.63393,30.322279891685746,0.0009937286376953125,0.5,1.5,True,7200,800
0.1,10,100,98,TSCP_R,Gaussian,absolute_residual,0.9075,106688618916.86337,30.14113284546712,0.0030069351196289062,0.5,1.5,True,7200,800
0.1,10,100,98,Point_CHR,Gaussian,absolute_residual,0.92875,206413032347.42337,33.659320937260006,0.00099945068359375,0.5,1.5,True,7200,800
0.1,10,100,98,Unscaled,Gaussian,absolute_residual,0.9425,52976774545084.055,23.572657780059497,0.0,0.5,1.5,True,7200,800
0.1,10,100,98,Empirical_copula,Gaussian,absolute_residual,0.82875,43421430063.06562,32.10735247771474,0.0010001659393310547,0.5,1.5,True,7200,800
0.1,10,100,99,TSCP_R,Gaussian,absolute_residual,0.8525,40414800356.69756,26.90364910539295,0.0040013790130615234,0.5,1.5,True,7200,800
0.1,10,100,99,Point_CHR,Gaussian,absolute_residual,0.91375,225344497473.2127,36.03113187791473,0.0,0.5,1.5,True,7200,800
0.1,10,100,99,Unscaled,Gaussian,absolute_residual,0.8475,5997255666909.595,18.958119495239345,0.0,0.5,1.5,True,7200,800
0.1,10,100,99,Empirical_copula,Gaussian,absolute_residual,0.825,40867278864.34366,28.87773763325017,0.002007007598876953,0.5,1.5,True,7200,800
0.1,10,100,100,TSCP_R,Gaussian,absolute_residual,0.86375,53953173570.77333,29.146843788915668,0.0029969215393066406,0.5,1.5,True,7200,800
0.1,10,100,100,Point_CHR,Gaussian,absolute_residual,0.91625,229943520954.6133,26.205566130323856,0.0,0.5,1.5,True,7200,800
0.1,10,100,100,Unscaled,Gaussian,absolute_residual,0.89875,12350949617775.064,20.37839776747051,0.0,0.5,1.5,True,7200,800
0.1,10,100,100,Empirical_copula,Gaussian,absolute_residual,0.82125,50493256459.97462,35.975364615422166,0.002000093460083008,0.5,1.5,True,7200,800
0.1,10,100,101,TSCP_R,Gaussian,absolute_residual,0.875,61316098752.72072,30.120082059245828,0.0040013790130615234,0.5,1.5,True,7200,800
0.1,10,100,101,Point_CHR,Gaussian,absolute_residual,0.89125,105993928864.35553,28.476737463538907,0.0010099411010742188,0.5,1.5,True,7200,800
0.1,10,100,101,Unscaled,Gaussian,absolute_residual,0.91125,26642660691891.613,22.00684372172039,0.0,0.5,1.5,True,7200,800
0.1,10,100,101,Empirical_copula,Gaussian,absolute_residual,0.79625,25605127466.162983,27.71095658536582,0.0009989738464355469,0.5,1.5,True,7200,800
0.1,10,100,102,TSCP_R,Gaussian,absolute_residual,0.9075,134224982316.68097,34.894525302063705,0.0030059814453125,0.5,1.5,True,7200,800
0.1,10,100,102,Point_CHR,Gaussian,absolute_residual,0.89875,124686392797.61453,36.22937084012091,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,100,102,Unscaled,Gaussian,absolute_residual,0.935,63878406586952.79,24.0179207472895,0.0,0.5,1.5,True,7200,800
0.1,10,100,102,Empirical_copula,Gaussian,absolute_residual,0.83875,52814090735.89582,30.166725897308744,0.0009996891021728516,0.5,1.5,True,7200,800
0.1,10,100,103,TSCP_R,Gaussian,absolute_residual,0.89875,99208695623.42259,27.49973442012789,0.0040013790130615234,0.5,1.5,True,7200,800
0.1,10,100,103,Point_CHR,Gaussian,absolute_residual,0.8175,35591642177.4213,27.108202736347106,0.001001596450805664,0.5,1.5,True,7200,800
0.1,10,100,103,Unscaled,Gaussian,absolute_residual,0.91125,24888499090594.72,21.857468979982666,0.0,0.5,1.5,True,7200,800
0.1,10,100,103,Empirical_copula,Gaussian,absolute_residual,0.83,48641578495.412926,27.57248482554124,0.0009975433349609375,0.5,1.5,True,7200,800
0.1,10,100,104,TSCP_R,Gaussian,absolute_residual,0.88125,79383702967.75757,30.42079347754794,0.004004716873168945,0.5,1.5,True,7200,800
0.1,10,100,104,Point_CHR,Gaussian,absolute_residual,0.96,800115926127.5093,39.68407474345591,0.0,0.5,1.5,True,7200,800
0.1,10,100,104,Unscaled,Gaussian,absolute_residual,0.9025,13308787793561.973,20.531177139805127,0.0,0.5,1.5,True,7200,800
0.1,10,100,104,Empirical_copula,Gaussian,absolute_residual,0.795,28189073937.59126,29.14571023363048,0.0010004043579101562,0.5,1.5,True,7200,800
0.1,10,100,105,TSCP_R,Gaussian,absolute_residual,0.8875,113954841044.50252,31.191243699933555,0.0029942989349365234,0.5,1.5,True,7200,800
0.1,10,100,105,Point_CHR,Gaussian,absolute_residual,0.88875,130283676574.50119,34.80973108268456,0.0009982585906982422,0.5,1.5,True,7200,800
0.1,10,100,105,Unscaled,Gaussian,absolute_residual,0.905,20524452552436.758,21.440117355705745,0.0,0.5,1.5,True,7200,800
0.1,10,100,105,Empirical_copula,Gaussian,absolute_residual,0.80875,46279551198.67358,29.208738065444376,0.0010080337524414062,0.5,1.5,True,7200,800
0.1,10,100,106,TSCP_R,Gaussian,absolute_residual,0.89625,115181289894.41505,26.30197145086097,0.0039980411529541016,0.5,1.5,True,7200,800
0.1,10,100,106,Point_CHR,Gaussian,absolute_residual,0.8975,169087401133.78723,25.968189807882354,0.0,0.5,1.5,True,7200,800
0.1,10,100,106,Unscaled,Gaussian,absolute_residual,0.845,5380152071909.666,18.75337573827039,0.0,0.5,1.5,True,7200,800
0.1,10,100,106,Empirical_copula,Gaussian,absolute_residual,0.785,28676719300.33806,21.857282533900204,0.0010771751403808594,0.5,1.5,True,7200,800
0.1,10,100,107,TSCP_R,Gaussian,absolute_residual,0.9,70739569973.86543,26.1559654969875,0.004016399383544922,0.5,1.5,True,7200,800
0.1,10,100,107,Point_CHR,Gaussian,absolute_residual,0.8575,50876088556.421524,27.220493362802273,0.0,0.5,1.5,True,7200,800
0.1,10,100,107,Unscaled,Gaussian,absolute_residual,0.87,3768009616311.5054,18.097192259854623,0.0,0.5,1.5,True,7200,800
0.1,10,100,107,Empirical_copula,Gaussian,absolute_residual,0.7925,18386480070.052868,25.037754713362446,0.001990079879760742,0.5,1.5,True,7200,800
0.1,10,100,108,TSCP_R,Gaussian,absolute_residual,0.9075,103149578608.83641,28.69773707560696,0.0030052661895751953,0.5,1.5,True,7200,800
0.1,10,100,108,Point_CHR,Gaussian,absolute_residual,0.9325,326254686297.6787,31.06455581340068,0.0010008811950683594,0.5,1.5,True,7200,800
0.1,10,100,108,Unscaled,Gaussian,absolute_residual,0.925,20801772796779.348,21.468911950968174,0.0,0.5,1.5,True,7200,800
0.1,10,100,108,Empirical_copula,Gaussian,absolute_residual,0.85875,45719151930.35114,27.607837416139642,0.0009930133819580078,0.5,1.5,True,7200,800
0.1,10,100,109,TSCP_R,Gaussian,absolute_residual,0.86375,44172320080.31632,23.854354115589246,0.003000497817993164,0.5,1.5,True,7200,800
0.1,10,100,109,Point_CHR,Gaussian,absolute_residual,0.8125,32561772653.422455,23.854333149577826,0.0,0.5,1.5,True,7200,800
0.1,10,100,109,Unscaled,Gaussian,absolute_residual,0.795,1642791878064.3215,16.655522240038007,0.0,0.5,1.5,True,7200,800
0.1,10,100,109,Empirical_copula,Gaussian,absolute_residual,0.74875,14681925292.279333,23.854333149577826,0.0010097026824951172,0.5,1.5,True,7200,800
0.1,10,100,110,TSCP_R,Gaussian,absolute_residual,0.9,157756670066.4802,25.55327217110797,0.0030066967010498047,0.5,1.5,True,7200,800
0.1,10,100,110,Point_CHR,Gaussian,absolute_residual,0.9125,198054871340.2699,26.48213865792882,0.00099945068359375,0.5,1.5,True,7200,800
0.1,10,100,110,Unscaled,Gaussian,absolute_residual,0.85,5921403890272.379,18.934004171672736,0.0,0.5,1.5,True,7200,800
0.1,10,100,110,Empirical_copula,Gaussian,absolute_residual,0.80375,61979218722.43272,30.331757012553503,0.0010004043579101562,0.5,1.5,True,7200,800
0.1,10,100,111,TSCP_R,Gaussian,absolute_residual,0.8975,108636238382.78107,30.250235734719027,0.003000974655151367,0.5,1.5,True,7200,800
0.1,10,100,111,Point_CHR,Gaussian,absolute_residual,0.8775,89231227692.28816,32.51971587180881,0.0010008811950683594,0.5,1.5,True,7200,800
0.1,10,100,111,Unscaled,Gaussian,absolute_residual,0.945,79429573469900.77,24.546988720321412,0.0,0.5,1.5,True,7200,800
0.1,10,100,111,Empirical_copula,Gaussian,absolute_residual,0.84125,47089716346.42808,27.666522621692664,0.0009992122650146484,0.5,1.5,True,7200,800
0.1,10,100,112,TSCP_R,Gaussian,absolute_residual,0.915,115768529244.89685,32.259258190779754,0.003998994827270508,0.5,1.5,True,7200,800
0.1,10,100,112,Point_CHR,Gaussian,absolute_residual,0.9425,291824815974.7229,39.0785832321381,0.0,0.5,1.5,True,7200,800
0.1,10,100,112,Unscaled,Gaussian,absolute_residual,0.90125,19347457326081.477,21.313873788340853,0.0,0.5,1.5,True,7200,800
0.1,10,100,112,Empirical_copula,Gaussian,absolute_residual,0.84875,70270401741.49182,31.923602625033116,0.0009999275207519531,0.5,1.5,True,7200,800
0.1,10,100,113,TSCP_R,Gaussian,absolute_residual,0.85375,48359094279.06894,25.432000279550927,0.002994060516357422,0.5,1.5,True,7200,800
0.1,10,100,113,Point_CHR,Gaussian,absolute_residual,0.91,221999012513.6686,28.94055514497647,0.0009982585906982422,0.5,1.5,True,7200,800
0.1,10,100,113,Unscaled,Gaussian,absolute_residual,0.84875,6676843550197.881,19.162718506247984,0.0,0.5,1.5,True,7200,800
